,Player,Tm,Pos,Age,G,GS,Cmp,Att,Yds,Int,Att,Yds,Rec,Yds,Y/R,Fumbles,FumblesLost,PassingYds,PassingTD,PassingAtt,RushingYds,RushingTD,RushingAtt,ReceivingYds,ReceivingTD,FantasyPoints
56,Jerry Rice,SFO,WR,23.0,16.0,4.0,0.0,0.0,0.0,0.0,6.0,26.0,49.0,927.0,18.92,1.0,0.0,0.0,0.0,0.0,26.0,1.0,6.0,927.0,3.0,166.29999999999998
57,Rodney Holman,CIN,TE,25.0,16.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,38.0,479.0,12.61,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,479.0,7.0,125.9
58,Walter Abercrombie,PIT,RB,26.0,16.0,16.0,0.0,0.0,0.0,0.0,227.0,851.0,24.0,209.0,8.71,5.0,0.0,0.0,0.0,0.0,851.0,7.0,227.0,209.0,2.0,174.0
59,Irving Fryar,NWE,WR,23.0,16.0,14.0,0.0,0.0,0.0,0.0,7.0,27.0,39.0,670.0,17.18,4.0,0.0,0.0,0.0,0.0,27.0,1.0,7.0,670.0,7.0,148.7
60,Neil Lomax,STL,QB,26.0,16.0,16.0,265.0,471.0,3214.0,12.0,32.0,125.0,0.0,0.0,0.0,10.0,0.0,3214.0,18.0,471.0,125.0,0.0,32.0,0.0,0.0,169.06
61,Lionel Manuel,NYG,WR,23.0,12.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,49.0,859.0,17.53,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,859.0,5.0,162.9
62,Darrin Nelson,MIN,RB,26.0,16.0,10.0,0.0,0.0,0.0,0.0,200.0,893.0,43.0,301.0,7.0,7.0,0.0,0.0,0.0,0.0,893.0,5.0,200.0,301.0,1.0,184.39999999999998
63,Nat Moore,MIA,WR,34.0,15.0,7.0,0.0,0.0,0.0,0.0,1.0,11.0,51.0,701.0,13.75,0.0,0.0,0.0,0.0,0.0,11.0,0.0,1.0,701.0,7.0,164.2
64,Hoby Brenner,NOR,TE,26.0,16.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,42.0,652.0,15.52,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,652.0,3.0,123.2
65,Billy Johnson,ATL,WR,33.0,16.0,8.0,0.0,0.0,0.0,0.0,8.0,-8.0,62.0,830.0,13.39,4.0,0.0,0.0,0.0,0.0,-8.0,0.0,8.0,830.0,5.0,166.2
66,George Rogers,WAS,RB,27.0,15.0,5.0,0.0,0.0,0.0,0.0,231.0,1093.0,4.0,29.0,7.25,9.0,0.0,0.0,0.0,0.0,1093.0,7.0,231.0,29.0,0.0,140.2
67,Henry Ellard,RAM,WR,24.0,16.0,16.0,0.0,0.0,0.0,0.0,3.0,8.0,54.0,811.0,15.02,5.0,0.0,0.0,0.0,0.0,8.0,0.0,3.0,811.0,5.0,155.9
68,Jim McMahon,CHI,QB,26.0,13.0,11.0,178.0,313.0,2392.0,11.0,47.0,252.0,1.0,13.0,13.0,4.0,0.0,2392.0,15.0,313.0,252.0,3.0,47.0,13.0,1.0,177.18
69,Carlos Carson,KAN,WR,27.0,15.0,14.0,0.0,0.0,0.0,0.0,3.0,25.0,47.0,843.0,17.94,0.0,0.0,0.0,0.0,0.0,25.0,0.0,3.0,843.0,4.0,157.8
70,Kevin House,TAM,WR,28.0,16.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,44.0,803.0,18.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,803.0,5.0,154.3
71,Earnest Jackson,PHI,RB,26.0,16.0,11.0,0.0,0.0,0.0,0.0,282.0,1028.0,10.0,126.0,12.6,3.0,0.0,0.0,0.0,0.0,1028.0,5.0,282.0,126.0,1.0,155.4
72,Tony Hunter,RAM,TE,25.0,16.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,562.0,11.24,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,562.0,4.0,124.19999999999999
73,Eric Sievers,SDG,TE,28.0,16.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,41.0,438.0,10.68,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,438.0,6.0,120.8
74,Pat Tilley,STL,WR,32.0,16.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,49.0,726.0,14.82,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,726.0,6.0,157.6
75,Butch Woolfolk,HOU,RB,25.0,16.0,14.0,0.0,0.0,0.0,0.0,103.0,392.0,80.0,814.0,10.18,5.0,0.0,0.0,0.0,0.0,392.0,1.0,103.0,814.0,4.0,220.60000000000002
76,Ron Jaworski,PHI,QB,34.0,16.0,12.0,255.0,484.0,3450.0,20.0,17.0,35.0,0.0,0.0,0.0,5.0,0.0,3450.0,17.0,484.0,35.0,2.0,17.0,0.0,0.0,171.5
77,Tony Collins,NWE,RB,26.0,16.0,16.0,0.0,0.0,0.0,0.0,163.0,657.0,52.0,549.0,10.56,6.0,0.0,0.0,0.0,0.0,657.0,3.0,163.0,549.0,2.0,190.60000000000002
78,Eric Hipple,DET,QB,28.0,16.0,15.0,223.0,406.0,2952.0,18.0,32.0,89.0,0.0,0.0,0.0,13.0,0.0,2952.0,17.0,406.0,89.0,2.0,32.0,0.0,0.0,144.98
79,Tommy Kramer,MIN,QB,30.0,15.0,15.0,277.0,506.0,3522.0,26.0,27.0,54.0,0.0,0.0,0.0,9.0,0.0,3522.0,19.0,506.0,54.0,0.0,27.0,0.0,0.0,152.28
80,Bill Kenney,KAN,QB,30.0,16.0,10.0,181.0,338.0,2536.0,9.0,14.0,1.0,0.0,0.0,0.0,6.0,0.0,2536.0,17.0,338.0,1.0,1.0,14.0,0.0,0.0,145.54
81,Mike Pagel,IND,QB,25.0,16.0,14.0,199.0,393.0,2414.0,15.0,25.0,160.0,1.0,6.0,6.0,6.0,0.0,2414.0,14.0,393.0,160.0,2.0,25.0,6.0,0.0,140.16
82,Larry Kinnebrew,CIN,RB,26.0,12.0,11.0,0.0,0.0,0.0,0.0,170.0,714.0,22.0,187.0,8.5,4.0,0.0,0.0,0.0,0.0,714.0,9.0,170.0,187.0,1.0,164.10000000000002
83,Wendell Tyler,SFO,RB,30.0,13.0,12.0,0.0,0.0,0.0,0.0,171.0,867.0,20.0,154.0,7.7,6.0,0.0,0.0,0.0,0.0,867.0,6.0,171.0,154.0,2.0,158.1
84,Dieter Brock,RAM,QB,34.0,15.0,15.0,218.0,365.0,2658.0,13.0,20.0,38.0,0.0,0.0,0.0,6.0,0.0,2658.0,16.0,365.0,38.0,0.0,20.0,0.0,0.0,136.12
85,Marc Wilson,RAI,QB,28.0,16.0,13.0,193.0,388.0,2608.0,21.0,24.0,98.0,0.0,0.0,0.0,8.0,0.0,2608.0,16.0,388.0,98.0,2.0,24.0,0.0,0.0,132.12
86,Warren Moon,HOU,QB,29.0,14.0,14.0,200.0,377.0,2709.0,19.0,39.0,130.0,0.0,0.0,0.0,12.0,0.0,2709.0,15.0,377.0,130.0,0.0,39.0,0.0,0.0,119.36000000000001
87,Steve DeBerg,TAM,QB,31.0,11.0,11.0,197.0,370.0,2488.0,18.0,9.0,28.0,0.0,0.0,0.0,3.0,0.0,2488.0,19.0,370.0,28.0,0.0,9.0,0.0,0.0,136.32
88,Frank Pollard,PIT,RB,28.0,16.0,16.0,0.0,0.0,0.0,0.0,233.0,991.0,24.0,250.0,10.42,2.0,0.0,0.0,0.0,0.0,991.0,3.0,233.0,250.0,0.0,162.1
89,Randy McMillan,IND,RB,27.0,15.0,14.0,0.0,0.0,0.0,0.0,190.0,858.0,22.0,115.0,5.23,0.0,0.0,0.0,0.0,0.0,858.0,7.0,190.0,115.0,0.0,161.3
90,Sammy Winder,DEN,RB,26.0,14.0,12.0,0.0,1.0,0.0,0.0,199.0,714.0,31.0,197.0,6.35,4.0,0.0,0.0,0.0,1.0,714.0,8.0,199.0,197.0,0.0,162.10000000000002
91,George Wonsley,IND,RB,25.0,16.0,9.0,0.0,0.0,0.0,0.0,138.0,716.0,30.0,257.0,8.57,4.0,0.0,0.0,0.0,0.0,716.0,6.0,138.0,257.0,0.0,155.3
92,Jessie Clark,GNB,RB,25.0,16.0,14.0,0.0,0.0,0.0,0.0,147.0,633.0,24.0,252.0,10.5,4.0,0.0,0.0,0.0,0.0,633.0,5.0,147.0,252.0,2.0,146.5
93,Ted Brown,MIN,RB,28.0,14.0,9.0,0.0,0.0,0.0,0.0,93.0,336.0,30.0,291.0,9.7,1.0,0.0,0.0,0.0,0.0,336.0,7.0,93.0,291.0,3.0,150.7
94,David Archer,ATL,QB,23.0,16.0,11.0,161.0,312.0,1992.0,17.0,70.0,347.0,0.0,0.0,0.0,9.0,0.0,1992.0,7.0,312.0,347.0,2.0,70.0,0.0,0.0,102.38000000000001
95,Ron Davenport,MIA,RB,23.0,16.0,1.0,0.0,0.0,0.0,0.0,98.0,370.0,13.0,74.0,5.69,2.0,0.0,0.0,0.0,0.0,370.0,11.0,98.0,74.0,2.0,131.4
96,Gary Anderson,SDG,RB,24.0,12.0,6.0,0.0,0.0,0.0,0.0,116.0,429.0,35.0,422.0,12.06,5.0,0.0,0.0,0.0,0.0,429.0,4.0,116.0,422.0,2.0,146.1
97,Herman Heard,KAN,RB,24.0,16.0,12.0,0.0,0.0,0.0,0.0,164.0,595.0,31.0,257.0,8.29,4.0,0.0,0.0,0.0,0.0,595.0,4.0,164.0,257.0,2.0,144.2
98,Tim Spencer,SDG,RB,25.0,16.0,15.0,0.0,0.0,0.0,0.0,124.0,478.0,11.0,135.0,12.27,1.0,0.0,0.0,0.0,0.0,478.0,10.0,124.0,135.0,0.0,130.3
99,Lynn Dickey,GNB,QB,36.0,12.0,10.0,172.0,314.0,2206.0,17.0,18.0,-12.0,0.0,0.0,0.0,8.0,0.0,2206.0,15.0,314.0,-12.0,1.0,18.0,0.0,0.0,103.04
100,John Riggins,WAS,RB,36.0,12.0,11.0,0.0,1.0,0.0,0.0,176.0,677.0,6.0,18.0,3.0,3.0,0.0,0.0,0.0,1.0,677.0,8.0,176.0,18.0,0.0,117.5
101,Eddie Lee Ivery,GNB,RB,28.0,15.0,10.0,0.0,1.0,0.0,0.0,132.0,636.0,28.0,270.0,9.64,1.0,0.0,0.0,0.0,1.0,636.0,2.0,132.0,270.0,2.0,140.6
102,George Adams,NYG,RB,23.0,16.0,0.0,0.0,1.0,0.0,0.0,128.0,498.0,31.0,389.0,12.55,7.0,0.0,0.0,0.0,1.0,498.0,2.0,128.0,389.0,2.0,129.7
103,Johnny Hector,NYJ,RB,25.0,14.0,5.0,0.0,0.0,0.0,0.0,145.0,572.0,17.0,164.0,9.65,2.0,0.0,0.0,0.0,0.0,572.0,6.0,145.0,164.0,0.0,122.6
104,Tony Eason,NWE,QB,26.0,16.0,10.0,168.0,299.0,2156.0,17.0,22.0,70.0,0.0,0.0,0.0,4.0,0.0,2156.0,11.0,299.0,70.0,1.0,22.0,0.0,0.0,101.24000000000001
105,Mark Malone,PIT,QB,27.0,10.0,8.0,117.0,233.0,1428.0,7.0,15.0,80.0,0.0,0.0,0.0,3.0,0.0,1428.0,13.0,233.0,80.0,1.0,15.0,0.0,0.0,103.12
106,Gerry Ellis,GNB,RB,28.0,16.0,8.0,0.0,1.0,0.0,0.0,104.0,571.0,24.0,206.0,8.58,2.0,0.0,0.0,0.0,1.0,571.0,5.0,104.0,206.0,0.0,127.69999999999999
107,Stanley Morgan,NWE,WR,30.0,15.0,13.0,0.0,0.0,0.0,0.0,1.0,0.0,39.0,760.0,19.49,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,760.0,5.0,143.0
108,Wayne Wilson,NOR,RB,28.0,16.0,10.0,0.0,0.0,0.0,0.0,168.0,645.0,38.0,228.0,6.0,2.0,0.0,0.0,0.0,0.0,645.0,1.0,168.0,228.0,2.0,139.3
109,Mike Rozier,HOU,RB,24.0,14.0,6.0,0.0,0.0,0.0,0.0,133.0,462.0,9.0,96.0,10.67,3.0,0.0,0.0,0.0,0.0,462.0,8.0,133.0,96.0,0.0,106.80000000000001
110,Leonard Thompson,DET,WR,33.0,16.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,51.0,736.0,14.43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,736.0,5.0,154.6
111,Phil Epps,GNB,WR,27.0,16.0,16.0,0.0,0.0,0.0,0.0,5.0,103.0,44.0,683.0,15.52,1.0,0.0,0.0,0.0,0.0,103.0,1.0,5.0,683.0,3.0,144.60000000000002
112,Wesley Walker,NYJ,WR,30.0,12.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,34.0,725.0,21.32,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,725.0,5.0,134.5
113,Bobby Johnson,NYG,WR,24.0,16.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,33.0,533.0,16.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,533.0,8.0,134.3
114,Roy Green,STL,WR,28.0,13.0,13.0,0.0,0.0,0.0,0.0,1.0,2.0,50.0,693.0,13.86,2.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,693.0,5.0,145.5
115,Jessie Hester,RAI,WR,22.0,16.0,16.0,0.0,0.0,0.0,0.0,1.0,13.0,32.0,665.0,20.78,0.0,0.0,0.0,0.0,0.0,13.0,1.0,1.0,665.0,4.0,129.8
116,Dennis McKinnon,CHI,WR,24.0,14.0,13.0,0.0,0.0,0.0,0.0,1.0,0.0,31.0,555.0,17.9,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,555.0,7.0,126.5
117,Ottis Anderson,STL,RB,28.0,9.0,8.0,0.0,0.0,0.0,0.0,117.0,479.0,23.0,225.0,9.78,3.0,0.0,0.0,0.0,0.0,479.0,4.0,117.0,225.0,0.0,111.4
118,Keith Griffin,WAS,RB,24.0,16.0,0.0,0.0,0.0,0.0,0.0,102.0,473.0,37.0,285.0,7.7,1.0,0.0,0.0,0.0,0.0,473.0,3.0,102.0,285.0,0.0,128.8
119,Vance Johnson,DEN,WR,22.0,16.0,7.0,0.0,1.0,0.0,0.0,10.0,36.0,51.0,721.0,14.14,5.0,0.0,0.0,0.0,1.0,36.0,0.0,10.0,721.0,3.0,134.7
120,Andre Reed,BUF,WR,21.0,16.0,15.0,0.0,0.0,0.0,0.0,3.0,-1.0,48.0,637.0,13.27,2.0,0.0,0.0,0.0,0.0,-1.0,1.0,3.0,637.0,4.0,137.6
121,Joe Theismann,WAS,QB,36.0,11.0,11.0,167.0,301.0,1774.0,16.0,25.0,115.0,0.0,0.0,0.0,4.0,0.0,1774.0,8.0,301.0,115.0,2.0,25.0,0.0,0.0,86.46
122,Gene Lang,DEN,RB,23.0,12.0,2.0,0.0,0.0,0.0,0.0,84.0,318.0,23.0,180.0,7.83,3.0,0.0,0.0,0.0,0.0,318.0,5.0,84.0,180.0,2.0,108.8
123,Jerry Butler,BUF,WR,28.0,16.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,41.0,770.0,18.78,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,770.0,2.0,130.0
