,Player,Tm,Pos,Age,G,GS,Cmp,Att,Yds,Int,Att,Yds,Tgt,Rec,Yds,Y/R,Fumbles,FumblesLost,PassingYds,PassingTD,PassingAtt,RushingYds,RushingTD,RushingAtt,ReceivingYds,ReceivingTD,FantasyPoints
66,Lee Evans,BUF,WR,27.0,16.0,16.0,0.0,0.0,0.0,0.0,1.0,22.0,102.0,63.0,1017.0,16.14,2.0,1.0,0.0,0.0,0.0,22.0,0.0,1.0,1017.0,3.0,182.89999999999998
67,Muhsin Muhammad,CAR,WR,35.0,16.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,107.0,65.0,923.0,14.2,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,923.0,5.0,185.3
68,Derrick Ward,NYG,RB,28.0,16.0,3.0,0.0,0.0,0.0,0.0,182.0,1025.0,55.0,41.0,384.0,9.37,2.0,0.0,0.0,0.0,0.0,1025.0,2.0,182.0,384.0,0.0,193.9
69,David Garrard,JAX,QB,30.0,16.0,16.0,335.0,535.0,3620.0,13.0,73.0,322.0,1.0,1.0,-6.0,-6.0,7.0,4.0,3620.0,15.0,535.0,322.0,2.0,73.0,-6.0,0.0,215.40000000000003
70,Steve Breaston,ARI,WR,25.0,16.0,9.0,0.0,0.0,0.0,0.0,2.0,8.0,113.0,77.0,1006.0,13.06,1.0,0.0,0.0,0.0,0.0,8.0,0.0,2.0,1006.0,3.0,196.4
71,Tyler Thigpen,KAN,QB,24.0,14.0,11.0,230.0,420.0,2608.0,12.0,62.0,386.0,1.0,1.0,37.0,37.0,6.0,2.0,2608.0,18.0,420.0,386.0,3.0,62.0,37.0,1.0,215.61999999999998
72,Chad Pennington,MIA,QB,32.0,16.0,16.0,321.0,476.0,3653.0,7.0,30.0,62.0,0.0,0.0,0.0,0.0,3.0,1.0,3653.0,19.0,476.0,62.0,1.0,30.0,0.0,0.0,218.32
73,Jerricho Cotchery,NYJ,WR,26.0,16.0,16.0,0.0,0.0,0.0,0.0,2.0,8.0,112.0,71.0,858.0,12.08,2.0,1.0,0.0,0.0,0.0,8.0,0.0,2.0,858.0,5.0,185.60000000000002
74,Reagan Maui'a,CIN,0,24.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
75,J.P. Foschi,KAN,0,26.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
76,DeSean Jackson,PHI,WR,22.0,16.0,15.0,0.0,1.0,0.0,1.0,17.0,96.0,120.0,62.0,912.0,14.71,4.0,2.0,0.0,0.0,1.0,96.0,1.0,17.0,912.0,2.0,174.79999999999998
77,Kevin Boss,NYG,TE,24.0,15.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,55.0,33.0,384.0,11.64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,384.0,6.0,107.4
78,Tony Romo,DAL,QB,28.0,13.0,13.0,276.0,450.0,3448.0,14.0,28.0,41.0,0.0,0.0,0.0,0.0,13.0,7.0,3448.0,26.0,450.0,41.0,0.0,28.0,0.0,0.0,204.01999999999998
79,Eli Manning,NYG,QB,27.0,16.0,16.0,289.0,479.0,3238.0,10.0,20.0,10.0,0.0,0.0,0.0,0.0,5.0,2.0,3238.0,21.0,479.0,10.0,1.0,20.0,0.0,0.0,196.52
80,Jason Campbell,WAS,QB,27.0,16.0,16.0,315.0,506.0,3245.0,6.0,47.0,258.0,0.0,0.0,0.0,0.0,7.0,1.0,3245.0,13.0,506.0,258.0,1.0,47.0,0.0,0.0,199.60000000000002
81,Matt Ryan,ATL,QB,23.0,16.0,16.0,265.0,434.0,3440.0,11.0,55.0,104.0,0.0,0.0,0.0,0.0,6.0,1.0,3440.0,16.0,434.0,104.0,1.0,55.0,0.0,0.0,194.0
82,Brett Favre,NYJ,QB,39.0,16.0,16.0,343.0,522.0,3472.0,22.0,21.0,43.0,0.0,0.0,2.0,0.0,10.0,2.0,3472.0,22.0,522.0,43.0,1.0,21.0,2.0,0.0,189.38
83,Kyle Orton,CHI,QB,26.0,15.0,15.0,272.0,465.0,2972.0,12.0,24.0,49.0,0.0,0.0,0.0,0.0,6.0,5.0,2972.0,18.0,465.0,49.0,3.0,24.0,0.0,0.0,179.78
84,Ben Roethlisberger,PIT,QB,26.0,16.0,16.0,281.0,469.0,3301.0,15.0,34.0,101.0,1.0,1.0,-7.0,-7.0,14.0,7.0,3301.0,17.0,469.0,101.0,2.0,34.0,-7.0,0.0,178.44
85,Joe Flacco,BAL,QB,23.0,16.0,16.0,257.0,428.0,2971.0,12.0,52.0,180.0,1.0,1.0,43.0,43.0,11.0,2.0,2971.0,14.0,428.0,180.0,2.0,52.0,43.0,0.0,182.14000000000001
86,Matt Schaub,HOU,QB,27.0,11.0,11.0,251.0,380.0,3043.0,10.0,31.0,68.0,0.0,0.0,0.0,0.0,10.0,4.0,3043.0,15.0,380.0,68.0,2.0,31.0,0.0,0.0,172.52
87,Jake Delhomme,CAR,QB,33.0,16.0,16.0,246.0,414.0,3288.0,12.0,20.0,21.0,0.0,0.0,0.0,0.0,5.0,2.0,3288.0,15.0,414.0,21.0,2.0,20.0,0.0,0.0,177.62
88,Jeff Garcia,TAM,QB,38.0,12.0,11.0,244.0,376.0,2712.0,6.0,35.0,148.0,0.0,0.0,0.0,0.0,7.0,2.0,2712.0,12.0,376.0,148.0,1.0,35.0,0.0,0.0,161.28000000000003
89,Trent Edwards,BUF,QB,25.0,14.0,14.0,245.0,374.0,2699.0,10.0,36.0,117.0,0.0,0.0,0.0,0.0,9.0,5.0,2699.0,11.0,374.0,117.0,3.0,36.0,0.0,0.0,151.65999999999997
90,JaMarcus Russell,OAK,QB,23.0,15.0,15.0,198.0,368.0,2423.0,8.0,17.0,127.0,1.0,0.0,0.0,0.0,12.0,7.0,2423.0,13.0,368.0,127.0,1.0,17.0,0.0,0.0,137.62
91,Kerry Collins,TEN,QB,36.0,16.0,15.0,242.0,415.0,2676.0,7.0,25.0,49.0,0.0,0.0,0.0,0.0,5.0,1.0,2676.0,12.0,415.0,49.0,0.0,25.0,0.0,0.0,143.94000000000003
92,Jonathan Stewart,CAR,RB,21.0,16.0,0.0,0.0,0.0,0.0,0.0,184.0,836.0,17.0,8.0,47.0,5.88,2.0,1.0,0.0,0.0,0.0,836.0,10.0,184.0,47.0,0.0,154.3
93,Shaun Hill,SFO,QB,28.0,9.0,8.0,181.0,288.0,2046.0,8.0,24.0,115.0,0.0,0.0,0.0,0.0,8.0,2.0,2046.0,13.0,288.0,115.0,2.0,24.0,0.0,0.0,137.34
94,Jamal Lewis,CLE,RB,29.0,16.0,16.0,0.0,0.0,0.0,0.0,279.0,1002.0,32.0,23.0,178.0,7.74,2.0,1.0,0.0,0.0,0.0,1002.0,4.0,279.0,178.0,0.0,163.0
95,Dominic Rhodes,IND,RB,29.0,15.0,4.0,0.0,0.0,0.0,0.0,152.0,538.0,59.0,45.0,302.0,6.71,0.0,0.0,0.0,0.0,0.0,538.0,6.0,152.0,302.0,3.0,183.0
96,Kevin Faulk,NWE,RB,32.0,15.0,3.0,1.0,1.0,-2.0,0.0,83.0,507.0,74.0,58.0,486.0,8.38,0.0,0.0,-2.0,0.0,1.0,507.0,3.0,83.0,486.0,3.0,193.22000000000003
97,Marc Bulger,STL,QB,31.0,15.0,15.0,251.0,440.0,2720.0,13.0,14.0,41.0,2.0,2.0,17.0,8.5,5.0,4.0,2720.0,11.0,440.0,41.0,0.0,14.0,17.0,0.0,126.6
98,Ryan Fitzpatrick,CIN,QB,26.0,13.0,12.0,221.0,372.0,1905.0,9.0,60.0,304.0,1.0,1.0,-3.0,-3.0,11.0,5.0,1905.0,8.0,372.0,304.0,2.0,60.0,-3.0,0.0,123.30000000000001
99,Sammy Morris,NWE,RB,31.0,13.0,7.0,0.0,0.0,0.0,0.0,156.0,727.0,24.0,17.0,161.0,9.47,1.0,1.0,0.0,0.0,0.0,727.0,7.0,156.0,161.0,0.0,145.8
100,Leon Washington,NYJ,RB,26.0,16.0,1.0,0.0,0.0,0.0,0.0,76.0,448.0,61.0,47.0,355.0,7.55,3.0,2.0,0.0,0.0,0.0,448.0,6.0,76.0,355.0,2.0,171.3
101,Larry Johnson,KAN,RB,29.0,12.0,12.0,1.0,1.0,4.0,0.0,193.0,874.0,17.0,12.0,74.0,6.17,5.0,1.0,4.0,1.0,1.0,874.0,5.0,193.0,74.0,0.0,138.96
102,Mewelde Moore,PIT,RB,26.0,16.0,4.0,0.0,0.0,0.0,0.0,140.0,588.0,53.0,40.0,320.0,8.0,2.0,0.0,0.0,0.0,0.0,588.0,5.0,140.0,320.0,1.0,166.8
103,Willis McGahee,BAL,RB,27.0,13.0,8.0,0.0,0.0,0.0,0.0,170.0,671.0,32.0,24.0,173.0,7.21,3.0,3.0,0.0,0.0,0.0,671.0,7.0,170.0,173.0,0.0,144.39999999999998
104,Warrick Dunn,TAM,RB,33.0,15.0,6.0,0.0,0.0,0.0,0.0,186.0,786.0,68.0,47.0,330.0,7.02,0.0,0.0,0.0,0.0,0.0,786.0,2.0,186.0,330.0,0.0,170.6
105,Tim Hightower,ARI,RB,22.0,16.0,7.0,0.0,0.0,0.0,0.0,143.0,399.0,50.0,34.0,237.0,6.97,2.0,0.0,0.0,0.0,0.0,399.0,10.0,143.0,237.0,0.0,157.6
106,Reggie Bush,NOR,RB,23.0,10.0,9.0,0.0,0.0,0.0,0.0,106.0,404.0,73.0,52.0,440.0,8.46,3.0,2.0,0.0,0.0,0.0,404.0,2.0,106.0,440.0,4.0,168.4
107,Chester Taylor,MIN,RB,29.0,16.0,1.0,1.0,1.0,4.0,0.0,101.0,399.0,55.0,45.0,399.0,8.87,2.0,2.0,4.0,1.0,1.0,399.0,4.0,101.0,399.0,2.0,160.96
108,Jerious Norwood,ATL,RB,25.0,16.0,0.0,0.0,0.0,0.0,0.0,95.0,489.0,54.0,36.0,338.0,9.39,2.0,0.0,0.0,0.0,0.0,489.0,4.0,95.0,338.0,2.0,154.7
109,Ricky Williams,MIA,RB,31.0,16.0,3.0,0.0,0.0,0.0,0.0,160.0,659.0,39.0,29.0,219.0,7.55,5.0,2.0,0.0,0.0,0.0,659.0,4.0,160.0,219.0,1.0,142.8
110,Joseph Addai,IND,RB,25.0,12.0,12.0,0.0,0.0,0.0,0.0,155.0,544.0,39.0,25.0,206.0,8.24,1.0,1.0,0.0,0.0,0.0,544.0,5.0,155.0,206.0,2.0,140.0
111,T.J. Houshmandzadeh,CIN,WR,31.0,15.0,15.0,0.0,0.0,0.0,0.0,1.0,9.0,137.0,92.0,904.0,9.83,0.0,0.0,0.0,0.0,0.0,9.0,0.0,1.0,904.0,4.0,207.3
112,Santonio Holmes,PIT,WR,24.0,15.0,15.0,0.0,0.0,0.0,0.0,2.0,9.0,114.0,55.0,821.0,14.93,4.0,2.0,0.0,0.0,0.0,9.0,0.0,2.0,821.0,5.0,164.0
113,Gus Frerotte,MIN,QB,37.0,11.0,11.0,178.0,301.0,2157.0,15.0,19.0,7.0,0.0,0.0,0.0,0.0,4.0,0.0,2157.0,12.0,301.0,7.0,1.0,19.0,0.0,0.0,110.98
114,Ted Ginn,MIA,WR,23.0,16.0,14.0,0.0,0.0,0.0,0.0,5.0,73.0,93.0,56.0,790.0,14.11,5.0,0.0,0.0,0.0,0.0,73.0,2.0,5.0,790.0,2.0,166.3
115,Willie Parker,PIT,RB,28.0,11.0,11.0,0.0,0.0,0.0,0.0,210.0,791.0,10.0,3.0,13.0,4.33,0.0,0.0,0.0,0.0,0.0,791.0,5.0,210.0,13.0,0.0,113.39999999999999
116,Braylon Edwards,CLE,WR,25.0,16.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,138.0,55.0,873.0,15.87,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,873.0,3.0,160.3
117,Mark Clayton,BAL,WR,26.0,16.0,13.0,1.0,1.0,32.0,0.0,6.0,81.0,82.0,41.0,695.0,16.95,0.0,0.0,32.0,1.0,1.0,81.0,1.0,6.0,695.0,3.0,147.88
