,Player,Tm,Pos,Age,G,GS,Cmp,Att,Yds,Int,Att,Yds,Tgt,Rec,Yds,Y/R,Fumbles,FumblesLost,PassingYds,PassingTD,PassingAtt,RushingYds,RushingTD,RushingAtt,ReceivingYds,ReceivingTD,FantasyPoints
29,Warrick Dunn,TAM,RB,22.0,16.0,10.0,0.0,0.0,0.0,0.0,224.0,978.0,56.0,39.0,462.0,11.85,4.0,3.0,0.0,0.0,0.0,978.0,4.0,224.0,462.0,3.0,219.0
30,Irving Fryar,PHI,WR,35.0,16.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,153.0,86.0,1316.0,15.3,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1316.0,6.0,253.6
31,Wesley Walls,CAR,TE,31.0,15.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,97.0,58.0,746.0,12.86,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,746.0,6.0,168.6
32,Curtis Martin,NWE,RB,24.0,13.0,13.0,0.0,0.0,0.0,0.0,274.0,1160.0,51.0,41.0,296.0,7.22,3.0,2.0,0.0,0.0,0.0,1160.0,4.0,274.0,296.0,1.0,212.6
33,Raymont Harris,CHI,RB,27.0,13.0,13.0,0.0,0.0,0.0,0.0,275.0,1033.0,41.0,28.0,115.0,4.11,1.0,0.0,0.0,0.0,0.0,1033.0,10.0,275.0,115.0,0.0,202.8
34,Jimmy Smith,JAX,WR,28.0,16.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,152.0,82.0,1324.0,16.15,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1324.0,4.0,238.4
35,Drew Bledsoe,NWE,QB,25.0,16.0,16.0,314.0,522.0,3706.0,15.0,28.0,55.0,0.0,0.0,0.0,0.0,4.0,1.0,3706.0,28.0,522.0,55.0,0.0,28.0,0.0,0.0,233.74
36,Derrick Alexander,BAL,WR,26.0,15.0,13.0,0.0,0.0,0.0,0.0,1.0,0.0,124.0,65.0,1009.0,15.52,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1009.0,9.0,217.9
37,Frank Wycheck,TEN,TE,26.0,16.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,99.0,63.0,748.0,11.87,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,748.0,4.0,161.8
38,Bert Emanuel,ATL,WR,27.0,16.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,140.0,65.0,991.0,15.25,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,991.0,9.0,216.1
39,James Jett,OAK,WR,27.0,16.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,101.0,46.0,804.0,17.48,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,804.0,12.0,194.4
40,Andre Rison,KAN,WR,30.0,16.0,16.0,0.0,0.0,0.0,0.0,1.0,2.0,151.0,72.0,1092.0,15.17,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,1092.0,7.0,223.39999999999998
41,Jake Reed,MIN,WR,30.0,16.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,118.0,68.0,1138.0,16.74,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1138.0,6.0,217.8
42,Mark Brunell,JAX,QB,27.0,14.0,14.0,264.0,435.0,3281.0,7.0,48.0,257.0,0.0,0.0,0.0,0.0,4.0,2.0,3281.0,18.0,435.0,257.0,2.0,48.0,0.0,0.0,222.94
43,Keenan McCardell,JAX,WR,27.0,16.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,129.0,85.0,1164.0,13.69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1164.0,5.0,231.4
44,Warren Moon,SEA,QB,41.0,15.0,14.0,313.0,528.0,3678.0,16.0,17.0,40.0,0.0,0.0,0.0,0.0,7.0,3.0,3678.0,25.0,528.0,40.0,1.0,17.0,0.0,0.0,219.12
45,Johnnie Morton,DET,WR,26.0,16.0,16.0,0.0,0.0,0.0,0.0,3.0,33.0,148.0,80.0,1057.0,13.21,2.0,0.0,0.0,0.0,0.0,33.0,0.0,3.0,1057.0,6.0,225.0
46,Robert Brooks,GNB,WR,27.0,15.0,15.0,0.0,0.0,0.0,0.0,2.0,19.0,118.0,60.0,1010.0,16.83,0.0,0.0,0.0,0.0,0.0,19.0,0.0,2.0,1010.0,7.0,204.9
47,Eric Green,BAL,TE,30.0,16.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,65.0,601.0,9.25,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,601.0,5.0,153.1
48,Steve Young,SFO,QB,36.0,15.0,15.0,241.0,356.0,3029.0,6.0,50.0,199.0,0.0,0.0,0.0,0.0,4.0,0.0,3029.0,19.0,356.0,199.0,3.0,50.0,0.0,0.0,223.06
49,Adrian Murrell,NYJ,RB,27.0,16.0,15.0,0.0,0.0,0.0,0.0,300.0,1086.0,41.0,27.0,106.0,3.93,4.0,2.0,0.0,0.0,0.0,1086.0,7.0,300.0,106.0,0.0,184.2
50,Terrell Owens,SFO,WR,24.0,16.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,103.0,60.0,936.0,15.6,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,936.0,8.0,201.6
51,Garrison Hearst,SFO,RB,26.0,13.0,13.0,0.0,0.0,0.0,0.0,234.0,1019.0,27.0,21.0,194.0,9.24,2.0,1.0,0.0,0.0,0.0,1019.0,4.0,234.0,194.0,2.0,176.3
52,Emmitt Smith,DAL,RB,28.0,16.0,16.0,0.0,0.0,0.0,0.0,261.0,1074.0,48.0,40.0,234.0,5.85,1.0,1.0,0.0,0.0,0.0,1074.0,4.0,261.0,234.0,0.0,192.8
53,Troy Drayton,MIA,TE,27.0,16.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,39.0,558.0,14.31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,558.0,4.0,118.8
54,Chris Calloway,NYG,WR,29.0,16.0,16.0,0.0,0.0,0.0,0.0,1.0,-1.0,98.0,58.0,849.0,14.64,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,1.0,849.0,8.0,190.8
55,Tony McGee,CIN,TE,26.0,16.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,53.0,34.0,414.0,12.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,414.0,6.0,111.4
56,Antowain Smith,BUF,RB,25.0,16.0,0.0,0.0,0.0,0.0,0.0,194.0,840.0,47.0,28.0,177.0,6.32,4.0,3.0,0.0,0.0,0.0,840.0,8.0,194.0,177.0,0.0,171.7
57,Mark Chmura,GNB,TE,28.0,15.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,56.0,38.0,417.0,10.97,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,417.0,6.0,113.7
58,Frank Sanders,ARI,WR,24.0,16.0,16.0,1.0,1.0,26.0,0.0,1.0,5.0,143.0,75.0,1017.0,13.56,3.0,3.0,26.0,0.0,1.0,5.0,0.0,1.0,1017.0,4.0,196.24
59,Natrone Means,JAX,RB,25.0,14.0,11.0,0.0,0.0,0.0,0.0,244.0,823.0,20.0,15.0,104.0,6.93,5.0,3.0,0.0,0.0,0.0,823.0,9.0,244.0,104.0,0.0,155.7
60,Tony Martin,SDG,WR,32.0,16.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,146.0,63.0,904.0,14.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,904.0,6.0,189.4
61,Keyshawn Johnson,NYJ,WR,25.0,16.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,135.0,70.0,963.0,13.76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,963.0,5.0,196.3
62,Mike Alstott,TAM,RB,24.0,15.0,15.0,0.0,0.0,0.0,0.0,176.0,665.0,33.0,23.0,178.0,7.74,5.0,4.0,0.0,0.0,0.0,665.0,7.0,176.0,178.0,3.0,159.3
63,Marvin Harrison,IND,WR,25.0,16.0,15.0,0.0,0.0,0.0,0.0,2.0,-7.0,117.0,73.0,866.0,11.86,2.0,0.0,0.0,0.0,0.0,-7.0,0.0,2.0,866.0,6.0,194.9
64,Brad Johnson,MIN,QB,29.0,13.0,13.0,275.0,452.0,3036.0,12.0,35.0,139.0,1.0,1.0,3.0,3.0,4.0,1.0,3036.0,20.0,452.0,139.0,0.0,35.0,3.0,1.0,196.64000000000001
65,James Stewart,JAX,RB,26.0,16.0,5.0,0.0,0.0,0.0,0.0,136.0,555.0,49.0,41.0,336.0,8.2,0.0,0.0,0.0,0.0,0.0,555.0,8.0,136.0,336.0,1.0,184.1
66,Scott Mitchell,DET,QB,29.0,16.0,16.0,293.0,509.0,3484.0,14.0,37.0,83.0,0.0,0.0,0.0,0.0,15.0,6.0,3484.0,19.0,509.0,83.0,1.0,37.0,0.0,0.0,189.66000000000003
67,Terance Mathis,ATL,WR,30.0,16.0,16.0,0.0,0.0,0.0,0.0,3.0,35.0,109.0,62.0,802.0,12.94,0.0,0.0,0.0,0.0,0.0,35.0,0.0,3.0,802.0,6.0,181.7
68,Ricky Proehl,CHI,WR,29.0,15.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,105.0,58.0,753.0,12.98,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,753.0,7.0,173.3
69,Andre Reed,BUF,WR,33.0,15.0,15.0,0.0,0.0,0.0,0.0,3.0,11.0,114.0,60.0,880.0,14.67,1.0,0.0,0.0,0.0,0.0,11.0,0.0,3.0,880.0,5.0,179.1
70,Michael Jackson,BAL,WR,28.0,16.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,137.0,69.0,918.0,13.3,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,918.0,4.0,180.8
71,Ernie Conwell,STL,TE,25.0,16.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,38.0,404.0,10.63,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,404.0,4.0,102.4
72,Chris Warren,SEA,RB,29.0,15.0,13.0,0.0,0.0,0.0,0.0,200.0,847.0,54.0,45.0,257.0,5.71,2.0,1.0,0.0,0.0,0.0,847.0,4.0,200.0,257.0,0.0,177.4
73,Freddie Jones,SDG,TE,23.0,13.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,69.0,41.0,505.0,12.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,505.0,2.0,103.5
74,Troy Aikman,DAL,QB,31.0,16.0,16.0,292.0,518.0,3283.0,12.0,25.0,79.0,0.0,0.0,0.0,0.0,6.0,5.0,3283.0,19.0,518.0,79.0,0.0,25.0,0.0,0.0,181.22
75,Pete Mitchell,JAX,TE,26.0,16.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,47.0,35.0,380.0,10.86,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,380.0,4.0,97.0
76,Chris Hetherington,IND,0,25.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
77,Quinn Early,BUF,WR,32.0,16.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,122.0,60.0,853.0,14.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,853.0,5.0,175.3
78,Dan Marino,MIA,QB,36.0,16.0,16.0,319.0,548.0,3780.0,11.0,18.0,-14.0,0.0,0.0,0.0,0.0,8.0,4.0,3780.0,16.0,548.0,-14.0,0.0,18.0,0.0,0.0,183.79999999999998
79,Chris Chandler,ATL,QB,32.0,14.0,14.0,202.0,342.0,2692.0,7.0,43.0,158.0,0.0,0.0,0.0,0.0,9.0,4.0,2692.0,20.0,342.0,158.0,0.0,43.0,0.0,0.0,181.48000000000002
80,Tony Banks,STL,QB,24.0,16.0,16.0,252.0,487.0,3254.0,13.0,47.0,186.0,0.0,0.0,0.0,0.0,15.0,7.0,3254.0,14.0,487.0,186.0,1.0,47.0,0.0,0.0,170.76
81,Trent Dilfer,TAM,QB,25.0,16.0,16.0,217.0,386.0,2555.0,11.0,33.0,99.0,0.0,0.0,0.0,0.0,9.0,1.0,2555.0,21.0,386.0,99.0,1.0,33.0,0.0,0.0,178.1
82,Vinny Testaverde,BAL,QB,34.0,13.0,13.0,271.0,470.0,2971.0,15.0,34.0,138.0,1.0,1.0,-4.0,-4.0,11.0,3.0,2971.0,18.0,470.0,138.0,0.0,34.0,-4.0,0.0,169.24
83,Neil O'Donnell,NYJ,QB,31.0,15.0,14.0,259.0,460.0,2796.0,7.0,32.0,36.0,0.0,0.0,0.0,0.0,9.0,6.0,2796.0,17.0,460.0,36.0,1.0,32.0,0.0,0.0,163.44
84,Erik Kramer,CHI,QB,33.0,15.0,13.0,275.0,477.0,3011.0,14.0,27.0,83.0,0.0,0.0,0.0,0.0,11.0,7.0,3011.0,14.0,477.0,83.0,2.0,27.0,0.0,0.0,154.74
85,Gus Frerotte,WAS,QB,26.0,13.0,13.0,204.0,402.0,2682.0,12.0,25.0,65.0,0.0,0.0,0.0,0.0,8.0,2.0,2682.0,17.0,402.0,65.0,2.0,25.0,0.0,0.0,165.78
86,Jake Plummer,ARI,QB,23.0,10.0,9.0,157.0,296.0,2203.0,15.0,39.0,216.0,1.0,1.0,2.0,2.0,6.0,5.0,2203.0,15.0,296.0,216.0,2.0,39.0,2.0,0.0,142.92000000000002
87,Jeff Blake,CIN,QB,27.0,11.0,11.0,184.0,317.0,2125.0,7.0,45.0,234.0,0.0,0.0,0.0,0.0,7.0,5.0,2125.0,8.0,317.0,234.0,3.0,45.0,0.0,0.0,134.4
88,Elvis Grbac,KAN,QB,27.0,10.0,10.0,179.0,314.0,1943.0,6.0,30.0,168.0,0.0,0.0,0.0,0.0,1.0,0.0,1943.0,11.0,314.0,168.0,1.0,30.0,0.0,0.0,132.51999999999998
89,Jim Harbaugh,IND,QB,34.0,12.0,11.0,189.0,309.0,2060.0,4.0,36.0,206.0,0.0,0.0,0.0,0.0,4.0,3.0,2060.0,10.0,309.0,206.0,0.0,36.0,0.0,0.0,129.0
90,Marcus Allen,KAN,RB,37.0,16.0,0.0,2.0,2.0,15.0,0.0,124.0,505.0,14.0,11.0,86.0,7.82,4.0,2.0,15.0,2.0,2.0,505.0,11.0,124.0,86.0,0.0,140.7
91,Gary Brown,SDG,RB,28.0,15.0,14.0,0.0,0.0,0.0,0.0,253.0,945.0,30.0,21.0,137.0,6.52,2.0,1.0,0.0,0.0,0.0,945.0,4.0,253.0,137.0,0.0,151.2
92,Charles Way,NYG,RB,25.0,16.0,16.0,0.0,0.0,0.0,0.0,151.0,698.0,51.0,37.0,304.0,8.22,3.0,0.0,0.0,0.0,0.0,698.0,4.0,151.0,304.0,1.0,167.2
93,Fred Lane,CAR,RB,22.0,13.0,7.0,0.0,0.0,0.0,0.0,182.0,809.0,13.0,8.0,27.0,3.38,4.0,3.0,0.0,0.0,0.0,809.0,7.0,182.0,27.0,0.0,127.60000000000002
94,Todd Collins,BUF,QB,26.0,14.0,13.0,215.0,391.0,2367.0,13.0,30.0,77.0,0.0,0.0,0.0,0.0,10.0,4.0,2367.0,12.0,391.0,77.0,0.0,30.0,0.0,0.0,116.38000000000001
95,Terry Allen,WAS,RB,29.0,10.0,10.0,0.0,0.0,0.0,0.0,210.0,724.0,29.0,20.0,172.0,8.6,2.0,1.0,0.0,0.0,0.0,724.0,4.0,210.0,172.0,1.0,137.60000000000002
96,Lawrence Phillips,2TM,RB,22.0,12.0,9.0,0.0,0.0,0.0,0.0,201.0,677.0,19.0,11.0,39.0,3.55,3.0,2.0,0.0,0.0,0.0,677.0,8.0,201.0,39.0,0.0,126.60000000000002
97,Bam Morris,BAL,RB,25.0,11.0,8.0,0.0,0.0,0.0,0.0,204.0,774.0,38.0,29.0,176.0,6.07,4.0,3.0,0.0,0.0,0.0,774.0,4.0,204.0,176.0,0.0,142.0
98,Terry Kirby,SFO,RB,27.0,16.0,3.0,0.0,0.0,0.0,0.0,125.0,418.0,34.0,23.0,279.0,12.13,3.0,1.0,0.0,0.0,0.0,418.0,6.0,125.0,279.0,1.0,132.7
99,Isaac Bruce,STL,WR,25.0,12.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,119.0,56.0,815.0,14.55,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,815.0,5.0,167.5
100,Amp Lee,STL,RB,26.0,16.0,1.0,0.0,0.0,0.0,0.0,28.0,104.0,93.0,61.0,825.0,13.52,0.0,0.0,0.0,0.0,0.0,104.0,0.0,28.0,825.0,3.0,171.9
101,Darnay Scott,CIN,WR,25.0,16.0,15.0,0.0,0.0,0.0,0.0,1.0,6.0,97.0,54.0,797.0,14.76,0.0,0.0,0.0,0.0,0.0,6.0,0.0,1.0,797.0,5.0,164.29999999999998
102,Boomer Esiason,CIN,QB,36.0,7.0,5.0,118.0,186.0,1478.0,2.0,8.0,11.0,0.0,0.0,0.0,0.0,1.0,0.0,1478.0,13.0,186.0,11.0,0.0,8.0,0.0,0.0,108.22
103,Andre Hastings,NOR,WR,27.0,16.0,16.0,0.0,0.0,0.0,0.0,4.0,35.0,118.0,48.0,722.0,15.04,1.0,1.0,0.0,0.0,0.0,35.0,0.0,4.0,722.0,5.0,151.7
104,Tiki Barber,NYG,RB,22.0,12.0,6.0,0.0,0.0,0.0,0.0,136.0,511.0,54.0,34.0,299.0,8.79,3.0,1.0,0.0,0.0,0.0,511.0,3.0,136.0,299.0,1.0,137.0
105,Ed McCaffrey,DEN,WR,29.0,15.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,85.0,45.0,590.0,13.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,590.0,8.0,152.0
106,Ray Zellars,NOR,RB,24.0,16.0,16.0,0.0,0.0,0.0,0.0,156.0,552.0,43.0,31.0,263.0,8.48,6.0,4.0,0.0,0.0,0.0,552.0,4.0,156.0,263.0,0.0,128.5
107,Bobby Hoying,PHI,QB,25.0,7.0,6.0,128.0,225.0,1573.0,6.0,16.0,78.0,0.0,0.0,0.0,0.0,7.0,6.0,1573.0,11.0,225.0,78.0,0.0,16.0,0.0,0.0,90.72
108,Ki-Jana Carter,CIN,RB,24.0,15.0,10.0,0.0,1.0,0.0,0.0,128.0,464.0,31.0,21.0,157.0,7.48,3.0,2.0,0.0,0.0,1.0,464.0,7.0,128.0,157.0,0.0,121.1
109,Jermaine Lewis,BAL,WR,23.0,14.0,7.0,0.0,0.0,0.0,0.0,3.0,35.0,70.0,42.0,648.0,15.43,3.0,3.0,0.0,0.0,0.0,35.0,0.0,3.0,648.0,6.0,140.3
110,Kerry Collins,CAR,QB,25.0,13.0,13.0,200.0,381.0,2124.0,21.0,26.0,65.0,0.0,0.0,0.0,0.0,8.0,4.0,2124.0,11.0,381.0,65.0,1.0,26.0,0.0,0.0,91.45999999999998
111,O.J. McDuffie,MIA,WR,28.0,16.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,118.0,76.0,943.0,12.41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,943.0,1.0,176.3
112,James McKnight,SEA,WR,25.0,12.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,64.0,34.0,637.0,18.74,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,637.0,6.0,131.7
113,Carl Pickens,CIN,WR,27.0,12.0,12.0,0.0,0.0,0.0,0.0,1.0,-6.0,95.0,52.0,695.0,13.37,1.0,1.0,0.0,0.0,0.0,-6.0,0.0,1.0,695.0,5.0,148.9
114,Wayne Chrebet,NYJ,WR,24.0,16.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,102.0,58.0,799.0,13.78,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,799.0,3.0,155.9
115,Mike Pritchard,SEA,WR,28.0,16.0,15.0,0.0,0.0,0.0,0.0,1.0,14.0,115.0,64.0,843.0,13.17,2.0,1.0,0.0,0.0,0.0,14.0,0.0,1.0,843.0,2.0,159.70000000000002
116,Kimble Anders,KAN,RB,31.0,15.0,14.0,0.0,0.0,0.0,0.0,79.0,397.0,72.0,59.0,453.0,7.68,3.0,0.0,0.0,0.0,0.0,397.0,0.0,79.0,453.0,2.0,156.0
117,J.J. Stokes,SFO,WR,25.0,16.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,80.0,58.0,733.0,12.64,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,733.0,4.0,155.3
118,Shawn Jefferson,NWE,WR,28.0,16.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,93.0,54.0,841.0,15.57,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,841.0,2.0,148.1
