,Player,Tm,Pos,Age,G,GS,Cmp,Att,Yds,Int,Att,Yds,Tgt,Rec,Yds,Y/R,Fumbles,FumblesLost,PassingYds,PassingTD,PassingAtt,RushingYds,RushingTD,RushingAtt,ReceivingYds,ReceivingTD,FantasyPoints
22,Terance Mathis,ATL,WR,31.0,16.0,16.0,0.0,0.0,0.0,0.0,1.0,-6.0,114.0,64.0,1136.0,17.75,0.0,0.0,0.0,0.0,0.0,-6.0,0.0,1.0,1136.0,11.0,243.0
23,Adrian Murrell,ARI,RB,28.0,15.0,14.0,0.0,0.0,0.0,0.0,274.0,1042.0,27.0,18.0,169.0,9.39,6.0,3.0,0.0,0.0,0.0,1042.0,8.0,274.0,169.0,2.0,193.1
24,Steve McNair,TEN,QB,25.0,16.0,16.0,289.0,492.0,3228.0,10.0,77.0,559.0,0.0,0.0,0.0,0.0,5.0,1.0,3228.0,15.0,492.0,559.0,4.0,77.0,0.0,0.0,247.02
25,Vinny Testaverde,NYJ,QB,35.0,14.0,13.0,259.0,421.0,3256.0,7.0,24.0,104.0,0.0,0.0,0.0,0.0,7.0,3.0,3256.0,29.0,421.0,104.0,1.0,24.0,0.0,0.0,242.64000000000001
26,Jerry Rice,SFO,WR,36.0,16.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,151.0,82.0,1157.0,14.11,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1157.0,9.0,247.7
27,Cris Carter,MIN,WR,33.0,16.0,16.0,0.0,0.0,0.0,0.0,1.0,-1.0,125.0,78.0,1011.0,12.96,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,1.0,1011.0,12.0,251.0
28,Ed McCaffrey,DEN,WR,30.0,15.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,99.0,64.0,1053.0,16.45,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1053.0,10.0,229.3
29,Joey Galloway,SEA,WR,27.0,16.0,16.0,0.0,0.0,0.0,0.0,9.0,26.0,132.0,65.0,1047.0,16.11,1.0,1.0,0.0,0.0,0.0,26.0,0.0,9.0,1047.0,10.0,230.29999999999998
30,Jimmy Smith,JAX,WR,29.0,16.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,133.0,78.0,1182.0,15.15,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1182.0,8.0,242.2
31,Rod Smith,DEN,WR,28.0,16.0,16.0,1.0,1.0,14.0,0.0,6.0,63.0,139.0,86.0,1222.0,14.21,0.0,0.0,14.0,0.0,1.0,63.0,0.0,6.0,1222.0,6.0,251.06
32,Priest Holmes,BAL,RB,25.0,16.0,13.0,0.0,1.0,0.0,1.0,233.0,1008.0,62.0,43.0,260.0,6.05,3.0,3.0,0.0,0.0,1.0,1008.0,7.0,233.0,260.0,0.0,203.8
33,Cam Cleeland,NOR,TE,23.0,16.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,88.0,54.0,684.0,12.67,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,684.0,6.0,158.4
34,Ben Coates,NWE,TE,29.0,14.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,95.0,67.0,668.0,9.97,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,668.0,6.0,169.8
35,Trent Green,WAS,QB,28.0,15.0,14.0,278.0,509.0,3441.0,11.0,42.0,117.0,2.0,2.0,-8.0,-4.0,14.0,6.0,3441.0,23.0,509.0,117.0,2.0,42.0,-8.0,0.0,220.53999999999996
36,Antowain Smith,BUF,RB,26.0,16.0,14.0,0.0,0.0,0.0,0.0,300.0,1124.0,11.0,5.0,11.0,2.2,5.0,3.0,0.0,0.0,0.0,1124.0,8.0,300.0,11.0,0.0,160.5
37,Corey Dillon,CIN,RB,24.0,15.0,15.0,0.0,0.0,0.0,0.0,262.0,1130.0,44.0,28.0,178.0,6.36,2.0,2.0,0.0,0.0,0.0,1130.0,4.0,262.0,178.0,1.0,184.8
38,Wayne Chrebet,NYJ,WR,25.0,16.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,115.0,75.0,1083.0,14.44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1083.0,8.0,231.3
39,Rocket Ismail,CAR,WR,29.0,16.0,15.0,0.0,0.0,0.0,0.0,3.0,42.0,121.0,69.0,1024.0,14.84,2.0,1.0,0.0,0.0,0.0,42.0,0.0,3.0,1024.0,8.0,221.6
40,Tim Brown,OAK,WR,32.0,16.0,16.0,0.0,0.0,0.0,0.0,1.0,-7.0,153.0,81.0,1012.0,12.49,3.0,0.0,0.0,0.0,0.0,-7.0,0.0,1.0,1012.0,9.0,235.5
41,Chris Chandler,ATL,QB,33.0,14.0,14.0,190.0,327.0,3154.0,12.0,36.0,121.0,1.0,1.0,22.0,22.0,6.0,2.0,3154.0,25.0,327.0,121.0,2.0,36.0,22.0,0.0,225.45999999999998
42,Tony Martin,ATL,WR,33.0,16.0,16.0,0.0,1.0,0.0,0.0,0.0,0.0,131.0,66.0,1181.0,17.89,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1181.0,6.0,220.1
43,Mike Alstott,TAM,RB,25.0,16.0,16.0,0.0,1.0,0.0,0.0,215.0,846.0,30.0,22.0,152.0,6.91,5.0,5.0,0.0,0.0,1.0,846.0,8.0,215.0,152.0,1.0,165.8
44,Jake Plummer,ARI,QB,24.0,16.0,16.0,324.0,547.0,3737.0,20.0,51.0,217.0,0.0,0.0,0.0,0.0,12.0,5.0,3737.0,17.0,547.0,217.0,4.0,51.0,0.0,0.0,213.17999999999998
45,O.J. McDuffie,MIA,WR,29.0,16.0,16.0,0.0,0.0,0.0,0.0,3.0,11.0,165.0,90.0,1050.0,11.67,0.0,0.0,0.0,0.0,0.0,11.0,0.0,3.0,1050.0,7.0,238.1
46,Frank Wycheck,TEN,TE,27.0,16.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,91.0,70.0,768.0,10.97,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,768.0,2.0,156.8
47,Warrick Dunn,TAM,RB,23.0,16.0,14.0,0.0,0.0,0.0,0.0,245.0,1026.0,57.0,44.0,344.0,7.82,1.0,0.0,0.0,0.0,0.0,1026.0,2.0,245.0,344.0,0.0,193.0
48,Rickey Dudley,OAK,TE,26.0,16.0,15.0,0.0,0.0,0.0,0.0,1.0,-2.0,77.0,36.0,549.0,15.25,1.0,1.0,0.0,0.0,0.0,-2.0,0.0,1.0,549.0,5.0,118.7
49,Jerome Bettis,PIT,RB,26.0,15.0,15.0,0.0,0.0,0.0,0.0,316.0,1185.0,23.0,16.0,90.0,5.63,2.0,1.0,0.0,0.0,0.0,1185.0,3.0,316.0,90.0,0.0,159.5
50,Andrew Glover,MIN,TE,31.0,16.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,59.0,35.0,522.0,14.91,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,522.0,5.0,117.2
51,Karim Abdul-Jabbar,MIA,RB,24.0,15.0,15.0,0.0,0.0,0.0,0.0,270.0,960.0,31.0,21.0,102.0,4.86,2.0,1.0,0.0,0.0,0.0,960.0,6.0,270.0,102.0,0.0,161.2
52,Wesley Walls,CAR,TE,32.0,14.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,78.0,49.0,506.0,10.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,506.0,5.0,129.6
53,Freddie Jones,SDG,TE,24.0,16.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,111.0,57.0,602.0,10.56,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,602.0,3.0,135.2
54,Leslie Shepherd,WAS,WR,29.0,16.0,16.0,0.0,0.0,0.0,0.0,6.0,91.0,114.0,43.0,712.0,16.56,0.0,0.0,0.0,0.0,0.0,91.0,1.0,6.0,712.0,8.0,177.29999999999998
55,Peyton Manning,IND,QB,22.0,16.0,16.0,326.0,575.0,3739.0,28.0,15.0,62.0,0.0,0.0,0.0,0.0,3.0,1.0,3739.0,26.0,575.0,62.0,0.0,15.0,0.0,0.0,201.76
56,Gary Brown,NYG,RB,29.0,16.0,11.0,0.0,0.0,0.0,0.0,247.0,1063.0,26.0,13.0,36.0,2.77,1.0,1.0,0.0,0.0,0.0,1063.0,5.0,247.0,36.0,0.0,150.9
57,Mark Chmura,GNB,TE,29.0,15.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,74.0,47.0,554.0,11.79,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,554.0,4.0,126.4
58,Carl Pickens,CIN,WR,28.0,16.0,16.0,0.0,0.0,0.0,0.0,2.0,4.0,154.0,82.0,1023.0,12.48,2.0,0.0,0.0,0.0,0.0,4.0,0.0,2.0,1023.0,5.0,214.70000000000002
59,Dan Marino,MIA,QB,37.0,16.0,16.0,310.0,537.0,3497.0,15.0,21.0,-3.0,0.0,0.0,0.0,0.0,9.0,4.0,3497.0,23.0,537.0,-3.0,1.0,21.0,0.0,0.0,199.57999999999998
60,Frank Sanders,ARI,WR,25.0,16.0,16.0,0.0,0.0,0.0,0.0,4.0,0.0,144.0,89.0,1145.0,12.87,3.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,1145.0,3.0,219.5
61,Muhsin Muhammad,CAR,WR,25.0,16.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,106.0,68.0,941.0,13.84,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,941.0,6.0,196.1
62,Tony Gonzalez,KAN,TE,22.0,16.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,102.0,59.0,621.0,10.53,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,621.0,2.0,131.1
63,O.J. Santiago,ATL,TE,24.0,16.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,42.0,27.0,428.0,15.85,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,428.0,5.0,97.8
64,Bobby Engram,CHI,WR,25.0,16.0,16.0,0.0,0.0,0.0,0.0,1.0,3.0,114.0,64.0,987.0,15.42,1.0,1.0,0.0,0.0,0.0,3.0,0.0,1.0,987.0,5.0,191.0
65,Herman Moore,DET,WR,29.0,15.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,129.0,82.0,983.0,11.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,983.0,5.0,210.3
66,Rob Moore,ARI,WR,30.0,16.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,146.0,67.0,982.0,14.66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,982.0,5.0,195.2
67,Charles Johnson,PIT,WR,26.0,16.0,16.0,0.0,0.0,0.0,0.0,1.0,4.0,124.0,65.0,815.0,12.54,0.0,0.0,0.0,0.0,0.0,4.0,0.0,1.0,815.0,7.0,188.9
68,Drew Bledsoe,NWE,QB,26.0,14.0,14.0,263.0,481.0,3633.0,14.0,28.0,44.0,0.0,0.0,0.0,0.0,9.0,3.0,3633.0,20.0,481.0,44.0,0.0,28.0,0.0,0.0,195.72
69,Keenan McCardell,JAX,WR,28.0,15.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,113.0,64.0,892.0,13.94,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,892.0,6.0,189.2
70,J.J. Stokes,SFO,WR,26.0,16.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,93.0,63.0,770.0,12.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,770.0,8.0,188.0
71,Darnay Scott,CIN,WR,26.0,13.0,13.0,0.0,0.0,0.0,0.0,2.0,10.0,88.0,51.0,817.0,16.02,0.0,0.0,0.0,0.0,0.0,10.0,0.0,2.0,817.0,7.0,175.7
72,James Jett,OAK,WR,28.0,16.0,16.0,0.0,0.0,0.0,0.0,1.0,3.0,88.0,45.0,882.0,19.6,0.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,882.0,6.0,169.5
73,Leroy Hoard,MIN,RB,30.0,16.0,1.0,0.0,0.0,0.0,0.0,115.0,479.0,26.0,22.0,198.0,9.0,1.0,0.0,0.0,0.0,0.0,479.0,9.0,115.0,198.0,1.0,149.7
74,Tyrone Davis,GNB,TE,26.0,13.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,29.0,18.0,250.0,13.89,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,250.0,7.0,85.0
75,Natrone Means,SDG,RB,26.0,10.0,10.0,0.0,0.0,0.0,0.0,212.0,883.0,22.0,16.0,91.0,5.69,2.0,2.0,0.0,0.0,0.0,883.0,5.0,212.0,91.0,0.0,139.4
76,Chris Hetherington,IND,0,26.0,14.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
77,Robert Thomas,DAL,0,24.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
78,John Elway,DEN,QB,38.0,13.0,12.0,210.0,356.0,2806.0,10.0,37.0,94.0,1.0,1.0,14.0,14.0,7.0,2.0,2806.0,22.0,356.0,94.0,1.0,37.0,14.0,0.0,194.04000000000002
79,Doug Flutie,BUF,QB,36.0,13.0,10.0,202.0,354.0,2711.0,11.0,48.0,248.0,0.0,0.0,0.0,0.0,3.0,0.0,2711.0,20.0,354.0,248.0,1.0,48.0,0.0,0.0,197.24
80,Trent Dilfer,TAM,QB,26.0,16.0,16.0,225.0,429.0,2729.0,15.0,40.0,141.0,0.0,0.0,0.0,0.0,9.0,5.0,2729.0,21.0,429.0,141.0,2.0,40.0,0.0,0.0,179.26
81,Mark Brunell,JAX,QB,28.0,13.0,13.0,208.0,354.0,2601.0,9.0,49.0,192.0,0.0,0.0,0.0,0.0,3.0,2.0,2601.0,20.0,354.0,192.0,0.0,49.0,0.0,0.0,181.24
82,Kordell Stewart,PIT,QB,26.0,16.0,16.0,252.0,458.0,2560.0,18.0,81.0,406.0,1.0,1.0,17.0,17.0,3.0,2.0,2560.0,11.0,458.0,406.0,2.0,81.0,17.0,0.0,161.70000000000002
83,Rich Gannon,KAN,QB,33.0,12.0,10.0,206.0,354.0,2305.0,6.0,44.0,168.0,0.0,0.0,0.0,0.0,9.0,3.0,2305.0,10.0,354.0,168.0,3.0,44.0,0.0,0.0,149.0
84,Steve Beuerlein,CAR,QB,33.0,12.0,12.0,216.0,343.0,2613.0,12.0,22.0,26.0,0.0,0.0,0.0,0.0,13.0,3.0,2613.0,17.0,343.0,26.0,0.0,22.0,0.0,0.0,145.11999999999998
85,Troy Aikman,DAL,QB,32.0,11.0,11.0,187.0,315.0,2330.0,5.0,22.0,69.0,0.0,0.0,0.0,0.0,3.0,1.0,2330.0,12.0,315.0,69.0,2.0,22.0,0.0,0.0,148.1
86,Charlie Batch,DET,QB,24.0,12.0,12.0,173.0,303.0,2178.0,6.0,41.0,229.0,0.0,0.0,0.0,0.0,2.0,2.0,2178.0,11.0,303.0,229.0,1.0,41.0,0.0,0.0,144.02
87,Neil O'Donnell,CIN,QB,32.0,13.0,11.0,212.0,343.0,2216.0,4.0,13.0,34.0,0.0,0.0,0.0,0.0,6.0,4.0,2216.0,15.0,343.0,34.0,0.0,13.0,0.0,0.0,136.04
88,Tony Banks,STL,QB,25.0,14.0,14.0,241.0,408.0,2535.0,14.0,40.0,156.0,0.0,0.0,0.0,0.0,10.0,1.0,2535.0,7.0,408.0,156.0,3.0,40.0,0.0,0.0,133.0
89,Kerry Collins,2TM,QB,26.0,11.0,11.0,170.0,353.0,2213.0,15.0,30.0,153.0,1.0,1.0,-11.0,-11.0,13.0,6.0,2213.0,12.0,353.0,153.0,1.0,30.0,-11.0,0.0,115.71999999999998
90,Derrick Alexander,KAN,WR,27.0,15.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,107.0,54.0,992.0,18.37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,992.0,4.0,177.2
91,Napoleon Kaufman,OAK,RB,25.0,13.0,13.0,0.0,0.0,0.0,0.0,217.0,921.0,36.0,25.0,191.0,7.64,2.0,1.0,0.0,0.0,0.0,921.0,2.0,217.0,191.0,0.0,146.2
92,Marvin Harrison,IND,WR,26.0,12.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,122.0,59.0,776.0,13.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,776.0,7.0,178.6
93,Jim Harbaugh,BAL,QB,35.0,14.0,12.0,164.0,293.0,1839.0,11.0,40.0,172.0,0.0,0.0,0.0,0.0,7.0,1.0,1839.0,12.0,293.0,172.0,0.0,40.0,0.0,0.0,114.76
94,Reidel Anthony,TAM,WR,22.0,15.0,13.0,0.0,0.0,0.0,0.0,4.0,43.0,94.0,51.0,708.0,13.88,0.0,0.0,0.0,0.0,0.0,43.0,0.0,4.0,708.0,7.0,168.10000000000002
95,Chris Calloway,NYG,WR,30.0,16.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,119.0,62.0,812.0,13.1,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,812.0,6.0,177.2
96,Jermaine Lewis,BAL,WR,24.0,13.0,13.0,0.0,0.0,0.0,0.0,5.0,20.0,76.0,41.0,784.0,19.12,3.0,2.0,0.0,0.0,0.0,20.0,0.0,5.0,784.0,6.0,153.4
97,Johnnie Morton,DET,WR,27.0,16.0,16.0,0.0,0.0,0.0,0.0,1.0,11.0,140.0,69.0,1028.0,14.9,0.0,0.0,0.0,0.0,0.0,11.0,0.0,1.0,1028.0,2.0,184.9
98,Oronde Gadsden,MIA,WR,27.0,16.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,87.0,48.0,713.0,14.85,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,713.0,7.0,157.3
99,Michael Irvin,DAL,WR,32.0,16.0,15.0,0.0,0.0,0.0,0.0,1.0,1.0,128.0,74.0,1057.0,14.28,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1057.0,1.0,185.79999999999998
100,Michael Westbrook,WAS,WR,26.0,11.0,10.0,0.0,0.0,0.0,0.0,1.0,11.0,90.0,44.0,736.0,16.73,0.0,0.0,0.0,0.0,0.0,11.0,0.0,1.0,736.0,6.0,154.7
101,Fred Lane,CAR,RB,23.0,14.0,11.0,0.0,0.0,0.0,0.0,205.0,717.0,15.0,12.0,85.0,7.08,4.0,2.0,0.0,0.0,0.0,717.0,5.0,205.0,85.0,0.0,118.2
102,Amp Lee,STL,RB,27.0,14.0,2.0,0.0,0.0,0.0,0.0,44.0,175.0,84.0,64.0,667.0,10.42,3.0,2.0,0.0,0.0,0.0,175.0,2.0,44.0,667.0,2.0,168.2
103,Andre Reed,BUF,WR,34.0,15.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,109.0,63.0,795.0,12.62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,795.0,5.0,172.5
104,Torrance Small,IND,WR,28.0,16.0,4.0,0.0,1.0,0.0,0.0,1.0,2.0,87.0,45.0,681.0,15.13,0.0,0.0,0.0,0.0,1.0,2.0,0.0,1.0,681.0,7.0,155.29999999999998
105,Terrell Fletcher,SDG,RB,25.0,12.0,5.0,1.0,1.0,23.0,0.0,153.0,543.0,43.0,30.0,188.0,6.27,1.0,1.0,23.0,1.0,1.0,543.0,5.0,153.0,188.0,0.0,136.01999999999998
106,Bam Morris,2TM,RB,26.0,12.0,5.0,0.0,0.0,0.0,0.0,132.0,489.0,13.0,12.0,95.0,7.92,3.0,2.0,0.0,0.0,0.0,489.0,8.0,132.0,95.0,0.0,114.4
107,Erik Kramer,CHI,QB,34.0,8.0,8.0,151.0,250.0,1823.0,7.0,13.0,17.0,0.0,0.0,0.0,0.0,3.0,3.0,1823.0,9.0,250.0,17.0,1.0,13.0,0.0,0.0,96.62
108,Edgar Bennett,CHI,RB,29.0,16.0,13.0,1.0,2.0,18.0,0.0,173.0,611.0,44.0,28.0,209.0,7.46,2.0,2.0,18.0,1.0,2.0,611.0,2.0,173.0,209.0,0.0,122.72
109,Ricky Proehl,STL,WR,30.0,16.0,11.0,0.0,0.0,0.0,0.0,1.0,14.0,114.0,60.0,771.0,12.85,0.0,0.0,0.0,0.0,0.0,14.0,0.0,1.0,771.0,3.0,156.5
110,Donnell Bennett,KAN,RB,26.0,16.0,10.0,0.0,0.0,0.0,0.0,148.0,527.0,20.0,16.0,91.0,5.69,4.0,3.0,0.0,0.0,0.0,527.0,5.0,148.0,91.0,1.0,107.80000000000001
111,Donald Hollas,OAK,QB,31.0,12.0,6.0,135.0,260.0,1754.0,16.0,29.0,120.0,0.0,0.0,0.0,0.0,10.0,2.0,1754.0,10.0,260.0,120.0,1.0,29.0,0.0,0.0,92.16
112,Terry Glenn,NWE,WR,24.0,10.0,9.0,0.0,0.0,0.0,0.0,2.0,-1.0,98.0,50.0,792.0,15.84,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,2.0,792.0,3.0,147.1
113,Curtis Conway,CHI,WR,27.0,15.0,15.0,0.0,1.0,0.0,0.0,5.0,48.0,104.0,54.0,733.0,13.57,1.0,2.0,0.0,0.0,1.0,48.0,0.0,5.0,733.0,3.0,146.10000000000002
114,Warren Moon,SEA,QB,42.0,10.0,10.0,145.0,258.0,1632.0,8.0,16.0,10.0,0.0,0.0,0.0,0.0,8.0,4.0,1632.0,11.0,258.0,10.0,0.0,16.0,0.0,0.0,86.28
115,Mike Pritchard,SEA,WR,29.0,16.0,16.0,0.0,0.0,0.0,0.0,1.0,17.0,101.0,58.0,742.0,12.79,1.0,1.0,0.0,0.0,0.0,17.0,0.0,1.0,742.0,3.0,149.89999999999998
116,Terry Allen,WAS,RB,30.0,10.0,10.0,0.0,0.0,0.0,0.0,148.0,700.0,22.0,17.0,128.0,7.53,4.0,3.0,0.0,0.0,0.0,700.0,2.0,148.0,128.0,0.0,105.8
117,Kent Graham,NYG,QB,30.0,11.0,6.0,105.0,205.0,1219.0,5.0,27.0,138.0,1.0,1.0,16.0,16.0,2.0,1.0,1219.0,7.0,205.0,138.0,2.0,27.0,16.0,0.0,93.15999999999998
118,Skip Hicks,WAS,RB,24.0,9.0,5.0,0.0,0.0,0.0,0.0,122.0,433.0,8.0,4.0,23.0,5.75,0.0,0.0,0.0,0.0,0.0,433.0,8.0,122.0,23.0,0.0,97.6
