,Player,Tm,Pos,Age,G,GS,Cmp,Att,Yds,Int,Att,Yds,Rec,Yds,Y/R,Fumbles,FumblesLost,PassingYds,PassingTD,PassingAtt,RushingYds,RushingTD,RushingAtt,ReceivingYds,ReceivingTD,FantasyPoints
10,Joe Theismann,WAS,QB,34.0,16.0,16.0,276.0,459.0,3714.0,11.0,37.0,234.0,0.0,0.0,0.0,1.0,0.0,3714.0,29.0,459.0,234.0,1.0,37.0,0.0,0.0,269.96
11,Carlos Carson,KAN,WR,25.0,16.0,16.0,1.0,1.0,48.0,0.0,2.0,20.0,80.0,1351.0,16.89,2.0,0.0,48.0,1.0,1.0,20.0,0.0,2.0,1351.0,7.0,261.02
12,James Lofton,GNB,WR,27.0,16.0,16.0,0.0,0.0,0.0,0.0,9.0,36.0,58.0,1300.0,22.41,0.0,0.0,0.0,0.0,0.0,36.0,0.0,9.0,1300.0,8.0,239.6
13,Lynn Dickey,GNB,QB,34.0,16.0,16.0,289.0,484.0,4458.0,29.0,21.0,12.0,0.0,0.0,0.0,9.0,0.0,4458.0,32.0,484.0,12.0,3.0,21.0,0.0,0.0,249.51999999999998
14,Marcus Allen,RAI,RB,23.0,16.0,15.0,4.0,7.0,111.0,0.0,266.0,1014.0,68.0,590.0,8.68,14.0,0.0,111.0,3.0,7.0,1014.0,9.0,266.0,590.0,2.0,282.84000000000003
15,Danny White,DAL,QB,31.0,16.0,16.0,334.0,533.0,3980.0,23.0,18.0,31.0,1.0,15.0,15.0,10.0,0.0,3980.0,29.0,533.0,31.0,4.0,18.0,15.0,1.0,244.79999999999995
16,Charlie Brown,WAS,WR,25.0,15.0,13.0,0.0,0.0,0.0,0.0,4.0,53.0,78.0,1225.0,15.71,0.0,0.0,0.0,0.0,0.0,53.0,0.0,4.0,1225.0,8.0,253.8
17,Steve Largent,SEA,WR,29.0,15.0,14.0,1.0,1.0,11.0,0.0,0.0,0.0,72.0,1074.0,14.92,3.0,0.0,11.0,0.0,1.0,0.0,0.0,0.0,1074.0,11.0,239.84
18,Bill Kenney,KAN,QB,28.0,16.0,16.0,346.0,603.0,4348.0,18.0,23.0,59.0,1.0,0.0,0.0,7.0,0.0,4348.0,24.0,603.0,59.0,3.0,23.0,0.0,0.0,244.81999999999994
19,Paul Coffman,GNB,TE,27.0,16.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,54.0,814.0,15.07,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,814.0,11.0,199.4
20,Joe Cribbs,BUF,RB,25.0,16.0,16.0,1.0,2.0,3.0,0.0,263.0,1131.0,57.0,524.0,9.19,6.0,0.0,3.0,0.0,2.0,1131.0,3.0,263.0,524.0,7.0,270.62
21,Earl Campbell,HOU,RB,28.0,14.0,14.0,0.0,0.0,0.0,0.0,322.0,1301.0,19.0,216.0,11.37,4.0,0.0,0.0,0.0,0.0,1301.0,12.0,322.0,216.0,0.0,234.7
22,Mark Duper,MIA,WR,24.0,16.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,51.0,1003.0,19.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1003.0,10.0,211.3
23,Ozzie Newsome,CLE,TE,27.0,16.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,89.0,970.0,10.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,970.0,6.0,222.0
24,Tim Smith,HOU,WR,26.0,16.0,16.0,0.0,0.0,0.0,0.0,2.0,16.0,83.0,1176.0,14.17,1.0,0.0,0.0,0.0,0.0,16.0,0.0,2.0,1176.0,6.0,236.2
25,Tony Dorsett,DAL,RB,29.0,16.0,16.0,0.0,1.0,0.0,0.0,289.0,1321.0,40.0,287.0,7.18,5.0,0.0,0.0,0.0,1.0,1321.0,8.0,289.0,287.0,1.0,244.8
26,Ottis Anderson,STL,RB,26.0,15.0,15.0,0.0,0.0,0.0,0.0,296.0,1270.0,54.0,459.0,8.5,10.0,0.0,0.0,0.0,0.0,1270.0,5.0,296.0,459.0,1.0,242.89999999999998
27,Steve Watson,DEN,WR,26.0,16.0,16.0,0.0,0.0,0.0,0.0,3.0,17.0,59.0,1133.0,19.2,1.0,0.0,0.0,0.0,0.0,17.0,0.0,3.0,1133.0,5.0,202.0
28,Chuck Muncie,SDG,RB,30.0,15.0,12.0,0.0,0.0,0.0,0.0,235.0,886.0,42.0,396.0,9.43,8.0,0.0,0.0,0.0,0.0,886.0,12.0,235.0,396.0,1.0,232.2
29,Mike Pruitt,CLE,RB,29.0,15.0,14.0,0.0,0.0,0.0,0.0,293.0,1184.0,30.0,157.0,5.23,4.0,0.0,0.0,0.0,0.0,1184.0,10.0,293.0,157.0,2.0,228.10000000000002
30,Earnest Gray,NYG,WR,26.0,16.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,78.0,1139.0,14.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1139.0,5.0,221.9
31,Cris Collinsworth,CIN,WR,24.0,14.0,14.0,0.0,0.0,0.0,0.0,2.0,2.0,66.0,1130.0,17.12,2.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,1130.0,5.0,205.2
32,Curtis Dickey,BAL,RB,27.0,16.0,16.0,0.0,0.0,0.0,0.0,254.0,1122.0,24.0,483.0,20.13,9.0,0.0,0.0,0.0,0.0,1122.0,4.0,254.0,483.0,3.0,208.5
33,Willie Gault,CHI,WR,23.0,16.0,13.0,0.0,0.0,0.0,0.0,4.0,31.0,40.0,836.0,20.9,1.0,0.0,0.0,0.0,0.0,31.0,0.0,4.0,836.0,8.0,172.7
34,Dwight Clark,SFO,WR,26.0,16.0,13.0,0.0,1.0,0.0,0.0,3.0,18.0,70.0,840.0,12.0,0.0,0.0,0.0,0.0,1.0,18.0,0.0,3.0,840.0,8.0,203.8
35,Tony Collins,NWE,RB,24.0,16.0,16.0,0.0,0.0,0.0,0.0,219.0,1049.0,27.0,257.0,9.52,10.0,0.0,0.0,0.0,0.0,1049.0,10.0,219.0,257.0,0.0,197.60000000000002
36,Wesley Walker,NYJ,WR,28.0,16.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,61.0,868.0,14.23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,868.0,7.0,189.8
37,Steve Bartkowski,ATL,QB,31.0,14.0,14.0,274.0,432.0,3167.0,5.0,16.0,38.0,0.0,0.0,0.0,7.0,0.0,3167.0,22.0,432.0,38.0,1.0,16.0,0.0,0.0,200.48000000000002
38,Billy Sims,DET,RB,28.0,13.0,12.0,0.0,0.0,0.0,0.0,220.0,1040.0,42.0,419.0,9.98,6.0,0.0,0.0,0.0,0.0,1040.0,7.0,220.0,419.0,0.0,217.9
39,Roger Craig,SFO,RB,23.0,16.0,13.0,0.0,0.0,0.0,0.0,176.0,725.0,48.0,427.0,8.9,6.0,0.0,0.0,0.0,0.0,725.0,8.0,176.0,427.0,4.0,223.2
40,John Jefferson,GNB,WR,27.0,16.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,57.0,830.0,14.56,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,830.0,7.0,180.0
41,Stacey Bailey,ATL,WR,23.0,14.0,12.0,0.0,0.0,0.0,0.0,2.0,-5.0,55.0,881.0,16.02,1.0,0.0,0.0,0.0,0.0,-5.0,0.0,2.0,881.0,6.0,176.6
42,Tony Hill,DAL,WR,27.0,12.0,10.0,0.0,0.0,0.0,0.0,1.0,2.0,49.0,801.0,16.35,1.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,801.0,7.0,169.29999999999998
43,Brian Sipe,CLE,QB,34.0,15.0,14.0,291.0,496.0,3566.0,23.0,26.0,56.0,0.0,0.0,0.0,6.0,0.0,3566.0,26.0,496.0,56.0,0.0,26.0,0.0,0.0,194.23999999999998
44,Neil Lomax,STL,QB,24.0,13.0,13.0,209.0,354.0,2636.0,11.0,27.0,127.0,0.0,0.0,0.0,9.0,0.0,2636.0,24.0,354.0,127.0,2.0,27.0,0.0,0.0,186.14
45,Doug Cosbie,DAL,TE,27.0,16.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,46.0,588.0,12.78,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,588.0,6.0,140.8
46,Wes Chandler,SDG,WR,27.0,16.0,14.0,0.0,0.0,0.0,0.0,2.0,25.0,58.0,845.0,14.57,3.0,0.0,0.0,0.0,0.0,25.0,0.0,2.0,845.0,5.0,169.0
47,Henry Marshall,KAN,WR,29.0,13.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,788.0,15.76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,788.0,6.0,164.8
48,Charlie Joiner,SDG,WR,36.0,16.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,65.0,960.0,14.77,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,960.0,3.0,175.0
49,Doug Marsh,STL,TE,25.0,16.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,421.0,13.16,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,421.0,8.0,120.1
50,Pete Johnson,CIN,RB,29.0,11.0,8.0,0.0,0.0,0.0,0.0,210.0,763.0,15.0,129.0,8.6,2.0,0.0,0.0,0.0,0.0,763.0,14.0,210.0,129.0,0.0,184.2
51,Ron Jaworski,PHI,QB,32.0,16.0,16.0,235.0,446.0,3315.0,18.0,25.0,129.0,0.0,0.0,0.0,11.0,0.0,3315.0,20.0,446.0,129.0,1.0,25.0,0.0,0.0,173.5
52,Franco Harris,PIT,RB,33.0,16.0,16.0,0.0,0.0,0.0,0.0,279.0,1007.0,34.0,278.0,8.18,10.0,0.0,0.0,0.0,0.0,1007.0,5.0,279.0,278.0,2.0,184.5
53,Gerry Ellis,GNB,RB,26.0,15.0,14.0,2.0,5.0,31.0,1.0,141.0,696.0,52.0,603.0,11.6,7.0,0.0,31.0,1.0,5.0,696.0,4.0,141.0,603.0,2.0,207.14
54,Kevin House,TAM,WR,26.0,16.0,16.0,0.0,0.0,0.0,0.0,1.0,-4.0,47.0,769.0,16.36,0.0,0.0,0.0,0.0,0.0,-4.0,0.0,1.0,769.0,5.0,153.5
55,Leonard Thompson,DET,WR,31.0,13.0,12.0,0.0,0.0,0.0,0.0,4.0,72.0,41.0,752.0,18.34,2.0,0.0,0.0,0.0,0.0,72.0,1.0,4.0,752.0,3.0,143.39999999999998
56,Mike Barber,RAM,TE,30.0,16.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,55.0,657.0,11.95,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,657.0,3.0,136.7
57,Art Monk,WAS,WR,26.0,12.0,11.0,1.0,1.0,46.0,0.0,3.0,-19.0,47.0,746.0,15.87,0.0,0.0,46.0,0.0,1.0,-19.0,0.0,3.0,746.0,5.0,151.54
58,Ron Springs,DAL,RB,27.0,16.0,14.0,1.0,2.0,15.0,0.0,149.0,541.0,73.0,589.0,8.07,3.0,0.0,15.0,1.0,2.0,541.0,7.0,149.0,589.0,1.0,232.6
59,Cliff Branch,RAI,WR,35.0,12.0,12.0,0.0,0.0,0.0,0.0,1.0,20.0,39.0,696.0,17.85,0.0,0.0,0.0,0.0,0.0,20.0,0.0,1.0,696.0,5.0,140.6
60,Wayne Wilson,NOR,RB,26.0,14.0,8.0,0.0,0.0,0.0,0.0,199.0,787.0,20.0,178.0,8.9,6.0,0.0,0.0,0.0,0.0,787.0,9.0,199.0,178.0,2.0,170.5
61,Emery Moorehead,CHI,TE,29.0,16.0,15.0,0.0,0.0,0.0,0.0,5.0,6.0,42.0,597.0,14.21,0.0,0.0,0.0,0.0,0.0,6.0,0.0,5.0,597.0,3.0,120.3
62,Stanley Morgan,NWE,WR,28.0,16.0,16.0,0.0,0.0,0.0,0.0,1.0,13.0,58.0,863.0,14.88,5.0,0.0,0.0,0.0,0.0,13.0,0.0,1.0,863.0,2.0,147.60000000000002
63,Pat Tilley,STL,WR,30.0,16.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,44.0,690.0,15.68,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,690.0,5.0,141.0
64,Lam Jones,NYJ,WR,25.0,14.0,7.0,0.0,0.0,0.0,0.0,4.0,10.0,43.0,734.0,17.07,2.0,0.0,0.0,0.0,0.0,10.0,0.0,4.0,734.0,4.0,137.4
65,Hoby Brenner,NOR,TE,24.0,16.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,41.0,574.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,574.0,3.0,116.4
66,Joe Washington,WAS,RB,30.0,15.0,1.0,0.0,1.0,0.0,0.0,145.0,772.0,47.0,454.0,9.66,2.0,0.0,0.0,0.0,1.0,772.0,0.0,145.0,454.0,6.0,201.60000000000002
67,Joe Ferguson,BUF,QB,33.0,16.0,16.0,281.0,508.0,2995.0,25.0,20.0,88.0,0.0,0.0,0.0,3.0,0.0,2995.0,26.0,508.0,88.0,0.0,20.0,0.0,0.0,176.60000000000002
68,Cliff Stoudt,PIT,QB,28.0,16.0,15.0,197.0,381.0,2553.0,21.0,77.0,479.0,0.0,0.0,0.0,10.0,0.0,2553.0,12.0,381.0,479.0,4.0,77.0,0.0,0.0,160.02
69,Ulysses Norris,DET,TE,26.0,15.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,291.0,11.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,291.0,7.0,97.1
70,Derrick Ramsey,2TM,TE,27.0,16.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,335.0,13.96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,335.0,6.0,93.5
71,Nat Moore,MIA,WR,32.0,16.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,39.0,558.0,14.31,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,558.0,6.0,128.8
72,Freddie Solomon,SFO,WR,30.0,13.0,11.0,0.0,0.0,0.0,0.0,1.0,3.0,31.0,662.0,21.35,1.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,662.0,4.0,119.5
73,George Rogers,NOR,RB,25.0,13.0,12.0,0.0,0.0,0.0,0.0,256.0,1144.0,12.0,69.0,5.75,8.0,0.0,0.0,0.0,0.0,1144.0,5.0,256.0,69.0,0.0,147.3
74,Vince Ferragamo,RAM,QB,29.0,16.0,16.0,274.0,464.0,3276.0,23.0,22.0,17.0,0.0,0.0,0.0,8.0,0.0,3276.0,22.0,464.0,17.0,0.0,22.0,0.0,0.0,158.73999999999998
75,Theotis Brown,2TM,RB,26.0,15.0,9.0,1.0,1.0,11.0,0.0,130.0,481.0,47.0,418.0,8.89,4.0,0.0,11.0,0.0,1.0,481.0,8.0,130.0,418.0,2.0,189.34
76,Dan Ross,CIN,TE,26.0,16.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,42.0,483.0,11.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,483.0,3.0,108.3
77,Stephone Paige,KAN,WR,22.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,528.0,17.6,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,528.0,6.0,116.8
78,Dan Fouts,SDG,QB,32.0,10.0,10.0,215.0,340.0,2975.0,15.0,12.0,-5.0,0.0,0.0,0.0,5.0,0.0,2975.0,20.0,340.0,-5.0,1.0,12.0,0.0,0.0,164.5
79,Dan Marino,MIA,QB,22.0,11.0,9.0,173.0,296.0,2210.0,6.0,28.0,45.0,0.0,0.0,0.0,5.0,0.0,2210.0,20.0,296.0,45.0,2.0,28.0,0.0,0.0,162.9
80,Jim Plunkett,RAI,QB,36.0,14.0,13.0,230.0,379.0,2935.0,18.0,26.0,78.0,0.0,0.0,0.0,7.0,0.0,2935.0,20.0,379.0,78.0,0.0,26.0,0.0,0.0,155.20000000000002
81,Richard Todd,NYJ,QB,30.0,16.0,16.0,308.0,518.0,3478.0,26.0,35.0,101.0,0.0,0.0,0.0,5.0,0.0,3478.0,18.0,518.0,101.0,0.0,35.0,0.0,0.0,159.22
82,Jim McMahon,CHI,QB,24.0,14.0,13.0,175.0,295.0,2184.0,13.0,55.0,307.0,1.0,18.0,18.0,4.0,0.0,2184.0,12.0,295.0,307.0,2.0,55.0,18.0,1.0,152.86
83,Steve Grogan,NWE,QB,30.0,12.0,12.0,168.0,303.0,2411.0,12.0,23.0,108.0,1.0,-8.0,-8.0,4.0,0.0,2411.0,15.0,303.0,108.0,2.0,23.0,-8.0,0.0,147.44
84,Dave Krieg,SEA,QB,25.0,9.0,8.0,147.0,243.0,2139.0,11.0,16.0,55.0,1.0,11.0,11.0,10.0,0.0,2139.0,18.0,243.0,55.0,2.0,16.0,11.0,0.0,135.16
85,Mike Pagel,BAL,QB,23.0,15.0,15.0,163.0,328.0,2353.0,17.0,54.0,441.0,0.0,0.0,0.0,4.0,0.0,2353.0,12.0,328.0,441.0,0.0,54.0,0.0,0.0,144.22
86,Eric Hipple,DET,QB,26.0,16.0,16.0,204.0,387.0,2577.0,18.0,41.0,171.0,0.0,0.0,0.0,12.0,0.0,2577.0,12.0,387.0,171.0,3.0,41.0,0.0,0.0,126.17999999999998
87,Wendell Tyler,SFO,RB,28.0,14.0,14.0,0.0,0.0,0.0,0.0,176.0,856.0,34.0,285.0,8.38,7.0,0.0,0.0,0.0,0.0,856.0,4.0,176.0,285.0,2.0,170.1
88,Ted Brown,MIN,RB,26.0,10.0,8.0,0.0,0.0,0.0,0.0,120.0,476.0,41.0,357.0,8.71,2.0,0.0,0.0,0.0,0.0,476.0,10.0,120.0,357.0,1.0,186.3
89,Jack Thompson,TAM,QB,27.0,14.0,13.0,249.0,423.0,2906.0,21.0,26.0,27.0,0.0,0.0,0.0,10.0,0.0,2906.0,18.0,423.0,27.0,0.0,26.0,0.0,0.0,128.94
90,Matt Suhey,CHI,RB,25.0,16.0,13.0,1.0,1.0,74.0,0.0,149.0,681.0,49.0,429.0,8.76,5.0,0.0,74.0,1.0,1.0,681.0,4.0,149.0,429.0,1.0,186.95999999999998
91,Butch Woolfolk,NYG,RB,23.0,16.0,16.0,0.0,0.0,0.0,0.0,246.0,857.0,28.0,368.0,13.14,8.0,0.0,0.0,0.0,0.0,857.0,4.0,246.0,368.0,0.0,158.5
92,Tony Nathan,MIA,RB,27.0,16.0,12.0,3.0,4.0,46.0,0.0,151.0,685.0,52.0,461.0,8.87,2.0,0.0,46.0,0.0,4.0,685.0,3.0,151.0,461.0,1.0,188.44
93,James Wilder,TAM,RB,25.0,10.0,10.0,0.0,0.0,0.0,0.0,161.0,640.0,57.0,380.0,6.67,1.0,0.0,0.0,0.0,0.0,640.0,4.0,161.0,380.0,2.0,193.0
94,Ken Anderson,CIN,QB,34.0,13.0,13.0,198.0,297.0,2333.0,13.0,22.0,147.0,0.0,0.0,0.0,4.0,0.0,2333.0,12.0,297.0,147.0,1.0,22.0,0.0,0.0,128.01999999999998
95,James Jones,DET,RB,22.0,14.0,14.0,0.0,2.0,0.0,0.0,135.0,475.0,46.0,467.0,10.15,4.0,0.0,0.0,0.0,2.0,475.0,6.0,135.0,467.0,1.0,174.2
96,Randy McMillan,BAL,RB,25.0,16.0,16.0,0.0,0.0,0.0,0.0,198.0,802.0,24.0,195.0,8.13,5.0,0.0,0.0,0.0,0.0,802.0,5.0,198.0,195.0,1.0,149.7
97,Darrin Nelson,MIN,RB,24.0,15.0,10.0,0.0,0.0,0.0,0.0,154.0,642.0,51.0,618.0,12.12,5.0,0.0,0.0,0.0,0.0,642.0,1.0,154.0,618.0,0.0,173.0
98,Steve Dils,MIN,QB,28.0,16.0,12.0,239.0,444.0,2840.0,16.0,16.0,28.0,0.0,0.0,0.0,13.0,0.0,2840.0,11.0,444.0,28.0,0.0,16.0,0.0,0.0,102.4
99,Walter Abercrombie,PIT,RB,24.0,15.0,13.0,0.0,0.0,0.0,0.0,112.0,446.0,26.0,391.0,15.04,2.0,0.0,0.0,0.0,0.0,446.0,4.0,112.0,391.0,3.0,147.7
100,Rob Carpenter,NYG,RB,28.0,10.0,10.0,0.0,0.0,0.0,0.0,170.0,624.0,26.0,258.0,9.92,2.0,0.0,0.0,0.0,0.0,624.0,4.0,170.0,258.0,2.0,146.2
101,Andra Franklin,MIA,RB,24.0,15.0,12.0,0.0,0.0,0.0,0.0,224.0,746.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,746.0,8.0,224.0,0.0,0.0,110.6
102,Tony Galbreath,MIN,RB,29.0,13.0,7.0,0.0,0.0,0.0,0.0,113.0,474.0,45.0,348.0,7.73,4.0,0.0,0.0,0.0,0.0,474.0,4.0,113.0,348.0,2.0,155.2
103,Frank Hawkins,RAI,RB,24.0,16.0,2.0,0.0,0.0,0.0,0.0,110.0,526.0,20.0,150.0,7.5,2.0,0.0,0.0,0.0,0.0,526.0,6.0,110.0,150.0,2.0,131.6
104,Freeman McNeil,NYJ,RB,24.0,9.0,9.0,1.0,1.0,5.0,0.0,160.0,654.0,21.0,172.0,8.19,4.0,0.0,5.0,1.0,1.0,654.0,1.0,160.0,172.0,3.0,123.80000000000001
105,Sammy Winder,DEN,RB,24.0,14.0,13.0,0.0,0.0,0.0,0.0,196.0,757.0,23.0,150.0,6.52,7.0,0.0,0.0,0.0,0.0,757.0,3.0,196.0,150.0,0.0,117.69999999999999
106,Gerald Riggs,ATL,RB,23.0,14.0,0.0,0.0,0.0,0.0,0.0,100.0,437.0,17.0,149.0,8.76,7.0,0.0,0.0,0.0,0.0,437.0,8.0,100.0,149.0,0.0,109.6
107,Hubie Oliver,PHI,RB,26.0,16.0,16.0,0.0,0.0,0.0,0.0,121.0,434.0,49.0,421.0,8.59,5.0,0.0,0.0,0.0,0.0,434.0,1.0,121.0,421.0,2.0,142.5
108,Scott Brunner,NYG,QB,26.0,16.0,12.0,190.0,386.0,2516.0,22.0,26.0,64.0,0.0,0.0,0.0,8.0,0.0,2516.0,9.0,386.0,64.0,0.0,26.0,0.0,0.0,83.03999999999999
109,Frank Pollard,PIT,RB,26.0,16.0,3.0,0.0,0.0,0.0,0.0,135.0,608.0,16.0,127.0,7.94,5.0,0.0,0.0,0.0,0.0,608.0,4.0,135.0,127.0,0.0,103.5
110,Mosi Tatupu,NWE,RB,28.0,16.0,1.0,0.0,0.0,0.0,0.0,106.0,578.0,10.0,97.0,9.7,1.0,0.0,0.0,0.0,0.0,578.0,4.0,106.0,97.0,1.0,105.5
111,Steve DeBerg,DEN,QB,29.0,10.0,5.0,119.0,215.0,1617.0,7.0,13.0,28.0,0.0,0.0,0.0,5.0,0.0,1617.0,9.0,215.0,28.0,1.0,13.0,0.0,0.0,85.48
112,Bruce Harper,NYJ,RB,28.0,9.0,2.0,0.0,0.0,0.0,0.0,51.0,354.0,48.0,413.0,8.6,1.0,0.0,0.0,0.0,0.0,354.0,1.0,51.0,413.0,2.0,140.7
113,James Brooks,SDG,RB,25.0,15.0,6.0,0.0,0.0,0.0,0.0,127.0,516.0,25.0,215.0,8.6,8.0,0.0,0.0,0.0,0.0,516.0,3.0,127.0,215.0,0.0,100.1
114,Boyce Green,CLE,RB,23.0,13.0,2.0,0.0,0.0,0.0,0.0,104.0,497.0,25.0,167.0,6.68,4.0,0.0,0.0,0.0,0.0,497.0,3.0,104.0,167.0,1.0,107.4
115,Charles Alexander,CIN,RB,26.0,14.0,14.0,0.0,0.0,0.0,0.0,153.0,523.0,32.0,187.0,5.84,1.0,0.0,0.0,0.0,0.0,523.0,3.0,153.0,187.0,0.0,119.0
116,Dwayne Crutchfield,2TM,RB,24.0,13.0,8.0,0.0,0.0,0.0,0.0,140.0,578.0,19.0,133.0,7.0,2.0,0.0,0.0,0.0,0.0,578.0,3.0,140.0,133.0,0.0,104.1
117,Calvin Sweeney,PIT,WR,28.0,16.0,16.0,0.0,0.0,0.0,0.0,1.0,-2.0,39.0,577.0,14.79,0.0,0.0,0.0,0.0,0.0,-2.0,0.0,1.0,577.0,5.0,126.5
118,John Elway,DEN,QB,23.0,11.0,10.0,123.0,259.0,1663.0,14.0,28.0,146.0,0.0,0.0,0.0,6.0,0.0,1663.0,7.0,259.0,146.0,1.0,28.0,0.0,0.0,75.11999999999999
119,Jeff Chadwick,DET,WR,23.0,16.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,617.0,15.43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,617.0,4.0,125.7
120,Billy Jackson,KAN,RB,24.0,16.0,14.0,0.0,0.0,0.0,0.0,152.0,499.0,32.0,243.0,7.59,3.0,0.0,0.0,0.0,0.0,499.0,2.0,152.0,243.0,0.0,112.19999999999999
121,George Farmer,RAM,WR,25.0,16.0,16.0,0.0,0.0,0.0,0.0,1.0,-9.0,40.0,556.0,13.9,0.0,0.0,0.0,0.0,0.0,-9.0,0.0,1.0,556.0,5.0,124.69999999999999
122,Drew Pearson,DAL,WR,32.0,14.0,13.0,0.0,1.0,0.0,1.0,2.0,13.0,47.0,545.0,11.6,1.0,0.0,0.0,0.0,1.0,13.0,0.0,2.0,545.0,5.0,128.8
