,Player,Tm,Pos,Age,G,GS,Cmp,Att,Yds,Int,Att,Yds,Rec,Yds,Y/R,Fumbles,FumblesLost,PassingYds,PassingTD,PassingAtt,RushingYds,RushingTD,RushingAtt,ReceivingYds,ReceivingTD,FantasyPoints
44,Reggie Rucker,NWE,WR,25.0,14.0,14.0,0.0,0.0,0.0,0.0,3.0,5.0,44.0,681.0,15.48,2.0,0.0,0.0,0.0,0.0,5.0,0.0,3.0,681.0,3.0,126.6
45,Bob Chandler,BUF,WR,23.0,14.0,14.0,0.0,0.0,0.0,0.0,3.0,27.0,33.0,528.0,16.0,1.0,0.0,0.0,0.0,0.0,27.0,0.0,3.0,528.0,5.0,116.5
46,Tom Mitchell,BAL,TE,28.0,14.0,14.0,0.0,0.0,0.0,0.0,0.0,7.0,40.0,494.0,12.35,1.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,494.0,4.0,112.10000000000001
47,Ron Shanklin,PIT,WR,24.0,14.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,38.0,669.0,17.61,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,669.0,3.0,122.9
48,Larry Walton,DET,WR,25.0,14.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,485.0,20.21,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,485.0,6.0,104.5
49,Rod Sherman,DEN,WR,28.0,14.0,13.0,0.0,0.0,0.0,0.0,1.0,2.0,38.0,661.0,17.39,1.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,661.0,3.0,120.3
50,Marv Hubbard,OAK,RB,26.0,14.0,14.0,0.0,0.0,0.0,0.0,219.0,1100.0,22.0,103.0,4.68,5.0,0.0,0.0,0.0,0.0,1100.0,4.0,219.0,103.0,0.0,156.3
51,Jim Mitchell,ATL,TE,25.0,14.0,14.0,0.0,0.0,0.0,0.0,2.0,19.0,28.0,470.0,16.79,0.0,0.0,0.0,0.0,0.0,19.0,0.0,2.0,470.0,4.0,100.9
52,Jack Snow,RAM,WR,29.0,14.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,590.0,19.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,590.0,4.0,113.0
53,Norm Snead,NYG,QB,33.0,14.0,13.0,196.0,325.0,2307.0,12.0,10.0,21.0,0.0,0.0,0.0,4.0,0.0,2307.0,17.0,325.0,21.0,0.0,10.0,0.0,0.0,130.38
54,Paul Warfield,MIA,WR,30.0,12.0,11.0,0.0,0.0,0.0,0.0,4.0,23.0,29.0,606.0,20.9,1.0,0.0,0.0,0.0,0.0,23.0,0.0,4.0,606.0,3.0,107.89999999999999
55,Mike Siani,OAK,WR,22.0,14.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,496.0,17.71,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,496.0,5.0,105.6
56,Ken Burrow,ATL,WR,24.0,14.0,14.0,0.0,0.0,0.0,0.0,3.0,3.0,29.0,492.0,16.97,1.0,0.0,0.0,0.0,0.0,3.0,0.0,3.0,492.0,5.0,106.5
57,Bob Berry,ATL,QB,30.0,14.0,14.0,154.0,277.0,2158.0,12.0,24.0,86.0,1.0,-9.0,-9.0,7.0,0.0,2158.0,13.0,277.0,86.0,2.0,24.0,-9.0,0.0,121.01999999999998
58,Ken Burrough,HOU,WR,24.0,14.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,521.0,20.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,521.0,4.0,102.1
59,Frank Lewis,PIT,WR,25.0,13.0,8.0,0.0,0.0,0.0,0.0,3.0,68.0,27.0,391.0,14.48,1.0,0.0,0.0,0.0,0.0,68.0,0.0,3.0,391.0,5.0,100.89999999999999
60,Eddie Bell,NYJ,WR,26.0,13.0,13.0,0.0,0.0,0.0,0.0,1.0,-5.0,35.0,629.0,17.97,1.0,0.0,0.0,0.0,0.0,-5.0,0.0,1.0,629.0,2.0,107.4
61,Daryle Lamonica,OAK,QB,31.0,14.0,13.0,149.0,281.0,1998.0,12.0,10.0,33.0,0.0,0.0,0.0,5.0,0.0,1998.0,18.0,281.0,33.0,0.0,10.0,0.0,0.0,121.22000000000003
62,Bob Trumpy,CIN,TE,27.0,12.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,44.0,500.0,11.36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,500.0,2.0,106.0
63,Doug Dressler,CIN,RB,24.0,14.0,10.0,0.0,0.0,0.0,0.0,128.0,565.0,39.0,348.0,8.92,4.0,0.0,0.0,0.0,0.0,565.0,6.0,128.0,348.0,1.0,164.3
64,Don Herrmann,NYG,WR,25.0,14.0,14.0,0.0,0.0,0.0,0.0,3.0,9.0,28.0,422.0,15.07,0.0,0.0,0.0,0.0,0.0,9.0,0.0,3.0,422.0,5.0,101.10000000000001
65,Roy Jefferson,WAS,WR,29.0,14.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,550.0,15.71,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,550.0,3.0,106.0
66,Ahmad Rashad,STL,WR,23.0,14.0,13.0,0.0,0.0,0.0,0.0,9.0,44.0,29.0,500.0,17.24,5.0,0.0,0.0,0.0,0.0,44.0,0.0,9.0,500.0,3.0,91.4
67,Ed Podolak,KAN,RB,25.0,13.0,10.0,0.0,0.0,0.0,0.0,171.0,615.0,46.0,345.0,7.5,10.0,0.0,0.0,0.0,0.0,615.0,4.0,171.0,345.0,2.0,158.0
68,Leroy Kelly,CLE,RB,30.0,14.0,14.0,0.0,1.0,0.0,0.0,224.0,811.0,23.0,204.0,8.87,4.0,0.0,0.0,0.0,1.0,811.0,4.0,224.0,204.0,1.0,146.5
69,Milt Morin,CLE,TE,30.0,14.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,540.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,540.0,1.0,90.0
70,Craig Morton,DAL,QB,29.0,14.0,14.0,185.0,339.0,2396.0,21.0,8.0,26.0,0.0,0.0,0.0,4.0,0.0,2396.0,15.0,339.0,26.0,2.0,8.0,0.0,0.0,120.44
71,Bob Newland,NOR,WR,24.0,14.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,47.0,579.0,12.32,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,579.0,2.0,114.9
72,MacArthur Lane,GNB,RB,30.0,14.0,14.0,2.0,2.0,19.0,0.0,177.0,821.0,26.0,285.0,10.96,6.0,0.0,19.0,0.0,2.0,821.0,3.0,177.0,285.0,0.0,143.36
73,Steve Spurrier,SFO,QB,27.0,13.0,9.0,147.0,269.0,1983.0,16.0,11.0,51.0,0.0,0.0,0.0,2.0,0.0,1983.0,18.0,269.0,51.0,0.0,11.0,0.0,0.0,120.41999999999999
74,Billy Masters,DEN,TE,28.0,14.0,14.0,0.0,0.0,0.0,0.0,3.0,-15.0,25.0,393.0,15.72,1.0,0.0,0.0,0.0,0.0,-15.0,0.0,3.0,393.0,3.0,78.8
75,Jim Bertelsen,RAM,RB,22.0,14.0,7.0,0.0,0.0,0.0,0.0,123.0,581.0,29.0,331.0,11.41,4.0,0.0,0.0,0.0,0.0,581.0,5.0,123.0,331.0,1.0,148.2
76,Earl Thomas,CHI,TE,24.0,14.0,14.0,0.0,0.0,0.0,0.0,5.0,13.0,20.0,365.0,18.25,1.0,0.0,0.0,0.0,0.0,13.0,0.0,5.0,365.0,3.0,73.8
77,Jackie Smith,STL,TE,32.0,14.0,14.0,0.0,2.0,0.0,0.0,5.0,31.0,26.0,407.0,15.65,0.0,0.0,0.0,0.0,2.0,31.0,0.0,5.0,407.0,2.0,81.8
78,Willie Ellison,RAM,RB,27.0,13.0,12.0,0.0,0.0,0.0,0.0,170.0,764.0,23.0,141.0,6.13,3.0,0.0,0.0,0.0,0.0,764.0,5.0,170.0,141.0,1.0,143.5
79,Altie Taylor,DET,RB,25.0,13.0,12.0,0.0,0.0,0.0,0.0,154.0,658.0,29.0,250.0,8.62,2.0,0.0,0.0,0.0,0.0,658.0,4.0,154.0,250.0,2.0,151.8
80,Donny Anderson,STL,RB,29.0,14.0,13.0,2.0,3.0,71.0,0.0,153.0,536.0,28.0,298.0,10.64,6.0,0.0,71.0,0.0,3.0,536.0,4.0,153.0,298.0,2.0,138.24
81,John Hadl,SDG,QB,32.0,14.0,14.0,190.0,370.0,2449.0,26.0,22.0,99.0,1.0,4.0,4.0,7.0,0.0,2449.0,15.0,370.0,99.0,1.0,22.0,4.0,0.0,109.25999999999999
82,Billy Kilmer,WAS,QB,33.0,12.0,10.0,120.0,225.0,1648.0,11.0,3.0,-3.0,0.0,0.0,0.0,1.0,0.0,1648.0,19.0,225.0,-3.0,0.0,3.0,0.0,0.0,117.62000000000002
83,Ken Anderson,CIN,QB,23.0,13.0,13.0,171.0,301.0,1918.0,7.0,22.0,94.0,0.0,0.0,0.0,5.0,0.0,1918.0,7.0,301.0,94.0,3.0,22.0,0.0,0.0,108.12
84,Carl Garrett,NWE,RB,25.0,10.0,6.0,0.0,1.0,0.0,1.0,131.0,488.0,30.0,410.0,13.67,5.0,0.0,0.0,0.0,1.0,488.0,5.0,131.0,410.0,0.0,137.8
85,Don McCauley,BAL,RB,23.0,14.0,10.0,0.0,0.0,0.0,0.0,178.0,675.0,30.0,256.0,8.53,2.0,0.0,0.0,0.0,0.0,675.0,2.0,178.0,256.0,2.0,143.1
86,Vic Washington,SFO,RB,26.0,13.0,13.0,0.0,0.0,0.0,0.0,141.0,468.0,43.0,393.0,9.14,7.0,0.0,0.0,0.0,0.0,468.0,3.0,141.0,393.0,1.0,139.1
87,Len Dawson,KAN,QB,37.0,14.0,12.0,175.0,305.0,1835.0,12.0,15.0,75.0,0.0,0.0,0.0,2.0,0.0,1835.0,13.0,305.0,75.0,0.0,15.0,0.0,0.0,104.9
88,Marty Domres,BAL,QB,25.0,12.0,9.0,115.0,222.0,1392.0,6.0,30.0,137.0,0.0,0.0,0.0,4.0,0.0,1392.0,11.0,222.0,137.0,1.0,30.0,0.0,0.0,99.38000000000001
89,Roman Gabriel,RAM,QB,32.0,14.0,12.0,165.0,323.0,2027.0,15.0,14.0,16.0,0.0,0.0,0.0,6.0,0.0,2027.0,12.0,323.0,16.0,1.0,14.0,0.0,0.0,94.67999999999998
90,John Fuqua,PIT,RB,26.0,13.0,13.0,0.0,0.0,0.0,0.0,150.0,665.0,18.0,152.0,8.44,1.0,0.0,0.0,0.0,0.0,665.0,4.0,150.0,152.0,0.0,121.7
91,Jim Braxton,BUF,RB,23.0,14.0,13.0,0.0,0.0,0.0,0.0,116.0,453.0,24.0,232.0,9.67,2.0,0.0,0.0,0.0,0.0,453.0,5.0,116.0,232.0,1.0,124.5
92,Dan Pastorini,HOU,QB,23.0,14.0,12.0,144.0,299.0,1711.0,12.0,38.0,205.0,0.0,0.0,0.0,6.0,0.0,1711.0,7.0,299.0,205.0,2.0,38.0,0.0,0.0,92.94
93,Bill Brown,MIN,RB,34.0,14.0,0.0,0.0,0.0,0.0,0.0,82.0,263.0,22.0,298.0,13.55,4.0,0.0,0.0,0.0,0.0,263.0,4.0,82.0,298.0,4.0,118.1
94,Charlie Harraway,WAS,RB,28.0,14.0,14.0,0.0,0.0,0.0,0.0,148.0,567.0,15.0,105.0,7.0,2.0,0.0,0.0,0.0,0.0,567.0,6.0,148.0,105.0,0.0,114.2
95,Jim Kiick,MIA,RB,26.0,14.0,3.0,0.0,0.0,0.0,0.0,137.0,521.0,21.0,147.0,7.0,3.0,0.0,0.0,0.0,0.0,521.0,5.0,137.0,147.0,1.0,117.80000000000001
96,Dennis Shaw,BUF,QB,25.0,14.0,13.0,136.0,258.0,1666.0,17.0,35.0,138.0,0.0,0.0,0.0,6.0,0.0,1666.0,14.0,258.0,138.0,0.0,35.0,0.0,0.0,90.44
97,Wendell Hayes,KAN,RB,32.0,13.0,12.0,0.0,0.0,0.0,0.0,128.0,536.0,31.0,295.0,9.52,0.0,0.0,0.0,0.0,0.0,536.0,0.0,128.0,295.0,3.0,132.1
98,Josh Ashton,NWE,RB,23.0,14.0,12.0,0.0,0.0,0.0,0.0,128.0,546.0,22.0,207.0,9.41,3.0,0.0,0.0,0.0,0.0,546.0,3.0,128.0,207.0,1.0,115.30000000000001
99,Charley Johnson,DEN,QB,34.0,12.0,9.0,132.0,238.0,1783.0,14.0,3.0,0.0,0.0,0.0,0.0,4.0,0.0,1783.0,14.0,238.0,0.0,0.0,3.0,0.0,0.0,91.32
100,Jim Plunkett,NWE,QB,25.0,14.0,14.0,169.0,355.0,2196.0,25.0,36.0,230.0,0.0,0.0,0.0,6.0,0.0,2196.0,8.0,355.0,230.0,1.0,36.0,0.0,0.0,86.84
101,Johnny Roland,STL,RB,29.0,14.0,9.0,0.0,0.0,0.0,0.0,105.0,414.0,38.0,321.0,8.45,7.0,0.0,0.0,0.0,0.0,414.0,2.0,105.0,321.0,2.0,121.5
102,Earl Morrall+,MIA,QB,38.0,14.0,9.0,83.0,150.0,1360.0,7.0,17.0,67.0,0.0,0.0,0.0,3.0,0.0,1360.0,11.0,150.0,67.0,1.0,17.0,0.0,0.0,91.10000000000001
103,Oscar Reed,MIN,RB,28.0,14.0,14.0,0.0,0.0,0.0,0.0,151.0,639.0,30.0,205.0,6.83,7.0,0.0,0.0,0.0,0.0,639.0,2.0,151.0,205.0,0.0,112.4
104,Scott Hunter,GNB,QB,25.0,14.0,14.0,86.0,199.0,1252.0,9.0,22.0,37.0,0.0,0.0,0.0,5.0,0.0,1252.0,6.0,199.0,37.0,5.0,22.0,0.0,0.0,79.78
105,Larry Schreiber,SFO,RB,25.0,14.0,3.0,0.0,0.0,0.0,0.0,118.0,420.0,31.0,283.0,9.13,4.0,0.0,0.0,0.0,0.0,420.0,2.0,118.0,283.0,1.0,111.3
106,Steve Owens,DET,RB,25.0,10.0,9.0,0.0,0.0,0.0,0.0,143.0,519.0,15.0,100.0,6.67,0.0,0.0,0.0,0.0,0.0,519.0,4.0,143.0,100.0,0.0,100.9
107,Bo Scott,CLE,RB,29.0,12.0,12.0,0.0,0.0,0.0,0.0,123.0,571.0,23.0,172.0,7.48,2.0,0.0,0.0,0.0,0.0,571.0,2.0,123.0,172.0,0.0,105.30000000000001
108,Fred Willis,2TM,RB,25.0,13.0,12.0,1.0,4.0,16.0,1.0,134.0,461.0,45.0,297.0,6.6,3.0,0.0,16.0,0.0,4.0,461.0,0.0,134.0,297.0,2.0,125.44
109,Don Nottingham,BAL,RB,23.0,14.0,11.0,0.0,0.0,0.0,0.0,123.0,466.0,25.0,191.0,7.64,6.0,0.0,0.0,0.0,0.0,466.0,3.0,123.0,191.0,0.0,96.7
110,Jim Harrison,CHI,RB,24.0,14.0,14.0,0.0,0.0,0.0,0.0,167.0,622.0,8.0,30.0,3.75,7.0,0.0,0.0,0.0,0.0,622.0,2.0,167.0,30.0,1.0,77.2
111,Clarence Davis,OAK,RB,23.0,11.0,0.0,0.0,0.0,0.0,0.0,71.0,363.0,8.0,82.0,10.25,4.0,0.0,0.0,0.0,0.0,363.0,6.0,71.0,82.0,0.0,80.5
112,John Reaves,PHI,QB,22.0,11.0,7.0,108.0,224.0,1508.0,12.0,18.0,109.0,0.0,0.0,0.0,5.0,0.0,1508.0,7.0,224.0,109.0,1.0,18.0,0.0,0.0,71.22
113,Charlie Evans,NYG,RB,24.0,8.0,8.0,0.0,0.0,0.0,0.0,91.0,317.0,26.0,182.0,7.0,6.0,0.0,0.0,0.0,0.0,317.0,4.0,91.0,182.0,1.0,93.9
114,Po James,PHI,RB,23.0,14.0,14.0,0.0,0.0,0.0,0.0,182.0,565.0,20.0,156.0,7.8,6.0,0.0,0.0,0.0,0.0,565.0,0.0,182.0,156.0,1.0,86.1
115,Ken Willard,SFO,RB,29.0,14.0,11.0,0.0,0.0,0.0,0.0,100.0,345.0,24.0,131.0,5.46,3.0,0.0,0.0,0.0,0.0,345.0,4.0,100.0,131.0,1.0,95.6
116,Bob Gresham,NOR,RB,24.0,14.0,9.0,0.0,1.0,0.0,0.0,121.0,381.0,29.0,192.0,6.62,5.0,0.0,0.0,0.0,1.0,381.0,3.0,121.0,192.0,0.0,94.30000000000001
117,Paul Robinson,2TM,RB,28.0,12.0,7.0,0.0,0.0,0.0,0.0,107.0,449.0,14.0,112.0,8.0,0.0,0.0,0.0,0.0,0.0,449.0,3.0,107.0,112.0,0.0,88.1
118,Bob Thomas,RAM,RB,24.0,14.0,5.0,0.0,0.0,0.0,0.0,77.0,433.0,11.0,95.0,8.64,1.0,0.0,0.0,0.0,0.0,433.0,3.0,77.0,95.0,0.0,79.8
119,Bobby Anderson,DEN,RB,25.0,9.0,9.0,1.0,3.0,14.0,0.0,72.0,319.0,23.0,215.0,9.35,2.0,0.0,14.0,1.0,3.0,319.0,1.0,72.0,215.0,1.0,88.96000000000001
120,Walker Gillette,STL,WR,25.0,14.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,33.0,550.0,16.67,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,550.0,2.0,98.0
121,Ron Jessie,DET,WR,24.0,14.0,14.0,0.0,1.0,0.0,0.0,0.0,0.0,24.0,424.0,17.67,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,424.0,4.0,86.4
122,Haven Moses,2TM,WR,26.0,13.0,6.0,0.0,0.0,0.0,0.0,2.0,11.0,18.0,284.0,15.78,0.0,0.0,0.0,0.0,0.0,11.0,0.0,2.0,284.0,6.0,83.5
123,Rich Houston,NYG,WR,27.0,14.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,468.0,17.33,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,468.0,3.0,89.8
