,Player,Tm,Pos,Age,G,GS,Cmp,Att,Yds,Int,Att,Yds,Tgt,Rec,Yds,Y/R,Fumbles,FumblesLost,PassingYds,PassingTD,PassingAtt,RushingYds,RushingTD,RushingAtt,ReceivingYds,ReceivingTD,FantasyPoints
27,Tiki Barber,NYG,RB,25.0,16.0,12.0,0.0,0.0,0.0,0.0,213.0,1006.0,95.0,70.0,719.0,10.27,9.0,3.0,0.0,0.0,0.0,1006.0,8.0,213.0,719.0,1.0,290.5
28,Joe Horn,NOR,WR,28.0,16.0,16.0,0.0,0.0,0.0,0.0,6.0,10.0,151.0,94.0,1340.0,14.26,1.0,0.0,0.0,0.0,0.0,10.0,0.0,6.0,1340.0,8.0,277.0
29,Cris Carter,MIN,WR,35.0,16.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,161.0,96.0,1274.0,13.27,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1274.0,9.0,275.4
30,Tim Brown,OAK,WR,34.0,16.0,16.0,0.0,0.0,0.0,0.0,3.0,12.0,133.0,76.0,1128.0,14.84,0.0,0.0,0.0,0.0,0.0,12.0,0.0,3.0,1128.0,11.0,256.0
31,Elvis Grbac,KAN,QB,30.0,15.0,15.0,326.0,547.0,4169.0,14.0,30.0,110.0,0.0,0.0,0.0,0.0,7.0,3.0,4169.0,28.0,547.0,110.0,1.0,30.0,0.0,0.0,261.76
32,James Stewart,DET,RB,29.0,16.0,16.0,0.0,0.0,0.0,0.0,339.0,1184.0,48.0,32.0,287.0,8.97,4.0,2.0,0.0,0.0,0.0,1184.0,10.0,339.0,287.0,1.0,241.10000000000002
33,Jimmy Smith,JAX,WR,31.0,15.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,145.0,91.0,1213.0,13.33,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1213.0,8.0,260.3
34,Warrick Dunn,TAM,RB,25.0,16.0,14.0,0.0,0.0,0.0,0.0,248.0,1133.0,69.0,44.0,422.0,9.59,1.0,1.0,0.0,0.0,0.0,1133.0,8.0,248.0,422.0,1.0,251.5
35,Amani Toomer,NYG,WR,26.0,16.0,14.0,0.0,0.0,0.0,0.0,5.0,91.0,124.0,78.0,1094.0,14.03,1.0,1.0,0.0,0.0,0.0,91.0,1.0,5.0,1094.0,7.0,242.5
36,Eric Moulds,BUF,WR,27.0,16.0,16.0,0.0,0.0,0.0,0.0,2.0,24.0,164.0,94.0,1326.0,14.11,1.0,0.0,0.0,0.0,0.0,24.0,0.0,2.0,1326.0,5.0,259.0
37,Shannon Sharpe,BAL,TE,32.0,16.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,105.0,67.0,810.0,12.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,810.0,5.0,178.0
38,Corey Dillon,CIN,RB,26.0,16.0,16.0,0.0,0.0,0.0,0.0,315.0,1435.0,26.0,18.0,158.0,8.78,4.0,3.0,0.0,0.0,0.0,1435.0,7.0,315.0,158.0,0.0,213.3
39,Freddie Jones,SDG,TE,26.0,16.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,126.0,71.0,766.0,10.79,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,766.0,5.0,173.6
40,David Boston,ARI,WR,22.0,16.0,16.0,0.0,0.0,0.0,0.0,3.0,9.0,133.0,71.0,1156.0,16.28,2.0,1.0,0.0,0.0,0.0,9.0,0.0,3.0,1156.0,7.0,227.5
41,Muhsin Muhammad,CAR,WR,27.0,16.0,16.0,0.0,0.0,0.0,0.0,2.0,12.0,156.0,102.0,1183.0,11.6,1.0,0.0,0.0,0.0,0.0,12.0,0.0,2.0,1183.0,6.0,257.5
42,Ricky Williams,NOR,RB,23.0,10.0,10.0,1.0,1.0,34.0,0.0,248.0,1000.0,55.0,44.0,409.0,9.3,6.0,3.0,34.0,0.0,1.0,1000.0,8.0,248.0,409.0,1.0,234.26
43,Keenan McCardell,JAX,WR,30.0,16.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,140.0,94.0,1207.0,12.84,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1207.0,5.0,238.7
44,Jerome Bettis,PIT,RB,28.0,16.0,16.0,0.0,2.0,0.0,1.0,355.0,1341.0,19.0,13.0,97.0,7.46,1.0,0.0,0.0,0.0,2.0,1341.0,8.0,355.0,97.0,0.0,202.79999999999998
45,Frank Wycheck,TEN,TE,29.0,16.0,16.0,2.0,2.0,53.0,0.0,0.0,0.0,109.0,70.0,636.0,9.09,2.0,3.0,53.0,1.0,2.0,0.0,0.0,0.0,636.0,4.0,157.72
46,Antonio Freeman,GNB,WR,28.0,15.0,15.0,0.0,0.0,0.0,0.0,2.0,5.0,120.0,62.0,912.0,14.71,1.0,1.0,0.0,0.0,0.0,5.0,0.0,2.0,912.0,9.0,205.7
47,Kyle Brady,JAX,TE,28.0,16.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,94.0,64.0,729.0,11.39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,729.0,3.0,154.9
48,Mark Brunell,JAX,QB,30.0,16.0,16.0,311.0,512.0,3640.0,14.0,48.0,236.0,0.0,0.0,0.0,0.0,7.0,4.0,3640.0,20.0,512.0,236.0,2.0,48.0,0.0,0.0,225.2
49,Chad Lewis,PHI,TE,29.0,16.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,110.0,69.0,735.0,10.65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,735.0,3.0,160.5
50,Wayne Chrebet,NYJ,WR,27.0,16.0,16.0,0.0,0.0,0.0,0.0,3.0,-3.0,143.0,69.0,937.0,13.58,0.0,0.0,0.0,0.0,0.0,-3.0,0.0,3.0,937.0,8.0,210.39999999999998
51,Emmitt Smith,DAL,RB,31.0,16.0,16.0,0.0,0.0,0.0,0.0,294.0,1203.0,14.0,11.0,79.0,7.18,6.0,5.0,0.0,0.0,0.0,1203.0,9.0,294.0,79.0,0.0,183.2
52,Tyrone Wheatley,OAK,RB,28.0,14.0,13.0,0.0,0.0,0.0,0.0,232.0,1046.0,34.0,20.0,156.0,7.8,4.0,3.0,0.0,0.0,0.0,1046.0,9.0,232.0,156.0,1.0,194.2
53,Jamal Anderson,ATL,RB,28.0,16.0,16.0,0.0,0.0,0.0,0.0,282.0,1024.0,58.0,42.0,382.0,9.1,6.0,4.0,0.0,0.0,0.0,1024.0,6.0,282.0,382.0,0.0,210.60000000000002
54,Terry Glenn,NWE,WR,26.0,16.0,16.0,0.0,0.0,0.0,0.0,4.0,39.0,163.0,79.0,963.0,12.19,0.0,0.0,0.0,0.0,0.0,39.0,0.0,4.0,963.0,6.0,215.20000000000002
55,Keyshawn Johnson,TAM,WR,28.0,16.0,16.0,0.0,0.0,0.0,0.0,2.0,5.0,122.0,71.0,874.0,12.31,2.0,2.0,0.0,0.0,0.0,5.0,0.0,2.0,874.0,8.0,202.9
56,Shaun King,TAM,QB,23.0,16.0,16.0,233.0,428.0,2769.0,13.0,73.0,353.0,0.0,0.0,0.0,0.0,4.0,1.0,2769.0,18.0,428.0,353.0,5.0,73.0,0.0,0.0,220.06
57,Ike Hilliard,NYG,WR,24.0,14.0,14.0,0.0,0.0,0.0,0.0,3.0,19.0,105.0,55.0,787.0,14.31,0.0,0.0,0.0,0.0,0.0,19.0,0.0,3.0,787.0,8.0,183.6
58,Kerry Collins,NYG,QB,28.0,16.0,16.0,311.0,529.0,3610.0,13.0,41.0,65.0,0.0,0.0,0.0,0.0,7.0,2.0,3610.0,22.0,529.0,65.0,1.0,41.0,0.0,0.0,214.9
59,Ken Dilger,IND,TE,29.0,16.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,72.0,47.0,538.0,11.45,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,538.0,3.0,116.8
60,Bill Schroeder,GNB,WR,29.0,16.0,16.0,0.0,0.0,0.0,0.0,2.0,11.0,119.0,65.0,999.0,15.37,1.0,1.0,0.0,0.0,0.0,11.0,0.0,2.0,999.0,4.0,188.0
61,Brett Favre,GNB,QB,31.0,16.0,16.0,338.0,580.0,3812.0,16.0,27.0,108.0,0.0,0.0,0.0,0.0,9.0,5.0,3812.0,20.0,580.0,108.0,0.0,27.0,0.0,0.0,201.28
62,Michael Pittman,ARI,RB,25.0,16.0,12.0,0.0,0.0,0.0,0.0,184.0,719.0,91.0,73.0,579.0,7.93,5.0,3.0,0.0,0.0,0.0,719.0,4.0,184.0,579.0,2.0,232.8
63,Troy Brown,NWE,WR,29.0,16.0,15.0,0.0,0.0,0.0,0.0,6.0,46.0,119.0,83.0,944.0,11.37,2.0,2.0,0.0,0.0,0.0,46.0,0.0,6.0,944.0,4.0,202.0
64,Jerry Rice,SFO,WR,38.0,16.0,16.0,0.0,1.0,0.0,0.0,1.0,-2.0,122.0,75.0,805.0,10.73,3.0,2.0,0.0,0.0,1.0,-2.0,0.0,1.0,805.0,7.0,193.3
65,Dwayne Carswell,DEN,TE,28.0,16.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,64.0,49.0,495.0,10.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,495.0,3.0,116.5
66,Jay Riemersma,BUF,TE,27.0,12.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,31.0,372.0,12.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,372.0,5.0,96.2
67,Derrick Mason,TEN,WR,26.0,16.0,10.0,0.0,0.0,0.0,0.0,1.0,1.0,89.0,63.0,895.0,14.21,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,895.0,5.0,182.6
68,James Allen,CHI,RB,25.0,16.0,15.0,0.0,0.0,0.0,0.0,290.0,1120.0,60.0,39.0,291.0,7.46,5.0,4.0,0.0,0.0,0.0,1120.0,2.0,290.0,291.0,1.0,190.1
69,Steve Beuerlein,CAR,QB,35.0,16.0,16.0,324.0,533.0,3730.0,18.0,44.0,106.0,0.0,0.0,0.0,0.0,9.0,8.0,3730.0,19.0,533.0,106.0,1.0,44.0,0.0,0.0,189.79999999999998
70,Stephen Alexander,WAS,TE,25.0,16.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,72.0,47.0,510.0,10.85,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,510.0,2.0,108.0
71,Jackie Harris,DAL,TE,32.0,16.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,56.0,39.0,306.0,7.85,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,306.0,5.0,99.6
72,Jeff Graham,SDG,WR,31.0,14.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,112.0,55.0,907.0,16.49,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,907.0,4.0,167.7
73,Oronde Gadsden,MIA,WR,29.0,16.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,93.0,56.0,786.0,14.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,786.0,6.0,170.6
74,Rickey Dudley,OAK,TE,28.0,16.0,16.0,0.0,0.0,0.0,0.0,1.0,-7.0,49.0,29.0,350.0,12.07,1.0,0.0,0.0,0.0,0.0,-7.0,0.0,1.0,350.0,4.0,87.3
75,Charles Evans,BAL,0,33.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
76,Charles Kirby,TAM,0,26.0,6.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
77,Frank Sanders,ARI,WR,27.0,16.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,116.0,54.0,749.0,13.87,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,749.0,6.0,164.9
78,Drew Bledsoe,NWE,QB,28.0,16.0,16.0,312.0,531.0,3291.0,13.0,47.0,158.0,0.0,0.0,0.0,0.0,9.0,4.0,3291.0,17.0,531.0,158.0,2.0,47.0,0.0,0.0,193.44
79,Brian Griese,DEN,QB,25.0,10.0,10.0,216.0,336.0,2688.0,4.0,29.0,102.0,0.0,0.0,0.0,0.0,5.0,3.0,2688.0,19.0,336.0,102.0,1.0,29.0,0.0,0.0,185.71999999999997
80,Vinny Testaverde,NYJ,QB,37.0,16.0,16.0,328.0,590.0,3732.0,25.0,25.0,32.0,0.0,0.0,0.0,0.0,7.0,4.0,3732.0,21.0,590.0,32.0,0.0,25.0,0.0,0.0,178.48
81,Kurt Warner,STL,QB,29.0,11.0,11.0,235.0,347.0,3429.0,18.0,18.0,17.0,0.0,0.0,0.0,0.0,4.0,1.0,3429.0,21.0,347.0,17.0,0.0,18.0,0.0,0.0,184.85999999999999
82,Steve McNair,TEN,QB,27.0,16.0,15.0,248.0,396.0,2847.0,13.0,72.0,403.0,0.0,0.0,0.0,0.0,12.0,4.0,2847.0,15.0,396.0,403.0,0.0,72.0,0.0,0.0,180.18
83,Kordell Stewart,PIT,QB,28.0,16.0,11.0,151.0,289.0,1860.0,8.0,78.0,436.0,0.0,0.0,0.0,0.0,8.0,3.0,1860.0,11.0,289.0,436.0,7.0,78.0,0.0,0.0,182.0
84,Jon Kitna,SEA,QB,28.0,15.0,12.0,259.0,418.0,2658.0,19.0,48.0,127.0,0.0,0.0,0.0,0.0,17.0,6.0,2658.0,18.0,418.0,127.0,1.0,48.0,0.0,0.0,147.01999999999998
85,Jay Fiedler,MIA,QB,29.0,15.0,15.0,204.0,357.0,2402.0,14.0,54.0,267.0,0.0,0.0,0.0,0.0,2.0,2.0,2402.0,14.0,357.0,267.0,1.0,54.0,0.0,0.0,152.77999999999997
86,Rob Johnson,BUF,QB,27.0,12.0,11.0,175.0,306.0,2125.0,7.0,42.0,307.0,1.0,1.0,-6.0,-6.0,4.0,2.0,2125.0,12.0,306.0,307.0,1.0,42.0,-6.0,0.0,152.1
87,Charlie Batch,DET,QB,26.0,15.0,15.0,221.0,412.0,2489.0,15.0,44.0,199.0,0.0,0.0,0.0,0.0,6.0,3.0,2489.0,13.0,412.0,199.0,2.0,44.0,0.0,0.0,147.46
88,Tony Richardson,KAN,RB,29.0,16.0,16.0,0.0,0.0,0.0,0.0,147.0,697.0,75.0,58.0,468.0,8.07,3.0,2.0,0.0,0.0,0.0,697.0,3.0,147.0,468.0,3.0,206.5
89,Trent Green,STL,QB,30.0,8.0,5.0,145.0,240.0,2063.0,5.0,20.0,69.0,0.0,0.0,0.0,0.0,3.0,2.0,2063.0,16.0,240.0,69.0,1.0,20.0,0.0,0.0,145.42
90,Jake Plummer,ARI,QB,26.0,14.0,14.0,270.0,475.0,2946.0,21.0,37.0,183.0,0.0,0.0,0.0,0.0,8.0,3.0,2946.0,13.0,475.0,183.0,0.0,37.0,0.0,0.0,140.14000000000001
91,Jeff Blake,NOR,QB,30.0,11.0,11.0,184.0,302.0,2025.0,9.0,57.0,243.0,0.0,0.0,0.0,0.0,7.0,3.0,2025.0,13.0,302.0,243.0,1.0,57.0,0.0,0.0,139.3
92,Kevin Faulk,NWE,RB,24.0,16.0,9.0,0.0,0.0,0.0,0.0,164.0,570.0,68.0,51.0,465.0,9.12,6.0,4.0,0.0,0.0,0.0,570.0,4.0,164.0,465.0,1.0,176.5
93,Cade McNown,CHI,QB,23.0,10.0,9.0,154.0,280.0,1646.0,9.0,50.0,326.0,0.0,0.0,0.0,0.0,8.0,3.0,1646.0,8.0,280.0,326.0,3.0,50.0,0.0,0.0,124.44
94,Brad Johnson,WAS,QB,32.0,12.0,11.0,228.0,365.0,2505.0,15.0,22.0,58.0,0.0,0.0,0.0,0.0,5.0,3.0,2505.0,11.0,365.0,58.0,1.0,22.0,0.0,0.0,119.99999999999999
95,Tim Biakabutuka,CAR,RB,26.0,12.0,11.0,0.0,0.0,0.0,0.0,173.0,627.0,58.0,34.0,341.0,10.03,4.0,3.0,0.0,0.0,0.0,627.0,2.0,173.0,341.0,2.0,148.8
96,Travis Prentice,CLE,RB,24.0,16.0,11.0,0.0,0.0,0.0,0.0,173.0,512.0,43.0,37.0,191.0,5.16,2.0,1.0,0.0,0.0,0.0,512.0,7.0,173.0,191.0,1.0,153.3
97,Doug Flutie,BUF,QB,38.0,11.0,5.0,132.0,231.0,1700.0,3.0,36.0,161.0,0.0,0.0,0.0,0.0,5.0,2.0,1700.0,8.0,231.0,161.0,1.0,36.0,0.0,0.0,112.1
98,Aaron Brooks,NOR,QB,24.0,8.0,5.0,113.0,194.0,1514.0,6.0,41.0,170.0,0.0,0.0,0.0,0.0,4.0,1.0,1514.0,9.0,194.0,170.0,2.0,41.0,0.0,0.0,111.56
99,Chris Chandler,ATL,QB,35.0,14.0,13.0,192.0,331.0,2236.0,12.0,21.0,60.0,1.0,1.0,-4.0,-4.0,7.0,1.0,2236.0,10.0,331.0,60.0,0.0,21.0,-4.0,0.0,110.03999999999999
100,Donald Hayes,CAR,WR,25.0,15.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,112.0,66.0,926.0,14.03,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,926.0,3.0,174.6
101,Peter Warrick,CIN,WR,23.0,16.0,16.0,0.0,0.0,0.0,0.0,16.0,148.0,126.0,51.0,592.0,11.61,2.0,1.0,0.0,0.0,0.0,148.0,2.0,16.0,592.0,4.0,159.0
102,Ron Dayne,NYG,RB,22.0,16.0,4.0,0.0,0.0,0.0,0.0,228.0,770.0,3.0,3.0,11.0,3.67,1.0,1.0,0.0,0.0,0.0,770.0,5.0,228.0,11.0,0.0,109.1
103,Charles Johnson,PHI,WR,28.0,16.0,16.0,0.0,0.0,0.0,0.0,5.0,18.0,100.0,56.0,642.0,11.46,0.0,0.0,0.0,0.0,0.0,18.0,0.0,5.0,642.0,7.0,164.0
104,Darrell Jackson,SEA,WR,22.0,16.0,9.0,0.0,0.0,0.0,0.0,1.0,-1.0,93.0,53.0,713.0,13.45,2.0,2.0,0.0,0.0,0.0,-1.0,0.0,1.0,713.0,6.0,156.20000000000002
105,Richie Anderson,NYJ,RB,29.0,16.0,10.0,0.0,0.0,0.0,0.0,27.0,63.0,125.0,88.0,853.0,9.69,2.0,2.0,0.0,0.0,0.0,63.0,0.0,27.0,853.0,2.0,187.60000000000002
106,James McKnight,DAL,WR,28.0,16.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,106.0,52.0,926.0,17.81,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,926.0,2.0,154.6
107,Marcus Robinson,CHI,WR,25.0,11.0,11.0,0.0,0.0,0.0,0.0,1.0,9.0,102.0,55.0,738.0,13.42,1.0,1.0,0.0,0.0,0.0,9.0,0.0,1.0,738.0,5.0,157.70000000000002
108,Curtis Conway,SDG,WR,29.0,14.0,14.0,0.0,0.0,0.0,0.0,3.0,31.0,99.0,53.0,712.0,13.43,0.0,0.0,0.0,0.0,0.0,31.0,0.0,3.0,712.0,5.0,157.29999999999998
109,Sean Dawkins,SEA,WR,29.0,16.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,102.0,63.0,731.0,11.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,731.0,5.0,166.1
110,Gus Frerotte,DEN,QB,29.0,10.0,6.0,138.0,232.0,1776.0,8.0,22.0,64.0,0.0,0.0,0.0,0.0,5.0,3.0,1776.0,9.0,232.0,64.0,1.0,22.0,0.0,0.0,97.44000000000001
111,Johnnie Morton,DET,WR,29.0,16.0,16.0,0.0,0.0,0.0,0.0,4.0,25.0,116.0,61.0,788.0,12.92,1.0,1.0,0.0,0.0,0.0,25.0,0.0,4.0,788.0,3.0,158.3
112,Shawn Bryson,BUF,RB,24.0,16.0,7.0,0.0,0.0,0.0,0.0,161.0,591.0,46.0,32.0,271.0,8.47,1.0,0.0,0.0,0.0,0.0,591.0,0.0,161.0,271.0,2.0,130.2
113,Dedric Ward,NYJ,WR,26.0,16.0,16.0,0.0,0.0,0.0,0.0,4.0,23.0,119.0,54.0,801.0,14.83,1.0,1.0,0.0,0.0,0.0,23.0,0.0,4.0,801.0,3.0,152.4
114,Az-Zahir Hakim,STL,WR,23.0,16.0,4.0,0.0,0.0,0.0,0.0,5.0,19.0,81.0,53.0,734.0,13.85,7.0,5.0,0.0,0.0,0.0,19.0,0.0,5.0,734.0,4.0,142.3
115,Terrell Fletcher,SDG,RB,27.0,16.0,6.0,0.0,0.0,0.0,0.0,116.0,384.0,71.0,48.0,355.0,7.4,2.0,2.0,0.0,0.0,0.0,384.0,3.0,116.0,355.0,1.0,141.9
116,Terance Mathis,ATL,WR,33.0,16.0,16.0,0.0,0.0,0.0,0.0,1.0,-5.0,124.0,57.0,679.0,11.91,1.0,1.0,0.0,0.0,0.0,-5.0,0.0,1.0,679.0,5.0,152.4
117,Sammy Morris,BUF,RB,23.0,12.0,8.0,0.0,0.0,0.0,0.0,93.0,341.0,48.0,37.0,268.0,7.24,2.0,1.0,0.0,0.0,0.0,341.0,5.0,93.0,268.0,1.0,131.9
