,Player,Tm,Pos,Age,G,GS,Cmp,Att,Yds,Int,Att,Yds,Tgt,Rec,Yds,Y/R,Fumbles,FumblesLost,PassingYds,PassingTD,PassingAtt,RushingYds,RushingTD,RushingAtt,ReceivingYds,ReceivingTD,FantasyPoints
38,James Jones,GNB,WR,28.0,16.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,98.0,64.0,784.0,12.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,784.0,14.0,226.4
39,Reggie Bush,MIA,RB,27.0,16.0,16.0,0.0,0.0,0.0,0.0,227.0,986.0,52.0,35.0,292.0,8.34,4.0,2.0,0.0,0.0,0.0,986.0,6.0,227.0,292.0,2.0,206.8
40,Shonn Greene,NYJ,RB,27.0,16.0,14.0,0.0,0.0,0.0,0.0,276.0,1063.0,30.0,19.0,151.0,7.95,4.0,1.0,0.0,0.0,0.0,1063.0,8.0,276.0,151.0,0.0,186.4
41,Mike Williams,TAM,WR,25.0,16.0,16.0,1.0,1.0,28.0,0.0,0.0,0.0,126.0,63.0,996.0,15.81,0.0,0.0,28.0,0.0,1.0,0.0,0.0,0.0,996.0,9.0,217.72
42,Heath Miller,PIT,TE,30.0,15.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,101.0,71.0,816.0,11.49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,816.0,8.0,200.6
43,Steven Jackson,STL,RB,29.0,16.0,16.0,0.0,0.0,0.0,0.0,258.0,1045.0,53.0,38.0,321.0,8.45,0.0,0.0,0.0,0.0,0.0,1045.0,4.0,258.0,321.0,0.0,198.6
44,Tony Romo,DAL,QB,32.0,16.0,16.0,425.0,648.0,4903.0,19.0,30.0,49.0,1.0,1.0,-1.0,-1.0,6.0,3.0,4903.0,28.0,648.0,49.0,1.0,30.0,-1.0,0.0,275.91999999999996
45,Russell Wilson,SEA,QB,24.0,16.0,16.0,252.0,393.0,3118.0,10.0,94.0,489.0,0.0,0.0,0.0,0.0,6.0,3.0,3118.0,26.0,393.0,489.0,4.0,94.0,0.0,0.0,275.62
46,Michael Turner,ATL,RB,30.0,16.0,16.0,0.0,0.0,0.0,0.0,222.0,800.0,30.0,19.0,128.0,6.74,3.0,1.0,0.0,0.0,0.0,800.0,10.0,222.0,128.0,1.0,175.8
47,Jason Witten,DAL,TE,30.0,16.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,147.0,110.0,1039.0,9.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1039.0,3.0,231.9
48,Andrew Luck,IND,QB,23.0,16.0,16.0,339.0,627.0,4374.0,18.0,62.0,255.0,0.0,0.0,0.0,0.0,10.0,5.0,4374.0,23.0,627.0,255.0,5.0,62.0,0.0,0.0,276.46000000000004
49,Ahmad Bradshaw,NYG,RB,26.0,14.0,12.0,0.0,0.0,0.0,0.0,221.0,1015.0,31.0,23.0,245.0,10.65,3.0,3.0,0.0,0.0,0.0,1015.0,6.0,221.0,245.0,0.0,179.0
50,Matthew Stafford,DET,QB,24.0,16.0,16.0,435.0,727.0,4967.0,17.0,35.0,126.0,1.0,1.0,3.0,3.0,6.0,4.0,4967.0,20.0,727.0,126.0,4.0,35.0,3.0,0.0,274.58000000000004
51,Randall Cobb,GNB,RB,22.0,15.0,8.0,0.0,0.0,0.0,0.0,10.0,132.0,104.0,80.0,954.0,11.93,4.0,1.0,0.0,0.0,0.0,132.0,0.0,10.0,954.0,8.0,234.6
52,Steve Smith,CAR,WR,33.0,16.0,16.0,0.0,0.0,0.0,0.0,3.0,27.0,137.0,73.0,1174.0,16.08,1.0,1.0,0.0,0.0,0.0,27.0,0.0,3.0,1174.0,4.0,215.1
53,Lance Moore,NOR,WR,29.0,15.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,104.0,65.0,1041.0,16.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1041.0,6.0,205.1
54,BenJarvus Green-Ellis,CIN,RB,27.0,15.0,15.0,0.0,0.0,0.0,0.0,278.0,1094.0,30.0,22.0,104.0,4.73,3.0,2.0,0.0,0.0,0.0,1094.0,6.0,278.0,104.0,0.0,173.8
55,Steve Johnson,BUF,WR,26.0,16.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,148.0,79.0,1046.0,13.24,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1046.0,6.0,217.6
56,Cecil Shorts,JAX,WR,25.0,14.0,9.0,0.0,0.0,0.0,0.0,1.0,-4.0,105.0,55.0,979.0,17.8,1.0,1.0,0.0,0.0,0.0,-4.0,0.0,1.0,979.0,7.0,192.5
57,Mikel Leshoure,DET,RB,22.0,14.0,14.0,0.0,0.0,0.0,0.0,215.0,798.0,49.0,34.0,214.0,6.29,3.0,3.0,0.0,0.0,0.0,798.0,9.0,215.0,214.0,0.0,183.2
58,Greg Olsen,CAR,TE,27.0,16.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,104.0,69.0,843.0,12.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,843.0,5.0,183.3
59,Torrey Smith,BAL,WR,23.0,16.0,16.0,0.0,0.0,0.0,0.0,3.0,9.0,110.0,49.0,855.0,17.45,0.0,0.0,0.0,0.0,0.0,9.0,0.0,3.0,855.0,8.0,183.4
60,LeSean McCoy,PHI,RB,24.0,12.0,12.0,0.0,0.0,0.0,0.0,200.0,840.0,67.0,54.0,373.0,6.91,4.0,3.0,0.0,0.0,0.0,840.0,2.0,200.0,373.0,3.0,199.3
61,Dennis Pitta,BAL,TE,27.0,16.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,94.0,61.0,669.0,10.97,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,669.0,7.0,169.9
62,T.Y. Hilton,IND,WR,23.0,15.0,1.0,0.0,1.0,0.0,0.0,5.0,29.0,90.0,50.0,861.0,17.22,1.0,0.0,0.0,0.0,1.0,29.0,0.0,5.0,861.0,7.0,181.0
63,Mike Wallace,PIT,WR,26.0,15.0,14.0,0.0,0.0,0.0,0.0,5.0,7.0,119.0,64.0,836.0,13.06,2.0,1.0,0.0,0.0,0.0,7.0,0.0,5.0,836.0,8.0,194.29999999999998
64,Owen Daniels,HOU,TE,30.0,15.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,104.0,62.0,716.0,11.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,716.0,6.0,169.6
65,Darren Sproles,NOR,RB,29.0,13.0,6.0,0.0,0.0,0.0,0.0,48.0,244.0,104.0,75.0,667.0,8.89,0.0,0.0,0.0,0.0,0.0,244.0,1.0,48.0,667.0,7.0,214.1
66,Miles Austin,DAL,WR,28.0,16.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,119.0,66.0,943.0,14.29,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,943.0,6.0,194.3
67,Kyle Rudolph,MIN,TE,23.0,16.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,93.0,53.0,493.0,9.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,493.0,9.0,156.3
68,Brandon Myers,OAK,TE,27.0,16.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,105.0,79.0,806.0,10.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,806.0,4.0,183.6
69,Jeremy Maclin,PHI,WR,24.0,15.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,122.0,69.0,857.0,12.42,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,857.0,7.0,194.7
70,Jermaine Gresham,CIN,TE,24.0,16.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,94.0,64.0,737.0,11.52,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,737.0,5.0,165.7
71,Justin Blackmon,JAX,WR,22.0,16.0,14.0,0.0,0.0,0.0,0.0,2.0,23.0,132.0,64.0,865.0,13.52,1.0,0.0,0.0,0.0,0.0,23.0,0.0,2.0,865.0,5.0,182.8
72,Jordy Nelson,GNB,WR,27.0,12.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,73.0,49.0,745.0,15.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,745.0,7.0,165.5
73,Andy Dalton,CIN,QB,25.0,16.0,16.0,329.0,528.0,3669.0,16.0,47.0,120.0,0.0,0.0,0.0,0.0,4.0,4.0,3669.0,27.0,528.0,120.0,4.0,47.0,0.0,0.0,250.76
74,Tyler Clutts,HOU,0,28.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
75,DeAngelo Williams,CAR,RB,29.0,16.0,10.0,0.0,0.0,0.0,0.0,173.0,737.0,20.0,13.0,187.0,14.38,2.0,2.0,0.0,0.0,0.0,737.0,5.0,173.0,187.0,2.0,143.4
76,Antonio Gates,SDG,TE,32.0,15.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,80.0,49.0,538.0,10.98,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,538.0,7.0,144.8
77,Richie Brockel,CAR,0,26.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
78,Josh Freeman,TAM,QB,24.0,16.0,16.0,306.0,558.0,4065.0,17.0,39.0,139.0,0.0,0.0,0.0,0.0,10.0,2.0,4065.0,27.0,558.0,139.0,0.0,39.0,0.0,0.0,246.50000000000003
79,Joe Flacco,BAL,QB,27.0,16.0,16.0,317.0,531.0,3817.0,10.0,32.0,22.0,0.0,0.0,0.0,0.0,9.0,4.0,3817.0,22.0,531.0,22.0,3.0,32.0,0.0,0.0,232.88
80,Eli Manning,NYG,QB,31.0,16.0,16.0,321.0,536.0,3948.0,15.0,20.0,30.0,0.0,0.0,0.0,0.0,5.0,1.0,3948.0,26.0,536.0,30.0,0.0,20.0,0.0,0.0,232.91999999999996
81,Sam Bradford,STL,QB,25.0,16.0,16.0,328.0,551.0,3702.0,13.0,36.0,124.0,0.0,0.0,0.0,0.0,7.0,1.0,3702.0,21.0,551.0,124.0,1.0,36.0,0.0,0.0,222.48000000000002
82,Matt Schaub,HOU,QB,31.0,16.0,16.0,350.0,544.0,4008.0,12.0,21.0,-9.0,1.0,1.0,-6.0,-6.0,4.0,0.0,4008.0,22.0,544.0,-9.0,0.0,21.0,-6.0,0.0,223.82
83,Carson Palmer,OAK,QB,33.0,15.0,15.0,345.0,565.0,4018.0,14.0,18.0,36.0,0.0,0.0,0.0,0.0,7.0,5.0,4018.0,22.0,565.0,36.0,1.0,18.0,0.0,0.0,220.32
84,Ben Roethlisberger,PIT,QB,30.0,13.0,13.0,284.0,449.0,3265.0,8.0,26.0,92.0,0.0,0.0,0.0,0.0,6.0,3.0,3265.0,26.0,449.0,92.0,0.0,26.0,0.0,0.0,221.79999999999998
85,Ryan Fitzpatrick,BUF,QB,30.0,16.0,16.0,306.0,505.0,3400.0,16.0,48.0,197.0,0.0,0.0,0.0,0.0,8.0,6.0,3400.0,24.0,505.0,197.0,1.0,48.0,0.0,0.0,213.7
86,Philip Rivers,SDG,QB,31.0,16.0,16.0,338.0,527.0,3606.0,15.0,27.0,40.0,1.0,0.0,0.0,0.0,15.0,7.0,3606.0,26.0,527.0,40.0,0.0,27.0,0.0,0.0,208.24
87,Christian Ponder,MIN,QB,24.0,16.0,16.0,300.0,483.0,2935.0,12.0,60.0,253.0,1.0,1.0,-15.0,-15.0,7.0,5.0,2935.0,18.0,483.0,253.0,2.0,60.0,-15.0,0.0,192.20000000000002
88,Jay Cutler,CHI,QB,29.0,15.0,15.0,255.0,434.0,3033.0,14.0,41.0,233.0,0.0,0.0,0.0,0.0,8.0,4.0,3033.0,19.0,434.0,233.0,0.0,41.0,0.0,0.0,184.62
89,Ryan Tannehill,MIA,QB,24.0,16.0,16.0,282.0,484.0,3294.0,13.0,49.0,211.0,0.0,0.0,0.0,0.0,9.0,4.0,3294.0,12.0,484.0,211.0,2.0,49.0,0.0,0.0,178.85999999999999
90,Colin Kaepernick,SFO,QB,25.0,13.0,7.0,136.0,218.0,1814.0,3.0,63.0,415.0,0.0,0.0,0.0,0.0,9.0,2.0,1814.0,10.0,218.0,415.0,5.0,63.0,0.0,0.0,174.06
91,Brandon Weeden,CLE,QB,29.0,15.0,15.0,297.0,517.0,3385.0,17.0,27.0,111.0,1.0,0.0,-9.0,0.0,6.0,1.0,3385.0,14.0,517.0,111.0,0.0,27.0,-9.0,0.0,165.6
92,Michael Vick,PHI,QB,32.0,10.0,10.0,204.0,351.0,2362.0,10.0,62.0,332.0,0.0,0.0,0.0,0.0,11.0,5.0,2362.0,12.0,351.0,332.0,1.0,62.0,0.0,0.0,151.68
93,Jake Locker,TEN,QB,24.0,11.0,11.0,177.0,314.0,2176.0,11.0,41.0,291.0,1.0,0.0,0.0,0.0,4.0,4.0,2176.0,10.0,314.0,291.0,1.0,41.0,0.0,0.0,132.14000000000001
94,Alex Smith,SFO,QB,28.0,10.0,9.0,153.0,218.0,1737.0,5.0,31.0,132.0,0.0,0.0,0.0,0.0,3.0,1.0,1737.0,13.0,218.0,132.0,0.0,31.0,0.0,0.0,122.68
95,Anquan Boldin,BAL,WR,32.0,15.0,15.0,0.0,0.0,0.0,0.0,1.0,3.0,112.0,65.0,921.0,14.17,0.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,921.0,4.0,181.4
96,Sidney Rice,SEA,WR,26.0,16.0,16.0,1.0,2.0,25.0,0.0,2.0,6.0,82.0,50.0,748.0,14.96,0.0,0.0,25.0,0.0,2.0,6.0,0.0,2.0,748.0,7.0,168.4
97,Mark Sanchez,NYJ,QB,26.0,15.0,15.0,246.0,453.0,2883.0,18.0,22.0,28.0,0.0,0.0,0.0,0.0,14.0,8.0,2883.0,13.0,453.0,28.0,0.0,22.0,0.0,0.0,118.12
98,Danny Woodhead,NWE,RB,27.0,16.0,2.0,0.0,0.0,0.0,0.0,76.0,301.0,55.0,40.0,446.0,11.15,1.0,0.0,0.0,0.0,0.0,301.0,4.0,76.0,446.0,3.0,156.7
99,Denarius Moore,OAK,WR,24.0,15.0,15.0,0.0,0.0,0.0,0.0,1.0,-5.0,114.0,51.0,741.0,14.53,3.0,0.0,0.0,0.0,0.0,-5.0,0.0,1.0,741.0,7.0,166.6
100,Golden Tate,SEA,WR,24.0,15.0,15.0,1.0,1.0,23.0,0.0,3.0,20.0,68.0,45.0,688.0,15.29,1.0,1.0,23.0,1.0,1.0,20.0,0.0,3.0,688.0,7.0,160.72
101,Vick Ballard,IND,RB,22.0,16.0,12.0,0.0,0.0,0.0,0.0,211.0,814.0,27.0,17.0,152.0,8.94,3.0,0.0,0.0,0.0,0.0,814.0,2.0,211.0,152.0,1.0,131.60000000000002
102,Brandon Lloyd,NWE,WR,31.0,16.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,131.0,74.0,911.0,12.31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,911.0,4.0,189.1
103,Chad Henne,JAX,QB,27.0,10.0,6.0,166.0,308.0,2084.0,11.0,19.0,64.0,0.0,1.0,-6.0,-6.0,4.0,2.0,2084.0,11.0,308.0,64.0,1.0,19.0,-6.0,0.0,114.16000000000001
104,Willis McGahee,DEN,RB,31.0,10.0,9.0,0.0,0.0,0.0,0.0,167.0,731.0,33.0,26.0,221.0,8.5,5.0,4.0,0.0,0.0,0.0,731.0,4.0,167.0,221.0,0.0,137.2
105,Brian Hartline,MIA,WR,26.0,16.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,131.0,74.0,1083.0,14.64,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1083.0,1.0,186.3
106,Malcom Floyd,SDG,WR,31.0,14.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,85.0,56.0,814.0,14.54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,814.0,5.0,167.4
107,Darren McFadden,OAK,RB,25.0,12.0,12.0,0.0,0.0,0.0,0.0,216.0,707.0,63.0,42.0,258.0,6.14,2.0,2.0,0.0,0.0,0.0,707.0,2.0,216.0,258.0,1.0,152.5
108,DeMarco Murray,DAL,RB,24.0,10.0,10.0,0.0,0.0,0.0,0.0,161.0,663.0,42.0,35.0,251.0,7.17,3.0,2.0,0.0,0.0,0.0,663.0,4.0,161.0,251.0,0.0,146.4
109,Josh Gordon,CLE,WR,21.0,16.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,96.0,50.0,805.0,16.1,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,805.0,5.0,158.5
110,Andre Roberts,ARI,WR,24.0,15.0,15.0,0.0,0.0,0.0,0.0,4.0,29.0,114.0,64.0,759.0,11.86,1.0,0.0,0.0,0.0,0.0,29.0,0.0,4.0,759.0,5.0,172.8
111,Danario Alexander,SDG,WR,26.0,10.0,6.0,0.0,1.0,0.0,0.0,0.0,0.0,62.0,37.0,658.0,17.78,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,658.0,7.0,144.8
112,Antonio Brown,PIT,WR,24.0,13.0,10.0,0.0,2.0,0.0,1.0,7.0,24.0,106.0,66.0,787.0,11.92,4.0,2.0,0.0,0.0,2.0,24.0,0.0,7.0,787.0,5.0,171.1
113,Santana Moss,WAS,WR,33.0,16.0,1.0,0.0,0.0,0.0,0.0,3.0,14.0,62.0,41.0,573.0,13.98,2.0,1.0,0.0,0.0,0.0,14.0,0.0,3.0,573.0,8.0,145.70000000000002
114,Joique Bell,DET,RB,26.0,16.0,0.0,0.0,0.0,0.0,0.0,82.0,414.0,68.0,52.0,485.0,9.33,2.0,2.0,0.0,0.0,0.0,414.0,3.0,82.0,485.0,0.0,155.9
115,Larry Fitzgerald,ARI,WR,29.0,16.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,156.0,71.0,798.0,11.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,798.0,4.0,174.8
116,Brandon Gibson,STL,WR,25.0,16.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,82.0,51.0,691.0,13.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,691.0,5.0,150.1
117,Percy Harvin,MIN,WR,24.0,9.0,8.0,0.0,0.0,0.0,0.0,22.0,96.0,85.0,62.0,677.0,10.92,2.0,1.0,0.0,0.0,0.0,96.0,1.0,22.0,677.0,3.0,161.29999999999998
118,Nate Washington,TEN,WR,29.0,16.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,89.0,46.0,746.0,16.22,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,746.0,4.0,144.6
