,Player,Tm,Pos,Age,G,GS,Cmp,Att,Yds,Int,Att,Yds,Tgt,Rec,Yds,Y/R,Fumbles,FumblesLost,PassingYds,PassingTD,PassingAtt,RushingYds,RushingTD,RushingAtt,ReceivingYds,ReceivingTD,FantasyPoints
11,Dak Prescott,DAL,QB,26.0,16.0,16.0,388.0,596.0,4902.0,11.0,52.0,277.0,0.0,0.0,0.0,0.0,6.0,2.0,4902.0,30.0,596.0,277.0,3.0,52.0,0.0,0.0,335.78000000000003
12,Mark Andrews,BAL,TE,23.0,15.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,98.0,64.0,852.0,13.31,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,852.0,10.0,207.2
13,Russell Wilson,SEA,QB,31.0,16.0,16.0,341.0,516.0,4110.0,5.0,75.0,342.0,0.0,0.0,0.0,0.0,8.0,2.0,4110.0,31.0,516.0,342.0,3.0,75.0,0.0,0.0,326.59999999999997
14,Chris Godwin,TAM,WR,23.0,14.0,14.0,0.0,0.0,0.0,0.0,1.0,8.0,121.0,86.0,1333.0,15.5,0.0,0.0,0.0,0.0,0.0,8.0,0.0,1.0,1333.0,9.0,274.1
15,George Kittle,SFO,TE,26.0,14.0,14.0,0.0,0.0,0.0,0.0,5.0,22.0,107.0,85.0,1053.0,12.39,1.0,0.0,0.0,0.0,0.0,22.0,0.0,5.0,1053.0,5.0,222.5
16,Deshaun Watson,HOU,QB,24.0,15.0,15.0,333.0,495.0,3852.0,12.0,82.0,413.0,1.0,1.0,6.0,6.0,10.0,3.0,3852.0,26.0,495.0,413.0,7.0,82.0,6.0,1.0,318.98
17,Chris Carson,SEA,RB,25.0,15.0,15.0,0.0,0.0,0.0,0.0,278.0,1230.0,47.0,37.0,266.0,7.19,7.0,4.0,0.0,0.0,0.0,1230.0,7.0,278.0,266.0,2.0,232.6
18,Darren Waller,OAK,TE,27.0,16.0,16.0,0.0,0.0,0.0,0.0,2.0,5.0,117.0,90.0,1145.0,12.72,1.0,1.0,0.0,0.0,0.0,5.0,0.0,2.0,1145.0,3.0,221.0
19,Kenny Golladay,DET,WR,26.0,16.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,116.0,65.0,1190.0,18.31,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1190.0,11.0,248.0
20,Saquon Barkley,NYG,RB,22.0,13.0,13.0,0.0,0.0,0.0,0.0,217.0,1003.0,73.0,52.0,438.0,8.42,1.0,0.0,0.0,0.0,0.0,1003.0,6.0,217.0,438.0,2.0,244.1
21,Zach Ertz,PHI,TE,29.0,15.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,135.0,88.0,916.0,10.41,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,916.0,6.0,213.6
22,Joe Mixon,CIN,RB,23.0,16.0,15.0,0.0,0.0,0.0,0.0,278.0,1137.0,45.0,35.0,287.0,8.2,0.0,0.0,0.0,0.0,0.0,1137.0,5.0,278.0,287.0,3.0,225.4
23,Todd Gurley,LAR,RB,25.0,15.0,15.0,0.0,0.0,0.0,0.0,223.0,857.0,49.0,31.0,207.0,6.68,3.0,2.0,0.0,0.0,0.0,857.0,12.0,223.0,207.0,2.0,217.4
24,Jared Cook,NOR,TE,32.0,14.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,65.0,43.0,705.0,16.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,705.0,9.0,167.5
25,Cooper Kupp,LAR,WR,26.0,16.0,14.0,0.0,1.0,0.0,0.0,2.0,4.0,134.0,94.0,1161.0,12.35,3.0,0.0,0.0,0.0,1.0,4.0,0.0,2.0,1161.0,10.0,270.5
26,Julio Jones,ATL,WR,30.0,15.0,15.0,0.0,0.0,0.0,0.0,2.0,-3.0,157.0,99.0,1394.0,14.08,1.0,0.0,0.0,0.0,0.0,-3.0,0.0,2.0,1394.0,6.0,274.09999999999997
27,DeVante Parker,MIA,WR,26.0,16.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,128.0,72.0,1202.0,16.69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1202.0,9.0,246.2
28,Leonard Fournette,JAX,RB,24.0,15.0,15.0,0.0,0.0,0.0,0.0,265.0,1152.0,100.0,76.0,522.0,6.87,1.0,1.0,0.0,0.0,0.0,1152.0,3.0,265.0,522.0,0.0,259.4
29,Jameis Winston,TAM,QB,25.0,16.0,16.0,380.0,626.0,5109.0,30.0,59.0,250.0,0.0,0.0,0.0,0.0,12.0,5.0,5109.0,33.0,626.0,250.0,1.0,59.0,0.0,0.0,297.36
30,Austin Hooper,ATL,TE,25.0,13.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,97.0,75.0,787.0,10.49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,787.0,6.0,189.7
31,Amari Cooper,DAL,WR,25.0,16.0,16.0,0.0,0.0,0.0,0.0,1.0,6.0,119.0,79.0,1189.0,15.05,0.0,0.0,0.0,0.0,0.0,6.0,0.0,1.0,1189.0,8.0,246.5
32,Mike Evans,TAM,WR,26.0,13.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,118.0,67.0,1157.0,17.27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1157.0,8.0,230.7
33,A.J. Brown,TEN,WR,22.0,16.0,11.0,0.0,0.0,0.0,0.0,3.0,60.0,84.0,52.0,1051.0,20.21,1.0,0.0,0.0,0.0,0.0,60.0,1.0,3.0,1051.0,8.0,217.1
34,DeAndre Hopkins,HOU,WR,27.0,15.0,15.0,1.0,2.0,6.0,1.0,2.0,18.0,150.0,104.0,1165.0,11.2,0.0,0.0,6.0,1.0,2.0,18.0,0.0,2.0,1165.0,7.0,266.54
35,Josh Jacobs,OAK,RB,21.0,13.0,13.0,0.0,0.0,0.0,0.0,242.0,1150.0,27.0,20.0,166.0,8.3,1.0,1.0,0.0,0.0,0.0,1150.0,7.0,242.0,166.0,0.0,191.6
36,Keenan Allen,LAC,WR,27.0,16.0,16.0,0.0,0.0,0.0,0.0,3.0,16.0,149.0,104.0,1199.0,11.53,0.0,0.0,0.0,0.0,0.0,16.0,0.0,3.0,1199.0,6.0,261.5
37,Miles Sanders,PHI,RB,22.0,16.0,11.0,0.0,0.0,0.0,0.0,179.0,818.0,63.0,50.0,509.0,10.18,2.0,1.0,0.0,0.0,0.0,818.0,3.0,179.0,509.0,3.0,216.7
38,Allen Robinson,CHI,WR,26.0,16.0,15.0,0.0,0.0,0.0,0.0,1.0,2.0,154.0,98.0,1147.0,11.7,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,1147.0,7.0,254.89999999999998
39,Julian Edelman,NWE,WR,33.0,16.0,13.0,2.0,2.0,47.0,0.0,8.0,27.0,153.0,100.0,1117.0,11.17,3.0,1.0,47.0,1.0,2.0,27.0,0.0,8.0,1117.0,6.0,254.27999999999997
40,Alvin Kamara,NOR,RB,24.0,14.0,9.0,1.0,1.0,13.0,0.0,171.0,797.0,97.0,81.0,533.0,6.58,4.0,1.0,13.0,0.0,1.0,797.0,5.0,171.0,533.0,1.0,248.51999999999998
41,Marlon Mack,IND,RB,23.0,14.0,12.0,0.0,0.0,0.0,0.0,247.0,1091.0,17.0,14.0,82.0,5.86,0.0,0.0,0.0,0.0,0.0,1091.0,8.0,247.0,82.0,0.0,179.29999999999998
42,Jarvis Landry,CLE,WR,27.0,16.0,16.0,0.0,0.0,0.0,0.0,1.0,10.0,138.0,83.0,1174.0,14.14,0.0,0.0,0.0,0.0,0.0,10.0,0.0,1.0,1174.0,6.0,237.4
43,Josh Allen,BUF,QB,23.0,16.0,16.0,271.0,461.0,3089.0,9.0,109.0,510.0,0.0,0.0,0.0,0.0,14.0,4.0,3089.0,20.0,461.0,510.0,9.0,109.0,0.0,0.0,282.56
44,Tyler Lockett,SEA,WR,27.0,16.0,16.0,0.0,0.0,0.0,0.0,4.0,-5.0,110.0,82.0,1057.0,12.89,1.0,0.0,0.0,0.0,0.0,-5.0,0.0,4.0,1057.0,8.0,235.2
45,DJ Chark,JAX,WR,23.0,15.0,14.0,0.0,0.0,0.0,0.0,2.0,20.0,118.0,73.0,1008.0,13.81,0.0,0.0,0.0,0.0,0.0,20.0,0.0,2.0,1008.0,8.0,223.8
46,Kenyan Drake,2TM,RB,25.0,14.0,10.0,0.0,0.0,0.0,0.0,170.0,817.0,68.0,50.0,345.0,6.9,2.0,1.0,0.0,0.0,0.0,817.0,8.0,170.0,345.0,0.0,212.2
47,Patrick Mahomes,KAN,QB,24.0,14.0,14.0,319.0,484.0,4031.0,5.0,43.0,218.0,0.0,0.0,0.0,0.0,3.0,2.0,4031.0,26.0,484.0,218.0,2.0,43.0,0.0,0.0,285.04
48,Phillip Lindsay,DEN,RB,25.0,16.0,16.0,0.0,0.0,0.0,0.0,224.0,1011.0,48.0,35.0,196.0,5.6,0.0,0.0,0.0,0.0,0.0,1011.0,7.0,224.0,196.0,0.0,197.7
49,Kyler Murray,ARI,QB,22.0,16.0,16.0,349.0,542.0,3722.0,12.0,93.0,544.0,0.0,0.0,0.0,0.0,5.0,2.0,3722.0,20.0,542.0,544.0,4.0,93.0,0.0,0.0,279.28
50,Courtland Sutton,DEN,WR,24.0,16.0,14.0,1.0,1.0,38.0,0.0,3.0,17.0,124.0,72.0,1112.0,15.44,2.0,0.0,38.0,0.0,1.0,17.0,0.0,3.0,1112.0,6.0,222.42
51,Stefon Diggs,MIN,WR,26.0,15.0,15.0,0.0,1.0,0.0,0.0,5.0,61.0,94.0,63.0,1130.0,17.94,4.0,3.0,0.0,0.0,1.0,61.0,0.0,5.0,1130.0,6.0,212.1
52,John Brown,BUF,WR,29.0,15.0,15.0,1.0,1.0,28.0,0.0,2.0,7.0,115.0,72.0,1060.0,14.72,0.0,0.0,28.0,1.0,1.0,7.0,0.0,2.0,1060.0,6.0,219.82
53,Hunter Henry,LAC,TE,25.0,12.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,76.0,55.0,652.0,11.85,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,652.0,5.0,148.2
54,Michael Gallup,DAL,WR,23.0,14.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,113.0,66.0,1107.0,16.77,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1107.0,6.0,212.7
55,Aaron Rodgers,GNB,QB,36.0,16.0,16.0,353.0,569.0,4002.0,4.0,46.0,183.0,0.0,0.0,0.0,0.0,4.0,4.0,4002.0,26.0,569.0,183.0,1.0,46.0,0.0,0.0,272.38000000000005
56,Tyler Higbee,LAR,TE,26.0,15.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,89.0,69.0,734.0,10.64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,734.0,3.0,160.4
57,D.J. Moore,CAR,WR,22.0,15.0,15.0,0.0,0.0,0.0,0.0,6.0,40.0,135.0,87.0,1175.0,13.51,2.0,1.0,0.0,0.0,0.0,40.0,0.0,6.0,1175.0,4.0,230.5
58,Robert Woods,LAR,WR,27.0,15.0,15.0,0.0,0.0,0.0,0.0,17.0,115.0,139.0,90.0,1134.0,12.6,0.0,0.0,0.0,0.0,0.0,115.0,1.0,17.0,1134.0,2.0,232.9
59,Carson Wentz,PHI,QB,27.0,16.0,16.0,388.0,607.0,4039.0,7.0,62.0,243.0,0.0,0.0,0.0,0.0,16.0,7.0,4039.0,27.0,607.0,243.0,1.0,62.0,0.0,0.0,271.86
60,Raheem Mostert,SFO,RB,27.0,16.0,0.0,0.0,0.0,0.0,0.0,137.0,772.0,22.0,14.0,180.0,12.86,2.0,2.0,0.0,0.0,0.0,772.0,8.0,137.0,180.0,2.0,165.2
61,Dallas Goedert,PHI,TE,24.0,15.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,87.0,58.0,607.0,10.47,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,607.0,5.0,144.7
62,Le'Veon Bell,NYJ,RB,27.0,15.0,15.0,0.0,0.0,0.0,0.0,245.0,789.0,78.0,66.0,461.0,6.98,1.0,1.0,0.0,0.0,0.0,789.0,3.0,245.0,461.0,1.0,213.0
63,Mike Gesicki,MIA,TE,24.0,16.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,89.0,51.0,570.0,11.18,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,570.0,5.0,136.0
64,Calvin Ridley,ATL,WR,25.0,13.0,10.0,0.0,0.0,0.0,0.0,2.0,34.0,93.0,63.0,866.0,13.75,0.0,0.0,0.0,0.0,0.0,34.0,0.0,2.0,866.0,7.0,195.0
65,David Montgomery,CHI,RB,22.0,16.0,8.0,0.0,0.0,0.0,0.0,242.0,889.0,35.0,25.0,185.0,7.4,2.0,2.0,0.0,0.0,0.0,889.0,6.0,242.0,185.0,1.0,170.4
66,Terry McLaurin,WAS,WR,24.0,14.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,93.0,58.0,919.0,15.84,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,919.0,7.0,191.9
67,Tyler Boyd,CIN,WR,25.0,16.0,15.0,0.0,0.0,0.0,0.0,4.0,23.0,148.0,90.0,1046.0,11.62,2.0,2.0,0.0,0.0,0.0,23.0,0.0,4.0,1046.0,5.0,222.9
68,Matt Ryan,ATL,QB,34.0,15.0,15.0,408.0,616.0,4466.0,14.0,34.0,147.0,0.0,0.0,0.0,0.0,9.0,5.0,4466.0,26.0,616.0,147.0,1.0,34.0,0.0,0.0,265.34
69,Deebo Samuel,SFO,WR,23.0,15.0,11.0,0.0,0.0,0.0,0.0,14.0,159.0,81.0,57.0,802.0,14.07,2.0,1.0,0.0,0.0,0.0,159.0,3.0,14.0,802.0,3.0,187.1
70,Marvin Jones,DET,WR,29.0,13.0,11.0,0.0,0.0,0.0,0.0,2.0,0.0,91.0,62.0,779.0,12.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,779.0,9.0,193.9
71,Carlos Hyde,HOU,RB,29.0,16.0,14.0,0.0,0.0,0.0,0.0,245.0,1070.0,16.0,10.0,42.0,4.2,4.0,2.0,0.0,0.0,0.0,1070.0,6.0,245.0,42.0,0.0,153.2
72,Tyreek Hill,KAN,WR,25.0,12.0,12.0,0.0,0.0,0.0,0.0,8.0,23.0,89.0,58.0,860.0,14.83,0.0,0.0,0.0,0.0,0.0,23.0,0.0,8.0,860.0,7.0,188.3
73,Davante Adams,GNB,WR,27.0,12.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,127.0,83.0,997.0,12.01,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,997.0,5.0,210.7
74,Sony Michel,NWE,RB,24.0,16.0,14.0,0.0,0.0,0.0,0.0,247.0,912.0,20.0,12.0,94.0,7.83,2.0,1.0,0.0,0.0,0.0,912.0,7.0,247.0,94.0,0.0,152.6
75,Tom Brady,NWE,QB,42.0,16.0,16.0,373.0,613.0,4057.0,8.0,26.0,34.0,0.0,0.0,0.0,0.0,4.0,1.0,4057.0,24.0,613.0,34.0,3.0,26.0,0.0,0.0,261.67999999999995
76,Jason Witten,DAL,TE,37.0,16.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,83.0,63.0,529.0,8.4,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,529.0,4.0,137.9
77,Michael Burton,WAS,0,27.0,10.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
78,Jared Goff,LAR,QB,25.0,16.0,16.0,394.0,626.0,4638.0,16.0,33.0,40.0,0.0,0.0,0.0,0.0,10.0,5.0,4638.0,22.0,626.0,40.0,2.0,33.0,0.0,0.0,247.51999999999998
79,Jimmy Garoppolo,SFO,QB,28.0,16.0,16.0,329.0,476.0,3978.0,13.0,46.0,62.0,0.0,0.0,0.0,0.0,10.0,5.0,3978.0,27.0,476.0,62.0,1.0,46.0,0.0,0.0,243.32
80,Derek Carr,OAK,QB,28.0,16.0,16.0,361.0,513.0,4054.0,8.0,27.0,82.0,0.0,0.0,0.0,0.0,7.0,3.0,4054.0,21.0,513.0,82.0,2.0,27.0,0.0,0.0,244.35999999999999
81,Kirk Cousins,MIN,QB,31.0,15.0,15.0,307.0,444.0,3603.0,6.0,31.0,63.0,1.0,0.0,0.0,0.0,10.0,3.0,3603.0,26.0,444.0,63.0,1.0,31.0,0.0,0.0,242.42000000000002
82,Ryan Fitzpatrick,MIA,QB,37.0,15.0,13.0,311.0,502.0,3529.0,13.0,54.0,243.0,0.0,0.0,0.0,0.0,9.0,2.0,3529.0,20.0,502.0,243.0,4.0,54.0,0.0,0.0,239.46
83,Philip Rivers,LAC,QB,38.0,16.0,16.0,390.0,591.0,4615.0,20.0,12.0,29.0,0.0,0.0,0.0,0.0,8.0,3.0,4615.0,23.0,591.0,29.0,0.0,12.0,0.0,0.0,233.50000000000003
84,Baker Mayfield,CLE,QB,24.0,16.0,16.0,317.0,534.0,3827.0,21.0,28.0,141.0,0.0,0.0,0.0,0.0,6.0,2.0,3827.0,22.0,534.0,141.0,3.0,28.0,0.0,0.0,227.18
85,Gardner Minshew,JAX,QB,23.0,14.0,12.0,285.0,470.0,3271.0,6.0,67.0,344.0,0.0,0.0,0.0,0.0,13.0,7.0,3271.0,21.0,470.0,344.0,0.0,67.0,0.0,0.0,223.24
86,Drew Brees,NOR,QB,40.0,11.0,11.0,281.0,378.0,2979.0,4.0,9.0,-4.0,0.0,0.0,0.0,0.0,0.0,0.0,2979.0,27.0,378.0,-4.0,1.0,9.0,0.0,0.0,224.76
87,Ryan Tannehill,TEN,QB,31.0,12.0,10.0,201.0,286.0,2742.0,6.0,43.0,185.0,0.0,0.0,0.0,0.0,6.0,3.0,2742.0,22.0,286.0,185.0,4.0,43.0,0.0,0.0,222.18
88,Jacoby Brissett,IND,QB,27.0,15.0,15.0,272.0,447.0,2942.0,6.0,56.0,228.0,1.0,1.0,2.0,2.0,7.0,5.0,2942.0,18.0,447.0,228.0,4.0,56.0,2.0,0.0,215.68
89,Daniel Jones,NYG,QB,22.0,13.0,12.0,284.0,459.0,3027.0,12.0,45.0,279.0,0.0,0.0,0.0,0.0,18.0,11.0,3027.0,24.0,459.0,279.0,2.0,45.0,0.0,0.0,210.98
90,Andy Dalton,CIN,QB,32.0,13.0,13.0,314.0,528.0,3494.0,14.0,32.0,73.0,1.0,1.0,-4.0,-4.0,8.0,4.0,3494.0,16.0,528.0,73.0,4.0,32.0,-4.0,0.0,199.66
91,Mitchell Trubisky,CHI,QB,25.0,15.0,15.0,326.0,516.0,3138.0,10.0,48.0,193.0,0.0,0.0,0.0,0.0,5.0,2.0,3138.0,17.0,516.0,193.0,2.0,48.0,0.0,0.0,200.82
92,Sam Darnold,NYJ,QB,22.0,13.0,13.0,273.0,441.0,3024.0,13.0,33.0,62.0,0.0,0.0,0.0,0.0,11.0,3.0,3024.0,19.0,441.0,62.0,2.0,33.0,0.0,0.0,183.15999999999997
93,Kyle Allen,CAR,QB,23.0,13.0,12.0,303.0,489.0,3322.0,16.0,32.0,106.0,0.0,0.0,0.0,0.0,13.0,7.0,3322.0,17.0,489.0,106.0,2.0,32.0,0.0,0.0,177.48
94,Matthew Stafford,DET,QB,31.0,8.0,8.0,187.0,291.0,2499.0,5.0,20.0,66.0,0.0,0.0,0.0,0.0,5.0,3.0,2499.0,19.0,291.0,66.0,0.0,20.0,0.0,0.0,166.55999999999997
95,Devonta Freeman,ATL,RB,27.0,14.0,14.0,0.0,0.0,0.0,0.0,184.0,656.0,70.0,59.0,410.0,6.95,3.0,2.0,0.0,0.0,0.0,656.0,2.0,184.0,410.0,4.0,197.6
96,Melvin Gordon,LAC,RB,26.0,12.0,11.0,0.0,0.0,0.0,0.0,162.0,612.0,55.0,42.0,296.0,7.05,4.0,3.0,0.0,0.0,0.0,612.0,8.0,162.0,296.0,1.0,180.8
97,Ronald Jones,TAM,RB,22.0,16.0,9.0,0.0,0.0,0.0,0.0,172.0,724.0,40.0,31.0,309.0,9.97,3.0,2.0,0.0,0.0,0.0,724.0,6.0,172.0,309.0,0.0,166.3
98,Adrian Peterson,WAS,RB,34.0,15.0,15.0,0.0,0.0,0.0,0.0,211.0,898.0,23.0,17.0,142.0,8.35,3.0,2.0,0.0,0.0,0.0,898.0,5.0,211.0,142.0,0.0,147.0
99,D.K. Metcalf,SEA,WR,22.0,16.0,15.0,0.0,0.0,0.0,0.0,2.0,11.0,100.0,58.0,900.0,15.52,3.0,3.0,0.0,0.0,0.0,11.0,0.0,2.0,900.0,7.0,185.1
100,James White,NWE,RB,27.0,15.0,1.0,1.0,1.0,35.0,0.0,67.0,263.0,95.0,72.0,645.0,8.96,1.0,1.0,35.0,0.0,1.0,263.0,1.0,67.0,645.0,5.0,198.20000000000002
101,Odell Beckham,CLE,WR,27.0,16.0,15.0,1.0,2.0,20.0,0.0,3.0,10.0,133.0,74.0,1035.0,13.99,1.0,1.0,20.0,0.0,2.0,10.0,0.0,3.0,1035.0,4.0,201.3
102,Emmanuel Sanders,2TM,WR,32.0,17.0,16.0,1.0,1.0,35.0,0.0,0.0,0.0,97.0,66.0,869.0,13.17,0.0,0.0,35.0,1.0,1.0,0.0,0.0,0.0,869.0,5.0,188.3
103,Latavius Murray,NOR,RB,29.0,16.0,8.0,0.0,0.0,0.0,0.0,146.0,637.0,43.0,34.0,235.0,6.91,0.0,0.0,0.0,0.0,0.0,637.0,5.0,146.0,235.0,1.0,157.2
104,Darius Slayton,NYG,WR,22.0,14.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,84.0,48.0,740.0,15.42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,740.0,8.0,170.0
105,Jamison Crowder,NYJ,WR,26.0,16.0,12.0,0.0,0.0,0.0,0.0,1.0,4.0,122.0,78.0,833.0,10.68,0.0,0.0,0.0,0.0,0.0,4.0,0.0,1.0,833.0,6.0,197.70000000000002
106,Devin Singletary,BUF,RB,22.0,12.0,8.0,0.0,0.0,0.0,0.0,151.0,775.0,41.0,29.0,194.0,6.69,4.0,1.0,0.0,0.0,0.0,775.0,2.0,151.0,194.0,2.0,147.9
107,Cole Beasley,BUF,WR,30.0,15.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,106.0,67.0,778.0,11.61,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,778.0,6.0,180.8
108,Curtis Samuel,CAR,WR,23.0,16.0,15.0,0.0,0.0,0.0,0.0,19.0,130.0,105.0,54.0,627.0,11.61,0.0,0.0,0.0,0.0,0.0,130.0,1.0,19.0,627.0,6.0,171.7
109,Tevin Coleman,SFO,RB,26.0,14.0,11.0,0.0,0.0,0.0,0.0,137.0,544.0,30.0,21.0,180.0,8.57,0.0,0.0,0.0,0.0,0.0,544.0,6.0,137.0,180.0,1.0,135.4
110,James Conner,PIT,RB,24.0,10.0,10.0,0.0,0.0,0.0,0.0,116.0,464.0,38.0,34.0,251.0,7.38,1.0,1.0,0.0,0.0,0.0,464.0,4.0,116.0,251.0,3.0,145.5
111,Mike Williams,LAC,WR,25.0,15.0,15.0,0.0,0.0,0.0,0.0,1.0,2.0,90.0,49.0,1001.0,20.43,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,1001.0,2.0,161.29999999999998
112,Damien Williams,KAN,RB,27.0,11.0,6.0,0.0,0.0,0.0,0.0,111.0,498.0,37.0,30.0,213.0,7.1,1.0,1.0,0.0,0.0,0.0,498.0,5.0,111.0,213.0,2.0,141.1
113,Robby Anderson,NYJ,WR,26.0,16.0,15.0,0.0,0.0,0.0,0.0,1.0,4.0,96.0,52.0,779.0,14.98,1.0,0.0,0.0,0.0,0.0,4.0,0.0,1.0,779.0,5.0,160.3
114,Chris Conley,JAX,WR,27.0,16.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,90.0,47.0,775.0,16.49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,775.0,5.0,154.5
115,Duke Johnson,HOU,RB,26.0,16.0,2.0,0.0,0.0,0.0,0.0,83.0,410.0,62.0,44.0,410.0,9.32,1.0,1.0,0.0,0.0,0.0,410.0,2.0,83.0,410.0,3.0,154.0
116,Mason Rudolph,PIT,QB,24.0,10.0,8.0,176.0,283.0,1765.0,9.0,21.0,42.0,0.0,0.0,0.0,0.0,4.0,0.0,1765.0,13.0,283.0,42.0,0.0,21.0,0.0,0.0,108.8
117,Jamaal Williams,GNB,RB,24.0,14.0,2.0,0.0,0.0,0.0,0.0,107.0,460.0,45.0,39.0,253.0,6.49,0.0,0.0,0.0,0.0,0.0,460.0,1.0,107.0,253.0,5.0,146.3
118,David Johnson,ARI,RB,28.0,13.0,9.0,0.0,0.0,0.0,0.0,94.0,345.0,47.0,36.0,370.0,10.28,1.0,1.0,0.0,0.0,0.0,345.0,2.0,94.0,370.0,4.0,141.5
