,Player,Tm,Pos,Age,G,GS,Cmp,Att,Yds,Int,Att,Yds,Tgt,Rec,Yds,Y/R,Fumbles,FumblesLost,PassingYds,PassingTD,PassingAtt,RushingYds,RushingTD,RushingAtt,ReceivingYds,ReceivingTD,FantasyPoints
10,Rashard Mendenhall,PIT,RB,23.0,16.0,16.0,0.0,0.0,0.0,0.0,324.0,1273.0,34.0,23.0,167.0,7.26,2.0,2.0,0.0,0.0,0.0,1273.0,13.0,324.0,167.0,0.0,241.0
11,LeSean McCoy,PHI,RB,22.0,15.0,13.0,0.0,0.0,0.0,0.0,207.0,1080.0,91.0,78.0,592.0,7.59,2.0,1.0,0.0,0.0,0.0,1080.0,7.0,207.0,592.0,2.0,297.2
12,Greg Jennings,GNB,WR,27.0,16.0,16.0,0.0,0.0,0.0,0.0,1.0,-1.0,125.0,76.0,1265.0,16.64,2.0,0.0,0.0,0.0,0.0,-1.0,0.0,1.0,1265.0,12.0,274.4
13,Matt Forte,CHI,RB,25.0,16.0,16.0,0.0,0.0,0.0,0.0,237.0,1069.0,70.0,51.0,547.0,10.73,3.0,2.0,0.0,0.0,0.0,1069.0,6.0,237.0,547.0,3.0,262.6
14,Michael Turner,ATL,RB,28.0,16.0,15.0,0.0,0.0,0.0,0.0,334.0,1371.0,20.0,12.0,85.0,7.08,2.0,2.0,0.0,0.0,0.0,1371.0,12.0,334.0,85.0,0.0,225.6
15,Ray Rice,BAL,RB,23.0,16.0,14.0,0.0,0.0,0.0,0.0,307.0,1220.0,83.0,63.0,556.0,8.83,0.0,0.0,0.0,0.0,0.0,1220.0,5.0,307.0,556.0,1.0,276.6
16,Aaron Rodgers,GNB,QB,27.0,15.0,15.0,312.0,475.0,3922.0,11.0,64.0,356.0,0.0,0.0,0.0,0.0,4.0,1.0,3922.0,28.0,475.0,356.0,4.0,64.0,0.0,0.0,304.48
17,Mike Wallace,PIT,WR,24.0,16.0,16.0,0.0,0.0,0.0,0.0,5.0,39.0,98.0,60.0,1257.0,20.95,1.0,0.0,0.0,0.0,0.0,39.0,0.0,5.0,1257.0,10.0,249.6
18,Calvin Johnson,DET,WR,25.0,15.0,15.0,0.0,0.0,0.0,0.0,4.0,32.0,137.0,77.0,1120.0,14.55,1.0,0.0,0.0,0.0,0.0,32.0,0.0,4.0,1120.0,12.0,264.2
19,Tom Brady,NWE,QB,33.0,16.0,16.0,324.0,492.0,3900.0,4.0,31.0,30.0,0.0,0.0,0.0,0.0,3.0,1.0,3900.0,36.0,492.0,30.0,1.0,31.0,0.0,0.0,299.0
20,Ahmad Bradshaw,NYG,RB,24.0,16.0,11.0,0.0,0.0,0.0,0.0,276.0,1235.0,58.0,47.0,314.0,6.68,7.0,6.0,0.0,0.0,0.0,1235.0,8.0,276.0,314.0,0.0,237.9
21,Maurice Jones-Drew,JAX,RB,25.0,14.0,14.0,0.0,1.0,0.0,1.0,299.0,1324.0,44.0,34.0,317.0,9.32,2.0,2.0,0.0,0.0,1.0,1324.0,5.0,299.0,317.0,2.0,234.10000000000002
22,Steven Jackson,STL,RB,27.0,16.0,16.0,0.0,0.0,0.0,0.0,330.0,1241.0,62.0,46.0,383.0,8.33,1.0,1.0,0.0,0.0,0.0,1241.0,6.0,330.0,383.0,0.0,242.39999999999998
23,Jason Witten,DAL,TE,28.0,16.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,128.0,94.0,1002.0,10.66,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1002.0,9.0,246.2
24,Philip Rivers,SDG,QB,29.0,16.0,16.0,357.0,541.0,4710.0,13.0,29.0,52.0,0.0,0.0,0.0,0.0,7.0,4.0,4710.0,30.0,541.0,52.0,0.0,29.0,0.0,0.0,279.59999999999997
25,Peyton Manning,IND,QB,34.0,16.0,16.0,450.0,679.0,4700.0,17.0,18.0,18.0,0.0,0.0,0.0,0.0,3.0,1.0,4700.0,33.0,679.0,18.0,0.0,18.0,0.0,0.0,285.8
26,Reggie Wayne,IND,WR,32.0,16.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,175.0,111.0,1355.0,12.21,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1355.0,6.0,280.5
27,Hakeem Nicks,NYG,WR,22.0,13.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,128.0,79.0,1052.0,13.32,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1052.0,11.0,250.2
28,Andre Johnson,HOU,WR,29.0,13.0,13.0,0.0,0.0,0.0,0.0,2.0,10.0,138.0,86.0,1216.0,14.14,1.0,0.0,0.0,0.0,0.0,10.0,0.0,2.0,1216.0,8.0,256.6
29,Steve Johnson,BUF,WR,24.0,16.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,141.0,82.0,1073.0,13.09,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1073.0,10.0,247.3
30,BenJarvus Green-Ellis,NWE,RB,25.0,16.0,11.0,0.0,0.0,0.0,0.0,229.0,1008.0,16.0,12.0,85.0,7.08,0.0,0.0,0.0,0.0,0.0,1008.0,13.0,229.0,85.0,0.0,199.3
31,Mike Williams,TAM,WR,23.0,16.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,129.0,65.0,964.0,14.83,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,964.0,11.0,223.4
32,Miles Austin,DAL,WR,26.0,16.0,16.0,0.0,0.0,0.0,0.0,7.0,93.0,119.0,69.0,1041.0,15.09,1.0,1.0,0.0,0.0,0.0,93.0,1.0,7.0,1041.0,7.0,228.4
33,Jeremy Maclin,PHI,WR,22.0,16.0,16.0,0.0,0.0,0.0,0.0,3.0,36.0,115.0,70.0,964.0,13.77,1.0,1.0,0.0,0.0,0.0,36.0,0.0,3.0,964.0,10.0,228.0
34,Drew Brees,NOR,QB,31.0,16.0,16.0,448.0,658.0,4620.0,22.0,18.0,-3.0,1.0,1.0,7.0,7.0,9.0,2.0,4620.0,33.0,658.0,-3.0,0.0,18.0,7.0,0.0,270.2
35,Antonio Gates,SDG,TE,30.0,10.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,65.0,50.0,782.0,15.64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,782.0,10.0,188.2
36,Cedric Benson,CIN,RB,28.0,16.0,16.0,0.0,0.0,0.0,0.0,321.0,1111.0,37.0,28.0,178.0,6.36,7.0,5.0,0.0,0.0,0.0,1111.0,7.0,321.0,178.0,1.0,194.89999999999998
37,DeSean Jackson,PHI,WR,24.0,14.0,14.0,0.0,0.0,0.0,0.0,16.0,104.0,95.0,47.0,1056.0,22.47,4.0,1.0,0.0,0.0,0.0,104.0,1.0,16.0,1056.0,6.0,203.0
38,Vernon Davis,SFO,TE,26.0,16.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,93.0,56.0,914.0,16.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,914.0,7.0,189.4
39,Terrell Owens,CIN,WR,37.0,14.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,139.0,72.0,983.0,13.65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,983.0,9.0,224.3
40,Larry Fitzgerald,ARI,WR,27.0,16.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,173.0,90.0,1137.0,12.63,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1137.0,6.0,239.7
41,Marcedes Lewis,JAX,TE,26.0,16.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,89.0,58.0,700.0,12.07,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,700.0,10.0,184.0
42,Josh Freeman,TAM,QB,22.0,16.0,16.0,291.0,474.0,3451.0,6.0,68.0,364.0,0.0,0.0,0.0,0.0,7.0,3.0,3451.0,25.0,474.0,364.0,0.0,68.0,0.0,0.0,256.44
43,Mario Manningham,NYG,WR,24.0,16.0,8.0,0.0,0.0,0.0,0.0,1.0,2.0,93.0,60.0,944.0,15.73,1.0,1.0,0.0,0.0,0.0,2.0,0.0,1.0,944.0,9.0,206.6
44,Santana Moss,WAS,WR,31.0,16.0,16.0,0.0,0.0,0.0,0.0,5.0,-6.0,145.0,93.0,1115.0,11.99,3.0,2.0,0.0,0.0,0.0,-6.0,0.0,5.0,1115.0,6.0,235.9
45,Matt Ryan,ATL,QB,25.0,16.0,16.0,357.0,571.0,3705.0,9.0,46.0,122.0,0.0,0.0,0.0,0.0,4.0,4.0,3705.0,28.0,571.0,122.0,0.0,46.0,0.0,0.0,246.39999999999998
46,Marques Colston,NOR,WR,27.0,15.0,11.0,0.0,0.0,0.0,0.0,1.0,1.0,131.0,84.0,1023.0,12.18,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1023.0,7.0,228.4
47,LaDainian Tomlinson,NYJ,RB,31.0,15.0,13.0,0.0,0.0,0.0,0.0,219.0,914.0,79.0,52.0,368.0,7.08,3.0,0.0,0.0,0.0,0.0,914.0,6.0,219.0,368.0,0.0,216.2
48,Knowshon Moreno,DEN,RB,23.0,13.0,13.0,0.0,0.0,0.0,0.0,182.0,779.0,48.0,37.0,372.0,10.05,3.0,2.0,0.0,0.0,0.0,779.0,5.0,182.0,372.0,3.0,196.10000000000002
49,Mike Tolbert,SDG,RB,25.0,15.0,4.0,0.0,0.0,0.0,0.0,182.0,735.0,29.0,25.0,216.0,8.64,5.0,3.0,0.0,0.0,0.0,735.0,11.0,182.0,216.0,0.0,180.1
50,Frank Gore,SFO,RB,27.0,11.0,11.0,0.0,0.0,0.0,0.0,203.0,853.0,72.0,46.0,452.0,9.83,4.0,2.0,0.0,0.0,0.0,853.0,3.0,203.0,452.0,2.0,202.5
51,Matt Schaub,HOU,QB,29.0,16.0,16.0,365.0,574.0,4370.0,12.0,22.0,28.0,0.0,0.0,0.0,0.0,9.0,3.0,4370.0,24.0,574.0,28.0,0.0,22.0,0.0,0.0,243.60000000000002
52,Rob Gronkowski,NWE,TE,21.0,16.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,59.0,42.0,546.0,13.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,546.0,10.0,154.6
53,Percy Harvin,MIN,WR,22.0,14.0,13.0,0.0,0.0,0.0,0.0,18.0,107.0,109.0,71.0,868.0,12.23,1.0,1.0,0.0,0.0,0.0,107.0,1.0,18.0,868.0,5.0,202.5
54,Fred Jackson,BUF,RB,29.0,16.0,13.0,0.0,0.0,0.0,0.0,222.0,927.0,54.0,31.0,215.0,6.94,5.0,2.0,0.0,0.0,0.0,927.0,5.0,222.0,215.0,2.0,183.2
55,Braylon Edwards,NYJ,WR,27.0,16.0,15.0,0.0,0.0,0.0,0.0,1.0,4.0,101.0,53.0,904.0,17.06,1.0,1.0,0.0,0.0,0.0,4.0,0.0,1.0,904.0,7.0,183.8
56,Kenny Britt,TEN,WR,22.0,12.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,73.0,42.0,775.0,18.45,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,775.0,9.0,171.5
57,Eli Manning,NYG,QB,29.0,16.0,16.0,339.0,539.0,4002.0,25.0,32.0,70.0,0.0,0.0,0.0,0.0,7.0,6.0,4002.0,31.0,539.0,70.0,0.0,32.0,0.0,0.0,229.08000000000004
58,Wes Welker,NWE,WR,29.0,15.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,123.0,86.0,848.0,9.86,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,848.0,7.0,212.8
59,Johnny Knox,CHI,WR,24.0,16.0,16.0,0.0,0.0,0.0,0.0,1.0,2.0,100.0,51.0,960.0,18.82,1.0,1.0,0.0,0.0,0.0,2.0,0.0,1.0,960.0,5.0,175.2
60,Chris Cooley,WAS,TE,28.0,16.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,126.0,77.0,849.0,11.03,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,849.0,3.0,177.9
61,Anquan Boldin,BAL,WR,30.0,16.0,16.0,1.0,1.0,-6.0,0.0,2.0,2.0,109.0,64.0,837.0,13.08,1.0,1.0,-6.0,0.0,1.0,2.0,0.0,2.0,837.0,7.0,187.66
62,Joe Flacco,BAL,QB,25.0,16.0,16.0,306.0,489.0,3622.0,10.0,43.0,84.0,0.0,0.0,0.0,0.0,9.0,4.0,3622.0,25.0,489.0,84.0,1.0,43.0,0.0,0.0,231.28
63,Lance Moore,NOR,WR,27.0,16.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,94.0,66.0,763.0,11.56,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,763.0,8.0,186.3
64,Kellen Winslow,TAM,TE,27.0,16.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,98.0,66.0,730.0,11.06,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,730.0,5.0,169.0
65,Tony Gonzalez,ATL,TE,34.0,16.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,108.0,70.0,656.0,9.37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,656.0,6.0,171.6
66,Derrick Mason,BAL,WR,36.0,16.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,61.0,802.0,13.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,802.0,7.0,183.2
67,Brandon Jacobs,NYG,RB,28.0,16.0,5.0,0.0,0.0,0.0,0.0,147.0,823.0,13.0,7.0,59.0,8.43,2.0,2.0,0.0,0.0,0.0,823.0,9.0,147.0,59.0,0.0,145.2
68,Dustin Keller,NYJ,TE,26.0,16.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,55.0,687.0,12.49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,687.0,5.0,153.7
69,Zach Miller,OAK,TE,25.0,15.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,92.0,60.0,685.0,11.42,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,685.0,5.0,158.5
70,Brandon Marshall,MIA,WR,26.0,14.0,14.0,0.0,1.0,0.0,0.0,2.0,3.0,146.0,86.0,1014.0,11.79,2.0,1.0,0.0,0.0,1.0,3.0,0.0,2.0,1014.0,3.0,203.70000000000002
71,Jahvid Best,DET,RB,21.0,16.0,9.0,0.0,1.0,0.0,0.0,171.0,555.0,80.0,58.0,487.0,8.4,1.0,1.0,0.0,0.0,1.0,555.0,4.0,171.0,487.0,2.0,196.2
72,Aaron Hernandez,NWE,TE,21.0,14.0,7.0,0.0,0.0,0.0,0.0,3.0,47.0,64.0,45.0,563.0,12.51,0.0,0.0,0.0,0.0,0.0,47.0,0.0,3.0,563.0,6.0,142.0
73,Deion Branch,2TM,WR,31.0,15.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,92.0,61.0,818.0,13.41,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,818.0,6.0,178.8
74,Marquis Johnson,STL,0,22.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
75,LeGarrette Blount,TAM,RB,24.0,13.0,7.0,0.0,0.0,0.0,0.0,201.0,1007.0,7.0,5.0,14.0,2.8,4.0,3.0,0.0,0.0,0.0,1007.0,6.0,201.0,14.0,0.0,137.10000000000002
76,J.P. Foschi,CIN,0,28.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
77,Mike Thomas,JAX,WR,23.0,16.0,11.0,0.0,0.0,0.0,0.0,12.0,114.0,102.0,66.0,820.0,12.42,3.0,1.0,0.0,0.0,0.0,114.0,0.0,12.0,820.0,4.0,181.4
78,Matt Cassel,KAN,QB,28.0,15.0,15.0,262.0,450.0,3116.0,7.0,33.0,125.0,0.0,0.0,0.0,0.0,3.0,1.0,3116.0,27.0,450.0,125.0,0.0,33.0,0.0,0.0,229.14
79,Carson Palmer,CIN,QB,31.0,16.0,16.0,362.0,586.0,3970.0,20.0,32.0,50.0,0.0,0.0,0.0,0.0,7.0,3.0,3970.0,26.0,586.0,50.0,0.0,32.0,0.0,0.0,221.8
80,David Garrard,JAX,QB,32.0,14.0,14.0,236.0,366.0,2734.0,15.0,66.0,279.0,0.0,0.0,0.0,0.0,11.0,4.0,2734.0,23.0,366.0,279.0,5.0,66.0,0.0,0.0,221.26000000000002
81,Jay Cutler,CHI,QB,27.0,15.0,15.0,261.0,432.0,3274.0,16.0,50.0,232.0,0.0,0.0,0.0,0.0,10.0,6.0,3274.0,23.0,432.0,232.0,1.0,50.0,0.0,0.0,208.16
82,Kyle Orton,DEN,QB,28.0,13.0,13.0,293.0,498.0,3653.0,9.0,22.0,98.0,0.0,0.0,0.0,0.0,4.0,5.0,3653.0,20.0,498.0,98.0,0.0,22.0,0.0,0.0,207.92000000000002
83,Ben Roethlisberger,PIT,QB,28.0,12.0,12.0,240.0,389.0,3200.0,5.0,34.0,176.0,0.0,0.0,0.0,0.0,6.0,3.0,3200.0,17.0,389.0,176.0,2.0,34.0,0.0,0.0,209.6
84,Ryan Fitzpatrick,BUF,QB,28.0,13.0,13.0,255.0,441.0,3000.0,15.0,40.0,269.0,0.0,0.0,0.0,0.0,8.0,5.0,3000.0,23.0,441.0,269.0,0.0,40.0,0.0,0.0,198.9
85,Mark Sanchez,NYJ,QB,24.0,16.0,16.0,278.0,507.0,3291.0,13.0,30.0,105.0,0.0,0.0,0.0,0.0,9.0,1.0,3291.0,17.0,507.0,105.0,3.0,30.0,0.0,0.0,200.14
86,Sam Bradford,STL,QB,23.0,16.0,16.0,354.0,590.0,3512.0,15.0,27.0,63.0,0.0,0.0,0.0,0.0,7.0,2.0,3512.0,18.0,590.0,63.0,1.0,27.0,0.0,0.0,190.78
87,Donovan McNabb,WAS,QB,34.0,13.0,13.0,275.0,472.0,3377.0,15.0,29.0,151.0,0.0,0.0,0.0,0.0,10.0,1.0,3377.0,14.0,472.0,151.0,0.0,29.0,0.0,0.0,174.18
88,Shaun Hill,DET,QB,30.0,11.0,10.0,257.0,416.0,2686.0,12.0,22.0,123.0,0.0,0.0,0.0,0.0,3.0,1.0,2686.0,16.0,416.0,123.0,0.0,22.0,0.0,0.0,157.74
89,Jason Campbell,OAK,QB,29.0,13.0,12.0,194.0,329.0,2387.0,8.0,47.0,222.0,0.0,0.0,0.0,0.0,9.0,1.0,2387.0,13.0,329.0,222.0,1.0,47.0,0.0,0.0,157.68
90,Chad Henne,MIA,QB,25.0,15.0,14.0,301.0,490.0,3301.0,19.0,35.0,52.0,0.0,0.0,0.0,0.0,5.0,2.0,3301.0,15.0,490.0,52.0,0.0,35.0,0.0,0.0,155.23999999999998
91,Jon Kitna,DAL,QB,38.0,10.0,9.0,209.0,318.0,2365.0,12.0,31.0,147.0,0.0,0.0,0.0,0.0,6.0,1.0,2365.0,16.0,318.0,147.0,1.0,31.0,0.0,0.0,153.29999999999998
92,Matt Hasselbeck,SEA,QB,35.0,14.0,14.0,266.0,444.0,3001.0,17.0,23.0,60.0,0.0,0.0,0.0,0.0,7.0,5.0,3001.0,12.0,444.0,60.0,3.0,23.0,0.0,0.0,148.04000000000002
93,Alex Smith,SFO,QB,26.0,11.0,10.0,204.0,342.0,2370.0,10.0,18.0,60.0,0.0,0.0,0.0,0.0,4.0,2.0,2370.0,14.0,342.0,60.0,0.0,18.0,0.0,0.0,132.8
94,Thomas Jones,KAN,RB,32.0,16.0,10.0,0.0,0.0,0.0,0.0,245.0,896.0,20.0,14.0,122.0,8.71,3.0,1.0,0.0,0.0,0.0,896.0,6.0,245.0,122.0,0.0,149.8
95,Felix Jones,DAL,RB,23.0,16.0,7.0,0.0,0.0,0.0,0.0,185.0,800.0,52.0,48.0,450.0,9.38,2.0,1.0,0.0,0.0,0.0,800.0,1.0,185.0,450.0,1.0,183.0
96,Michael Bush,OAK,RB,26.0,14.0,3.0,0.0,0.0,0.0,0.0,158.0,655.0,24.0,18.0,194.0,10.78,0.0,0.0,0.0,0.0,0.0,655.0,8.0,158.0,194.0,0.0,150.9
97,Brandon Jackson,GNB,RB,25.0,16.0,13.0,0.0,0.0,0.0,0.0,190.0,703.0,50.0,43.0,342.0,7.95,1.0,0.0,0.0,0.0,0.0,703.0,3.0,190.0,342.0,1.0,171.5
98,Danny Woodhead,2TM,RB,25.0,15.0,3.0,0.0,0.0,0.0,0.0,97.0,547.0,44.0,34.0,379.0,11.15,1.0,1.0,0.0,0.0,0.0,547.0,5.0,97.0,379.0,1.0,160.60000000000002
99,Ronnie Brown,MIA,RB,29.0,16.0,16.0,0.0,2.0,0.0,0.0,200.0,734.0,43.0,33.0,242.0,7.33,3.0,2.0,0.0,0.0,2.0,734.0,5.0,200.0,242.0,0.0,156.60000000000002
100,Marshawn Lynch,2TM,RB,24.0,16.0,14.0,0.0,0.0,0.0,0.0,202.0,737.0,26.0,22.0,145.0,6.59,4.0,4.0,0.0,0.0,0.0,737.0,6.0,202.0,145.0,0.0,138.2
101,Ryan Mathews,SDG,RB,23.0,12.0,9.0,0.0,0.0,0.0,0.0,158.0,678.0,26.0,22.0,145.0,6.59,5.0,3.0,0.0,0.0,0.0,678.0,7.0,158.0,145.0,0.0,140.3
102,Ryan Torain,WAS,RB,24.0,10.0,8.0,0.0,0.0,0.0,0.0,164.0,742.0,27.0,18.0,125.0,6.94,2.0,1.0,0.0,0.0,0.0,742.0,4.0,164.0,125.0,2.0,138.7
103,Tim Hightower,ARI,RB,24.0,16.0,13.0,0.0,0.0,0.0,0.0,153.0,736.0,42.0,21.0,136.0,6.48,5.0,4.0,0.0,0.0,0.0,736.0,5.0,153.0,136.0,0.0,130.2
104,Kerry Collins,TEN,QB,38.0,10.0,7.0,160.0,278.0,1823.0,8.0,10.0,1.0,0.0,0.0,0.0,0.0,5.0,3.0,1823.0,14.0,278.0,1.0,0.0,10.0,0.0,0.0,107.02000000000001
105,Pierre Garcon,IND,WR,24.0,14.0,14.0,0.0,0.0,0.0,0.0,2.0,6.0,119.0,67.0,784.0,11.7,0.0,0.0,0.0,0.0,0.0,6.0,0.0,2.0,784.0,6.0,182.0
106,Austin Collie,IND,WR,25.0,9.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,71.0,58.0,649.0,11.19,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,649.0,8.0,168.9
107,Davone Bess,MIA,WR,25.0,16.0,8.0,0.0,0.0,0.0,0.0,2.0,-3.0,125.0,79.0,820.0,10.38,3.0,1.0,0.0,0.0,0.0,-3.0,0.0,2.0,820.0,5.0,188.7
108,Santonio Holmes,NYJ,WR,26.0,12.0,10.0,0.0,0.0,0.0,0.0,2.0,17.0,96.0,52.0,746.0,14.35,2.0,2.0,0.0,0.0,0.0,17.0,0.0,2.0,746.0,6.0,160.29999999999998
109,Michael Crabtree,SFO,WR,23.0,16.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,101.0,55.0,741.0,13.47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,741.0,6.0,165.1
110,Malcom Floyd,SDG,WR,29.0,11.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,77.0,37.0,717.0,19.38,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,717.0,6.0,144.7
111,Nate Burleson,DET,WR,29.0,14.0,14.0,0.0,0.0,0.0,0.0,7.0,81.0,86.0,55.0,625.0,11.36,2.0,2.0,0.0,0.0,0.0,81.0,0.0,7.0,625.0,6.0,157.6
112,Brett Favre,MIN,QB,41.0,13.0,13.0,217.0,358.0,2509.0,19.0,17.0,8.0,0.0,0.0,0.0,0.0,7.0,5.0,2509.0,11.0,358.0,8.0,0.0,17.0,0.0,0.0,97.16000000000001
113,Chad Johnson,CIN,0,32.0,14.0,12.0,0.0,1.0,0.0,0.0,0.0,0.0,126.0,67.0,831.0,12.4,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,831.0,4.0,174.1
114,Anthony Armstrong,WAS,WR,27.0,15.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,86.0,44.0,871.0,19.8,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,871.0,3.0,147.1
115,Jonathan Stewart,CAR,RB,23.0,14.0,7.0,0.0,0.0,0.0,0.0,178.0,770.0,14.0,8.0,103.0,12.88,4.0,4.0,0.0,0.0,0.0,770.0,2.0,178.0,103.0,1.0,105.3
116,Hines Ward,PIT,WR,34.0,16.0,15.0,0.0,0.0,0.0,0.0,1.0,-2.0,95.0,59.0,755.0,12.8,1.0,1.0,0.0,0.0,0.0,-2.0,0.0,1.0,755.0,5.0,162.3
117,Nate Washington,TEN,WR,27.0,16.0,16.0,0.0,0.0,0.0,0.0,1.0,-8.0,94.0,42.0,687.0,16.36,0.0,0.0,0.0,0.0,0.0,-8.0,0.0,1.0,687.0,6.0,145.89999999999998
118,Chris Ivory,NOR,RB,22.0,12.0,4.0,0.0,0.0,0.0,0.0,137.0,716.0,1.0,1.0,17.0,17.0,4.0,2.0,0.0,0.0,0.0,716.0,5.0,137.0,17.0,0.0,100.3
