,Player,Tm,Pos,Age,G,GS,Cmp,Att,Yds,Int,Att,Yds,Rec,Yds,Y/R,Fumbles,FumblesLost,PassingYds,PassingTD,PassingAtt,RushingYds,RushingTD,RushingAtt,ReceivingYds,ReceivingTD,FantasyPoints
10,Cleveland Gary,RAM,RB,24.0,15.0,7.0,0.0,0.0,0.0,0.0,204.0,808.0,30.0,150.0,5.0,12.0,0.0,0.0,0.0,0.0,808.0,14.0,204.0,150.0,1.0,191.8
11,Emmitt Smith,DAL,RB,21.0,16.0,15.0,0.0,0.0,0.0,0.0,241.0,937.0,24.0,228.0,9.5,7.0,0.0,0.0,0.0,0.0,937.0,11.0,241.0,228.0,0.0,192.5
12,Marion Butts,SDG,RB,24.0,14.0,13.0,0.0,0.0,0.0,0.0,265.0,1225.0,16.0,117.0,7.31,0.0,0.0,0.0,0.0,0.0,1225.0,8.0,265.0,117.0,0.0,198.2
13,James Brooks,CIN,RB,32.0,16.0,15.0,0.0,0.0,0.0,0.0,195.0,1004.0,26.0,269.0,10.35,3.0,0.0,0.0,0.0,0.0,1004.0,5.0,195.0,269.0,4.0,201.3
14,Lorenzo White,HOU,RB,24.0,16.0,16.0,0.0,0.0,0.0,0.0,168.0,702.0,39.0,368.0,9.44,7.0,0.0,0.0,0.0,0.0,702.0,8.0,168.0,368.0,4.0,204.0
15,Gary Clark,WAS,WR,28.0,16.0,16.0,0.0,0.0,0.0,0.0,1.0,1.0,75.0,1112.0,14.83,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1112.0,8.0,234.29999999999998
16,Ernest Givins,HOU,WR,26.0,16.0,16.0,0.0,0.0,0.0,0.0,3.0,65.0,72.0,979.0,13.6,1.0,0.0,0.0,0.0,0.0,65.0,0.0,3.0,979.0,9.0,228.4
17,Bobby Humphrey,DEN,RB,24.0,15.0,14.0,0.0,2.0,0.0,0.0,288.0,1202.0,24.0,152.0,6.33,8.0,0.0,0.0,0.0,2.0,1202.0,7.0,288.0,152.0,0.0,185.4
18,Jim Everett,RAM,QB,27.0,16.0,16.0,307.0,554.0,3989.0,17.0,20.0,31.0,0.0,0.0,0.0,4.0,0.0,3989.0,23.0,554.0,31.0,1.0,20.0,0.0,0.0,218.66
19,Brent Jones,SFO,TE,27.0,16.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,56.0,747.0,13.34,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,747.0,5.0,156.7
20,Henry Ellard,RAM,WR,29.0,15.0,15.0,0.0,0.0,0.0,0.0,2.0,21.0,76.0,1294.0,17.03,4.0,0.0,0.0,0.0,0.0,21.0,0.0,2.0,1294.0,4.0,223.5
21,Keith Jackson,PHI,TE,25.0,14.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,670.0,13.4,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,670.0,6.0,151.0
22,Haywood Jeffires,HOU,WR,26.0,16.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,74.0,1048.0,14.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1048.0,8.0,226.8
23,Merril Hoge,PIT,RB,25.0,16.0,15.0,0.0,0.0,0.0,0.0,203.0,772.0,40.0,342.0,8.55,6.0,0.0,0.0,0.0,0.0,772.0,7.0,203.0,342.0,3.0,199.4
24,Anthony Carter,MIN,WR,30.0,15.0,14.0,0.0,0.0,0.0,0.0,3.0,16.0,70.0,1008.0,14.4,2.0,0.0,0.0,0.0,0.0,16.0,0.0,3.0,1008.0,8.0,216.4
25,Steve DeBerg,KAN,QB,36.0,16.0,16.0,258.0,444.0,3444.0,4.0,21.0,-5.0,0.0,0.0,0.0,9.0,0.0,3444.0,23.0,444.0,-5.0,0.0,21.0,0.0,0.0,203.26
26,Timm Rosenbach,PHO,QB,24.0,16.0,16.0,237.0,437.0,3098.0,17.0,86.0,470.0,0.0,0.0,0.0,10.0,0.0,3098.0,16.0,437.0,470.0,3.0,86.0,0.0,0.0,198.92000000000002
27,Sterling Sharpe,GNB,WR,25.0,16.0,16.0,0.0,0.0,0.0,0.0,2.0,14.0,67.0,1105.0,16.49,0.0,0.0,0.0,0.0,0.0,14.0,0.0,2.0,1105.0,6.0,214.9
28,John Elway,DEN,QB,30.0,16.0,16.0,294.0,502.0,3526.0,14.0,50.0,258.0,0.0,0.0,0.0,8.0,0.0,3526.0,15.0,502.0,258.0,3.0,50.0,0.0,0.0,200.84
29,Andre Reed,BUF,WR,26.0,16.0,16.0,0.0,0.0,0.0,0.0,3.0,23.0,71.0,945.0,13.31,1.0,0.0,0.0,0.0,0.0,23.0,0.0,3.0,945.0,8.0,213.8
30,Marcus Allen,RAI,RB,30.0,16.0,15.0,0.0,1.0,0.0,1.0,179.0,682.0,15.0,189.0,12.6,1.0,0.0,0.0,0.0,1.0,682.0,12.0,179.0,189.0,1.0,176.1
31,Herschel Walker,MIN,RB,28.0,16.0,16.0,1.0,2.0,12.0,0.0,184.0,770.0,35.0,315.0,9.0,4.0,0.0,12.0,0.0,2.0,770.0,5.0,184.0,315.0,4.0,189.98
32,Jay Novacek,DAL,TE,28.0,16.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,59.0,657.0,11.14,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,657.0,4.0,146.7
33,Rodney Holman,CIN,TE,30.0,16.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,596.0,14.9,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,596.0,5.0,127.6
34,John Williams,SEA,RB,26.0,16.0,16.0,0.0,0.0,0.0,0.0,187.0,714.0,73.0,699.0,9.58,5.0,0.0,0.0,0.0,0.0,714.0,3.0,187.0,699.0,0.0,222.3
35,Robert Clark,DET,WR,25.0,16.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,52.0,914.0,17.58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,914.0,8.0,191.4
36,Ottis Anderson,NYG,RB,33.0,16.0,11.0,0.0,0.0,0.0,0.0,225.0,784.0,18.0,139.0,7.72,1.0,0.0,0.0,0.0,0.0,784.0,11.0,225.0,139.0,0.0,174.3
37,Albert Bentley,IND,RB,30.0,16.0,15.0,0.0,0.0,0.0,0.0,137.0,556.0,71.0,664.0,9.35,2.0,0.0,0.0,0.0,0.0,556.0,4.0,137.0,664.0,2.0,225.0
38,Anthony Miller,SDG,WR,25.0,16.0,16.0,0.0,0.0,0.0,0.0,3.0,13.0,63.0,933.0,14.81,2.0,0.0,0.0,0.0,0.0,13.0,0.0,3.0,933.0,7.0,195.60000000000002
39,Dan Marino,MIA,QB,29.0,16.0,16.0,306.0,531.0,3563.0,11.0,16.0,29.0,0.0,0.0,0.0,3.0,0.0,3563.0,21.0,531.0,29.0,0.0,16.0,0.0,0.0,201.42000000000002
40,Flipper Anderson,RAM,WR,25.0,16.0,11.0,0.0,0.0,0.0,0.0,1.0,13.0,51.0,1097.0,21.51,0.0,0.0,0.0,0.0,0.0,13.0,0.0,1.0,1097.0,4.0,186.0
41,Steve Jordan,MIN,TE,29.0,16.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0,636.0,14.13,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,636.0,3.0,120.6
42,Stephone Paige,KAN,WR,29.0,16.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,65.0,1021.0,15.71,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1021.0,5.0,191.1
43,Drew Hill,HOU,WR,34.0,16.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,74.0,1019.0,13.77,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1019.0,5.0,205.9
44,Eric Green,PIT,TE,23.0,13.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,34.0,387.0,11.38,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,387.0,7.0,112.7
45,Sammie Smith,MIA,RB,23.0,16.0,16.0,0.0,0.0,0.0,0.0,226.0,831.0,11.0,134.0,12.18,8.0,0.0,0.0,0.0,0.0,831.0,8.0,226.0,134.0,1.0,145.5
46,Jessie Hester,IND,WR,27.0,16.0,14.0,0.0,0.0,0.0,0.0,4.0,9.0,54.0,924.0,17.11,0.0,0.0,0.0,0.0,0.0,9.0,0.0,4.0,924.0,6.0,183.3
47,Kevin Mack,CLE,RB,28.0,14.0,14.0,0.0,0.0,0.0,0.0,158.0,702.0,42.0,360.0,8.57,6.0,0.0,0.0,0.0,0.0,702.0,5.0,158.0,360.0,2.0,178.2
48,Brad Muster,CHI,RB,25.0,16.0,15.0,0.0,0.0,0.0,0.0,141.0,664.0,47.0,452.0,9.62,3.0,0.0,0.0,0.0,0.0,664.0,6.0,141.0,452.0,0.0,188.60000000000002
49,Keith McKeller,BUF,TE,26.0,16.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,34.0,464.0,13.65,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,464.0,5.0,108.4
50,Jim Kelly,BUF,QB,30.0,14.0,14.0,219.0,346.0,2829.0,9.0,22.0,63.0,0.0,0.0,0.0,4.0,0.0,2829.0,24.0,346.0,63.0,0.0,22.0,0.0,0.0,189.46
51,Marv Cook,NWE,TE,24.0,16.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,51.0,455.0,8.92,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,455.0,5.0,122.5
52,Johnny Johnson,PHO,RB,22.0,14.0,14.0,0.0,1.0,0.0,1.0,234.0,926.0,25.0,241.0,9.64,7.0,0.0,0.0,0.0,1.0,926.0,5.0,234.0,241.0,0.0,155.7
53,Mark Jackson,DEN,WR,27.0,16.0,15.0,0.0,0.0,0.0,0.0,5.0,28.0,57.0,926.0,16.25,1.0,0.0,0.0,0.0,0.0,28.0,1.0,5.0,926.0,4.0,180.4
54,Eddie Brown,CIN,WR,28.0,14.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,44.0,706.0,16.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,706.0,9.0,168.6
55,Hassan Jones,MIN,WR,26.0,15.0,10.0,0.0,0.0,0.0,0.0,1.0,-7.0,51.0,810.0,15.88,0.0,0.0,0.0,0.0,0.0,-7.0,0.0,1.0,810.0,7.0,173.3
56,Gary Anderson,TAM,RB,29.0,16.0,13.0,0.0,0.0,0.0,0.0,166.0,646.0,38.0,464.0,12.21,7.0,0.0,0.0,0.0,0.0,646.0,3.0,166.0,464.0,2.0,165.0
57,Fred Barnett,PHI,WR,24.0,16.0,11.0,0.0,0.0,0.0,0.0,2.0,13.0,36.0,721.0,20.03,0.0,0.0,0.0,0.0,0.0,13.0,0.0,2.0,721.0,8.0,157.4
58,Eric Martin,NOR,WR,29.0,16.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,63.0,912.0,14.48,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,912.0,5.0,178.2
59,Mark Bavaro,NYG,TE,27.0,15.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,33.0,393.0,11.91,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,393.0,5.0,102.3
60,Boomer Esiason,CIN,QB,29.0,16.0,16.0,224.0,402.0,3031.0,22.0,49.0,157.0,0.0,0.0,0.0,11.0,0.0,3031.0,24.0,402.0,157.0,0.0,49.0,0.0,0.0,166.94
61,John Taylor,SFO,WR,28.0,14.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,49.0,748.0,15.27,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,748.0,7.0,161.8
62,Willie Gault,RAI,WR,30.0,16.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,985.0,19.7,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,985.0,3.0,164.5
63,Ed West,GNB,TE,29.0,16.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,356.0,13.19,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,356.0,5.0,86.6
64,Rodney Peete,DET,QB,24.0,11.0,11.0,142.0,271.0,1974.0,8.0,47.0,363.0,0.0,0.0,0.0,9.0,0.0,1974.0,13.0,271.0,363.0,6.0,47.0,0.0,0.0,169.26
65,Calvin Williams,PHI,WR,23.0,16.0,14.0,0.0,0.0,0.0,0.0,2.0,20.0,37.0,602.0,16.27,2.0,0.0,0.0,0.0,0.0,20.0,0.0,2.0,602.0,9.0,149.2
66,Mervyn Fernandez,RAI,WR,31.0,16.0,15.0,0.0,0.0,0.0,0.0,3.0,10.0,52.0,839.0,16.13,0.0,0.0,0.0,0.0,0.0,10.0,0.0,3.0,839.0,5.0,166.9
67,Keith Byars,PHI,RB,27.0,16.0,15.0,4.0,4.0,53.0,0.0,37.0,141.0,81.0,819.0,10.11,4.0,0.0,53.0,4.0,4.0,141.0,0.0,37.0,819.0,3.0,205.12
68,Art Monk,WAS,WR,33.0,16.0,16.0,0.0,0.0,0.0,0.0,7.0,59.0,68.0,770.0,11.32,0.0,0.0,0.0,0.0,0.0,59.0,0.0,7.0,770.0,5.0,180.9
69,Bill Brooks,IND,WR,26.0,16.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,62.0,823.0,13.27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,823.0,5.0,174.3
70,Al Toon,NYJ,WR,27.0,14.0,12.0,0.0,2.0,0.0,0.0,0.0,0.0,57.0,757.0,13.28,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,757.0,6.0,168.7
71,Webster Slaughter,CLE,WR,26.0,16.0,16.0,0.0,0.0,0.0,0.0,5.0,29.0,59.0,847.0,14.36,2.0,0.0,0.0,0.0,0.0,29.0,0.0,5.0,847.0,4.0,166.6
72,Mark Duper,MIA,WR,31.0,16.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,52.0,810.0,15.58,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,810.0,5.0,161.0
73,Pete Holohan,RAM,TE,31.0,16.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,49.0,475.0,9.69,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,475.0,2.0,104.5
74,Tim Spencer,SDG,0,30.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
75,Barry Word,KAN,RB,27.0,16.0,3.0,0.0,0.0,0.0,0.0,204.0,1015.0,4.0,28.0,7.0,4.0,0.0,0.0,0.0,0.0,1015.0,4.0,204.0,28.0,0.0,124.30000000000001
76,Irving Fryar,NWE,WR,28.0,16.0,15.0,0.0,0.0,0.0,0.0,2.0,-4.0,54.0,856.0,15.85,1.0,0.0,0.0,0.0,0.0,-4.0,0.0,2.0,856.0,4.0,161.2
77,Jay Schroeder,RAI,QB,29.0,16.0,16.0,182.0,334.0,2849.0,9.0,37.0,81.0,0.0,0.0,0.0,11.0,0.0,2849.0,19.0,334.0,81.0,0.0,37.0,0.0,0.0,158.05999999999997
78,Vinny Testaverde,TAM,QB,27.0,14.0,13.0,203.0,365.0,2818.0,18.0,38.0,280.0,1.0,3.0,3.0,10.0,0.0,2818.0,17.0,365.0,280.0,1.0,38.0,3.0,0.0,160.02
79,Jim Harbaugh,CHI,QB,27.0,14.0,14.0,180.0,312.0,2178.0,6.0,51.0,321.0,0.0,0.0,0.0,8.0,0.0,2178.0,10.0,312.0,321.0,4.0,51.0,0.0,0.0,155.22
80,Bubby Brister,PIT,QB,28.0,16.0,16.0,223.0,387.0,2725.0,14.0,25.0,64.0,0.0,0.0,0.0,9.0,0.0,2725.0,20.0,387.0,64.0,0.0,25.0,0.0,0.0,149.4
81,Chris Miller,ATL,QB,25.0,12.0,12.0,222.0,388.0,2735.0,14.0,26.0,99.0,0.0,0.0,0.0,11.0,0.0,2735.0,17.0,388.0,99.0,1.0,26.0,0.0,0.0,143.3
82,Dave Krieg,SEA,QB,32.0,16.0,16.0,265.0,448.0,3194.0,20.0,32.0,115.0,1.0,-6.0,-6.0,16.0,0.0,3194.0,15.0,448.0,115.0,0.0,32.0,-6.0,0.0,127.66
83,Rich Gannon,MIN,QB,25.0,14.0,12.0,182.0,349.0,2278.0,16.0,52.0,268.0,0.0,0.0,0.0,10.0,0.0,2278.0,16.0,349.0,268.0,1.0,52.0,0.0,0.0,135.92000000000002
84,Phil Simms,NYG,QB,35.0,14.0,14.0,184.0,311.0,2284.0,4.0,21.0,61.0,0.0,0.0,0.0,7.0,0.0,2284.0,15.0,311.0,61.0,1.0,21.0,0.0,0.0,141.46
85,Ken O'Brien,NYJ,QB,30.0,16.0,16.0,226.0,411.0,2855.0,10.0,21.0,72.0,0.0,0.0,0.0,5.0,0.0,2855.0,13.0,411.0,72.0,0.0,21.0,0.0,0.0,143.39999999999998
86,Billy Joe Tolliver,SDG,QB,24.0,15.0,14.0,216.0,410.0,2574.0,16.0,14.0,22.0,0.0,0.0,0.0,6.0,0.0,2574.0,16.0,410.0,22.0,0.0,14.0,0.0,0.0,125.15999999999997
87,Troy Aikman,DAL,QB,24.0,15.0,15.0,226.0,399.0,2579.0,18.0,40.0,172.0,0.0,0.0,0.0,5.0,0.0,2579.0,11.0,399.0,172.0,1.0,40.0,0.0,0.0,124.35999999999999
88,Jeff George,IND,QB,23.0,13.0,12.0,181.0,334.0,2152.0,13.0,11.0,2.0,0.0,0.0,0.0,4.0,0.0,2152.0,16.0,334.0,2.0,1.0,11.0,0.0,0.0,122.27999999999997
89,Christian Okoye,KAN,RB,29.0,14.0,13.0,0.0,0.0,0.0,0.0,245.0,805.0,4.0,23.0,5.75,6.0,0.0,0.0,0.0,0.0,805.0,7.0,245.0,23.0,0.0,116.80000000000001
90,Mark Rypien,WAS,QB,28.0,10.0,10.0,166.0,304.0,2070.0,11.0,15.0,4.0,0.0,0.0,0.0,2.0,0.0,2070.0,16.0,304.0,4.0,0.0,15.0,0.0,0.0,121.20000000000002
91,Don Majkowski,GNB,QB,26.0,9.0,8.0,150.0,264.0,1925.0,12.0,29.0,186.0,0.0,0.0,0.0,6.0,0.0,1925.0,10.0,264.0,186.0,1.0,29.0,0.0,0.0,105.6
92,John Stephens,NWE,RB,24.0,16.0,14.0,0.0,1.0,0.0,1.0,212.0,808.0,28.0,196.0,7.0,5.0,0.0,0.0,0.0,1.0,808.0,2.0,212.0,196.0,1.0,134.4
93,Bernie Kosar,CLE,QB,27.0,13.0,13.0,230.0,423.0,2562.0,15.0,10.0,13.0,0.0,0.0,0.0,6.0,0.0,2562.0,10.0,423.0,13.0,0.0,10.0,0.0,0.0,101.78000000000002
94,Richard Johnson,DET,WR,29.0,16.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,64.0,727.0,11.36,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,727.0,6.0,168.7
95,Heath Sherman,PHI,RB,23.0,14.0,6.0,0.0,0.0,0.0,0.0,164.0,685.0,23.0,167.0,7.26,4.0,0.0,0.0,0.0,0.0,685.0,1.0,164.0,167.0,3.0,124.19999999999999
96,Bo Jackson,RAI,RB,28.0,10.0,0.0,0.0,0.0,0.0,0.0,125.0,698.0,6.0,68.0,11.33,3.0,0.0,0.0,0.0,0.0,698.0,5.0,125.0,68.0,0.0,106.6
97,Tom Rathman,SFO,RB,28.0,16.0,16.0,0.0,0.0,0.0,0.0,101.0,318.0,48.0,327.0,6.81,2.0,0.0,0.0,0.0,0.0,318.0,7.0,101.0,327.0,0.0,150.5
98,Mark Carrier,TAM,WR,25.0,16.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,49.0,813.0,16.59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,813.0,4.0,154.3
99,Roy Green,PHO,WR,33.0,16.0,16.0,1.0,1.0,20.0,0.0,0.0,0.0,53.0,797.0,15.04,1.0,0.0,20.0,0.0,1.0,0.0,0.0,0.0,797.0,4.0,155.5
100,Rueben Mayes,NOR,RB,27.0,15.0,8.0,0.0,0.0,0.0,0.0,138.0,510.0,12.0,121.0,10.08,1.0,0.0,0.0,0.0,0.0,510.0,7.0,138.0,121.0,0.0,115.1
101,Freeman McNeil,NYJ,RB,31.0,16.0,4.0,0.0,0.0,0.0,0.0,99.0,458.0,16.0,230.0,14.38,1.0,0.0,0.0,0.0,0.0,458.0,6.0,99.0,230.0,0.0,118.8
102,Rob Moore,NYJ,WR,22.0,15.0,13.0,0.0,0.0,0.0,0.0,2.0,-4.0,44.0,692.0,15.73,1.0,0.0,0.0,0.0,0.0,-4.0,0.0,2.0,692.0,6.0,146.79999999999998
103,Ricky Proehl,PHO,WR,22.0,16.0,2.0,0.0,0.0,0.0,0.0,1.0,4.0,56.0,802.0,14.32,0.0,0.0,0.0,0.0,0.0,4.0,0.0,1.0,802.0,4.0,160.6
104,Steve Walsh,2TM,QB,24.0,13.0,11.0,179.0,336.0,2010.0,13.0,20.0,25.0,0.0,0.0,0.0,6.0,0.0,2010.0,12.0,336.0,25.0,0.0,20.0,0.0,0.0,92.9
105,Tommy Kane,SEA,WR,26.0,16.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,52.0,776.0,14.92,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,776.0,4.0,151.6
106,Eric Dickerson,IND,RB,30.0,11.0,8.0,0.0,0.0,0.0,0.0,166.0,677.0,18.0,92.0,5.11,0.0,0.0,0.0,0.0,0.0,677.0,4.0,166.0,92.0,0.0,118.9
107,Ernie Jones,PHO,WR,26.0,15.0,8.0,0.0,0.0,0.0,0.0,4.0,33.0,43.0,724.0,16.84,0.0,0.0,0.0,0.0,0.0,33.0,0.0,4.0,724.0,4.0,142.70000000000002
108,Mike Rozier,2TM,RB,29.0,16.0,5.0,0.0,0.0,0.0,0.0,163.0,717.0,13.0,105.0,8.08,6.0,0.0,0.0,0.0,0.0,717.0,3.0,163.0,105.0,0.0,101.2
109,Ronnie Harmon,SDG,RB,26.0,16.0,2.0,0.0,0.0,0.0,0.0,66.0,363.0,46.0,511.0,11.11,1.0,0.0,0.0,0.0,0.0,363.0,0.0,66.0,511.0,2.0,143.39999999999998
110,Brad Baxter,NYJ,RB,23.0,16.0,10.0,0.0,0.0,0.0,0.0,124.0,539.0,8.0,73.0,9.13,4.0,0.0,0.0,0.0,0.0,539.0,6.0,124.0,73.0,0.0,97.2
111,Rodney Hampton,NYG,RB,21.0,15.0,2.0,0.0,0.0,0.0,0.0,109.0,455.0,32.0,274.0,8.56,2.0,0.0,0.0,0.0,0.0,455.0,2.0,109.0,274.0,2.0,124.9
112,Buford McGee,RAM,RB,30.0,16.0,15.0,2.0,2.0,23.0,0.0,44.0,234.0,47.0,388.0,8.26,0.0,0.0,23.0,1.0,2.0,234.0,1.0,44.0,388.0,4.0,144.12
113,James Lofton,BUF,WR,34.0,16.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,712.0,20.34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,712.0,4.0,130.2
114,Craig Heyward,NOR,RB,24.0,16.0,15.0,0.0,1.0,0.0,1.0,129.0,599.0,18.0,121.0,6.72,3.0,0.0,0.0,0.0,1.0,599.0,4.0,129.0,121.0,0.0,106.0
115,Bruce Hill,TAM,WR,26.0,13.0,13.0,0.0,0.0,0.0,0.0,1.0,0.0,42.0,641.0,15.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,641.0,5.0,136.1
116,Blair Thomas,NYJ,RB,23.0,15.0,11.0,0.0,0.0,0.0,0.0,123.0,620.0,20.0,204.0,10.2,3.0,0.0,0.0,0.0,0.0,620.0,1.0,123.0,204.0,1.0,108.4
117,Vance Johnson,DEN,WR,27.0,16.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,54.0,747.0,13.83,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,747.0,3.0,144.7
118,Ricky Sanders,WAS,WR,30.0,16.0,6.0,0.0,0.0,0.0,0.0,4.0,17.0,56.0,727.0,12.98,0.0,0.0,0.0,0.0,0.0,17.0,0.0,4.0,727.0,3.0,148.39999999999998
119,Reggie Cobb,TAM,RB,22.0,16.0,13.0,0.0,0.0,0.0,0.0,151.0,480.0,39.0,299.0,7.67,8.0,0.0,0.0,0.0,0.0,480.0,2.0,151.0,299.0,0.0,112.9
120,Gerald Riggs,WAS,RB,30.0,10.0,0.0,0.0,0.0,0.0,0.0,123.0,475.0,7.0,60.0,8.57,2.0,0.0,0.0,0.0,0.0,475.0,6.0,123.0,60.0,0.0,92.5
121,Rod Bernstine,SDG,RB,25.0,12.0,1.0,0.0,0.0,0.0,0.0,124.0,589.0,8.0,40.0,5.0,1.0,0.0,0.0,0.0,0.0,589.0,4.0,124.0,40.0,0.0,92.9
122,Louis Lipps,PIT,WR,28.0,14.0,14.0,0.0,0.0,0.0,0.0,1.0,-5.0,50.0,682.0,13.64,1.0,0.0,0.0,0.0,0.0,-5.0,0.0,1.0,682.0,3.0,133.7
123,Steve Broussard,ATL,RB,23.0,13.0,10.0,0.0,0.0,0.0,0.0,126.0,454.0,24.0,160.0,6.67,6.0,0.0,0.0,0.0,0.0,454.0,4.0,126.0,160.0,0.0,97.4
