,Player,Tm,Pos,Age,G,GS,Cmp,Att,Yds,Int,Att,Yds,Tgt,Rec,Yds,Y/R,Fumbles,FumblesLost,PassingYds,PassingTD,PassingAtt,RushingYds,RushingTD,RushingAtt,ReceivingYds,ReceivingTD,FantasyPoints
14,Herschel Walker,PHI,RB,30.0,16.0,16.0,0.0,1.0,0.0,0.0,267.0,1070.0,47.0,38.0,278.0,7.32,6.0,0.0,0.0,0.0,1.0,1070.0,8.0,267.0,278.0,2.0,220.8
15,Randall Cunningham,PHI,QB,29.0,15.0,15.0,233.0,384.0,2775.0,11.0,87.0,549.0,1.0,0.0,0.0,0.0,13.0,0.0,2775.0,19.0,384.0,549.0,5.0,87.0,0.0,0.0,223.9
16,Reggie Cobb,TAM,RB,24.0,16.0,13.0,0.0,0.0,0.0,0.0,310.0,1171.0,25.0,21.0,156.0,7.43,3.0,0.0,0.0,0.0,0.0,1171.0,9.0,310.0,156.0,0.0,201.7
17,Earnest Byner,WAS,RB,30.0,16.0,16.0,1.0,3.0,41.0,0.0,262.0,998.0,49.0,39.0,338.0,8.67,1.0,0.0,41.0,1.0,3.0,998.0,6.0,262.0,338.0,1.0,218.24
18,Dan Marino,MIA,QB,31.0,16.0,16.0,330.0,554.0,4116.0,16.0,20.0,66.0,0.0,0.0,0.0,0.0,5.0,0.0,4116.0,24.0,554.0,66.0,0.0,20.0,0.0,0.0,225.23999999999998
19,Anthony Miller,SDG,WR,27.0,16.0,16.0,0.0,0.0,0.0,0.0,1.0,-1.0,137.0,72.0,1060.0,14.72,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,1.0,1060.0,7.0,219.9
20,Neal Anderson,CHI,RB,28.0,16.0,11.0,0.0,0.0,0.0,0.0,156.0,582.0,65.0,42.0,399.0,9.5,6.0,0.0,0.0,0.0,0.0,582.0,5.0,156.0,399.0,6.0,194.10000000000002
21,Ernest Givins,HOU,WR,28.0,16.0,16.0,0.0,0.0,0.0,0.0,7.0,75.0,111.0,67.0,787.0,11.75,3.0,0.0,0.0,0.0,0.0,75.0,0.0,7.0,787.0,10.0,207.2
22,Haywood Jeffires,HOU,WR,28.0,16.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,138.0,90.0,913.0,10.14,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,913.0,9.0,233.3
23,Troy Aikman,DAL,QB,26.0,16.0,16.0,302.0,473.0,3445.0,14.0,37.0,105.0,0.0,0.0,0.0,0.0,4.0,0.0,3445.0,23.0,473.0,105.0,1.0,37.0,0.0,0.0,210.3
24,Fred Barnett,PHI,WR,26.0,16.0,16.0,0.0,0.0,0.0,0.0,1.0,-15.0,118.0,67.0,1083.0,16.16,1.0,0.0,0.0,0.0,0.0,-15.0,0.0,1.0,1083.0,6.0,207.8
25,Michael Haynes,ATL,WR,27.0,14.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,83.0,48.0,808.0,16.83,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,808.0,10.0,188.8
26,Jay Novacek,DAL,TE,30.0,16.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,99.0,68.0,630.0,9.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,630.0,6.0,167.0
27,Eric Martin,NOR,WR,31.0,16.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,68.0,1041.0,15.31,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1041.0,5.0,200.1
28,Harold Green,CIN,RB,24.0,16.0,15.0,0.0,0.0,0.0,0.0,265.0,1170.0,48.0,41.0,214.0,5.22,1.0,0.0,0.0,0.0,0.0,1170.0,2.0,265.0,214.0,0.0,189.4
29,Mark Higgs,MIA,RB,26.0,16.0,15.0,0.0,0.0,0.0,0.0,256.0,915.0,20.0,16.0,142.0,8.88,5.0,0.0,0.0,0.0,0.0,915.0,7.0,256.0,142.0,0.0,153.7
30,Jim Kelly,BUF,QB,32.0,16.0,16.0,269.0,462.0,3457.0,19.0,31.0,53.0,0.0,0.0,0.0,0.0,8.0,0.0,3457.0,23.0,462.0,53.0,1.0,31.0,0.0,0.0,187.58
31,Keith Jackson,MIA,TE,27.0,13.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,69.0,48.0,594.0,12.38,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,594.0,5.0,133.4
32,Brett Favre,GNB,QB,23.0,15.0,13.0,302.0,471.0,3227.0,13.0,47.0,198.0,1.0,1.0,-7.0,-7.0,12.0,0.0,3227.0,18.0,471.0,198.0,1.0,47.0,-7.0,0.0,177.18000000000004
33,Brent Jones,SFO,TE,29.0,15.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,64.0,45.0,628.0,13.96,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,628.0,4.0,129.8
34,Keith Byars,PHI,TE,29.0,15.0,15.0,0.0,1.0,0.0,0.0,41.0,176.0,81.0,56.0,502.0,8.96,1.0,0.0,0.0,0.0,1.0,176.0,1.0,41.0,502.0,2.0,139.8
35,Jim Everett,RAM,QB,29.0,16.0,16.0,281.0,475.0,3323.0,18.0,32.0,133.0,0.0,0.0,0.0,0.0,5.0,0.0,3323.0,22.0,475.0,133.0,0.0,32.0,0.0,0.0,188.22
36,Gary Clark,WAS,WR,30.0,16.0,14.0,0.0,0.0,0.0,0.0,2.0,18.0,131.0,64.0,912.0,14.25,1.0,0.0,0.0,0.0,0.0,18.0,0.0,2.0,912.0,5.0,185.0
37,Mark Jackson,DEN,WR,29.0,16.0,13.0,0.0,0.0,0.0,0.0,3.0,-1.0,117.0,48.0,745.0,15.52,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,3.0,745.0,8.0,170.4
38,Ronnie Harmon,SDG,RB,28.0,16.0,2.0,0.0,0.0,0.0,0.0,55.0,235.0,102.0,79.0,914.0,11.57,4.0,0.0,0.0,0.0,0.0,235.0,3.0,55.0,914.0,1.0,209.9
39,Herman Moore,DET,WR,23.0,12.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,89.0,51.0,966.0,18.94,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,966.0,4.0,171.6
40,Stan Humphries,SDG,QB,27.0,16.0,15.0,263.0,454.0,3356.0,18.0,28.0,79.0,0.0,0.0,0.0,0.0,9.0,0.0,3356.0,16.0,454.0,79.0,4.0,28.0,0.0,0.0,176.14000000000001
41,Michael Jackson,CLE,WR,23.0,16.0,14.0,0.0,0.0,0.0,0.0,1.0,21.0,82.0,47.0,755.0,16.06,0.0,0.0,0.0,0.0,0.0,21.0,0.0,1.0,755.0,7.0,166.6
42,Mark Duper,MIA,WR,33.0,16.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,96.0,44.0,762.0,17.32,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,762.0,7.0,158.2
43,Mike Pritchard,ATL,WR,23.0,16.0,15.0,0.0,0.0,0.0,0.0,5.0,37.0,116.0,77.0,827.0,10.74,3.0,0.0,0.0,0.0,0.0,37.0,0.0,5.0,827.0,5.0,187.39999999999998
44,Andre Reed,BUF,WR,28.0,16.0,16.0,0.0,0.0,0.0,0.0,8.0,65.0,104.0,65.0,913.0,14.05,4.0,0.0,0.0,0.0,0.0,65.0,0.0,8.0,913.0,3.0,172.8
45,Chris Warren,SEA,RB,24.0,16.0,16.0,0.0,0.0,0.0,0.0,223.0,1017.0,28.0,16.0,134.0,8.38,2.0,0.0,0.0,0.0,0.0,1017.0,3.0,223.0,134.0,0.0,145.1
46,Dalton Hilliard,NOR,RB,28.0,16.0,4.0,0.0,0.0,0.0,0.0,115.0,445.0,59.0,48.0,465.0,9.69,6.0,0.0,0.0,0.0,0.0,445.0,3.0,115.0,465.0,4.0,169.0
47,Shannon Sharpe,DEN,TE,24.0,16.0,11.0,0.0,0.0,0.0,0.0,2.0,-6.0,77.0,53.0,640.0,12.08,1.0,0.0,0.0,0.0,0.0,-6.0,0.0,2.0,640.0,2.0,126.4
48,James Lofton,BUF,WR,36.0,16.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,110.0,51.0,786.0,15.41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,786.0,6.0,165.6
49,Anthony Johnson,IND,RB,25.0,15.0,13.0,0.0,1.0,0.0,0.0,178.0,592.0,60.0,49.0,517.0,10.55,6.0,0.0,0.0,0.0,1.0,592.0,0.0,178.0,517.0,3.0,165.9
50,Bobby Hebert,NOR,QB,32.0,16.0,16.0,249.0,422.0,3287.0,16.0,32.0,95.0,0.0,0.0,0.0,0.0,3.0,0.0,3287.0,19.0,422.0,95.0,0.0,32.0,0.0,0.0,178.98
51,Jackie Harris,GNB,TE,24.0,16.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,82.0,55.0,595.0,10.82,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,595.0,2.0,124.5
52,Tim Brown,RAI,WR,26.0,15.0,12.0,0.0,0.0,0.0,0.0,3.0,-4.0,95.0,49.0,693.0,14.14,6.0,0.0,0.0,0.0,0.0,-4.0,0.0,3.0,693.0,7.0,147.9
53,Eric Metcalf,CLE,RB,24.0,16.0,5.0,0.0,1.0,0.0,0.0,73.0,301.0,69.0,47.0,614.0,13.06,6.0,0.0,0.0,0.0,1.0,301.0,1.0,73.0,614.0,5.0,162.5
54,Kerry Cash,IND,TE,23.0,16.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,75.0,43.0,521.0,12.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,521.0,3.0,113.1
55,Flipper Anderson,RAM,WR,27.0,15.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,79.0,38.0,657.0,17.29,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,657.0,7.0,143.7
56,Dave Krieg,KAN,QB,34.0,16.0,16.0,230.0,413.0,3115.0,12.0,37.0,74.0,0.0,0.0,0.0,0.0,10.0,0.0,3115.0,15.0,413.0,74.0,2.0,37.0,0.0,0.0,160.0
57,Cris Carter,MIN,WR,27.0,12.0,12.0,0.0,0.0,0.0,0.0,5.0,15.0,92.0,53.0,681.0,12.85,1.0,0.0,0.0,0.0,0.0,15.0,0.0,5.0,681.0,6.0,156.6
58,Pete Metzelaars,BUF,TE,32.0,16.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,43.0,30.0,298.0,9.93,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,298.0,6.0,95.8
59,Brett Perriman,DET,WR,27.0,16.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,107.0,69.0,810.0,11.74,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,810.0,4.0,172.0
60,Randal Hill,PHO,WR,23.0,16.0,14.0,0.0,0.0,0.0,0.0,1.0,4.0,117.0,58.0,861.0,14.84,2.0,0.0,0.0,0.0,0.0,4.0,0.0,1.0,861.0,3.0,158.5
61,Irving Fryar,NWE,WR,30.0,15.0,14.0,0.0,0.0,0.0,0.0,1.0,6.0,106.0,55.0,791.0,14.38,0.0,0.0,0.0,0.0,0.0,6.0,0.0,1.0,791.0,4.0,158.7
62,Johnny Johnson,PHO,RB,24.0,12.0,8.0,0.0,0.0,0.0,0.0,178.0,734.0,19.0,14.0,103.0,7.36,2.0,0.0,0.0,0.0,0.0,734.0,6.0,178.0,103.0,0.0,129.7
63,Calvin Williams,PHI,WR,25.0,16.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,73.0,42.0,598.0,14.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,598.0,7.0,143.8
64,Curtis Duncan,HOU,WR,27.0,16.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,110.0,82.0,954.0,11.63,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,954.0,1.0,183.4
65,Heath Sherman,PHI,RB,25.0,16.0,7.0,0.0,0.0,0.0,0.0,112.0,583.0,23.0,18.0,219.0,12.17,3.0,0.0,0.0,0.0,0.0,583.0,5.0,112.0,219.0,1.0,128.2
66,Rob Moore,NYJ,WR,24.0,16.0,15.0,0.0,0.0,0.0,0.0,1.0,21.0,115.0,50.0,726.0,14.52,0.0,0.0,0.0,0.0,0.0,21.0,0.0,1.0,726.0,4.0,148.7
67,Ron Hall,TAM,TE,28.0,12.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,54.0,39.0,351.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,351.0,4.0,98.1
68,Warren Moon,HOU,QB,36.0,11.0,10.0,224.0,346.0,2521.0,12.0,27.0,147.0,0.0,0.0,0.0,0.0,7.0,0.0,2521.0,18.0,346.0,147.0,1.0,27.0,0.0,0.0,155.54
69,Marion Butts,SDG,RB,26.0,15.0,15.0,0.0,0.0,0.0,0.0,218.0,809.0,11.0,9.0,73.0,8.11,4.0,0.0,0.0,0.0,0.0,809.0,4.0,218.0,73.0,0.0,113.2
70,Terry Orr,WAS,TE,31.0,16.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,33.0,22.0,356.0,16.18,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,356.0,3.0,73.6
71,Mark Carrier,TAM,WR,27.0,14.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,102.0,56.0,692.0,12.36,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,692.0,4.0,147.2
72,Marv Cook,NWE,TE,26.0,16.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,75.0,52.0,413.0,7.94,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,413.0,2.0,99.3
73,Ricky Proehl,PHO,WR,24.0,16.0,15.0,0.0,1.0,0.0,1.0,3.0,23.0,107.0,60.0,744.0,12.4,5.0,0.0,0.0,0.0,1.0,23.0,0.0,3.0,744.0,3.0,142.70000000000002
74,Ethan Horton,RAI,TE,30.0,16.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,68.0,33.0,409.0,12.39,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,409.0,2.0,83.9
75,Mark Rypien,WAS,QB,30.0,16.0,16.0,269.0,479.0,3282.0,17.0,36.0,50.0,0.0,0.0,0.0,0.0,4.0,0.0,3282.0,13.0,479.0,50.0,2.0,36.0,0.0,0.0,158.28
76,Willie Davis,KAN,WR,25.0,16.0,14.0,0.0,0.0,0.0,0.0,1.0,-11.0,66.0,36.0,756.0,21.0,0.0,0.0,0.0,0.0,0.0,-11.0,0.0,1.0,756.0,3.0,128.5
77,Bob Christian,CHI,0,24.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
78,Chris Chandler,PHO,QB,27.0,15.0,13.0,245.0,413.0,2832.0,15.0,36.0,149.0,0.0,0.0,0.0,0.0,9.0,0.0,2832.0,15.0,413.0,149.0,1.0,36.0,0.0,0.0,146.18
79,Jim Harbaugh,CHI,QB,29.0,16.0,13.0,202.0,358.0,2486.0,12.0,47.0,272.0,0.0,0.0,0.0,0.0,6.0,0.0,2486.0,13.0,358.0,272.0,1.0,47.0,0.0,0.0,148.64
80,Vinny Testaverde,TAM,QB,29.0,14.0,14.0,206.0,358.0,2554.0,16.0,36.0,197.0,0.0,0.0,0.0,0.0,4.0,0.0,2554.0,14.0,358.0,197.0,2.0,36.0,0.0,0.0,149.85999999999999
81,Neil O'Donnell,PIT,QB,26.0,12.0,12.0,185.0,313.0,2283.0,9.0,27.0,5.0,0.0,0.0,0.0,0.0,6.0,0.0,2283.0,13.0,313.0,5.0,1.0,27.0,0.0,0.0,119.82
82,Chris Miller,ATL,QB,27.0,8.0,8.0,152.0,253.0,1739.0,6.0,23.0,89.0,0.0,0.0,0.0,0.0,6.0,0.0,1739.0,15.0,253.0,89.0,0.0,23.0,0.0,0.0,114.46000000000001
83,John Elway,DEN,QB,32.0,12.0,12.0,174.0,316.0,2242.0,17.0,34.0,94.0,0.0,0.0,0.0,0.0,12.0,0.0,2242.0,10.0,316.0,94.0,2.0,34.0,0.0,0.0,93.08000000000001
84,Rich Gannon,MIN,QB,27.0,12.0,12.0,159.0,279.0,1905.0,13.0,45.0,187.0,0.0,0.0,0.0,0.0,5.0,0.0,1905.0,12.0,279.0,187.0,0.0,45.0,0.0,0.0,106.9
85,Jeff Hostetler,NYG,QB,31.0,13.0,9.0,103.0,192.0,1225.0,3.0,35.0,172.0,0.0,0.0,0.0,0.0,6.0,0.0,1225.0,8.0,192.0,172.0,3.0,35.0,0.0,0.0,98.2
86,Bobby Humphrey,MIA,RB,26.0,16.0,1.0,0.0,0.0,0.0,0.0,102.0,471.0,75.0,54.0,507.0,9.39,2.0,0.0,0.0,0.0,0.0,471.0,1.0,102.0,507.0,1.0,159.8
87,Brad Baxter,NYJ,RB,25.0,15.0,15.0,0.0,0.0,0.0,0.0,152.0,698.0,10.0,4.0,32.0,8.0,3.0,0.0,0.0,0.0,0.0,698.0,6.0,152.0,32.0,0.0,107.0
88,Brad Muster,CHI,RB,27.0,16.0,16.0,0.0,1.0,0.0,1.0,98.0,414.0,45.0,34.0,389.0,11.44,2.0,0.0,0.0,0.0,1.0,414.0,3.0,98.0,389.0,2.0,138.3
89,Tom Rathman,SFO,RB,30.0,15.0,15.0,0.0,0.0,0.0,0.0,57.0,194.0,55.0,44.0,343.0,7.8,1.0,0.0,0.0,0.0,0.0,194.0,5.0,57.0,343.0,4.0,149.7
90,John Williams,SEA,RB,28.0,16.0,16.0,0.0,0.0,0.0,0.0,114.0,339.0,122.0,74.0,556.0,7.51,4.0,0.0,0.0,0.0,0.0,339.0,1.0,114.0,556.0,2.0,173.5
91,Rodney Culver,IND,RB,23.0,16.0,2.0,0.0,0.0,0.0,0.0,121.0,321.0,35.0,26.0,210.0,8.08,2.0,0.0,0.0,0.0,0.0,321.0,7.0,121.0,210.0,2.0,129.1
92,Kenneth Davis,BUF,RB,30.0,16.0,0.0,0.0,0.0,0.0,0.0,139.0,613.0,18.0,15.0,80.0,5.33,5.0,0.0,0.0,0.0,0.0,613.0,6.0,139.0,80.0,0.0,110.3
93,Wade Wilson,ATL,QB,33.0,9.0,3.0,111.0,163.0,1366.0,4.0,15.0,62.0,0.0,0.0,0.0,0.0,0.0,0.0,1366.0,13.0,163.0,62.0,0.0,15.0,0.0,0.0,104.84
94,Vince Workman,GNB,RB,24.0,10.0,10.0,0.0,0.0,0.0,0.0,159.0,631.0,59.0,47.0,290.0,6.17,4.0,0.0,0.0,0.0,0.0,631.0,2.0,159.0,290.0,0.0,143.1
95,Derrick Fenner,CIN,RB,25.0,16.0,1.0,0.0,0.0,0.0,0.0,112.0,500.0,12.0,7.0,41.0,5.86,1.0,0.0,0.0,0.0,0.0,500.0,7.0,112.0,41.0,1.0,107.1
96,Eric Dickerson,RAI,RB,32.0,16.0,15.0,0.0,0.0,0.0,0.0,187.0,729.0,22.0,14.0,85.0,6.07,1.0,0.0,0.0,0.0,0.0,729.0,2.0,187.0,85.0,1.0,111.4
97,Kevin Mack,CLE,RB,30.0,12.0,6.0,0.0,0.0,0.0,0.0,169.0,543.0,15.0,13.0,81.0,6.23,1.0,0.0,0.0,0.0,0.0,543.0,6.0,169.0,81.0,0.0,109.4
98,Reggie Rivers,DEN,RB,24.0,16.0,3.0,0.0,0.0,0.0,0.0,74.0,282.0,63.0,45.0,449.0,9.98,2.0,0.0,0.0,0.0,0.0,282.0,3.0,74.0,449.0,1.0,138.10000000000002
99,Jay Schroeder,RAI,QB,31.0,13.0,9.0,123.0,253.0,1476.0,11.0,28.0,160.0,0.0,0.0,0.0,0.0,5.0,0.0,1476.0,11.0,253.0,160.0,0.0,28.0,0.0,0.0,87.03999999999999
100,Cody Carlson,HOU,QB,29.0,11.0,6.0,149.0,227.0,1710.0,11.0,27.0,77.0,0.0,0.0,0.0,0.0,8.0,0.0,1710.0,9.0,227.0,77.0,1.0,27.0,0.0,0.0,80.10000000000001
101,Rodney Peete,DET,QB,26.0,10.0,10.0,123.0,213.0,1702.0,9.0,21.0,83.0,0.0,0.0,0.0,0.0,6.0,0.0,1702.0,9.0,213.0,83.0,0.0,21.0,0.0,0.0,82.38
102,Barry Word,KAN,RB,29.0,12.0,11.0,0.0,0.0,0.0,0.0,163.0,607.0,14.0,9.0,80.0,8.89,2.0,0.0,0.0,0.0,0.0,607.0,4.0,163.0,80.0,0.0,97.7
103,Henry Ellard,RAM,WR,31.0,16.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,88.0,47.0,727.0,15.47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,727.0,3.0,137.7
104,Ed McCaffrey,NYG,WR,24.0,16.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,74.0,49.0,610.0,12.45,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,610.0,5.0,136.0
105,Browning Nagle,NYJ,QB,24.0,14.0,13.0,192.0,387.0,2280.0,17.0,24.0,57.0,0.0,0.0,0.0,0.0,12.0,0.0,2280.0,7.0,387.0,57.0,0.0,24.0,0.0,0.0,66.9
106,Tom Waddle,CHI,WR,25.0,12.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,80.0,46.0,674.0,14.65,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,674.0,4.0,135.4
107,Wendell Davis,CHI,WR,26.0,16.0,15.0,0.0,0.0,0.0,0.0,4.0,42.0,110.0,54.0,734.0,13.59,0.0,0.0,0.0,0.0,0.0,42.0,0.0,4.0,734.0,2.0,143.6
108,Willie Green,DET,WR,26.0,15.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,78.0,33.0,586.0,17.76,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,586.0,5.0,119.6
109,Ricky Sanders,WAS,WR,32.0,15.0,5.0,0.0,0.0,0.0,0.0,4.0,-6.0,91.0,51.0,707.0,13.86,0.0,0.0,0.0,0.0,0.0,-6.0,0.0,4.0,707.0,3.0,139.1
110,Quinn Early,NOR,WR,27.0,16.0,16.0,0.0,0.0,0.0,0.0,3.0,-1.0,64.0,30.0,566.0,18.87,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,3.0,566.0,5.0,116.5
111,Ricky Ervins,WAS,RB,24.0,16.0,0.0,0.0,0.0,0.0,0.0,151.0,495.0,42.0,32.0,252.0,7.88,1.0,0.0,0.0,0.0,0.0,495.0,2.0,151.0,252.0,0.0,116.7
112,Art Monk,WAS,WR,35.0,16.0,14.0,0.0,0.0,0.0,0.0,6.0,45.0,89.0,46.0,644.0,14.0,1.0,0.0,0.0,0.0,0.0,45.0,0.0,6.0,644.0,3.0,130.9
113,Reggie Langhorne,IND,WR,29.0,16.0,12.0,0.0,0.0,0.0,0.0,1.0,-7.0,124.0,65.0,811.0,12.48,0.0,0.0,0.0,0.0,0.0,-7.0,0.0,1.0,811.0,1.0,151.4
114,Mike Tomczak,CLE,QB,30.0,12.0,8.0,120.0,211.0,1693.0,7.0,24.0,39.0,0.0,0.0,0.0,0.0,5.0,0.0,1693.0,7.0,211.0,39.0,0.0,24.0,0.0,0.0,75.62
115,Jeff George,IND,QB,25.0,10.0,10.0,167.0,306.0,1963.0,15.0,14.0,26.0,0.0,0.0,0.0,0.0,6.0,0.0,1963.0,7.0,306.0,26.0,1.0,14.0,0.0,0.0,73.11999999999999
116,Gaston Green,DEN,RB,26.0,14.0,13.0,0.0,0.0,0.0,0.0,161.0,648.0,13.0,10.0,79.0,7.9,0.0,0.0,0.0,0.0,0.0,648.0,2.0,161.0,79.0,0.0,94.69999999999999
117,Jessie Hester,IND,WR,29.0,16.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,122.0,52.0,792.0,15.23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,792.0,1.0,137.2
118,David Lang,RAM,RB,24.0,16.0,11.0,0.0,0.0,0.0,0.0,33.0,203.0,26.0,18.0,283.0,15.72,5.0,0.0,0.0,0.0,0.0,203.0,5.0,33.0,283.0,1.0,92.6
