,Player,Tm,Pos,Age,G,GS,Cmp,Att,Yds,Int,Att,Yds,Tgt,Rec,Yds,Y/R,Fumbles,FumblesLost,PassingYds,PassingTD,PassingAtt,RushingYds,RushingTD,RushingAtt,ReceivingYds,ReceivingTD,FantasyPoints
18,Brent Jones,SFO,TE,31.0,15.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,72.0,49.0,670.0,13.67,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,670.0,9.0,168.0
19,Carl Pickens,CIN,WR,24.0,15.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,132.0,71.0,1127.0,15.87,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1127.0,11.0,249.7
20,Henry Ellard,WAS,WR,33.0,16.0,16.0,0.0,0.0,0.0,0.0,1.0,-5.0,150.0,74.0,1397.0,18.88,1.0,1.0,0.0,0.0,0.0,-5.0,0.0,1.0,1397.0,6.0,247.2
21,Irving Fryar,MIA,WR,32.0,16.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,126.0,73.0,1270.0,17.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1270.0,7.0,242.0
22,Leroy Hoard,CLE,RB,26.0,16.0,12.0,0.0,0.0,0.0,0.0,209.0,890.0,68.0,45.0,445.0,9.89,8.0,5.0,0.0,0.0,0.0,890.0,5.0,209.0,445.0,4.0,222.5
23,Cris Carter,MIN,WR,29.0,16.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,188.0,122.0,1256.0,10.3,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1256.0,7.0,289.6
24,Keith Jackson,MIA,TE,29.0,16.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,95.0,59.0,673.0,11.41,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,673.0,7.0,166.3
25,John Elway,DEN,QB,34.0,14.0,14.0,307.0,494.0,3490.0,10.0,58.0,235.0,1.0,0.0,0.0,0.0,11.0,7.0,3490.0,16.0,494.0,235.0,4.0,58.0,0.0,0.0,217.1
26,Harvey Williams,RAI,RB,27.0,16.0,10.0,0.0,0.0,0.0,0.0,282.0,983.0,64.0,47.0,391.0,8.32,4.0,2.0,0.0,0.0,0.0,983.0,4.0,282.0,391.0,3.0,222.39999999999998
27,Drew Bledsoe,NWE,QB,22.0,16.0,16.0,400.0,691.0,4555.0,27.0,44.0,40.0,0.0,0.0,0.0,0.0,9.0,5.0,4555.0,25.0,691.0,40.0,0.0,44.0,0.0,0.0,222.2
28,Michael Irvin,DAL,WR,28.0,16.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,121.0,79.0,1241.0,15.71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1241.0,6.0,239.1
29,Andre Rison,ATL,WR,27.0,15.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,154.0,81.0,1088.0,13.43,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1088.0,8.0,237.8
30,Johnny Mitchell,NYJ,TE,23.0,16.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,111.0,58.0,749.0,12.91,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,749.0,4.0,156.9
31,Edgar Bennett,GNB,RB,25.0,16.0,15.0,0.0,0.0,0.0,0.0,178.0,623.0,97.0,78.0,546.0,7.0,1.0,0.0,0.0,0.0,0.0,623.0,5.0,178.0,546.0,4.0,248.89999999999998
32,Terry Allen,MIN,RB,26.0,16.0,16.0,0.0,0.0,0.0,0.0,255.0,1031.0,30.0,17.0,148.0,8.71,3.0,1.0,0.0,0.0,0.0,1031.0,8.0,255.0,148.0,0.0,180.9
33,Warren Moon,MIN,QB,38.0,15.0,15.0,371.0,601.0,4264.0,19.0,27.0,55.0,0.0,0.0,0.0,0.0,9.0,2.0,4264.0,18.0,601.0,55.0,0.0,27.0,0.0,0.0,206.06
34,Jeff George,ATL,QB,27.0,16.0,16.0,322.0,524.0,3734.0,18.0,30.0,66.0,0.0,0.0,0.0,0.0,12.0,4.0,3734.0,23.0,524.0,66.0,0.0,30.0,0.0,0.0,203.96
35,Randall Cunningham,PHI,QB,31.0,14.0,14.0,265.0,490.0,3229.0,13.0,65.0,288.0,0.0,0.0,0.0,0.0,10.0,3.0,3229.0,16.0,490.0,288.0,3.0,65.0,0.0,0.0,207.96
36,Jim Everett,NOR,QB,31.0,16.0,16.0,346.0,540.0,3855.0,18.0,15.0,35.0,0.0,0.0,0.0,0.0,3.0,2.0,3855.0,22.0,540.0,35.0,0.0,15.0,0.0,0.0,205.7
37,Jerome Bettis,RAM,RB,22.0,16.0,16.0,0.0,0.0,0.0,0.0,319.0,1025.0,45.0,31.0,293.0,9.45,5.0,3.0,0.0,0.0,0.0,1025.0,3.0,319.0,293.0,1.0,180.8
38,Craig Heyward,ATL,RB,28.0,16.0,11.0,0.0,0.0,0.0,0.0,183.0,779.0,40.0,32.0,335.0,10.47,5.0,5.0,0.0,0.0,0.0,779.0,7.0,183.0,335.0,1.0,181.4
39,Eric Green,PIT,TE,27.0,15.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,80.0,46.0,618.0,13.43,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,618.0,4.0,127.80000000000001
40,Anthony Miller,DEN,WR,29.0,16.0,15.0,0.0,0.0,0.0,0.0,1.0,3.0,118.0,60.0,1107.0,18.45,0.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,1107.0,5.0,201.0
41,Fred Barnett,PHI,WR,28.0,16.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,148.0,78.0,1127.0,14.45,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1127.0,5.0,218.7
42,Errict Rhett,TAM,RB,24.0,16.0,8.0,0.0,0.0,0.0,0.0,284.0,1011.0,30.0,22.0,119.0,5.41,2.0,2.0,0.0,0.0,0.0,1011.0,7.0,284.0,119.0,0.0,173.0
43,Jake Reed,MIN,WR,27.0,16.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,161.0,85.0,1175.0,13.82,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1175.0,4.0,220.5
44,Rodney Hampton,NYG,RB,25.0,14.0,13.0,0.0,0.0,0.0,0.0,327.0,1075.0,20.0,14.0,103.0,7.36,0.0,0.0,0.0,0.0,0.0,1075.0,6.0,327.0,103.0,0.0,167.8
45,Jeff Hostetler,RAI,QB,33.0,16.0,16.0,263.0,455.0,3334.0,16.0,46.0,159.0,0.0,0.0,0.0,0.0,10.0,5.0,3334.0,20.0,455.0,159.0,2.0,46.0,0.0,0.0,199.26000000000002
46,Bernie Parmalee,MIA,RB,27.0,15.0,10.0,0.0,0.0,0.0,0.0,216.0,868.0,50.0,34.0,249.0,7.32,5.0,3.0,0.0,0.0,0.0,868.0,6.0,216.0,249.0,1.0,181.7
47,Rob Moore,NYJ,WR,26.0,16.0,16.0,0.0,0.0,0.0,0.0,1.0,-3.0,159.0,78.0,1010.0,12.95,0.0,0.0,0.0,0.0,0.0,-3.0,0.0,1.0,1010.0,6.0,214.7
48,Lewis Tillman,CHI,RB,28.0,16.0,15.0,0.0,0.0,0.0,0.0,275.0,899.0,39.0,27.0,222.0,8.22,1.0,1.0,0.0,0.0,0.0,899.0,7.0,275.0,222.0,0.0,179.10000000000002
49,Johnny Johnson,NYJ,RB,26.0,16.0,14.0,0.0,0.0,0.0,0.0,240.0,931.0,57.0,42.0,303.0,7.21,4.0,3.0,0.0,0.0,0.0,931.0,3.0,240.0,303.0,2.0,189.39999999999998
50,Brian Blades,SEA,WR,29.0,16.0,16.0,0.0,0.0,0.0,0.0,2.0,32.0,138.0,81.0,1086.0,13.41,1.0,0.0,0.0,0.0,0.0,32.0,0.0,2.0,1086.0,4.0,216.79999999999998
51,Marcus Allen,KAN,RB,34.0,13.0,13.0,0.0,0.0,0.0,0.0,189.0,709.0,60.0,42.0,349.0,8.31,3.0,2.0,0.0,0.0,0.0,709.0,7.0,189.0,349.0,0.0,185.8
52,Michael Haynes,NOR,WR,29.0,16.0,16.0,0.0,0.0,0.0,0.0,4.0,43.0,136.0,77.0,985.0,12.79,1.0,1.0,0.0,0.0,0.0,43.0,0.0,4.0,985.0,5.0,207.8
53,Bam Morris,PIT,RB,22.0,15.0,6.0,0.0,0.0,0.0,0.0,198.0,836.0,25.0,22.0,204.0,9.27,3.0,2.0,0.0,0.0,0.0,836.0,7.0,198.0,204.0,0.0,164.0
54,Pete Metzelaars,BUF,TE,34.0,16.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,68.0,49.0,428.0,8.73,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,428.0,5.0,121.8
55,Alvin Harper,DAL,WR,26.0,16.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,79.0,33.0,821.0,24.88,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,821.0,8.0,159.1
56,Herschel Walker,PHI,RB,32.0,16.0,14.0,0.0,0.0,0.0,0.0,113.0,528.0,81.0,50.0,500.0,10.0,4.0,2.0,0.0,0.0,0.0,528.0,5.0,113.0,500.0,2.0,190.8
57,Darnay Scott,CIN,WR,22.0,16.0,12.0,1.0,1.0,53.0,0.0,10.0,106.0,106.0,46.0,866.0,18.83,0.0,0.0,53.0,0.0,1.0,106.0,0.0,10.0,866.0,5.0,175.32
58,Tony Martin,SDG,WR,29.0,16.0,1.0,0.0,1.0,0.0,1.0,2.0,-9.0,90.0,50.0,885.0,17.7,2.0,1.0,0.0,0.0,1.0,-9.0,0.0,2.0,885.0,7.0,175.6
59,Flipper Anderson,RAM,WR,29.0,16.0,16.0,0.0,0.0,0.0,0.0,1.0,11.0,101.0,46.0,945.0,20.54,0.0,0.0,0.0,0.0,0.0,11.0,0.0,1.0,945.0,5.0,171.6
60,Larry Centers,ARI,RB,26.0,16.0,5.0,0.0,0.0,0.0,0.0,115.0,336.0,96.0,77.0,647.0,8.4,2.0,1.0,0.0,0.0,0.0,336.0,5.0,115.0,647.0,2.0,215.29999999999998
61,Wesley Walls,NOR,TE,28.0,15.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,69.0,38.0,406.0,10.68,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,406.0,4.0,102.6
62,Jim Kelly,BUF,QB,34.0,14.0,14.0,285.0,448.0,3114.0,17.0,25.0,77.0,0.0,0.0,0.0,0.0,11.0,7.0,3114.0,22.0,448.0,77.0,1.0,25.0,0.0,0.0,178.26
63,Leonard Russell,DEN,RB,25.0,14.0,13.0,0.0,0.0,0.0,0.0,190.0,620.0,46.0,38.0,227.0,5.97,4.0,2.0,0.0,0.0,0.0,620.0,9.0,190.0,227.0,0.0,172.7
64,Troy Drayton,RAM,TE,24.0,16.0,16.0,0.0,0.0,0.0,0.0,1.0,4.0,47.0,32.0,276.0,8.63,0.0,0.0,0.0,0.0,0.0,4.0,0.0,1.0,276.0,6.0,96.0
65,Vincent Brisby,NWE,WR,23.0,14.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,122.0,58.0,904.0,15.59,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,904.0,5.0,176.4
66,Jeff Graham,CHI,WR,25.0,16.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,68.0,944.0,13.88,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,944.0,4.0,186.4
67,Haywood Jeffires,HOU,WR,30.0,16.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,122.0,68.0,783.0,11.51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,783.0,6.0,182.3
68,Howard Cross,NYG,TE,27.0,16.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,41.0,31.0,364.0,11.74,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,364.0,4.0,91.4
69,Mike Sherrard,NYG,WR,31.0,16.0,14.0,0.0,0.0,0.0,0.0,1.0,-10.0,102.0,53.0,825.0,15.57,0.0,0.0,0.0,0.0,0.0,-10.0,0.0,1.0,825.0,6.0,170.5
70,Jay Novacek,DAL,TE,32.0,16.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,65.0,47.0,475.0,10.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,475.0,2.0,106.5
71,Quinn Early,NOR,WR,29.0,16.0,13.0,0.0,0.0,0.0,0.0,2.0,10.0,125.0,82.0,894.0,10.9,0.0,0.0,0.0,0.0,0.0,10.0,0.0,2.0,894.0,4.0,196.4
72,Willie Davis,KAN,WR,27.0,14.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,97.0,51.0,822.0,16.12,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,822.0,5.0,161.2
73,Michael Timpson,NWE,WR,27.0,15.0,14.0,0.0,0.0,0.0,0.0,2.0,14.0,125.0,74.0,941.0,12.72,0.0,0.0,0.0,0.0,0.0,14.0,0.0,2.0,941.0,3.0,187.5
74,Jarrod Bunch,RAI,0,26.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
75,Tony McGee,CIN,TE,23.0,16.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,70.0,40.0,492.0,12.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,492.0,1.0,95.2
76,Brett Perriman,DET,WR,29.0,16.0,14.0,0.0,1.0,0.0,0.0,9.0,86.0,110.0,56.0,761.0,13.59,1.0,1.0,0.0,0.0,1.0,86.0,0.0,9.0,761.0,4.0,162.7
77,Joe Montana,KAN,QB,38.0,14.0,14.0,299.0,493.0,3283.0,9.0,18.0,17.0,0.0,0.0,0.0,0.0,7.0,5.0,3283.0,16.0,493.0,17.0,0.0,18.0,0.0,0.0,169.01999999999998
78,Stan Humphries,SDG,QB,29.0,15.0,15.0,264.0,453.0,3209.0,12.0,19.0,19.0,0.0,0.0,0.0,0.0,6.0,2.0,3209.0,17.0,453.0,19.0,0.0,19.0,0.0,0.0,170.26000000000002
79,Craig Erickson,TAM,QB,25.0,15.0,15.0,225.0,399.0,2919.0,10.0,26.0,68.0,0.0,0.0,0.0,0.0,6.0,2.0,2919.0,16.0,399.0,68.0,1.0,26.0,0.0,0.0,169.56
80,Boomer Esiason,NYJ,QB,33.0,15.0,14.0,255.0,440.0,2782.0,13.0,28.0,59.0,0.0,0.0,0.0,0.0,11.0,3.0,2782.0,17.0,440.0,59.0,0.0,28.0,0.0,0.0,153.18
81,Jeff Blake,CIN,QB,24.0,10.0,9.0,156.0,306.0,2154.0,9.0,37.0,204.0,0.0,0.0,0.0,0.0,6.0,5.0,2154.0,14.0,306.0,204.0,1.0,37.0,0.0,0.0,140.56
82,Dave Brown,NYG,QB,24.0,15.0,15.0,201.0,350.0,2536.0,16.0,60.0,196.0,0.0,0.0,0.0,0.0,11.0,5.0,2536.0,12.0,350.0,196.0,2.0,60.0,0.0,0.0,139.04
83,Troy Aikman,DAL,QB,28.0,14.0,14.0,233.0,361.0,2676.0,12.0,30.0,62.0,0.0,0.0,0.0,0.0,2.0,3.0,2676.0,13.0,361.0,62.0,1.0,30.0,0.0,0.0,141.24
84,Vinny Testaverde,CLE,QB,31.0,14.0,13.0,207.0,376.0,2575.0,18.0,21.0,37.0,0.0,0.0,0.0,0.0,3.0,2.0,2575.0,16.0,376.0,37.0,2.0,21.0,0.0,0.0,142.7
85,Neil O'Donnell,PIT,QB,28.0,14.0,14.0,212.0,370.0,2443.0,9.0,31.0,80.0,0.0,0.0,0.0,0.0,4.0,2.0,2443.0,13.0,370.0,80.0,1.0,31.0,0.0,0.0,141.72
86,Rick Mirer,SEA,QB,24.0,13.0,13.0,195.0,381.0,2151.0,7.0,34.0,153.0,0.0,0.0,0.0,0.0,2.0,1.0,2151.0,11.0,381.0,153.0,0.0,34.0,0.0,0.0,129.34000000000003
87,Chris Miller,RAM,QB,29.0,13.0,10.0,173.0,317.0,2104.0,14.0,20.0,100.0,0.0,0.0,0.0,0.0,7.0,2.0,2104.0,16.0,317.0,100.0,0.0,20.0,0.0,0.0,126.16
88,Barry Foster,PIT,RB,26.0,11.0,10.0,0.0,0.0,0.0,0.0,216.0,851.0,28.0,20.0,124.0,6.2,0.0,0.0,0.0,0.0,0.0,851.0,5.0,216.0,124.0,0.0,147.5
89,Marion Butts,NWE,RB,28.0,16.0,15.0,0.0,0.0,0.0,0.0,243.0,703.0,14.0,9.0,54.0,6.0,1.0,0.0,0.0,0.0,0.0,703.0,8.0,243.0,54.0,0.0,132.7
90,Dave Krieg,DET,QB,36.0,14.0,7.0,131.0,212.0,1629.0,3.0,23.0,35.0,0.0,0.0,0.0,0.0,4.0,1.0,1629.0,14.0,212.0,35.0,0.0,23.0,0.0,0.0,116.66
91,Leroy Thompson,NWE,RB,25.0,16.0,1.0,0.0,0.0,0.0,0.0,102.0,312.0,86.0,65.0,465.0,7.15,2.0,1.0,0.0,0.0,0.0,312.0,2.0,102.0,465.0,5.0,182.7
92,Lorenzo White,HOU,RB,28.0,15.0,8.0,0.0,0.0,0.0,0.0,191.0,757.0,42.0,21.0,188.0,8.95,2.0,2.0,0.0,0.0,0.0,757.0,3.0,191.0,188.0,1.0,135.5
93,Ricky Ervins,WAS,RB,26.0,16.0,10.0,0.0,0.0,0.0,0.0,185.0,650.0,67.0,51.0,293.0,5.75,1.0,1.0,0.0,0.0,0.0,650.0,3.0,185.0,293.0,1.0,167.3
94,Derek Brown,NOR,RB,23.0,16.0,9.0,0.0,0.0,0.0,0.0,146.0,489.0,57.0,44.0,428.0,9.73,4.0,3.0,0.0,0.0,0.0,489.0,3.0,146.0,428.0,1.0,153.7
95,Gary Brown,HOU,RB,25.0,12.0,8.0,0.0,0.0,0.0,0.0,169.0,648.0,32.0,18.0,194.0,10.78,6.0,6.0,0.0,0.0,0.0,648.0,4.0,169.0,194.0,1.0,120.19999999999999
96,Ronald Moore,ARI,RB,24.0,16.0,16.0,0.0,1.0,0.0,0.0,232.0,780.0,11.0,8.0,52.0,6.5,2.0,1.0,0.0,0.0,1.0,780.0,4.0,232.0,52.0,1.0,119.2
97,Steve Walsh,CHI,QB,28.0,12.0,11.0,208.0,343.0,2078.0,8.0,30.0,4.0,0.0,0.0,0.0,0.0,7.0,3.0,2078.0,10.0,343.0,4.0,1.0,30.0,0.0,0.0,107.52000000000001
98,Reggie Cobb,GNB,RB,26.0,16.0,13.0,0.0,0.0,0.0,0.0,153.0,579.0,51.0,35.0,299.0,8.54,1.0,1.0,0.0,0.0,0.0,579.0,3.0,153.0,299.0,1.0,144.8
99,Eric Metcalf,CLE,RB,26.0,16.0,8.0,0.0,1.0,0.0,0.0,93.0,329.0,85.0,47.0,436.0,9.28,6.0,5.0,0.0,0.0,1.0,329.0,2.0,93.0,436.0,3.0,143.5
100,Desmond Howard,WAS,WR,24.0,16.0,15.0,0.0,0.0,0.0,0.0,1.0,4.0,103.0,40.0,727.0,18.18,0.0,0.0,0.0,0.0,0.0,4.0,0.0,1.0,727.0,5.0,143.1
101,Sean Dawkins,IND,WR,23.0,16.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,99.0,51.0,742.0,14.55,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,742.0,5.0,153.2
102,Jim Harbaugh,IND,QB,31.0,12.0,9.0,125.0,202.0,1440.0,6.0,39.0,223.0,0.0,0.0,0.0,0.0,1.0,1.0,1440.0,9.0,202.0,223.0,0.0,39.0,0.0,0.0,101.89999999999999
103,Torrance Small,NOR,WR,24.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74.0,49.0,719.0,14.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,719.0,5.0,150.9
104,Mark Seay,SDG,WR,27.0,16.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,108.0,58.0,645.0,11.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,645.0,6.0,158.5
105,Charles Wilson,TAM,WR,26.0,14.0,7.0,0.0,0.0,0.0,0.0,2.0,15.0,62.0,31.0,652.0,21.03,0.0,0.0,0.0,0.0,0.0,15.0,0.0,2.0,652.0,6.0,133.7
106,Derrick Alexander,CLE,WR,23.0,14.0,12.0,0.0,0.0,0.0,0.0,4.0,38.0,82.0,48.0,828.0,17.25,2.0,0.0,0.0,0.0,0.0,38.0,0.0,4.0,828.0,2.0,146.60000000000002
107,Mario Bates,NOR,RB,21.0,11.0,7.0,0.0,0.0,0.0,0.0,151.0,579.0,9.0,8.0,62.0,7.75,3.0,1.0,0.0,0.0,0.0,579.0,6.0,151.0,62.0,0.0,106.1
108,Calvin Williams,PHI,WR,27.0,16.0,14.0,0.0,0.0,0.0,0.0,2.0,11.0,111.0,58.0,813.0,14.02,0.0,0.0,0.0,0.0,0.0,11.0,0.0,2.0,813.0,3.0,158.4
109,Glyn Milburn,DEN,RB,23.0,16.0,3.0,0.0,0.0,0.0,0.0,58.0,201.0,106.0,77.0,549.0,7.13,4.0,4.0,0.0,0.0,0.0,201.0,1.0,58.0,549.0,3.0,168.0
110,Webster Slaughter,HOU,WR,30.0,16.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,127.0,68.0,846.0,12.44,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,846.0,2.0,160.6
111,Ricky Proehl,ARI,WR,26.0,16.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,105.0,51.0,651.0,12.76,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,651.0,5.0,146.1
112,Heath Shuler,WAS,QB,23.0,11.0,8.0,120.0,265.0,1658.0,12.0,26.0,103.0,0.0,0.0,0.0,0.0,3.0,2.0,1658.0,10.0,265.0,103.0,0.0,26.0,0.0,0.0,88.61999999999999
113,Floyd Turner,IND,WR,28.0,16.0,16.0,0.0,0.0,0.0,0.0,3.0,-3.0,87.0,52.0,593.0,11.4,1.0,1.0,0.0,0.0,0.0,-3.0,0.0,3.0,593.0,6.0,145.0
114,Kimble Anders,KAN,RB,28.0,16.0,13.0,0.0,0.0,0.0,0.0,62.0,231.0,93.0,67.0,525.0,7.84,1.0,0.0,0.0,0.0,0.0,231.0,2.0,62.0,525.0,1.0,160.6
115,Bucky Richardson,HOU,QB,25.0,7.0,4.0,94.0,181.0,1202.0,6.0,30.0,217.0,0.0,0.0,0.0,0.0,7.0,9.0,1202.0,6.0,181.0,217.0,1.0,30.0,0.0,0.0,69.78
116,J.J. Birden,KAN,WR,29.0,13.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,91.0,48.0,637.0,13.27,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,637.0,4.0,135.7
117,Keith Byars,MIA,RB,31.0,9.0,9.0,0.0,0.0,0.0,0.0,19.0,64.0,65.0,49.0,418.0,8.53,0.0,0.0,0.0,0.0,0.0,64.0,2.0,19.0,418.0,5.0,139.2
118,Chris Chandler,RAM,QB,29.0,12.0,6.0,108.0,176.0,1352.0,2.0,18.0,61.0,0.0,0.0,0.0,0.0,3.0,2.0,1352.0,7.0,176.0,61.0,1.0,18.0,0.0,0.0,86.17999999999999
