,Player,Tm,Pos,Age,G,GS,Cmp,Att,Yds,Int,Att,Yds,Tgt,Rec,Yds,Y/R,Fumbles,FumblesLost,PassingYds,PassingTD,PassingAtt,RushingYds,RushingTD,RushingAtt,ReceivingYds,ReceivingTD,FantasyPoints
25,Alge Crumpler,ATL,TE,28.0,16.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,118.0,65.0,877.0,13.49,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,877.0,5.0,180.7
26,Plaxico Burress,NYG,WR,28.0,16.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,166.0,76.0,1214.0,15.97,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1214.0,7.0,237.4
27,Tom Brady,NWE,QB,28.0,16.0,16.0,334.0,530.0,4110.0,14.0,27.0,89.0,0.0,0.0,0.0,0.0,4.0,3.0,4110.0,26.0,530.0,89.0,1.0,27.0,0.0,0.0,249.29999999999998
28,Warrick Dunn,ATL,RB,30.0,16.0,16.0,0.0,0.0,0.0,0.0,280.0,1416.0,37.0,29.0,220.0,7.59,3.0,1.0,0.0,0.0,0.0,1416.0,3.0,280.0,220.0,1.0,214.6
29,Terry Glenn,DAL,WR,31.0,16.0,16.0,0.0,0.0,0.0,0.0,2.0,-4.0,119.0,62.0,1136.0,18.32,0.0,0.0,0.0,0.0,0.0,-4.0,1.0,2.0,1136.0,7.0,223.2
30,Jason Witten,DAL,TE,23.0,16.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,89.0,66.0,757.0,11.47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,757.0,6.0,177.7
31,Peyton Manning,IND,QB,29.0,16.0,16.0,305.0,453.0,3747.0,10.0,33.0,45.0,0.0,0.0,0.0,0.0,5.0,1.0,3747.0,28.0,453.0,45.0,0.0,33.0,0.0,0.0,244.38
32,Donald Driver,GNB,WR,30.0,16.0,16.0,0.0,0.0,0.0,0.0,2.0,13.0,146.0,86.0,1221.0,14.2,0.0,0.0,0.0,0.0,0.0,13.0,0.0,2.0,1221.0,5.0,239.4
33,T.J. Houshmandzadeh,CIN,WR,28.0,14.0,12.0,0.0,0.0,0.0,0.0,8.0,62.0,115.0,78.0,956.0,12.26,1.0,1.0,0.0,0.0,0.0,62.0,1.0,8.0,956.0,7.0,225.79999999999998
34,Randy Moss,OAK,WR,28.0,16.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,123.0,60.0,1005.0,16.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1005.0,8.0,208.5
35,Rod Smith,DEN,WR,35.0,16.0,16.0,0.0,1.0,0.0,0.0,1.0,7.0,126.0,85.0,1105.0,13.0,2.0,2.0,0.0,0.0,1.0,7.0,0.0,1.0,1105.0,6.0,228.2
36,Tony Gonzalez,KAN,TE,29.0,16.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,116.0,78.0,905.0,11.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,905.0,2.0,180.5
37,Keenan McCardell,SDG,WR,35.0,16.0,16.0,0.0,0.0,0.0,0.0,2.0,6.0,108.0,70.0,917.0,13.1,0.0,0.0,0.0,0.0,0.0,6.0,0.0,2.0,917.0,9.0,216.29999999999998
38,Willis McGahee,BUF,RB,24.0,16.0,15.0,0.0,0.0,0.0,0.0,325.0,1247.0,37.0,28.0,178.0,6.36,1.0,1.0,0.0,0.0,0.0,1247.0,5.0,325.0,178.0,0.0,198.5
39,Reuben Droughns,CLE,RB,27.0,16.0,16.0,0.0,0.0,0.0,0.0,309.0,1232.0,56.0,39.0,369.0,9.46,6.0,1.0,0.0,0.0,0.0,1232.0,2.0,309.0,369.0,0.0,209.10000000000002
40,Willie Parker,PIT,RB,25.0,15.0,15.0,0.0,0.0,0.0,0.0,255.0,1202.0,24.0,18.0,218.0,12.11,4.0,0.0,0.0,0.0,0.0,1202.0,4.0,255.0,218.0,1.0,190.0
41,Eddie Kennison,KAN,WR,32.0,16.0,16.0,0.0,0.0,0.0,0.0,7.0,43.0,108.0,68.0,1102.0,16.21,1.0,1.0,0.0,0.0,0.0,43.0,0.0,7.0,1102.0,5.0,210.5
42,Corey Dillon,NWE,RB,31.0,12.0,10.0,0.0,0.0,0.0,0.0,209.0,733.0,26.0,22.0,181.0,8.23,1.0,1.0,0.0,0.0,0.0,733.0,12.0,209.0,181.0,1.0,189.4
43,Matt Hasselbeck,SEA,QB,30.0,16.0,16.0,294.0,449.0,3459.0,9.0,36.0,124.0,0.0,0.0,0.0,0.0,4.0,2.0,3459.0,24.0,449.0,124.0,1.0,36.0,0.0,0.0,230.76000000000002
44,Domanick Williams,HOU,RB,25.0,11.0,11.0,0.0,1.0,0.0,0.0,230.0,976.0,48.0,39.0,337.0,8.64,2.0,1.0,0.0,0.0,1.0,976.0,2.0,230.0,337.0,4.0,204.3
45,Brian Westbrook,PHI,RB,26.0,12.0,12.0,0.0,0.0,0.0,0.0,156.0,617.0,96.0,61.0,616.0,10.1,0.0,0.0,0.0,0.0,0.0,617.0,3.0,156.0,616.0,4.0,226.3
46,Jimmy Smith,JAX,WR,36.0,16.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,128.0,70.0,1023.0,14.61,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1023.0,6.0,208.3
47,Reggie Wayne,IND,WR,27.0,16.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,122.0,83.0,1055.0,12.71,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1055.0,5.0,218.5
48,Donte' Stallworth,NOR,WR,25.0,16.0,13.0,0.0,0.0,0.0,0.0,2.0,2.0,129.0,70.0,945.0,13.5,1.0,1.0,0.0,0.0,0.0,2.0,0.0,2.0,945.0,7.0,204.7
49,Cadillac Williams,TAM,RB,23.0,14.0,14.0,0.0,0.0,0.0,0.0,290.0,1178.0,25.0,20.0,81.0,4.05,3.0,2.0,0.0,0.0,0.0,1178.0,6.0,290.0,81.0,0.0,177.9
50,Eli Manning,NYG,QB,24.0,16.0,16.0,294.0,557.0,3762.0,17.0,29.0,80.0,0.0,0.0,0.0,0.0,9.0,2.0,3762.0,24.0,557.0,80.0,1.0,29.0,0.0,0.0,222.48
51,Michael Vick,ATL,QB,25.0,15.0,15.0,214.0,387.0,2412.0,13.0,102.0,597.0,1.0,1.0,-14.0,-14.0,11.0,5.0,2412.0,15.0,387.0,597.0,6.0,102.0,-14.0,0.0,215.78000000000003
52,Chris Brown,TEN,RB,24.0,15.0,14.0,0.0,0.0,0.0,0.0,224.0,851.0,37.0,25.0,327.0,13.08,4.0,3.0,0.0,0.0,0.0,851.0,5.0,224.0,327.0,2.0,178.8
53,Randy McMichael,MIA,TE,26.0,16.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,104.0,60.0,582.0,9.7,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,582.0,5.0,146.2
54,L.J. Smith,PHI,TE,25.0,16.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,107.0,61.0,682.0,11.18,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,682.0,3.0,145.2
55,Deion Branch,NWE,WR,26.0,16.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,125.0,78.0,998.0,12.79,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,998.0,5.0,207.8
56,Joe Jurevicius,SEA,WR,31.0,16.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,84.0,55.0,694.0,12.62,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,694.0,10.0,184.4
57,Drew Bledsoe,DAL,QB,33.0,16.0,16.0,300.0,499.0,3639.0,17.0,34.0,50.0,0.0,0.0,0.0,0.0,17.0,8.0,3639.0,23.0,499.0,50.0,2.0,34.0,0.0,0.0,204.56
58,Jerramy Stevens,SEA,TE,26.0,16.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,68.0,45.0,554.0,12.31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,554.0,5.0,130.4
59,Jake Plummer,DEN,QB,31.0,16.0,16.0,277.0,456.0,3366.0,7.0,46.0,151.0,0.0,0.0,0.0,0.0,4.0,2.0,3366.0,18.0,456.0,151.0,2.0,46.0,0.0,0.0,215.73999999999998
60,Drew Brees,SDG,QB,26.0,16.0,16.0,323.0,500.0,3576.0,15.0,21.0,49.0,1.0,0.0,0.0,0.0,8.0,5.0,3576.0,24.0,500.0,49.0,1.0,21.0,0.0,0.0,209.94
61,Heath Miller,PIT,TE,23.0,16.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,52.0,39.0,459.0,11.77,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,459.0,6.0,120.9
62,Trent Green,KAN,QB,35.0,16.0,16.0,317.0,507.0,4014.0,10.0,35.0,82.0,0.0,0.0,0.0,0.0,8.0,4.0,4014.0,17.0,507.0,82.0,0.0,35.0,0.0,0.0,208.76
63,Derrick Mason,BAL,WR,31.0,16.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,137.0,86.0,1073.0,12.48,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1073.0,3.0,209.3
64,Antonio Bryant,CLE,WR,24.0,16.0,15.0,0.0,0.0,0.0,0.0,1.0,3.0,123.0,69.0,1009.0,14.62,1.0,1.0,0.0,0.0,0.0,3.0,0.0,1.0,1009.0,4.0,192.20000000000002
65,Julius Jones,DAL,RB,24.0,13.0,12.0,0.0,0.0,0.0,0.0,257.0,993.0,45.0,35.0,218.0,6.23,4.0,2.0,0.0,0.0,0.0,993.0,5.0,257.0,218.0,0.0,182.1
66,Tatum Bell,DEN,RB,24.0,15.0,1.0,0.0,0.0,0.0,0.0,173.0,921.0,28.0,18.0,104.0,5.78,3.0,1.0,0.0,0.0,0.0,921.0,8.0,173.0,104.0,0.0,166.5
67,Jerry Porter,OAK,WR,27.0,16.0,14.0,0.0,0.0,0.0,0.0,1.0,-8.0,142.0,76.0,942.0,12.39,1.0,0.0,0.0,0.0,0.0,-8.0,0.0,1.0,942.0,5.0,199.39999999999998
68,Kerry Collins,OAK,QB,33.0,15.0,15.0,302.0,565.0,3759.0,12.0,17.0,39.0,0.0,0.0,0.0,0.0,13.0,4.0,3759.0,20.0,565.0,39.0,1.0,17.0,0.0,0.0,208.26000000000002
69,Kevin Curtis,STL,WR,27.0,16.0,9.0,0.0,0.0,0.0,0.0,1.0,5.0,97.0,60.0,801.0,13.35,2.0,1.0,0.0,0.0,0.0,5.0,1.0,1.0,801.0,6.0,180.6
70,Keyshawn Johnson,DAL,WR,33.0,16.0,14.0,0.0,1.0,0.0,0.0,1.0,3.0,123.0,71.0,839.0,11.82,3.0,3.0,0.0,0.0,1.0,3.0,0.0,1.0,839.0,6.0,185.20000000000002
71,Ben Troupe,TEN,TE,23.0,15.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,80.0,55.0,530.0,9.64,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,530.0,4.0,132.0
72,Lee Evans,BUF,WR,24.0,16.0,15.0,0.0,0.0,0.0,0.0,4.0,38.0,92.0,48.0,743.0,15.48,0.0,0.0,0.0,0.0,0.0,38.0,0.0,4.0,743.0,7.0,168.10000000000002
73,Ronnie Brown,MIA,RB,24.0,15.0,14.0,0.0,0.0,0.0,0.0,207.0,907.0,47.0,32.0,232.0,7.25,4.0,4.0,0.0,0.0,0.0,907.0,4.0,207.0,232.0,1.0,167.9
74,Corey McIntyre,CLE,0,26.0,15.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
75,DeShaun Foster,CAR,RB,25.0,15.0,5.0,0.0,1.0,0.0,0.0,205.0,879.0,48.0,34.0,372.0,10.94,2.0,1.0,0.0,0.0,1.0,879.0,2.0,205.0,372.0,1.0,175.10000000000002
76,Sean McHugh,DET,0,23.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
77,Jake Delhomme,CAR,QB,30.0,16.0,16.0,262.0,435.0,3421.0,16.0,24.0,31.0,0.0,0.0,0.0,0.0,12.0,7.0,3421.0,24.0,435.0,31.0,1.0,24.0,0.0,0.0,195.94
78,Mark Brunell,WAS,QB,35.0,16.0,15.0,262.0,454.0,3050.0,10.0,42.0,111.0,0.0,0.0,0.0,0.0,11.0,6.0,3050.0,23.0,454.0,111.0,0.0,42.0,0.0,0.0,193.1
79,Steve McNair,TEN,QB,32.0,14.0,14.0,292.0,476.0,3161.0,11.0,32.0,139.0,0.0,0.0,0.0,0.0,7.0,4.0,3161.0,16.0,476.0,139.0,1.0,32.0,0.0,0.0,180.34
80,Brett Favre,GNB,QB,36.0,16.0,16.0,372.0,607.0,3881.0,29.0,18.0,62.0,0.0,0.0,0.0,0.0,10.0,7.0,3881.0,20.0,607.0,62.0,0.0,18.0,0.0,0.0,169.44
81,Aaron Brooks,NOR,QB,29.0,13.0,13.0,240.0,431.0,2882.0,17.0,45.0,281.0,0.0,0.0,0.0,0.0,4.0,2.0,2882.0,13.0,431.0,281.0,2.0,45.0,0.0,0.0,169.38
82,David Carr,HOU,QB,26.0,16.0,16.0,256.0,423.0,2488.0,11.0,56.0,308.0,0.0,0.0,0.0,0.0,17.0,6.0,2488.0,14.0,423.0,308.0,1.0,56.0,0.0,0.0,158.32
83,Gus Frerotte,MIA,QB,34.0,16.0,15.0,257.0,494.0,2996.0,13.0,27.0,61.0,0.0,0.0,0.0,0.0,13.0,4.0,2996.0,18.0,494.0,61.0,0.0,27.0,0.0,0.0,163.94
84,Ben Roethlisberger,PIT,QB,23.0,12.0,12.0,168.0,268.0,2385.0,9.0,31.0,69.0,0.0,0.0,0.0,0.0,2.0,1.0,2385.0,17.0,268.0,69.0,3.0,31.0,0.0,0.0,168.3
85,Donovan McNabb,PHI,QB,29.0,9.0,9.0,211.0,357.0,2507.0,9.0,25.0,55.0,0.0,0.0,0.0,0.0,8.0,3.0,2507.0,16.0,357.0,55.0,1.0,25.0,0.0,0.0,151.78
86,Byron Leftwich,JAX,QB,25.0,11.0,11.0,175.0,302.0,2123.0,5.0,31.0,67.0,0.0,0.0,0.0,0.0,8.0,3.0,2123.0,15.0,302.0,67.0,2.0,31.0,0.0,0.0,147.62
87,Kurt Warner,ARI,QB,34.0,10.0,10.0,242.0,375.0,2713.0,9.0,13.0,28.0,1.0,1.0,0.0,0.0,9.0,5.0,2713.0,11.0,375.0,28.0,0.0,13.0,0.0,0.0,128.32
88,Jamal Lewis,BAL,RB,26.0,15.0,15.0,0.0,0.0,0.0,0.0,269.0,906.0,44.0,32.0,191.0,5.97,5.0,5.0,0.0,0.0,0.0,906.0,3.0,269.0,191.0,1.0,155.7
89,Marc Bulger,STL,QB,28.0,8.0,8.0,192.0,287.0,2297.0,9.0,9.0,29.0,1.0,1.0,1.0,1.0,4.0,2.0,2297.0,14.0,287.0,29.0,0.0,9.0,1.0,0.0,129.88
90,Stephen Davis,CAR,RB,31.0,13.0,11.0,0.0,0.0,0.0,0.0,180.0,549.0,12.0,5.0,45.0,9.0,2.0,0.0,0.0,0.0,0.0,549.0,12.0,180.0,45.0,0.0,136.4
91,Brad Johnson,MIN,QB,37.0,15.0,9.0,184.0,294.0,1885.0,4.0,18.0,53.0,0.0,0.0,0.0,0.0,5.0,3.0,1885.0,12.0,294.0,53.0,0.0,18.0,0.0,0.0,114.7
92,Ricky Williams,MIA,RB,28.0,12.0,3.0,0.0,0.0,0.0,0.0,168.0,743.0,20.0,17.0,93.0,5.47,1.0,1.0,0.0,0.0,0.0,743.0,6.0,168.0,93.0,0.0,134.6
93,Chris Cooley,WAS,RB,23.0,16.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,103.0,71.0,774.0,10.9,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,774.0,7.0,188.4
94,Mewelde Moore,MIN,RB,23.0,16.0,8.0,0.0,0.0,0.0,0.0,155.0,662.0,49.0,37.0,339.0,9.16,2.0,1.0,0.0,0.0,0.0,662.0,1.0,155.0,339.0,2.0,153.10000000000002
95,Trent Dilfer,CLE,QB,33.0,11.0,11.0,199.0,333.0,2321.0,12.0,20.0,46.0,0.0,0.0,0.0,0.0,9.0,7.0,2321.0,11.0,333.0,46.0,0.0,20.0,0.0,0.0,103.44
96,Roy Williams,DET,WR,24.0,13.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,94.0,45.0,687.0,15.27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,687.0,8.0,161.7
97,Laveranues Coles,NYJ,WR,28.0,16.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,132.0,73.0,845.0,11.58,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,845.0,5.0,187.5
98,Curtis Martin,NYJ,RB,32.0,12.0,12.0,0.0,0.0,0.0,0.0,220.0,735.0,30.0,24.0,118.0,4.92,2.0,1.0,0.0,0.0,0.0,735.0,5.0,220.0,118.0,0.0,137.3
99,Terrell Owens,PHI,WR,32.0,7.0,7.0,0.0,0.0,0.0,0.0,1.0,2.0,92.0,47.0,763.0,16.23,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,763.0,6.0,159.5
100,Joey Harrington,DET,QB,27.0,12.0,11.0,188.0,330.0,2021.0,12.0,24.0,80.0,1.0,1.0,-4.0,-4.0,7.0,4.0,2021.0,12.0,330.0,80.0,0.0,24.0,-4.0,0.0,105.44
101,Chris Simms,TAM,QB,25.0,11.0,10.0,191.0,313.0,2035.0,7.0,19.0,31.0,1.0,1.0,-3.0,-3.0,6.0,4.0,2035.0,10.0,313.0,31.0,0.0,19.0,-3.0,0.0,103.2
102,Amani Toomer,NYG,WR,31.0,16.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,109.0,60.0,684.0,11.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,684.0,7.0,170.4
103,Ernest Wilford,JAX,WR,26.0,16.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,74.0,41.0,681.0,16.61,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,681.0,7.0,151.1
104,Samkon Gado,GNB,RB,23.0,8.0,5.0,0.0,1.0,0.0,0.0,143.0,582.0,12.0,10.0,77.0,7.7,4.0,1.0,0.0,0.0,1.0,582.0,6.0,143.0,77.0,1.0,115.9
105,Priest Holmes,KAN,RB,32.0,7.0,7.0,0.0,0.0,0.0,0.0,119.0,451.0,32.0,21.0,197.0,9.38,1.0,0.0,0.0,0.0,0.0,451.0,6.0,119.0,197.0,1.0,127.80000000000001
106,Kevin Jones,DET,RB,23.0,13.0,13.0,0.0,0.0,0.0,0.0,186.0,664.0,28.0,20.0,109.0,5.45,2.0,0.0,0.0,0.0,0.0,664.0,5.0,186.0,109.0,0.0,127.30000000000001
107,Eric Moulds,BUF,WR,32.0,15.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,129.0,81.0,816.0,10.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,816.0,4.0,186.6
108,Kyle Boller,BAL,QB,24.0,9.0,9.0,171.0,293.0,1799.0,12.0,23.0,66.0,1.0,0.0,0.0,0.0,8.0,2.0,1799.0,11.0,293.0,66.0,1.0,23.0,0.0,0.0,100.55999999999999
109,Fred Taylor,JAX,RB,29.0,11.0,11.0,0.0,0.0,0.0,0.0,194.0,787.0,18.0,13.0,83.0,6.38,0.0,0.0,0.0,0.0,0.0,787.0,3.0,194.0,83.0,0.0,118.0
110,Brandon Lloyd,SFO,WR,24.0,16.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,109.0,48.0,733.0,15.27,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,733.0,5.0,149.3
111,Josh McCown,ARI,QB,26.0,9.0,6.0,163.0,270.0,1836.0,11.0,29.0,139.0,0.0,0.0,0.0,0.0,5.0,1.0,1836.0,9.0,270.0,139.0,0.0,29.0,0.0,0.0,99.34
112,Kevan Barlow,SFO,RB,26.0,12.0,12.0,0.0,0.0,0.0,0.0,176.0,581.0,42.0,31.0,241.0,7.77,2.0,1.0,0.0,0.0,0.0,581.0,3.0,176.0,241.0,0.0,129.2
113,Muhsin Muhammad,CHI,WR,32.0,15.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,136.0,64.0,750.0,11.72,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,750.0,4.0,163.0
114,Drew Bennett,TEN,WR,27.0,13.0,10.0,0.0,1.0,0.0,0.0,1.0,3.0,109.0,58.0,738.0,12.72,0.0,0.0,0.0,0.0,1.0,3.0,0.0,1.0,738.0,4.0,156.10000000000002
115,Bobby Engram,SEA,WR,32.0,13.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,97.0,67.0,778.0,11.61,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,778.0,3.0,158.8
116,David Garrard,JAX,QB,27.0,7.0,5.0,98.0,168.0,1117.0,1.0,31.0,172.0,0.0,0.0,0.0,0.0,4.0,1.0,1117.0,4.0,168.0,172.0,3.0,31.0,0.0,0.0,91.88
117,Eric Parker,SDG,WR,26.0,15.0,9.0,0.0,0.0,0.0,0.0,4.0,55.0,80.0,57.0,725.0,12.72,2.0,1.0,0.0,0.0,0.0,55.0,0.0,4.0,725.0,3.0,151.0
118,Marion Barber,DAL,RB,22.0,13.0,2.0,0.0,0.0,0.0,0.0,138.0,538.0,25.0,18.0,115.0,6.39,3.0,0.0,0.0,0.0,0.0,538.0,5.0,138.0,115.0,0.0,113.3
