,Player,Tm,Pos,Age,G,GS,Cmp,Att,Yds,Int,Att,Yds,Tgt,Rec,Yds,Y/R,Fumbles,FumblesLost,PassingYds,PassingTD,PassingAtt,RushingYds,RushingTD,RushingAtt,ReceivingYds,ReceivingTD,FantasyPoints
32,Wes Welker,NWE,WR,26.0,16.0,13.0,0.0,0.0,0.0,0.0,4.0,34.0,145.0,112.0,1175.0,10.49,3.0,0.0,0.0,0.0,0.0,34.0,0.0,4.0,1175.0,8.0,280.9
33,Marshawn Lynch,BUF,RB,21.0,13.0,13.0,1.0,1.0,8.0,0.0,280.0,1115.0,26.0,18.0,184.0,10.22,2.0,1.0,8.0,1.0,1.0,1115.0,7.0,280.0,184.0,0.0,192.22
34,Greg Jennings,GNB,WR,24.0,13.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,84.0,53.0,920.0,17.36,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,920.0,12.0,217.0
35,Torry Holt,STL,WR,31.0,16.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,149.0,93.0,1189.0,12.78,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1189.0,7.0,253.9
36,Matt Hasselbeck,SEA,QB,32.0,16.0,16.0,352.0,562.0,3966.0,12.0,39.0,89.0,0.0,0.0,0.0,0.0,9.0,4.0,3966.0,28.0,562.0,89.0,0.0,39.0,0.0,0.0,247.54
37,Maurice Jones-Drew,JAX,RB,22.0,15.0,0.0,0.0,0.0,0.0,0.0,167.0,768.0,55.0,40.0,407.0,10.18,2.0,2.0,0.0,0.0,0.0,768.0,9.0,167.0,407.0,0.0,207.5
38,Derek Anderson,CLE,QB,24.0,16.0,15.0,298.0,527.0,3787.0,19.0,32.0,70.0,0.0,0.0,0.0,0.0,5.0,2.0,3787.0,29.0,527.0,70.0,3.0,32.0,0.0,0.0,250.48000000000002
39,Steven Jackson,STL,RB,24.0,12.0,12.0,1.0,1.0,2.0,0.0,237.0,1002.0,52.0,38.0,271.0,7.13,5.0,2.0,2.0,1.0,1.0,1002.0,5.0,237.0,271.0,1.0,201.38
40,Roddy White,ATL,WR,26.0,16.0,15.0,0.0,0.0,0.0,0.0,1.0,-2.0,137.0,83.0,1202.0,14.48,3.0,2.0,0.0,0.0,0.0,-2.0,0.0,1.0,1202.0,6.0,235.0
41,LenDale White,TEN,RB,23.0,16.0,16.0,0.0,0.0,0.0,0.0,303.0,1110.0,31.0,20.0,114.0,5.7,5.0,5.0,0.0,0.0,0.0,1110.0,7.0,303.0,114.0,0.0,174.4
42,Brett Favre,GNB,QB,38.0,16.0,16.0,356.0,535.0,4155.0,15.0,29.0,12.0,0.0,0.0,0.0,0.0,9.0,3.0,4155.0,28.0,535.0,12.0,0.0,29.0,0.0,0.0,243.39999999999998
43,Bobby Engram,SEA,WR,34.0,16.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,134.0,94.0,1147.0,12.2,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1147.0,6.0,242.7
44,Willie Parker,PIT,RB,27.0,15.0,15.0,0.0,1.0,0.0,0.0,321.0,1316.0,31.0,23.0,164.0,7.13,4.0,3.0,0.0,0.0,1.0,1316.0,2.0,321.0,164.0,0.0,177.0
45,Steve Smith,CAR,WR,28.0,15.0,15.0,0.0,0.0,0.0,0.0,9.0,66.0,148.0,87.0,1002.0,11.52,1.0,0.0,0.0,0.0,0.0,66.0,0.0,9.0,1002.0,7.0,235.79999999999998
46,Ryan Grant,GNB,RB,25.0,15.0,7.0,0.0,0.0,0.0,0.0,188.0,956.0,37.0,30.0,145.0,4.83,1.0,1.0,0.0,0.0,0.0,956.0,8.0,188.0,145.0,0.0,186.1
47,Kevin Curtis,PHI,WR,29.0,16.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,135.0,77.0,1110.0,14.42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1110.0,6.0,224.0
48,Santonio Holmes,PIT,WR,23.0,13.0,13.0,0.0,0.0,0.0,0.0,5.0,17.0,85.0,52.0,942.0,18.12,2.0,0.0,0.0,0.0,0.0,17.0,0.0,5.0,942.0,8.0,195.89999999999998
49,Fred Taylor,JAX,RB,31.0,15.0,15.0,0.0,0.0,0.0,0.0,223.0,1202.0,14.0,9.0,58.0,6.44,2.0,1.0,0.0,0.0,0.0,1202.0,5.0,223.0,58.0,0.0,163.0
50,Kenny Watson,CIN,RB,29.0,16.0,5.0,0.0,0.0,0.0,0.0,178.0,763.0,67.0,52.0,374.0,7.19,3.0,2.0,0.0,0.0,0.0,763.0,7.0,178.0,374.0,0.0,203.7
51,Chester Taylor,MIN,RB,28.0,14.0,8.0,0.0,1.0,0.0,0.0,157.0,844.0,43.0,29.0,281.0,9.69,5.0,3.0,0.0,0.0,1.0,844.0,7.0,157.0,281.0,0.0,177.5
52,Brandon Jacobs,NYG,RB,25.0,11.0,9.0,0.0,0.0,0.0,0.0,202.0,1009.0,38.0,23.0,174.0,7.57,5.0,4.0,0.0,0.0,0.0,1009.0,4.0,202.0,174.0,2.0,169.3
53,Heath Miller,PIT,TE,25.0,16.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,61.0,47.0,566.0,12.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,566.0,7.0,145.6
54,Reggie Bush,NOR,WR,22.0,12.0,10.0,0.0,0.0,0.0,0.0,157.0,581.0,98.0,73.0,417.0,5.71,8.0,4.0,0.0,0.0,0.0,581.0,4.0,157.0,417.0,2.0,200.8
55,Anquan Boldin,ARI,WR,27.0,12.0,11.0,0.0,0.0,0.0,0.0,1.0,14.0,99.0,71.0,853.0,12.01,2.0,1.0,0.0,0.0,0.0,14.0,0.0,1.0,853.0,9.0,209.70000000000002
56,Derrick Mason,BAL,WR,33.0,16.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,164.0,103.0,1087.0,10.55,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1087.0,5.0,239.7
57,Owen Daniels,HOU,TE,25.0,16.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,94.0,63.0,768.0,12.19,4.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,768.0,3.0,151.8
58,Joey Galloway,TAM,WR,36.0,15.0,15.0,0.0,0.0,0.0,0.0,1.0,1.0,98.0,57.0,1014.0,17.79,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1014.0,6.0,194.5
59,Donald Lee,GNB,TE,27.0,15.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,63.0,48.0,575.0,11.98,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,575.0,6.0,139.5
60,Thomas Jones,NYJ,RB,29.0,16.0,14.0,0.0,0.0,0.0,0.0,310.0,1119.0,34.0,28.0,217.0,7.75,2.0,0.0,0.0,0.0,0.0,1119.0,1.0,310.0,217.0,1.0,173.60000000000002
61,Carson Palmer,CIN,QB,28.0,16.0,16.0,373.0,575.0,4131.0,20.0,24.0,10.0,0.0,0.0,0.0,0.0,5.0,1.0,4131.0,26.0,575.0,10.0,0.0,24.0,0.0,0.0,228.24
62,Andre Johnson,HOU,WR,26.0,9.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,86.0,60.0,851.0,14.18,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,851.0,8.0,191.1
63,Justin Fargas,OAK,RB,27.0,14.0,7.0,0.0,0.0,0.0,0.0,222.0,1009.0,32.0,23.0,188.0,8.17,3.0,1.0,0.0,0.0,0.0,1009.0,4.0,222.0,188.0,0.0,164.7
64,Shaun McDonald,DET,WR,26.0,16.0,7.0,0.0,0.0,0.0,0.0,4.0,2.0,127.0,79.0,943.0,11.94,3.0,2.0,0.0,0.0,0.0,2.0,0.0,4.0,943.0,6.0,205.5
65,Dwayne Bowe,KAN,WR,23.0,16.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,116.0,70.0,995.0,14.21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,995.0,5.0,199.5
66,Jerricho Cotchery,NYJ,WR,25.0,15.0,15.0,0.0,0.0,0.0,0.0,5.0,38.0,127.0,82.0,1130.0,13.78,1.0,1.0,0.0,0.0,0.0,38.0,0.0,5.0,1130.0,2.0,208.8
67,Tony Scheffler,DEN,TE,24.0,16.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,65.0,49.0,549.0,11.2,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,549.0,5.0,131.9
68,Bernard Berrian,CHI,WR,27.0,16.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,128.0,71.0,951.0,13.39,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,951.0,5.0,194.1
69,Jeremy Shockey,NYG,TE,27.0,14.0,14.0,0.0,0.0,0.0,0.0,1.0,6.0,93.0,57.0,619.0,10.86,0.0,0.0,0.0,0.0,0.0,6.0,0.0,1.0,619.0,3.0,137.5
70,Nate Burleson,SEA,WR,26.0,16.0,12.0,0.0,0.0,0.0,0.0,2.0,4.0,96.0,50.0,694.0,13.88,3.0,1.0,0.0,0.0,0.0,4.0,0.0,2.0,694.0,9.0,171.8
71,Reggie Williams,JAX,WR,24.0,15.0,6.0,0.0,0.0,0.0,0.0,1.0,8.0,60.0,38.0,629.0,16.55,3.0,2.0,0.0,0.0,0.0,8.0,0.0,1.0,629.0,10.0,157.70000000000002
72,Reagan Maui'a,MIA,0,23.0,16.0,9.0,0.0,0.0,0.0,0.0,4.0,5.0,3.0,2.0,5.0,2.5,1.0,0.0,0.0,0.0,0.0,5.0,0.0,4.0,5.0,0.0,3.0
73,Donovan McNabb,PHI,QB,31.0,14.0,14.0,291.0,473.0,3324.0,7.0,50.0,236.0,0.0,0.0,0.0,0.0,9.0,6.0,3324.0,19.0,473.0,236.0,0.0,50.0,0.0,0.0,206.56
74,Jay Cutler,DEN,QB,24.0,16.0,16.0,297.0,467.0,3497.0,14.0,44.0,205.0,0.0,0.0,0.0,0.0,11.0,4.0,3497.0,20.0,467.0,205.0,1.0,44.0,0.0,0.0,210.38
75,Desmond Clark,CHI,TE,30.0,16.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,67.0,44.0,545.0,12.39,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,545.0,4.0,122.5
76,Fred McCrary,SEA,0,35.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
77,Laurence Maroney,NWE,RB,22.0,13.0,6.0,0.0,0.0,0.0,0.0,185.0,835.0,8.0,4.0,116.0,29.0,0.0,0.0,0.0,0.0,0.0,835.0,6.0,185.0,116.0,0.0,135.1
78,Kurt Warner,ARI,QB,36.0,14.0,11.0,281.0,451.0,3417.0,17.0,17.0,15.0,0.0,0.0,0.0,0.0,12.0,7.0,3417.0,27.0,451.0,15.0,1.0,17.0,0.0,0.0,204.18
79,Jon Kitna,DET,QB,35.0,16.0,16.0,355.0,561.0,4068.0,20.0,25.0,63.0,1.0,1.0,9.0,9.0,17.0,5.0,4068.0,18.0,561.0,63.0,0.0,25.0,9.0,0.0,192.92000000000002
80,Eli Manning,NYG,QB,26.0,16.0,16.0,297.0,529.0,3336.0,20.0,29.0,69.0,0.0,0.0,0.0,0.0,13.0,7.0,3336.0,23.0,529.0,69.0,1.0,29.0,0.0,0.0,184.34
81,David Garrard,JAX,QB,29.0,12.0,12.0,208.0,325.0,2509.0,3.0,49.0,185.0,0.0,0.0,0.0,0.0,3.0,2.0,2509.0,18.0,325.0,185.0,1.0,49.0,0.0,0.0,186.86
82,Philip Rivers,SDG,QB,26.0,16.0,16.0,277.0,460.0,3152.0,15.0,29.0,33.0,0.0,0.0,0.0,0.0,11.0,6.0,3152.0,21.0,460.0,33.0,1.0,29.0,0.0,0.0,177.38
83,Jason Campbell,WAS,QB,26.0,13.0,13.0,250.0,417.0,2700.0,11.0,36.0,185.0,0.0,0.0,0.0,0.0,13.0,8.0,2700.0,12.0,417.0,185.0,1.0,36.0,0.0,0.0,142.5
84,Vince Young,TEN,QB,24.0,15.0,15.0,238.0,382.0,2546.0,17.0,93.0,395.0,0.0,0.0,0.0,0.0,10.0,4.0,2546.0,9.0,382.0,395.0,3.0,93.0,0.0,0.0,153.34
85,Jeff Garcia,TAM,QB,37.0,13.0,13.0,209.0,327.0,2440.0,4.0,35.0,116.0,0.0,0.0,0.0,0.0,4.0,1.0,2440.0,13.0,327.0,116.0,1.0,35.0,0.0,0.0,157.2
86,Tarvaris Jackson,MIN,QB,24.0,12.0,12.0,171.0,294.0,1911.0,12.0,54.0,260.0,0.0,0.0,0.0,0.0,5.0,3.0,1911.0,9.0,294.0,260.0,3.0,54.0,0.0,0.0,126.44
87,Ronnie Brown,MIA,RB,26.0,7.0,7.0,0.0,0.0,0.0,0.0,119.0,602.0,46.0,39.0,389.0,9.97,0.0,0.0,0.0,0.0,0.0,602.0,4.0,119.0,389.0,1.0,168.10000000000002
88,DeShaun Foster,CAR,RB,27.0,16.0,16.0,0.0,0.0,0.0,0.0,247.0,876.0,36.0,25.0,182.0,7.28,7.0,5.0,0.0,0.0,0.0,876.0,3.0,247.0,182.0,1.0,144.8
89,Kevin Jones,DET,RB,25.0,13.0,10.0,0.0,0.0,0.0,0.0,153.0,581.0,44.0,32.0,197.0,6.16,2.0,1.0,0.0,0.0,0.0,581.0,8.0,153.0,197.0,0.0,155.8
90,Ron Dayne,HOU,RB,29.0,13.0,8.0,0.0,0.0,0.0,0.0,194.0,773.0,26.0,17.0,112.0,6.59,1.0,0.0,0.0,0.0,0.0,773.0,6.0,194.0,112.0,0.0,141.5
91,Chris Chambers,2TM,WR,29.0,16.0,12.0,0.0,0.0,0.0,0.0,3.0,12.0,129.0,66.0,970.0,14.7,1.0,0.0,0.0,0.0,0.0,12.0,0.0,3.0,970.0,4.0,188.2
92,Warrick Dunn,ATL,RB,32.0,16.0,15.0,0.0,0.0,0.0,0.0,227.0,720.0,59.0,37.0,238.0,6.43,2.0,2.0,0.0,0.0,0.0,720.0,4.0,227.0,238.0,0.0,152.8
93,DeAngelo Williams,CAR,RB,24.0,16.0,0.0,0.0,0.0,0.0,0.0,144.0,717.0,38.0,23.0,175.0,7.61,1.0,1.0,0.0,0.0,0.0,717.0,4.0,144.0,175.0,1.0,140.2
94,Hines Ward,PIT,WR,31.0,13.0,13.0,0.0,0.0,0.0,0.0,3.0,11.0,113.0,71.0,732.0,10.31,0.0,0.0,0.0,0.0,0.0,11.0,0.0,3.0,732.0,7.0,187.29999999999998
95,Donald Driver,GNB,WR,32.0,15.0,14.0,0.0,0.0,0.0,0.0,2.0,4.0,122.0,82.0,1048.0,12.78,1.0,0.0,0.0,0.0,0.0,4.0,0.0,2.0,1048.0,2.0,199.20000000000002
96,Cleo Lemon,MIA,QB,28.0,9.0,7.0,173.0,309.0,1773.0,6.0,31.0,102.0,0.0,0.0,0.0,0.0,7.0,3.0,1773.0,6.0,309.0,102.0,4.0,31.0,0.0,0.0,111.12
97,Sage Rosenfels,HOU,QB,29.0,9.0,5.0,154.0,240.0,1684.0,12.0,21.0,51.0,0.0,0.0,0.0,0.0,4.0,3.0,1684.0,15.0,240.0,51.0,1.0,21.0,0.0,0.0,108.46
98,Lee Evans,BUF,WR,26.0,16.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,113.0,55.0,849.0,15.44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,849.0,5.0,169.9
99,Adrian Peterson,CHI,RB,28.0,16.0,5.0,1.0,1.0,9.0,0.0,151.0,510.0,65.0,51.0,420.0,8.24,3.0,2.0,9.0,1.0,1.0,510.0,3.0,151.0,420.0,0.0,162.36
100,Maurice Morris,SEA,RB,28.0,14.0,6.0,0.0,0.0,0.0,0.0,140.0,628.0,32.0,23.0,213.0,9.26,1.0,1.0,0.0,0.0,0.0,628.0,4.0,140.0,213.0,1.0,135.1
101,Roy Williams,DET,WR,26.0,12.0,12.0,0.0,0.0,0.0,0.0,2.0,1.0,105.0,64.0,838.0,13.09,2.0,1.0,0.0,0.0,0.0,1.0,0.0,2.0,838.0,5.0,175.9
102,Matt Schaub,HOU,QB,26.0,11.0,11.0,192.0,289.0,2241.0,9.0,17.0,52.0,0.0,0.0,0.0,0.0,7.0,3.0,2241.0,9.0,289.0,52.0,0.0,17.0,0.0,0.0,106.84
103,Patrick Crayton,DAL,WR,28.0,15.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,81.0,50.0,697.0,13.94,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,697.0,7.0,159.7
104,Marc Bulger,STL,QB,30.0,12.0,12.0,221.0,378.0,2392.0,15.0,9.0,13.0,0.0,0.0,0.0,0.0,6.0,3.0,2392.0,11.0,378.0,13.0,0.0,9.0,0.0,0.0,104.98
105,Calvin Johnson,DET,WR,22.0,15.0,10.0,0.0,0.0,0.0,0.0,4.0,52.0,93.0,48.0,756.0,15.75,1.0,0.0,0.0,0.0,0.0,52.0,1.0,4.0,756.0,4.0,158.79999999999998
106,Najeh Davenport,PIT,RB,28.0,15.0,1.0,0.0,0.0,0.0,0.0,107.0,499.0,27.0,18.0,184.0,10.22,1.0,0.0,0.0,0.0,0.0,499.0,5.0,107.0,184.0,2.0,128.3
107,Shaun Alexander,SEA,RB,30.0,13.0,10.0,0.0,0.0,0.0,0.0,207.0,716.0,25.0,14.0,76.0,5.43,2.0,0.0,0.0,0.0,0.0,716.0,4.0,207.0,76.0,1.0,123.19999999999999
108,Damon Huard,KAN,QB,34.0,11.0,10.0,206.0,332.0,2257.0,13.0,9.0,-1.0,0.0,0.0,0.0,0.0,5.0,3.0,2257.0,11.0,332.0,-1.0,0.0,9.0,0.0,0.0,102.18
109,Jerry Porter,OAK,WR,29.0,16.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,102.0,44.0,705.0,16.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,705.0,6.0,150.5
110,Kevin Walter,HOU,WR,26.0,16.0,15.0,0.0,0.0,0.0,0.0,5.0,30.0,106.0,65.0,800.0,12.31,0.0,0.0,0.0,0.0,0.0,30.0,0.0,5.0,800.0,4.0,172.0
111,Reggie Brown,PHI,WR,26.0,16.0,14.0,0.0,0.0,0.0,0.0,5.0,36.0,111.0,61.0,780.0,12.79,1.0,0.0,0.0,0.0,0.0,36.0,0.0,5.0,780.0,4.0,166.6
112,Cedric Benson,CHI,RB,25.0,11.0,11.0,0.0,0.0,0.0,0.0,196.0,674.0,27.0,17.0,123.0,7.24,3.0,2.0,0.0,0.0,0.0,674.0,4.0,196.0,123.0,0.0,116.7
113,Joey Harrington,ATL,QB,29.0,12.0,10.0,215.0,348.0,2215.0,8.0,14.0,33.0,1.0,1.0,4.0,4.0,0.0,0.0,2215.0,7.0,348.0,33.0,0.0,14.0,4.0,0.0,105.3
114,Chad Pennington,NYJ,QB,31.0,9.0,8.0,179.0,260.0,1765.0,9.0,20.0,32.0,0.0,0.0,0.0,0.0,5.0,1.0,1765.0,10.0,260.0,32.0,1.0,20.0,0.0,0.0,99.8
115,Derrick Ward,NYG,RB,27.0,8.0,5.0,0.0,0.0,0.0,0.0,125.0,602.0,40.0,26.0,179.0,6.88,2.0,1.0,0.0,0.0,0.0,602.0,3.0,125.0,179.0,1.0,126.1
116,Selvin Young,DEN,RB,24.0,15.0,8.0,0.0,0.0,0.0,0.0,140.0,729.0,43.0,35.0,231.0,6.6,2.0,1.0,0.0,0.0,0.0,729.0,1.0,140.0,231.0,0.0,135.0
117,Laveranues Coles,NYJ,WR,30.0,12.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,89.0,55.0,646.0,11.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,646.0,6.0,155.6
118,Ronald Curry,OAK,WR,28.0,16.0,13.0,0.0,1.0,0.0,0.0,1.0,1.0,97.0,55.0,717.0,13.04,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,717.0,4.0,150.79999999999998
