,Player,Tm,Pos,Age,G,GS,Cmp,Att,Yds,Int,Att,Yds,Tgt,Rec,Yds,Y/R,Fumbles,FumblesLost,PassingYds,PassingTD,PassingAtt,RushingYds,RushingTD,RushingAtt,ReceivingYds,ReceivingTD,FantasyPoints
12,Ricky Watters,PHI,RB,26.0,16.0,16.0,0.0,0.0,0.0,0.0,337.0,1273.0,93.0,62.0,434.0,7.0,6.0,3.0,0.0,0.0,0.0,1273.0,11.0,337.0,434.0,1.0,298.7
13,Michael Irvin,DAL,WR,29.0,16.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,165.0,111.0,1603.0,14.44,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1603.0,10.0,329.3
14,Marshall Faulk,IND,RB,22.0,16.0,16.0,0.0,0.0,0.0,0.0,289.0,1078.0,74.0,56.0,475.0,8.48,8.0,4.0,0.0,0.0,0.0,1078.0,11.0,289.0,475.0,3.0,287.3
15,Brett Perriman,DET,WR,30.0,16.0,16.0,0.0,0.0,0.0,0.0,5.0,48.0,179.0,108.0,1488.0,13.78,1.0,1.0,0.0,0.0,0.0,48.0,0.0,5.0,1488.0,9.0,313.6
16,Terry Allen,WAS,RB,27.0,16.0,16.0,0.0,0.0,0.0,0.0,338.0,1309.0,40.0,31.0,232.0,7.48,6.0,3.0,0.0,0.0,0.0,1309.0,10.0,338.0,232.0,1.0,245.10000000000002
17,Derek Loville,SFO,RB,27.0,16.0,16.0,0.0,0.0,0.0,0.0,218.0,723.0,110.0,87.0,662.0,7.61,1.0,1.0,0.0,0.0,0.0,723.0,10.0,218.0,662.0,3.0,301.5
18,Warren Moon,MIN,QB,39.0,16.0,16.0,377.0,606.0,4228.0,14.0,33.0,82.0,0.0,0.0,0.0,0.0,13.0,4.0,4228.0,33.0,606.0,82.0,0.0,33.0,0.0,0.0,273.32
19,Tim Brown,OAK,WR,29.0,16.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,148.0,89.0,1342.0,15.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1342.0,10.0,283.2
20,Edgar Bennett,GNB,RB,26.0,16.0,16.0,0.0,0.0,0.0,0.0,316.0,1067.0,79.0,61.0,648.0,10.62,2.0,0.0,0.0,0.0,0.0,1067.0,3.0,316.0,648.0,4.0,274.5
21,Anthony Miller,DEN,WR,30.0,14.0,14.0,0.0,0.0,0.0,0.0,1.0,5.0,108.0,59.0,1079.0,18.29,1.0,1.0,0.0,0.0,0.0,5.0,0.0,1.0,1079.0,14.0,249.4
22,Jeff Blake,CIN,QB,25.0,16.0,16.0,326.0,567.0,3822.0,17.0,53.0,309.0,0.0,0.0,0.0,0.0,10.0,5.0,3822.0,28.0,567.0,309.0,2.0,53.0,0.0,0.0,263.78
23,Harvey Williams,OAK,RB,28.0,16.0,16.0,1.0,1.0,13.0,0.0,255.0,1114.0,60.0,54.0,375.0,6.94,5.0,3.0,13.0,1.0,1.0,1114.0,9.0,255.0,375.0,0.0,255.42000000000002
24,Eric Metcalf,ATL,WR,27.0,16.0,15.0,0.0,1.0,0.0,0.0,28.0,133.0,153.0,104.0,1189.0,11.43,4.0,3.0,0.0,0.0,1.0,133.0,1.0,28.0,1189.0,8.0,284.2
25,Curtis Conway,CHI,WR,24.0,16.0,16.0,0.0,1.0,0.0,0.0,5.0,77.0,117.0,62.0,1037.0,16.73,0.0,0.0,0.0,0.0,1.0,77.0,0.0,5.0,1037.0,12.0,245.39999999999998
26,Ben Coates,NWE,TE,26.0,16.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,137.0,84.0,915.0,10.89,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,915.0,6.0,203.5
27,Errict Rhett,TAM,RB,25.0,16.0,16.0,0.0,0.0,0.0,0.0,332.0,1207.0,29.0,14.0,110.0,7.86,2.0,1.0,0.0,0.0,0.0,1207.0,11.0,332.0,110.0,0.0,209.7
28,Terrell Davis,DEN,RB,23.0,14.0,14.0,0.0,0.0,0.0,0.0,237.0,1117.0,82.0,49.0,367.0,7.49,5.0,2.0,0.0,0.0,0.0,1117.0,7.0,237.0,367.0,1.0,241.4
29,John Elway,DEN,QB,35.0,16.0,16.0,316.0,542.0,3970.0,14.0,41.0,176.0,0.0,0.0,0.0,0.0,9.0,6.0,3970.0,26.0,542.0,176.0,1.0,41.0,0.0,0.0,246.39999999999998
30,Rodney Hampton,NYG,RB,26.0,16.0,15.0,0.0,0.0,0.0,0.0,306.0,1182.0,28.0,24.0,142.0,5.92,5.0,4.0,0.0,0.0,0.0,1182.0,10.0,306.0,142.0,0.0,208.4
31,Erik Kramer,CHI,QB,31.0,16.0,16.0,315.0,522.0,3838.0,10.0,35.0,39.0,0.0,0.0,0.0,0.0,6.0,4.0,3838.0,29.0,522.0,39.0,1.0,35.0,0.0,0.0,251.41999999999996
32,Craig Heyward,ATL,RB,29.0,16.0,16.0,0.0,0.0,0.0,0.0,236.0,1083.0,46.0,37.0,350.0,9.46,3.0,0.0,0.0,0.0,0.0,1083.0,6.0,236.0,350.0,2.0,228.3
33,Jake Reed,MIN,WR,28.0,16.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,142.0,72.0,1167.0,16.21,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1167.0,9.0,240.7
34,Joey Galloway,SEA,WR,24.0,16.0,16.0,0.0,0.0,0.0,0.0,11.0,154.0,133.0,67.0,1039.0,15.51,1.0,1.0,0.0,0.0,0.0,154.0,1.0,11.0,1039.0,7.0,232.3
35,Terance Mathis,ATL,WR,28.0,14.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,118.0,78.0,1039.0,13.32,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1039.0,9.0,235.9
36,Bernie Parmalee,MIA,RB,28.0,16.0,12.0,0.0,0.0,0.0,0.0,236.0,878.0,46.0,39.0,345.0,8.85,5.0,4.0,0.0,0.0,0.0,878.0,9.0,236.0,345.0,1.0,213.3
37,Mark Chmura,GNB,TE,26.0,16.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,75.0,54.0,679.0,12.57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,679.0,7.0,163.9
38,Yancey Thigpen,PIT,WR,26.0,16.0,16.0,0.0,0.0,0.0,0.0,1.0,1.0,151.0,85.0,1307.0,15.38,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1307.0,5.0,243.79999999999998
39,Jeff George,ATL,QB,28.0,16.0,16.0,336.0,557.0,4143.0,11.0,27.0,17.0,0.0,0.0,0.0,0.0,6.0,3.0,4143.0,24.0,557.0,17.0,0.0,27.0,0.0,0.0,235.42000000000002
40,Tony Martin,SDG,WR,30.0,16.0,16.0,0.0,1.0,0.0,0.0,0.0,0.0,165.0,90.0,1224.0,13.6,3.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,1224.0,6.0,242.4
41,Quinn Early,NOR,WR,30.0,16.0,15.0,0.0,0.0,0.0,0.0,2.0,-3.0,134.0,81.0,1087.0,13.42,1.0,0.0,0.0,0.0,0.0,-3.0,0.0,2.0,1087.0,8.0,237.39999999999998
42,Jeff Graham,CHI,WR,26.0,16.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,138.0,82.0,1301.0,15.87,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1301.0,4.0,232.1
43,Jim Everett,NOR,QB,32.0,16.0,16.0,345.0,567.0,3970.0,14.0,24.0,42.0,0.0,0.0,0.0,0.0,6.0,4.0,3970.0,26.0,567.0,42.0,0.0,24.0,0.0,0.0,231.0
44,Rashaan Salaam,CHI,RB,21.0,16.0,11.0,0.0,0.0,0.0,0.0,296.0,1074.0,13.0,7.0,56.0,8.0,9.0,7.0,0.0,0.0,0.0,1074.0,10.0,296.0,56.0,0.0,166.0
45,Jay Novacek,DAL,TE,33.0,15.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,90.0,62.0,705.0,11.37,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,705.0,5.0,160.5
46,Thurman Thomas,BUF,RB,29.0,14.0,14.0,0.0,0.0,0.0,0.0,267.0,1005.0,41.0,26.0,220.0,8.46,6.0,1.0,0.0,0.0,0.0,1005.0,6.0,267.0,220.0,2.0,194.5
47,Shannon Sharpe,DEN,TE,27.0,13.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,94.0,63.0,756.0,12.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,756.0,4.0,162.6
48,Tony McGee,CIN,TE,24.0,16.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,92.0,55.0,754.0,13.71,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,754.0,4.0,150.4
49,Wesley Walls,NOR,TE,29.0,16.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,92.0,57.0,694.0,12.18,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,694.0,4.0,148.4
50,Steve Bono,KAN,QB,33.0,16.0,16.0,293.0,520.0,3121.0,10.0,28.0,113.0,0.0,0.0,0.0,0.0,10.0,7.0,3121.0,21.0,520.0,113.0,5.0,28.0,0.0,0.0,216.14000000000001
51,Bill Brooks,BUF,WR,31.0,15.0,10.0,0.0,0.0,0.0,0.0,3.0,7.0,88.0,53.0,763.0,14.4,0.0,0.0,0.0,0.0,0.0,7.0,0.0,3.0,763.0,11.0,196.0
52,Steve Young,SFO,QB,34.0,11.0,11.0,299.0,447.0,3200.0,11.0,50.0,250.0,0.0,0.0,0.0,0.0,3.0,3.0,3200.0,20.0,447.0,250.0,3.0,50.0,0.0,0.0,223.0
53,Irving Fryar,MIA,WR,33.0,16.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,109.0,62.0,910.0,14.68,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,910.0,8.0,201.0
54,Rodney Thomas,HOU,RB,22.0,16.0,10.0,0.0,0.0,0.0,0.0,251.0,947.0,59.0,39.0,204.0,5.23,8.0,7.0,0.0,0.0,0.0,947.0,5.0,251.0,204.0,2.0,182.10000000000002
55,Ken Dilger,IND,TE,24.0,16.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,55.0,42.0,635.0,15.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,635.0,4.0,129.5
56,O.J. McDuffie,MIA,WR,26.0,16.0,16.0,0.0,0.0,0.0,0.0,3.0,6.0,92.0,62.0,819.0,13.21,4.0,0.0,0.0,0.0,0.0,6.0,0.0,3.0,819.0,8.0,192.5
57,Chris Sanders,HOU,WR,23.0,16.0,11.0,0.0,0.0,0.0,0.0,2.0,-19.0,87.0,35.0,823.0,23.51,0.0,0.0,0.0,0.0,0.0,-19.0,0.0,2.0,823.0,9.0,169.4
58,Bert Emanuel,ATL,WR,25.0,16.0,16.0,0.0,0.0,0.0,0.0,1.0,0.0,137.0,74.0,1039.0,14.04,2.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,1039.0,5.0,203.9
59,Dan Marino,MIA,QB,34.0,14.0,14.0,309.0,482.0,3668.0,15.0,11.0,14.0,1.0,1.0,-6.0,-6.0,7.0,2.0,3668.0,24.0,482.0,14.0,0.0,11.0,-6.0,0.0,210.52
60,Jackie Harris,TAM,TE,27.0,16.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,99.0,62.0,751.0,12.11,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,751.0,1.0,139.1
61,Henry Ellard,WAS,WR,34.0,15.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,113.0,56.0,1005.0,17.95,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1005.0,5.0,184.5
62,Terry Kirby,MIA,RB,25.0,16.0,4.0,1.0,1.0,31.0,0.0,108.0,414.0,83.0,66.0,618.0,9.36,2.0,1.0,31.0,1.0,1.0,414.0,4.0,108.0,618.0,3.0,214.44
63,Johnny Mitchell,NYJ,TE,24.0,12.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,80.0,45.0,497.0,11.04,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,497.0,5.0,118.7
64,Mario Bates,NOR,RB,22.0,16.0,16.0,0.0,0.0,0.0,0.0,244.0,951.0,21.0,18.0,114.0,6.33,2.0,0.0,0.0,0.0,0.0,951.0,7.0,244.0,114.0,0.0,166.5
65,Brent Jones,SFO,TE,32.0,16.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,101.0,60.0,595.0,9.92,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,595.0,3.0,135.5
66,Brian Blades,SEA,WR,30.0,16.0,16.0,0.0,0.0,0.0,0.0,2.0,4.0,132.0,77.0,1001.0,13.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,2.0,1001.0,4.0,201.5
67,Willie Green,CAR,WR,29.0,16.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,93.0,47.0,882.0,18.77,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,882.0,6.0,169.2
68,Adrian Murrell,NYJ,RB,25.0,15.0,9.0,0.0,0.0,0.0,0.0,192.0,795.0,100.0,71.0,465.0,6.55,2.0,1.0,0.0,0.0,0.0,795.0,1.0,192.0,465.0,2.0,213.0
69,Garrison Hearst,ARI,RB,24.0,16.0,15.0,1.0,2.0,16.0,0.0,284.0,1070.0,47.0,29.0,243.0,8.38,12.0,8.0,16.0,0.0,2.0,1070.0,1.0,284.0,243.0,1.0,156.94
70,Michael Jackson,CLE,WR,26.0,13.0,10.0,0.0,1.0,0.0,1.0,0.0,0.0,81.0,44.0,714.0,16.23,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,714.0,9.0,165.4
71,Larry Centers,ARI,RB,27.0,16.0,10.0,0.0,1.0,0.0,1.0,78.0,254.0,119.0,101.0,962.0,9.52,2.0,1.0,0.0,0.0,1.0,254.0,2.0,78.0,962.0,2.0,242.6
72,Rob Moore,ARI,WR,27.0,15.0,15.0,1.0,2.0,33.0,1.0,0.0,0.0,116.0,63.0,907.0,14.4,0.0,0.0,33.0,0.0,2.0,0.0,0.0,0.0,907.0,5.0,183.02
73,Eric Green,MIA,TE,28.0,14.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,64.0,43.0,499.0,11.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,499.0,3.0,110.9
74,Marcus Allen,KAN,RB,35.0,16.0,15.0,0.0,0.0,0.0,0.0,207.0,890.0,42.0,27.0,210.0,7.78,2.0,1.0,0.0,0.0,0.0,890.0,5.0,207.0,210.0,0.0,165.0
75,Troy Drayton,STL,TE,25.0,16.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,68.0,47.0,458.0,9.74,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,458.0,4.0,114.8
76,Mark Brunell,JAX,QB,25.0,13.0,10.0,201.0,346.0,2168.0,7.0,67.0,480.0,0.0,0.0,0.0,0.0,5.0,2.0,2168.0,15.0,346.0,480.0,4.0,67.0,0.0,0.0,200.72
77,Clif Groce,IND,0,23.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
78,Jim Harbaugh,IND,QB,32.0,15.0,12.0,200.0,314.0,2575.0,5.0,52.0,235.0,1.0,1.0,-9.0,-9.0,4.0,2.0,2575.0,17.0,314.0,235.0,2.0,52.0,-9.0,0.0,192.6
79,Troy Aikman,DAL,QB,29.0,16.0,16.0,280.0,432.0,3304.0,7.0,21.0,32.0,0.0,0.0,0.0,0.0,5.0,2.0,3304.0,16.0,432.0,32.0,1.0,21.0,0.0,0.0,187.35999999999999
80,Jim Kelly,BUF,QB,35.0,15.0,15.0,255.0,458.0,3130.0,13.0,17.0,20.0,1.0,0.0,0.0,0.0,7.0,6.0,3130.0,22.0,458.0,20.0,0.0,17.0,0.0,0.0,177.2
81,Stan Humphries,SDG,QB,30.0,15.0,15.0,282.0,478.0,3381.0,14.0,33.0,53.0,1.0,1.0,-4.0,-4.0,9.0,1.0,3381.0,17.0,478.0,53.0,1.0,33.0,-4.0,0.0,185.14000000000001
82,Dave Brown,NYG,QB,25.0,16.0,16.0,254.0,456.0,2814.0,10.0,45.0,228.0,0.0,0.0,0.0,0.0,10.0,4.0,2814.0,11.0,456.0,228.0,4.0,45.0,0.0,0.0,175.36
83,Vinny Testaverde,CLE,QB,32.0,13.0,12.0,241.0,392.0,2883.0,10.0,18.0,62.0,1.0,1.0,7.0,7.0,4.0,1.0,2883.0,17.0,392.0,62.0,2.0,18.0,7.0,0.0,181.21999999999997
84,Dave Krieg,ARI,QB,37.0,16.0,16.0,304.0,521.0,3554.0,21.0,19.0,29.0,0.0,0.0,0.0,0.0,16.0,6.0,3554.0,16.0,521.0,29.0,0.0,19.0,0.0,0.0,155.06
85,Neil O'Donnell,PIT,QB,29.0,12.0,12.0,246.0,416.0,2970.0,7.0,24.0,45.0,0.0,0.0,0.0,0.0,2.0,0.0,2970.0,17.0,416.0,45.0,0.0,24.0,0.0,0.0,177.3
86,Drew Bledsoe,NWE,QB,23.0,15.0,15.0,323.0,636.0,3507.0,16.0,20.0,28.0,1.0,1.0,-9.0,-9.0,11.0,7.0,3507.0,13.0,636.0,28.0,0.0,20.0,-9.0,0.0,149.18
87,Chris Chandler,HOU,QB,30.0,13.0,13.0,225.0,356.0,2460.0,10.0,28.0,58.0,0.0,0.0,0.0,0.0,12.0,11.0,2460.0,17.0,356.0,58.0,2.0,28.0,0.0,0.0,142.20000000000002
88,Kerry Collins,CAR,QB,23.0,15.0,13.0,214.0,433.0,2717.0,19.0,42.0,74.0,0.0,0.0,0.0,0.0,13.0,7.0,2717.0,14.0,433.0,74.0,3.0,42.0,0.0,0.0,138.08
89,Chris Miller,STL,QB,30.0,13.0,13.0,232.0,405.0,2623.0,15.0,22.0,67.0,0.0,0.0,0.0,0.0,4.0,2.0,2623.0,18.0,405.0,67.0,0.0,22.0,0.0,0.0,149.62
90,Gus Frerotte,WAS,QB,24.0,16.0,11.0,199.0,396.0,2751.0,13.0,22.0,16.0,0.0,0.0,0.0,0.0,7.0,2.0,2751.0,13.0,396.0,16.0,1.0,22.0,0.0,0.0,139.64000000000001
91,Rick Mirer,SEA,QB,25.0,15.0,13.0,209.0,391.0,2564.0,20.0,43.0,193.0,0.0,0.0,0.0,0.0,5.0,2.0,2564.0,13.0,391.0,193.0,1.0,43.0,0.0,0.0,135.86
92,Erric Pegram,PIT,RB,26.0,15.0,11.0,0.0,0.0,0.0,0.0,213.0,813.0,35.0,26.0,206.0,7.92,9.0,4.0,0.0,0.0,0.0,813.0,5.0,213.0,206.0,1.0,155.9
93,Boomer Esiason,NYJ,QB,34.0,12.0,12.0,221.0,389.0,2275.0,15.0,19.0,14.0,0.0,0.0,0.0,0.0,12.0,2.0,2275.0,16.0,389.0,14.0,0.0,19.0,0.0,0.0,122.4
94,Ronnie Harmon,SDG,RB,31.0,16.0,1.0,0.0,0.0,0.0,0.0,51.0,187.0,88.0,63.0,673.0,10.68,1.0,0.0,0.0,0.0,0.0,187.0,1.0,51.0,673.0,5.0,185.0
95,Jeff Hostetler,OAK,QB,34.0,11.0,11.0,172.0,286.0,1998.0,9.0,31.0,119.0,0.0,0.0,0.0,0.0,5.0,1.0,1998.0,12.0,286.0,119.0,0.0,31.0,0.0,0.0,119.82000000000001
96,Rodney Peete,PHI,QB,29.0,15.0,12.0,215.0,375.0,2326.0,14.0,32.0,147.0,0.0,0.0,0.0,0.0,13.0,6.0,2326.0,8.0,375.0,147.0,1.0,32.0,0.0,0.0,105.74000000000001
97,Ernie Mills,PIT,WR,27.0,16.0,6.0,0.0,0.0,0.0,0.0,5.0,39.0,69.0,39.0,679.0,17.41,2.0,2.0,0.0,0.0,0.0,39.0,0.0,5.0,679.0,8.0,154.8
98,Mark Carrier,CAR,WR,30.0,16.0,14.0,0.0,0.0,0.0,0.0,3.0,-4.0,141.0,66.0,1002.0,15.18,0.0,0.0,0.0,0.0,0.0,-4.0,0.0,3.0,1002.0,3.0,183.79999999999998
99,Earnest Byner,CLE,RB,33.0,16.0,2.0,0.0,0.0,0.0,0.0,115.0,432.0,84.0,61.0,494.0,8.1,1.0,0.0,0.0,0.0,0.0,432.0,2.0,115.0,494.0,2.0,177.60000000000002
100,Haywood Jeffires,HOU,WR,31.0,16.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,96.0,61.0,684.0,11.21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,684.0,8.0,177.4
101,Vincent Brisby,NWE,WR,24.0,16.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,159.0,66.0,974.0,14.76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,974.0,3.0,181.4
102,Darick Holmes,BUF,RB,24.0,16.0,2.0,0.0,0.0,0.0,0.0,172.0,698.0,34.0,24.0,214.0,8.92,4.0,4.0,0.0,0.0,0.0,698.0,4.0,172.0,214.0,0.0,131.2
103,Trent Dilfer,TAM,QB,23.0,16.0,16.0,224.0,415.0,2774.0,18.0,23.0,115.0,0.0,0.0,0.0,0.0,13.0,6.0,2774.0,4.0,415.0,115.0,2.0,23.0,0.0,0.0,102.46
104,Bam Morris,PIT,RB,23.0,13.0,4.0,0.0,0.0,0.0,0.0,148.0,559.0,10.0,8.0,36.0,4.5,3.0,1.0,0.0,0.0,0.0,559.0,9.0,148.0,36.0,0.0,119.5
105,Darnay Scott,CIN,WR,23.0,16.0,16.0,0.0,0.0,0.0,0.0,5.0,11.0,109.0,52.0,821.0,15.79,0.0,0.0,0.0,0.0,0.0,11.0,0.0,5.0,821.0,5.0,165.2
106,Amp Lee,MIN,RB,24.0,16.0,3.0,0.0,0.0,0.0,0.0,69.0,371.0,95.0,71.0,558.0,7.86,3.0,3.0,0.0,0.0,0.0,371.0,2.0,69.0,558.0,1.0,175.9
107,Johnnie Morton,DET,WR,24.0,16.0,13.0,0.0,0.0,0.0,0.0,3.0,33.0,80.0,44.0,590.0,13.41,1.0,1.0,0.0,0.0,0.0,33.0,0.0,3.0,590.0,8.0,152.3
108,Natrone Means,SDG,RB,23.0,10.0,9.0,0.0,0.0,0.0,0.0,186.0,730.0,9.0,7.0,46.0,6.57,2.0,2.0,0.0,0.0,0.0,730.0,5.0,186.0,46.0,0.0,110.6
109,Aaron Craver,DEN,RB,27.0,16.0,10.0,0.0,0.0,0.0,0.0,73.0,333.0,57.0,43.0,369.0,8.58,1.0,1.0,0.0,0.0,0.0,333.0,5.0,73.0,369.0,1.0,147.2
110,Frank Sanders,ARI,WR,22.0,16.0,15.0,0.0,0.0,0.0,0.0,1.0,1.0,109.0,52.0,883.0,16.98,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,883.0,2.0,152.4
111,Harold Green,CIN,RB,27.0,15.0,15.0,0.0,0.0,0.0,0.0,171.0,661.0,41.0,27.0,182.0,6.74,2.0,1.0,0.0,0.0,0.0,661.0,2.0,171.0,182.0,1.0,127.30000000000001
112,Charlie Garner,PHI,RB,23.0,15.0,3.0,0.0,0.0,0.0,0.0,108.0,588.0,15.0,10.0,61.0,6.1,2.0,1.0,0.0,0.0,0.0,588.0,6.0,108.0,61.0,0.0,108.9
113,Robert Green,CHI,RB,25.0,12.0,3.0,0.0,0.0,0.0,0.0,107.0,570.0,38.0,28.0,246.0,8.79,2.0,1.0,0.0,0.0,0.0,570.0,3.0,107.0,246.0,0.0,125.6
114,Eric Bieniemy,CIN,RB,26.0,16.0,1.0,0.0,2.0,0.0,0.0,98.0,381.0,60.0,43.0,424.0,9.86,1.0,1.0,0.0,0.0,2.0,381.0,3.0,98.0,424.0,0.0,139.5
115,Derrick Moore,CAR,RB,28.0,13.0,10.0,0.0,0.0,0.0,0.0,195.0,740.0,8.0,4.0,12.0,3.0,4.0,4.0,0.0,0.0,0.0,740.0,4.0,195.0,12.0,0.0,95.2
116,Robert Smith,MIN,RB,23.0,9.0,7.0,0.0,0.0,0.0,0.0,139.0,632.0,11.0,7.0,35.0,5.0,1.0,1.0,0.0,0.0,0.0,632.0,5.0,139.0,35.0,0.0,101.7
117,Elvis Grbac,SFO,QB,25.0,16.0,5.0,127.0,183.0,1469.0,5.0,20.0,33.0,0.0,0.0,0.0,0.0,2.0,0.0,1469.0,8.0,183.0,33.0,2.0,20.0,0.0,0.0,96.05999999999999
118,Chris Calloway,NYG,WR,27.0,16.0,15.0,0.0,0.0,0.0,0.0,2.0,-9.0,104.0,56.0,796.0,14.21,0.0,0.0,0.0,0.0,0.0,-9.0,0.0,2.0,796.0,3.0,152.7
