,Player,Tm,Pos,Age,G,GS,Cmp,Att,Yds,Int,Att,Yds,Rec,Yds,Y/R,Fumbles,FumblesLost,PassingYds,PassingTD,PassingAtt,RushingYds,RushingTD,RushingAtt,ReceivingYds,ReceivingTD,FantasyPoints
21,James Lofton,GNB,WR,24.0,16.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,71.0,1226.0,17.27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1226.0,4.0,217.6
22,Steve Largent,SEA,WR,26.0,16.0,16.0,0.0,0.0,0.0,0.0,1.0,2.0,66.0,1064.0,16.12,1.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,1064.0,6.0,206.6
23,Lynn Cain,ATL,RB,25.0,16.0,16.0,0.0,0.0,0.0,0.0,235.0,914.0,24.0,223.0,9.29,6.0,0.0,0.0,0.0,0.0,914.0,8.0,235.0,223.0,1.0,179.7
24,Ahmad Rashad,MIN,WR,31.0,16.0,16.0,0.0,0.0,0.0,0.0,1.0,8.0,69.0,1095.0,15.87,0.0,0.0,0.0,0.0,0.0,8.0,0.0,1.0,1095.0,5.0,209.3
25,Russ Francis,NWE,TE,27.0,15.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,41.0,664.0,16.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,664.0,8.0,155.4
26,Alfred Jenkins,ATL,WR,28.0,16.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,58.0,1035.0,17.84,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1035.0,6.0,197.5
27,Stanley Morgan,NWE,WR,25.0,16.0,16.0,0.0,0.0,0.0,0.0,4.0,36.0,45.0,991.0,22.02,0.0,0.0,0.0,0.0,0.0,36.0,0.0,4.0,991.0,6.0,183.7
28,Bob Chandler,OAK,WR,31.0,16.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,49.0,786.0,16.04,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,786.0,10.0,185.6
29,Junior Miller,ATL,TE,23.0,16.0,14.0,0.0,0.0,0.0,0.0,2.0,-2.0,46.0,584.0,12.7,2.0,0.0,0.0,0.0,0.0,-2.0,0.0,2.0,584.0,9.0,154.20000000000002
30,Earnest Gray,NYG,WR,23.0,16.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,52.0,777.0,14.94,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,777.0,10.0,187.7
31,Charlie Joiner,SDG,WR,33.0,16.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,71.0,1132.0,15.94,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1132.0,4.0,202.2
32,Wes Chandler,NOR,WR,24.0,16.0,16.0,1.0,1.0,43.0,0.0,1.0,9.0,65.0,975.0,15.0,2.0,0.0,43.0,0.0,1.0,9.0,0.0,1.0,975.0,6.0,197.12
33,Harold Carmichael,PHI,WR,31.0,16.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,48.0,815.0,16.98,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,815.0,9.0,181.5
34,Pat Tilley,STL,WR,27.0,14.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,68.0,966.0,14.21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,966.0,6.0,200.6
35,Dave Casper,2TM,TE,28.0,16.0,15.0,0.0,0.0,0.0,0.0,2.0,8.0,56.0,796.0,14.21,3.0,0.0,0.0,0.0,0.0,8.0,0.0,2.0,796.0,4.0,154.4
36,Cullen Bryant,RAM,RB,29.0,16.0,16.0,0.0,0.0,0.0,0.0,183.0,807.0,53.0,386.0,7.28,1.0,0.0,0.0,0.0,0.0,807.0,3.0,183.0,386.0,3.0,206.3
37,Eddie Lee Ivery,GNB,RB,23.0,16.0,16.0,0.0,0.0,0.0,0.0,202.0,831.0,50.0,481.0,9.62,3.0,0.0,0.0,0.0,0.0,831.0,3.0,202.0,481.0,1.0,199.2
38,Wallace Francis,ATL,WR,29.0,16.0,16.0,0.0,0.0,0.0,0.0,1.0,2.0,54.0,862.0,15.96,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,862.0,7.0,182.39999999999998
39,Cliff Branch,OAK,WR,32.0,16.0,15.0,0.0,0.0,0.0,0.0,1.0,1.0,44.0,858.0,19.5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,858.0,7.0,171.9
40,Mike Barber,HOU,TE,27.0,16.0,16.0,0.0,0.0,0.0,0.0,1.0,1.0,59.0,712.0,12.07,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,712.0,5.0,160.29999999999998
41,Elvis Peacock,RAM,RB,24.0,13.0,9.0,0.0,0.0,0.0,0.0,164.0,777.0,25.0,213.0,8.52,1.0,0.0,0.0,0.0,0.0,777.0,7.0,164.0,213.0,2.0,176.0
42,Vince Ferragamo,RAM,QB,26.0,16.0,15.0,240.0,404.0,3199.0,19.0,15.0,34.0,0.0,0.0,0.0,4.0,0.0,3199.0,30.0,404.0,34.0,1.0,15.0,0.0,0.0,211.35999999999999
43,Gerry Ellis,GNB,RB,23.0,15.0,13.0,0.0,0.0,0.0,0.0,126.0,545.0,48.0,496.0,10.33,7.0,0.0,0.0,0.0,0.0,545.0,5.0,126.0,496.0,3.0,186.1
44,Sammy White,MIN,WR,26.0,16.0,16.0,0.0,0.0,0.0,0.0,4.0,65.0,53.0,887.0,16.74,0.0,0.0,0.0,0.0,0.0,65.0,0.0,4.0,887.0,5.0,178.2
45,Jim Smith,PIT,WR,25.0,12.0,10.0,0.0,0.0,0.0,0.0,1.0,-1.0,37.0,711.0,19.22,1.0,0.0,0.0,0.0,0.0,-1.0,0.0,1.0,711.0,9.0,160.0
46,Archie Manning,NOR,QB,31.0,16.0,16.0,309.0,509.0,3716.0,20.0,23.0,166.0,0.0,0.0,0.0,6.0,0.0,3716.0,23.0,509.0,166.0,0.0,23.0,0.0,0.0,205.23999999999998
47,Sam McCullum,SEA,WR,28.0,16.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,62.0,874.0,14.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,874.0,6.0,185.4
48,Clarence Harmon,WAS,RB,25.0,16.0,14.0,0.0,0.0,0.0,0.0,128.0,484.0,54.0,534.0,9.89,4.0,0.0,0.0,0.0,0.0,484.0,4.0,128.0,534.0,4.0,195.8
49,Dan Ross,CIN,TE,23.0,16.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,56.0,724.0,12.93,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,724.0,4.0,150.4
50,Freddie Scott,DET,WR,28.0,16.0,16.0,0.0,0.0,0.0,0.0,5.0,86.0,53.0,834.0,15.74,2.0,0.0,0.0,0.0,0.0,86.0,1.0,5.0,834.0,4.0,171.0
51,Roger Carr,BAL,WR,28.0,16.0,16.0,0.0,0.0,0.0,0.0,1.0,-8.0,61.0,924.0,15.15,0.0,0.0,0.0,0.0,0.0,-8.0,0.0,1.0,924.0,5.0,182.6
52,Jerry Butler,BUF,WR,23.0,16.0,16.0,0.0,0.0,0.0,0.0,1.0,18.0,57.0,832.0,14.6,0.0,0.0,0.0,0.0,0.0,18.0,0.0,1.0,832.0,6.0,178.0
53,Riley Odoms,DEN,TE,30.0,15.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,39.0,590.0,15.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,590.0,6.0,134.0
54,Freddie Solomon,SFO,WR,27.0,16.0,13.0,0.0,1.0,0.0,0.0,8.0,56.0,48.0,658.0,13.71,5.0,0.0,0.0,0.0,1.0,56.0,0.0,8.0,658.0,8.0,157.4
55,Don Calhoun,NWE,RB,28.0,16.0,16.0,0.0,0.0,0.0,0.0,200.0,787.0,27.0,129.0,4.78,2.0,0.0,0.0,0.0,0.0,787.0,9.0,200.0,129.0,0.0,168.6
56,Henry Marshall,KAN,WR,26.0,16.0,16.0,0.0,0.0,0.0,0.0,3.0,22.0,47.0,799.0,17.0,0.0,0.0,0.0,0.0,0.0,22.0,0.0,3.0,799.0,6.0,165.1
57,Chuck Muncie,2TM,RB,27.0,15.0,8.0,0.0,0.0,0.0,0.0,175.0,827.0,31.0,259.0,8.35,11.0,0.0,0.0,0.0,0.0,827.0,6.0,175.0,259.0,0.0,153.6
58,Danny White,DAL,QB,28.0,16.0,16.0,260.0,436.0,3287.0,25.0,27.0,114.0,1.0,-9.0,-9.0,8.0,0.0,3287.0,28.0,436.0,114.0,1.0,27.0,-9.0,0.0,194.98
59,Terry Bradshaw,PIT,QB,32.0,15.0,15.0,218.0,424.0,3339.0,22.0,36.0,111.0,0.0,0.0,0.0,13.0,0.0,3339.0,24.0,424.0,111.0,2.0,36.0,0.0,0.0,182.66
60,Mark van Eeghen,OAK,RB,28.0,16.0,16.0,0.0,0.0,0.0,0.0,222.0,838.0,29.0,259.0,8.93,3.0,0.0,0.0,0.0,0.0,838.0,5.0,222.0,259.0,0.0,162.7
61,Lynn Swann,PIT,WR,28.0,13.0,11.0,0.0,0.0,0.0,0.0,1.0,-4.0,44.0,710.0,16.14,0.0,0.0,0.0,0.0,0.0,-4.0,0.0,1.0,710.0,7.0,156.6
62,Joe Senser,MIN,TE,24.0,16.0,0.0,0.0,1.0,0.0,0.0,1.0,-1.0,42.0,447.0,10.64,0.0,0.0,0.0,0.0,1.0,-1.0,0.0,1.0,447.0,7.0,128.6
63,Bert Jones,BAL,QB,29.0,15.0,15.0,248.0,446.0,3134.0,21.0,27.0,175.0,0.0,0.0,0.0,1.0,0.0,3134.0,23.0,446.0,175.0,2.0,27.0,0.0,0.0,202.86
64,Richard Todd,NYJ,QB,27.0,16.0,16.0,264.0,479.0,3329.0,30.0,49.0,330.0,0.0,0.0,0.0,10.0,0.0,3329.0,17.0,479.0,330.0,5.0,49.0,0.0,0.0,184.16
65,Jimmie Giles,TAM,TE,26.0,16.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,33.0,602.0,18.24,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,602.0,4.0,113.2
66,Harold Jackson,NWE,WR,34.0,16.0,15.0,2.0,2.0,35.0,0.0,5.0,37.0,35.0,737.0,21.06,0.0,0.0,35.0,0.0,2.0,37.0,0.0,5.0,737.0,5.0,143.79999999999998
67,Henry Childs,NOR,TE,29.0,13.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,34.0,463.0,13.62,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,463.0,6.0,114.3
68,Franco Harris,PIT,RB,30.0,13.0,13.0,0.0,0.0,0.0,0.0,208.0,789.0,30.0,196.0,6.53,7.0,0.0,0.0,0.0,0.0,789.0,4.0,208.0,196.0,2.0,150.5
69,Pete Johnson,CIN,RB,26.0,12.0,8.0,0.0,0.0,0.0,0.0,186.0,747.0,21.0,172.0,8.19,2.0,0.0,0.0,0.0,0.0,747.0,6.0,186.0,172.0,1.0,150.9
70,Dave Logan,CLE,WR,26.0,16.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,51.0,822.0,16.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,822.0,4.0,157.2
71,Ike Harris,NOR,WR,28.0,16.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,37.0,692.0,18.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,692.0,6.0,142.2
72,Ozzie Newsome,CLE,TE,24.0,16.0,16.0,0.0,0.0,0.0,0.0,2.0,13.0,51.0,594.0,11.65,2.0,0.0,0.0,0.0,0.0,13.0,0.0,2.0,594.0,3.0,125.70000000000002
73,Charlie Smith,PHI,WR,30.0,16.0,16.0,0.0,0.0,0.0,0.0,5.0,33.0,47.0,825.0,17.55,0.0,0.0,0.0,0.0,0.0,33.0,0.0,5.0,825.0,3.0,150.8
74,Gary Danielson,DET,QB,29.0,16.0,16.0,244.0,417.0,3223.0,11.0,48.0,232.0,0.0,0.0,0.0,11.0,0.0,3223.0,13.0,417.0,232.0,2.0,48.0,0.0,0.0,172.11999999999998
75,Reggie Rucker,CLE,WR,33.0,16.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,52.0,768.0,14.77,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,768.0,4.0,152.8
76,Billy Joe DuPree,DAL,TE,30.0,16.0,16.0,0.0,0.0,0.0,0.0,4.0,19.0,29.0,312.0,10.76,1.0,0.0,0.0,0.0,0.0,19.0,0.0,4.0,312.0,7.0,102.10000000000001
77,Tony Nathan,MIA,RB,24.0,16.0,6.0,0.0,1.0,0.0,0.0,60.0,327.0,57.0,588.0,10.32,9.0,0.0,0.0,0.0,1.0,327.0,1.0,60.0,588.0,5.0,166.5
78,Tommy Kramer,MIN,QB,25.0,15.0,15.0,299.0,522.0,3582.0,23.0,31.0,115.0,0.0,0.0,0.0,2.0,0.0,3582.0,19.0,522.0,115.0,1.0,31.0,0.0,0.0,186.78
79,Joe Theismann,WAS,QB,31.0,16.0,15.0,262.0,454.0,2962.0,16.0,29.0,175.0,0.0,0.0,0.0,6.0,0.0,2962.0,17.0,454.0,175.0,3.0,29.0,0.0,0.0,177.98000000000002
80,Jim Zorn,SEA,QB,27.0,16.0,16.0,276.0,488.0,3346.0,20.0,44.0,214.0,0.0,0.0,0.0,12.0,0.0,3346.0,17.0,488.0,214.0,1.0,44.0,0.0,0.0,165.24
81,Vince Evans,CHI,QB,25.0,13.0,10.0,148.0,278.0,2039.0,16.0,60.0,306.0,0.0,0.0,0.0,4.0,0.0,2039.0,11.0,278.0,306.0,8.0,60.0,0.0,0.0,164.16
82,Joe Ferguson,BUF,QB,30.0,16.0,16.0,251.0,439.0,2805.0,18.0,31.0,65.0,0.0,0.0,0.0,9.0,0.0,2805.0,20.0,439.0,65.0,0.0,31.0,0.0,0.0,144.7
83,Lynn Dickey,GNB,QB,31.0,16.0,16.0,278.0,478.0,3529.0,25.0,19.0,11.0,0.0,0.0,0.0,13.0,0.0,3529.0,15.0,478.0,11.0,1.0,19.0,0.0,0.0,132.26
84,Jim Plunkett,OAK,QB,33.0,13.0,11.0,165.0,320.0,2299.0,16.0,28.0,141.0,0.0,0.0,0.0,9.0,0.0,2299.0,18.0,320.0,141.0,2.0,28.0,0.0,0.0,140.05999999999997
85,Steve Fuller,KAN,QB,23.0,14.0,13.0,193.0,320.0,2250.0,12.0,60.0,274.0,0.0,0.0,0.0,16.0,0.0,2250.0,10.0,320.0,274.0,4.0,60.0,0.0,0.0,125.4
86,Steve Grogan,NWE,QB,27.0,12.0,12.0,175.0,306.0,2475.0,22.0,30.0,112.0,0.0,0.0,0.0,4.0,0.0,2475.0,18.0,306.0,112.0,1.0,30.0,0.0,0.0,136.2
87,Jim Hart,STL,QB,36.0,15.0,15.0,228.0,425.0,2946.0,20.0,9.0,11.0,0.0,0.0,0.0,4.0,0.0,2946.0,16.0,425.0,11.0,0.0,9.0,0.0,0.0,134.94
88,Phil Simms,NYG,QB,25.0,13.0,13.0,193.0,402.0,2321.0,19.0,36.0,190.0,0.0,0.0,0.0,6.0,0.0,2321.0,15.0,402.0,190.0,1.0,36.0,0.0,0.0,127.84
89,David Woodley,MIA,QB,22.0,13.0,11.0,176.0,327.0,1850.0,17.0,55.0,214.0,0.0,0.0,0.0,3.0,0.0,1850.0,14.0,327.0,214.0,3.0,55.0,0.0,0.0,129.4
90,Joe Montana,SFO,QB,24.0,15.0,7.0,176.0,273.0,1795.0,9.0,32.0,77.0,0.0,0.0,0.0,4.0,0.0,1795.0,15.0,273.0,77.0,2.0,32.0,0.0,0.0,125.5
91,Dexter Bussey,DET,RB,28.0,16.0,16.0,0.0,0.0,0.0,0.0,145.0,720.0,39.0,364.0,9.33,2.0,0.0,0.0,0.0,0.0,720.0,3.0,145.0,364.0,0.0,161.4
92,Joe Washington,BAL,RB,27.0,16.0,11.0,0.0,0.0,0.0,0.0,144.0,502.0,51.0,494.0,9.69,5.0,0.0,0.0,0.0,0.0,502.0,1.0,144.0,494.0,3.0,164.60000000000002
93,Wilbur Jackson,WAS,RB,29.0,16.0,14.0,0.0,0.0,0.0,0.0,176.0,708.0,27.0,279.0,10.33,10.0,0.0,0.0,0.0,0.0,708.0,3.0,176.0,279.0,1.0,129.7
94,Ken Stabler,HOU,QB,35.0,16.0,16.0,293.0,457.0,3202.0,28.0,15.0,-22.0,0.0,0.0,0.0,7.0,0.0,3202.0,13.0,457.0,-22.0,0.0,15.0,0.0,0.0,107.88000000000001
95,Ted McKnight,KAN,RB,26.0,16.0,16.0,0.0,0.0,0.0,0.0,206.0,693.0,38.0,320.0,8.42,5.0,0.0,0.0,0.0,0.0,693.0,3.0,206.0,320.0,0.0,147.3
96,Jim Jodat,SEA,RB,26.0,16.0,13.0,0.0,0.0,0.0,0.0,155.0,632.0,26.0,190.0,7.31,3.0,0.0,0.0,0.0,0.0,632.0,5.0,155.0,190.0,1.0,138.2
97,Craig Morton,DEN,QB,37.0,12.0,9.0,183.0,301.0,2150.0,13.0,21.0,29.0,0.0,0.0,0.0,4.0,0.0,2150.0,12.0,301.0,29.0,1.0,21.0,0.0,0.0,108.9
98,Jerry Eckwood,TAM,RB,26.0,15.0,8.0,0.0,4.0,0.0,0.0,149.0,504.0,47.0,475.0,10.11,7.0,0.0,0.0,0.0,4.0,504.0,2.0,149.0,475.0,1.0,148.9
99,Kenny King,OAK,RB,23.0,15.0,13.0,0.0,0.0,0.0,0.0,172.0,761.0,22.0,145.0,6.59,6.0,0.0,0.0,0.0,0.0,761.0,4.0,172.0,145.0,0.0,124.6
100,Rickey Young,MIN,RB,27.0,16.0,16.0,0.0,0.0,0.0,0.0,130.0,351.0,64.0,499.0,7.8,2.0,0.0,0.0,0.0,0.0,351.0,3.0,130.0,499.0,2.0,175.0
101,Scott Dierking,NYJ,RB,25.0,16.0,13.0,0.0,0.0,0.0,0.0,156.0,567.0,19.0,138.0,7.26,3.0,0.0,0.0,0.0,0.0,567.0,6.0,156.0,138.0,1.0,125.5
102,Vagas Ferguson,NWE,RB,23.0,16.0,16.0,0.0,0.0,0.0,0.0,211.0,818.0,22.0,173.0,7.86,3.0,0.0,0.0,0.0,0.0,818.0,2.0,211.0,173.0,0.0,127.1
103,Tony Galbreath,NOR,RB,26.0,16.0,4.0,0.0,2.0,0.0,0.0,81.0,308.0,57.0,470.0,8.25,3.0,0.0,0.0,0.0,2.0,308.0,3.0,81.0,470.0,2.0,158.8
104,Ricky Bell,TAM,RB,25.0,14.0,12.0,0.0,0.0,0.0,0.0,174.0,599.0,38.0,292.0,7.68,3.0,0.0,0.0,0.0,0.0,599.0,2.0,174.0,292.0,1.0,139.1
105,Billy Taylor,NYG,RB,24.0,11.0,10.0,0.0,0.0,0.0,0.0,147.0,580.0,33.0,253.0,7.67,4.0,0.0,0.0,0.0,0.0,580.0,4.0,147.0,253.0,0.0,132.3
106,Jim Jensen,DEN,RB,27.0,14.0,13.0,0.0,0.0,0.0,0.0,101.0,476.0,49.0,377.0,7.69,1.0,0.0,0.0,0.0,0.0,476.0,2.0,101.0,377.0,1.0,150.3
107,Charles Alexander,CIN,RB,23.0,16.0,16.0,0.0,0.0,0.0,0.0,169.0,702.0,36.0,192.0,5.33,2.0,0.0,0.0,0.0,0.0,702.0,2.0,169.0,192.0,0.0,133.4
108,Frank Lewis,BUF,WR,33.0,15.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,648.0,16.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,648.0,6.0,140.8
109,Delvin Williams,MIA,RB,29.0,15.0,10.0,0.0,1.0,0.0,0.0,187.0,671.0,31.0,207.0,6.68,5.0,0.0,0.0,0.0,1.0,671.0,2.0,187.0,207.0,0.0,120.80000000000001
110,Nat Moore,MIA,WR,29.0,16.0,16.0,0.0,1.0,0.0,0.0,1.0,3.0,47.0,564.0,12.0,1.0,0.0,0.0,0.0,1.0,3.0,0.0,1.0,564.0,7.0,143.70000000000002
111,Wayne Morris,STL,RB,26.0,16.0,16.0,0.0,0.0,0.0,0.0,117.0,456.0,15.0,110.0,7.33,0.0,0.0,0.0,0.0,0.0,456.0,6.0,117.0,110.0,1.0,113.6
112,Preston Dennard,RAM,WR,25.0,16.0,16.0,0.0,0.0,0.0,0.0,2.0,20.0,36.0,596.0,16.56,0.0,0.0,0.0,0.0,0.0,20.0,0.0,2.0,596.0,6.0,133.6
113,Art Monk,WAS,WR,23.0,16.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,58.0,797.0,13.74,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,797.0,3.0,155.7
114,Billy Waddy,RAM,WR,26.0,15.0,15.0,0.0,0.0,0.0,0.0,1.0,-1.0,38.0,670.0,17.63,1.0,0.0,0.0,0.0,0.0,-1.0,0.0,1.0,670.0,5.0,132.9
115,Gordon Jones,TAM,WR,23.0,16.0,14.0,0.0,0.0,0.0,0.0,1.0,-10.0,48.0,669.0,13.94,1.0,0.0,0.0,0.0,0.0,-10.0,0.0,1.0,669.0,5.0,141.9
116,Drew Pearson,DAL,WR,29.0,16.0,15.0,0.0,0.0,0.0,0.0,2.0,30.0,43.0,568.0,13.21,0.0,0.0,0.0,0.0,0.0,30.0,0.0,2.0,568.0,6.0,138.8
117,Ron Springs,DAL,RB,24.0,15.0,6.0,0.0,0.0,0.0,0.0,89.0,326.0,15.0,212.0,14.13,1.0,0.0,0.0,0.0,0.0,326.0,6.0,89.0,212.0,1.0,108.80000000000001
118,Steve DeBerg,SFO,QB,26.0,11.0,9.0,186.0,321.0,1998.0,17.0,6.0,4.0,0.0,0.0,0.0,4.0,0.0,1998.0,12.0,321.0,4.0,0.0,6.0,0.0,0.0,86.32000000000001
119,Paul Hofer,SFO,RB,28.0,6.0,6.0,0.0,0.0,0.0,0.0,60.0,293.0,41.0,467.0,11.39,0.0,0.0,0.0,0.0,0.0,293.0,1.0,60.0,467.0,2.0,135.0
120,Dave Preston,DEN,RB,25.0,12.0,10.0,0.0,0.0,0.0,0.0,111.0,385.0,35.0,309.0,8.83,3.0,0.0,0.0,0.0,0.0,385.0,4.0,111.0,309.0,0.0,122.4
121,Haven Moses,DEN,WR,34.0,15.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,38.0,674.0,17.74,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,674.0,4.0,127.4
122,Louie Giammona,PHI,RB,27.0,16.0,4.0,3.0,3.0,55.0,0.0,97.0,361.0,17.0,178.0,10.47,5.0,0.0,55.0,1.0,3.0,361.0,4.0,97.0,178.0,1.0,97.1
123,Rob Carpenter,HOU,RB,25.0,15.0,1.0,0.0,0.0,0.0,0.0,97.0,359.0,43.0,346.0,8.05,4.0,0.0,0.0,0.0,0.0,359.0,3.0,97.0,346.0,0.0,123.5
