,Player,Tm,Pos,Age,G,GS,Cmp,Att,Yds,Int,Att,Yds,Tgt,Rec,Yds,Y/R,Fumbles,FumblesLost,PassingYds,PassingTD,PassingAtt,RushingYds,RushingTD,RushingAtt,ReceivingYds,ReceivingTD,FantasyPoints
12,Eric Green,PIT,TE,26.0,16.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,113.0,63.0,942.0,14.95,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,942.0,5.0,181.2
13,Leonard Russell,NWE,RB,24.0,16.0,15.0,0.0,0.0,0.0,0.0,300.0,1088.0,37.0,26.0,245.0,9.42,4.0,0.0,0.0,0.0,0.0,1088.0,7.0,300.0,245.0,0.0,193.3
14,Gary Brown,HOU,RB,24.0,16.0,8.0,0.0,0.0,0.0,0.0,195.0,1002.0,30.0,21.0,240.0,11.43,4.0,0.0,0.0,0.0,0.0,1002.0,6.0,195.0,240.0,2.0,185.2
15,Ben Coates,NWE,TE,24.0,16.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,93.0,53.0,659.0,12.43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,659.0,8.0,166.9
16,Johnny Johnson,NYJ,RB,25.0,15.0,9.0,0.0,0.0,0.0,0.0,198.0,821.0,83.0,67.0,641.0,9.57,5.0,0.0,0.0,0.0,0.0,821.0,3.0,198.0,641.0,1.0,227.2
17,Cris Carter,MIN,WR,28.0,16.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,143.0,86.0,1071.0,12.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1071.0,9.0,247.1
18,Tim Brown,RAI,WR,27.0,16.0,16.0,0.0,0.0,0.0,0.0,2.0,7.0,127.0,80.0,1180.0,14.75,1.0,0.0,0.0,0.0,0.0,7.0,0.0,2.0,1180.0,7.0,238.7
19,Erric Pegram,ATL,RB,24.0,16.0,14.0,0.0,0.0,0.0,0.0,292.0,1185.0,42.0,33.0,302.0,9.15,6.0,0.0,0.0,0.0,0.0,1185.0,3.0,292.0,302.0,0.0,187.7
20,Anthony Miller,SDG,WR,28.0,16.0,16.0,0.0,0.0,0.0,0.0,1.0,0.0,162.0,84.0,1162.0,13.83,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1162.0,7.0,242.2
21,Terry Kirby,MIA,RB,23.0,16.0,8.0,0.0,0.0,0.0,0.0,119.0,390.0,95.0,75.0,874.0,11.65,5.0,0.0,0.0,0.0,0.0,390.0,3.0,119.0,874.0,3.0,227.4
22,Edgar Bennett,GNB,RB,24.0,16.0,14.0,0.0,0.0,0.0,0.0,159.0,550.0,74.0,59.0,457.0,7.75,0.0,0.0,0.0,0.0,0.0,550.0,9.0,159.0,457.0,1.0,219.7
23,Jeff Hostetler,RAI,QB,32.0,15.0,15.0,236.0,419.0,3242.0,10.0,55.0,202.0,1.0,0.0,0.0,0.0,6.0,0.0,3242.0,14.0,419.0,202.0,5.0,55.0,0.0,0.0,203.88
24,Herschel Walker,PHI,RB,31.0,16.0,16.0,0.0,0.0,0.0,0.0,174.0,746.0,91.0,75.0,610.0,8.13,3.0,0.0,0.0,0.0,0.0,746.0,1.0,174.0,610.0,3.0,228.6
25,Chris Warren,SEA,RB,25.0,14.0,14.0,0.0,0.0,0.0,0.0,273.0,1072.0,21.0,15.0,99.0,6.6,3.0,0.0,0.0,0.0,0.0,1072.0,7.0,273.0,99.0,0.0,168.1
26,Rodney Hampton,NYG,RB,24.0,12.0,10.0,0.0,0.0,0.0,0.0,292.0,1077.0,23.0,18.0,210.0,11.67,2.0,0.0,0.0,0.0,0.0,1077.0,5.0,292.0,210.0,0.0,172.7
27,Ronald Moore,PHO,RB,23.0,16.0,11.0,0.0,0.0,0.0,0.0,263.0,1018.0,7.0,3.0,16.0,5.33,3.0,0.0,0.0,0.0,0.0,1018.0,9.0,263.0,16.0,0.0,154.39999999999998
28,Johnny Mitchell,NYJ,TE,22.0,14.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,73.0,39.0,630.0,16.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,630.0,6.0,138.0
29,Keith Jackson,MIA,TE,28.0,15.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,73.0,39.0,613.0,15.72,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,613.0,6.0,132.3
30,Barry Sanders,DET,RB,25.0,11.0,11.0,0.0,0.0,0.0,0.0,243.0,1115.0,48.0,36.0,205.0,5.69,3.0,0.0,0.0,0.0,0.0,1115.0,3.0,243.0,205.0,0.0,180.0
31,Brent Jones,SFO,TE,30.0,16.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,94.0,68.0,735.0,10.81,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,735.0,3.0,155.5
32,Barry Foster,PIT,RB,25.0,9.0,9.0,0.0,0.0,0.0,0.0,177.0,711.0,34.0,27.0,217.0,8.04,3.0,0.0,0.0,0.0,0.0,711.0,8.0,177.0,217.0,1.0,167.8
33,Warren Moon,HOU,QB,37.0,15.0,14.0,303.0,520.0,3485.0,21.0,48.0,145.0,0.0,0.0,0.0,0.0,13.0,0.0,3485.0,21.0,520.0,145.0,1.0,48.0,0.0,0.0,175.9
34,Reggie Brooks,WAS,RB,22.0,16.0,11.0,0.0,0.0,0.0,0.0,223.0,1063.0,35.0,21.0,186.0,8.86,4.0,0.0,0.0,0.0,0.0,1063.0,3.0,223.0,186.0,0.0,155.9
35,Rod Bernstine,DEN,RB,28.0,15.0,14.0,0.0,0.0,0.0,0.0,223.0,816.0,61.0,44.0,372.0,8.45,3.0,0.0,0.0,0.0,0.0,816.0,4.0,223.0,372.0,0.0,180.8
36,Ricky Proehl,PHO,WR,25.0,16.0,16.0,0.0,0.0,0.0,0.0,8.0,47.0,108.0,65.0,877.0,13.49,1.0,0.0,0.0,0.0,0.0,47.0,0.0,8.0,877.0,7.0,197.39999999999998
37,Pete Metzelaars,BUF,TE,33.0,16.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,95.0,68.0,609.0,8.96,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,609.0,4.0,150.9
38,Jackie Harris,GNB,TE,25.0,12.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,73.0,42.0,604.0,14.38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,604.0,4.0,126.4
39,Willie Davis,KAN,WR,26.0,16.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,101.0,52.0,909.0,17.48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,909.0,7.0,184.9
40,Mark Bavaro,PHI,TE,30.0,16.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,72.0,43.0,481.0,11.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,481.0,6.0,127.1
41,Boomer Esiason,NYJ,QB,32.0,16.0,16.0,288.0,473.0,3421.0,11.0,45.0,118.0,1.0,1.0,-8.0,-8.0,13.0,0.0,3421.0,16.0,473.0,118.0,1.0,45.0,-8.0,0.0,170.84
42,Calvin Williams,PHI,WR,26.0,16.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,104.0,60.0,725.0,12.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,725.0,10.0,192.5
43,Irving Fryar,MIA,WR,31.0,16.0,16.0,0.0,0.0,0.0,0.0,3.0,-4.0,118.0,64.0,1010.0,15.78,0.0,0.0,0.0,0.0,0.0,-4.0,0.0,3.0,1010.0,5.0,194.6
44,Herman Moore,DET,WR,24.0,15.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,112.0,61.0,935.0,15.33,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,935.0,6.0,186.5
45,John Taylor,SFO,WR,31.0,16.0,16.0,1.0,1.0,41.0,0.0,2.0,17.0,74.0,56.0,940.0,16.79,1.0,0.0,41.0,0.0,1.0,17.0,0.0,2.0,940.0,5.0,181.33999999999997
46,Eric Metcalf,CLE,RB,25.0,16.0,9.0,0.0,0.0,0.0,0.0,129.0,611.0,84.0,63.0,539.0,8.56,4.0,0.0,0.0,0.0,0.0,611.0,1.0,129.0,539.0,2.0,188.0
47,Michael Jackson,CLE,WR,24.0,15.0,11.0,1.0,1.0,25.0,0.0,1.0,1.0,92.0,41.0,756.0,18.44,1.0,0.0,25.0,0.0,1.0,1.0,0.0,1.0,756.0,8.0,163.7
48,Brett Favre,GNB,QB,24.0,16.0,16.0,318.0,522.0,3303.0,24.0,58.0,216.0,0.0,0.0,0.0,0.0,14.0,0.0,3303.0,19.0,522.0,216.0,1.0,58.0,0.0,0.0,159.72
49,Andre Reed,BUF,WR,29.0,15.0,15.0,0.0,0.0,0.0,0.0,9.0,21.0,87.0,52.0,854.0,16.42,3.0,0.0,0.0,0.0,0.0,21.0,0.0,9.0,854.0,6.0,169.5
50,Courtney Hawkins,TAM,WR,24.0,16.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,109.0,62.0,933.0,15.05,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,933.0,5.0,181.3
51,Bobby Hebert,ATL,QB,33.0,14.0,12.0,263.0,430.0,2978.0,17.0,24.0,49.0,0.0,0.0,0.0,0.0,11.0,0.0,2978.0,24.0,430.0,49.0,0.0,24.0,0.0,0.0,164.02
52,Reggie Langhorne,IND,WR,30.0,16.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,152.0,85.0,1038.0,12.21,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1038.0,3.0,198.8
53,Troy Aikman,DAL,QB,27.0,14.0,14.0,271.0,392.0,3100.0,6.0,32.0,125.0,0.0,0.0,0.0,0.0,7.0,0.0,3100.0,15.0,392.0,125.0,0.0,32.0,0.0,0.0,170.5
54,Keith Byars,MIA,RB,30.0,16.0,16.0,1.0,2.0,11.0,0.0,64.0,269.0,84.0,61.0,613.0,10.05,3.0,0.0,11.0,1.0,2.0,269.0,3.0,64.0,613.0,3.0,183.64000000000001
55,Webster Slaughter,HOU,WR,29.0,14.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,122.0,77.0,904.0,11.74,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,904.0,5.0,189.4
56,Jim Kelly,BUF,QB,33.0,16.0,16.0,288.0,470.0,3382.0,18.0,36.0,102.0,1.0,0.0,0.0,0.0,7.0,0.0,3382.0,18.0,470.0,102.0,0.0,36.0,0.0,0.0,167.48
57,Neil O'Donnell,PIT,QB,27.0,16.0,15.0,270.0,486.0,3208.0,7.0,26.0,111.0,0.0,0.0,0.0,0.0,5.0,0.0,3208.0,14.0,486.0,111.0,0.0,26.0,0.0,0.0,171.42
58,Brian Blades,SEA,WR,28.0,16.0,14.0,0.0,0.0,0.0,0.0,5.0,52.0,144.0,80.0,945.0,11.81,1.0,0.0,0.0,0.0,0.0,52.0,0.0,5.0,945.0,3.0,195.7
59,Rick Mirer,SEA,QB,23.0,16.0,16.0,274.0,486.0,2833.0,17.0,68.0,343.0,0.0,0.0,0.0,0.0,13.0,0.0,2833.0,12.0,486.0,343.0,3.0,68.0,0.0,0.0,153.62
60,Mike Pritchard,ATL,WR,24.0,15.0,14.0,0.0,0.0,0.0,0.0,2.0,4.0,102.0,74.0,736.0,9.95,1.0,0.0,0.0,0.0,0.0,4.0,0.0,2.0,736.0,7.0,188.0
61,Ernest Givins,HOU,WR,29.0,16.0,16.0,0.0,0.0,0.0,0.0,6.0,19.0,110.0,68.0,887.0,13.04,2.0,0.0,0.0,0.0,0.0,19.0,0.0,6.0,887.0,4.0,178.6
62,Eric Martin,NOR,WR,32.0,16.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,112.0,66.0,950.0,14.39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,950.0,3.0,179.0
63,Leroy Thompson,PIT,RB,24.0,15.0,6.0,0.0,0.0,0.0,0.0,205.0,763.0,46.0,38.0,259.0,6.82,7.0,0.0,0.0,0.0,0.0,763.0,3.0,205.0,259.0,0.0,144.2
64,Haywood Jeffires,HOU,WR,29.0,16.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,122.0,66.0,753.0,11.41,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,753.0,6.0,167.3
65,Natrone Means,SDG,RB,21.0,16.0,0.0,0.0,1.0,0.0,0.0,160.0,645.0,18.0,10.0,59.0,5.9,1.0,0.0,0.0,0.0,1.0,645.0,8.0,160.0,59.0,0.0,126.4
66,Kelvin Martin,SEA,WR,28.0,16.0,14.0,0.0,0.0,0.0,0.0,1.0,0.0,92.0,57.0,798.0,14.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,798.0,5.0,164.8
67,Alvin Harper,DAL,WR,25.0,16.0,15.0,1.0,1.0,46.0,0.0,0.0,0.0,67.0,36.0,777.0,21.58,1.0,0.0,46.0,0.0,1.0,0.0,0.0,0.0,777.0,5.0,143.54000000000002
68,Anthony Carter,MIN,WR,33.0,15.0,14.0,0.0,0.0,0.0,0.0,7.0,19.0,107.0,60.0,775.0,12.92,1.0,0.0,0.0,0.0,0.0,19.0,0.0,7.0,775.0,5.0,167.4
69,Steve Jordan,MIN,TE,32.0,14.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,73.0,56.0,542.0,9.68,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,542.0,1.0,116.2
70,Henry Ellard,RAM,WR,32.0,16.0,16.0,0.0,0.0,0.0,0.0,2.0,18.0,117.0,61.0,945.0,15.49,0.0,0.0,0.0,0.0,0.0,18.0,0.0,2.0,945.0,2.0,169.3
71,Kerry Cash,IND,TE,24.0,16.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,76.0,43.0,402.0,9.35,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,402.0,3.0,97.2
72,Mark Ingram,MIA,WR,28.0,16.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,90.0,44.0,707.0,16.07,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,707.0,6.0,144.7
73,Quinn Early,NOR,WR,28.0,16.0,15.0,0.0,0.0,0.0,0.0,2.0,32.0,73.0,45.0,670.0,14.89,1.0,0.0,0.0,0.0,0.0,32.0,0.0,2.0,670.0,6.0,149.2
74,Dexter McNabb,GNB,0,24.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
75,Steve Beuerlein,PHO,QB,28.0,16.0,14.0,258.0,418.0,3164.0,17.0,22.0,45.0,0.0,0.0,0.0,0.0,8.0,0.0,3164.0,18.0,418.0,45.0,0.0,22.0,0.0,0.0,153.06
76,Howard Cross,NYG,TE,26.0,16.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,36.0,21.0,272.0,12.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,272.0,5.0,78.2
77,Richie Anderson,NYJ,0,22.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0
78,Phil Simms,NYG,QB,38.0,16.0,16.0,247.0,400.0,3038.0,9.0,28.0,31.0,1.0,1.0,-6.0,-6.0,7.0,0.0,3038.0,15.0,400.0,31.0,0.0,28.0,-6.0,0.0,153.01999999999998
79,Craig Erickson,TAM,QB,24.0,16.0,15.0,233.0,457.0,3054.0,21.0,26.0,96.0,0.0,0.0,0.0,0.0,9.0,0.0,3054.0,18.0,457.0,96.0,0.0,26.0,0.0,0.0,143.76
80,Wade Wilson,NOR,QB,34.0,14.0,14.0,221.0,388.0,2457.0,15.0,31.0,230.0,0.0,0.0,0.0,0.0,9.0,0.0,2457.0,12.0,388.0,230.0,0.0,31.0,0.0,0.0,121.28
81,Drew Bledsoe,NWE,QB,21.0,13.0,12.0,214.0,429.0,2494.0,15.0,32.0,82.0,0.0,0.0,0.0,0.0,8.0,0.0,2494.0,15.0,429.0,82.0,0.0,32.0,0.0,0.0,121.95999999999998
82,Jim Harbaugh,CHI,QB,30.0,15.0,15.0,200.0,325.0,2002.0,11.0,60.0,277.0,1.0,1.0,1.0,1.0,15.0,0.0,2002.0,7.0,325.0,277.0,4.0,60.0,1.0,0.0,108.88
83,Joe Montana,KAN,QB,37.0,11.0,11.0,181.0,298.0,2144.0,7.0,25.0,64.0,0.0,0.0,0.0,0.0,1.0,0.0,2144.0,13.0,298.0,64.0,0.0,25.0,0.0,0.0,128.16
84,Bubby Brister,PHI,QB,31.0,10.0,8.0,181.0,309.0,1905.0,5.0,20.0,39.0,0.0,0.0,0.0,0.0,3.0,0.0,1905.0,14.0,309.0,39.0,0.0,20.0,0.0,0.0,120.1
85,Jeff George,IND,QB,26.0,13.0,11.0,234.0,407.0,2526.0,6.0,13.0,39.0,0.0,0.0,0.0,0.0,4.0,0.0,2526.0,8.0,407.0,39.0,0.0,13.0,0.0,0.0,116.94000000000003
86,Vinny Testaverde,CLE,QB,30.0,10.0,6.0,130.0,230.0,1797.0,9.0,18.0,74.0,0.0,0.0,0.0,0.0,4.0,0.0,1797.0,14.0,230.0,74.0,0.0,18.0,0.0,0.0,109.28
87,Brad Baxter,NYJ,RB,26.0,16.0,13.0,0.0,0.0,0.0,0.0,174.0,559.0,36.0,20.0,158.0,7.9,3.0,0.0,0.0,0.0,0.0,559.0,7.0,174.0,158.0,0.0,127.69999999999999
88,Robert Delpino,DEN,RB,28.0,16.0,4.0,0.0,0.0,0.0,0.0,131.0,445.0,36.0,26.0,195.0,7.5,1.0,0.0,0.0,0.0,0.0,445.0,8.0,131.0,195.0,0.0,136.0
89,David Klingler,CIN,QB,24.0,14.0,13.0,190.0,343.0,1935.0,9.0,41.0,282.0,0.0,0.0,0.0,0.0,7.0,0.0,1935.0,6.0,343.0,282.0,0.0,41.0,0.0,0.0,97.60000000000001
90,Scott Mitchell,MIA,QB,25.0,13.0,7.0,133.0,233.0,1773.0,8.0,21.0,89.0,0.0,0.0,0.0,0.0,3.0,0.0,1773.0,12.0,233.0,89.0,0.0,21.0,0.0,0.0,105.82000000000001
91,Stan Humphries,SDG,QB,28.0,12.0,10.0,173.0,324.0,1981.0,10.0,8.0,37.0,0.0,0.0,0.0,0.0,2.0,0.0,1981.0,12.0,324.0,37.0,0.0,8.0,0.0,0.0,106.94
92,Marion Butts,SDG,RB,27.0,16.0,16.0,0.0,0.0,0.0,0.0,185.0,746.0,24.0,15.0,105.0,7.0,0.0,0.0,0.0,0.0,0.0,746.0,4.0,185.0,105.0,0.0,124.1
93,Jim McMahon,MIN,QB,34.0,12.0,12.0,200.0,331.0,1968.0,8.0,33.0,96.0,0.0,0.0,0.0,0.0,4.0,0.0,1968.0,9.0,331.0,96.0,0.0,33.0,0.0,0.0,100.32
94,Derek Brown,NOR,RB,22.0,13.0,12.0,0.0,0.0,0.0,0.0,180.0,705.0,32.0,21.0,170.0,8.1,1.0,0.0,0.0,0.0,0.0,705.0,2.0,180.0,170.0,1.0,124.5
95,Gary Clark,PHO,WR,31.0,14.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,111.0,63.0,818.0,12.98,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,818.0,4.0,166.8
96,John Williams,SEA,RB,29.0,16.0,9.0,0.0,1.0,0.0,0.0,82.0,371.0,90.0,58.0,450.0,7.76,2.0,0.0,0.0,0.0,1.0,371.0,3.0,82.0,450.0,1.0,160.1
97,Neal Anderson,CHI,RB,29.0,15.0,11.0,0.0,1.0,0.0,0.0,202.0,646.0,48.0,31.0,160.0,5.16,2.0,0.0,0.0,0.0,1.0,646.0,4.0,202.0,160.0,0.0,131.6
98,Marc Logan,SFO,RB,28.0,14.0,12.0,0.0,0.0,0.0,0.0,58.0,280.0,48.0,37.0,348.0,9.41,2.0,0.0,0.0,0.0,0.0,280.0,7.0,58.0,348.0,0.0,137.8
99,Bill Brooks,BUF,WR,29.0,16.0,13.0,0.0,0.0,0.0,0.0,3.0,30.0,84.0,60.0,714.0,11.9,0.0,0.0,0.0,0.0,0.0,30.0,0.0,3.0,714.0,5.0,164.4
100,Tommy Vardell,CLE,RB,24.0,16.0,12.0,0.0,0.0,0.0,0.0,171.0,644.0,23.0,19.0,151.0,7.95,3.0,0.0,0.0,0.0,0.0,644.0,3.0,171.0,151.0,1.0,116.5
101,Michael Haynes,ATL,WR,28.0,16.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,135.0,72.0,778.0,10.81,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,778.0,4.0,171.8
102,Mark Carrier,CLE,WR,28.0,16.0,16.0,0.0,0.0,0.0,0.0,4.0,26.0,85.0,43.0,746.0,17.35,0.0,0.0,0.0,0.0,0.0,26.0,1.0,4.0,746.0,3.0,144.2
103,Ronnie Harmon,SDG,RB,29.0,16.0,1.0,0.0,0.0,0.0,0.0,46.0,216.0,103.0,73.0,671.0,9.19,0.0,0.0,0.0,0.0,0.0,216.0,0.0,46.0,671.0,2.0,173.7
104,Derrick Fenner,CIN,RB,26.0,15.0,14.0,0.0,0.0,0.0,0.0,121.0,482.0,64.0,48.0,427.0,8.9,1.0,0.0,0.0,0.0,0.0,482.0,1.0,121.0,427.0,0.0,142.9
105,Mark Jackson,NYG,WR,30.0,16.0,14.0,0.0,0.0,0.0,0.0,3.0,25.0,96.0,58.0,708.0,12.21,1.0,0.0,0.0,0.0,0.0,25.0,0.0,3.0,708.0,4.0,153.3
106,Reggie Cobb,TAM,RB,25.0,12.0,10.0,0.0,0.0,0.0,0.0,221.0,658.0,14.0,9.0,61.0,6.78,5.0,0.0,0.0,0.0,0.0,658.0,3.0,221.0,61.0,1.0,94.9
107,Darrell Thompson,GNB,RB,26.0,16.0,11.0,0.0,0.0,0.0,0.0,169.0,654.0,29.0,18.0,129.0,7.17,2.0,0.0,0.0,0.0,0.0,654.0,3.0,169.0,129.0,0.0,110.30000000000001
108,Mark Higgs,MIA,RB,27.0,16.0,8.0,0.0,0.0,0.0,0.0,186.0,693.0,12.0,10.0,72.0,7.2,1.0,0.0,0.0,0.0,0.0,693.0,3.0,186.0,72.0,0.0,102.5
109,James Jett,RAI,WR,23.0,16.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,78.0,33.0,771.0,23.36,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,771.0,3.0,126.1
110,Larry Centers,PHO,RB,25.0,16.0,9.0,0.0,0.0,0.0,0.0,25.0,152.0,86.0,66.0,603.0,9.14,1.0,0.0,0.0,0.0,0.0,152.0,0.0,25.0,603.0,3.0,157.5
111,Vince Workman,TAM,RB,25.0,16.0,11.0,0.0,0.0,0.0,0.0,78.0,284.0,77.0,54.0,411.0,7.61,2.0,0.0,0.0,0.0,0.0,284.0,2.0,78.0,411.0,2.0,143.5
112,Carl Pickens,CIN,WR,23.0,13.0,12.0,0.0,1.0,0.0,0.0,0.0,0.0,99.0,43.0,565.0,13.14,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,565.0,6.0,133.5
113,Horace Copeland,TAM,WR,22.0,14.0,8.0,0.0,0.0,0.0,0.0,3.0,34.0,67.0,30.0,633.0,21.1,0.0,0.0,0.0,0.0,0.0,34.0,0.0,3.0,633.0,4.0,120.7
114,Jeff Query,CIN,WR,26.0,16.0,16.0,0.0,0.0,0.0,0.0,2.0,13.0,112.0,56.0,654.0,11.68,1.0,0.0,0.0,0.0,0.0,13.0,0.0,2.0,654.0,4.0,144.70000000000002
115,Jessie Hester,IND,WR,30.0,16.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,130.0,64.0,835.0,13.05,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,835.0,1.0,151.5
116,Rob Moore,NYJ,WR,25.0,13.0,13.0,0.0,0.0,0.0,0.0,1.0,-6.0,101.0,64.0,843.0,13.17,2.0,0.0,0.0,0.0,0.0,-6.0,0.0,1.0,843.0,1.0,149.70000000000002
117,Roosevelt Potts,IND,RB,22.0,16.0,15.0,0.0,0.0,0.0,0.0,179.0,711.0,34.0,26.0,189.0,7.27,8.0,0.0,0.0,0.0,0.0,711.0,0.0,179.0,189.0,0.0,100.0
118,Derek Russell,DEN,WR,24.0,13.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,71.0,44.0,719.0,16.34,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,719.0,3.0,131.9
119,Ricky Sanders,WAS,WR,33.0,16.0,11.0,0.0,0.0,0.0,0.0,1.0,7.0,103.0,58.0,638.0,11.0,1.0,0.0,0.0,0.0,0.0,7.0,0.0,1.0,638.0,4.0,144.5
